Serial Number:20472264 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2018-12-12 02:19:41,38.87,0, , , , 
2018-12-12 02:29:41,38.87,0, , , , 
2018-12-12 02:39:41,38.87,0, , , , 
2018-12-12 02:49:41,38.87,0, , , , 
2018-12-12 02:59:41,38.94,0, , , , 
2018-12-12 03:09:41,38.94,0, , , , 
2018-12-12 03:19:41,38.94,0, , , , 
2018-12-12 03:29:41,38.87,0, , , , 
2018-12-12 03:39:41,38.87,0, , , , 
2018-12-12 03:49:41,38.94,0, , , , 
2018-12-12 03:59:41,39.02,0, , , , 
2018-12-12 04:09:41,38.94,0, , , , 
2018-12-12 04:19:41,39.02,0, , , , 
2018-12-12 04:29:41,39.02,0, , , , 
2018-12-12 04:39:41,38.94,0, , , , 
2018-12-12 04:49:41,38.94,0, , , , 
2018-12-12 04:59:41,38.87,0, , , , 
2018-12-12 05:09:41,39.02,0, , , , 
2018-12-12 05:19:41,38.94,0, , , , 
2018-12-12 05:29:41,38.94,0, , , , 
2018-12-12 05:39:41,38.94,0, , , , 
2018-12-12 05:49:41,39.02,0, , , , 
2018-12-12 05:59:41,38.94,0, , , , 
2018-12-12 06:09:41,39.02,0, , , , 
2018-12-12 06:19:41,38.94,0, , , , 
2018-12-12 06:29:41,38.87,0, , , , 
2018-12-12 06:39:41,38.94,0, , , , 
2018-12-12 06:49:41,38.94,0, , , , 
2018-12-12 06:59:41,38.87,0, , , , 
2018-12-12 07:09:41,38.94,0, , , , 
2018-12-12 07:19:41,38.87,0, , , , 
2018-12-12 07:29:41,38.94,0, , , , 
2018-12-12 07:39:41,38.94,0, , , , 
2018-12-12 07:49:41,38.94,0, , , , 
2018-12-12 07:59:41,38.87,0, , , , 
2018-12-12 08:09:41,38.94,0, , , , 
2018-12-12 08:19:41,38.87,0, , , , 
2018-12-12 08:29:41,38.79,0, , , , 
2018-12-12 08:39:41,38.94,0, , , , 
2018-12-12 08:49:41,38.87,0, , , , 
2018-12-12 08:59:41,38.87,0, , , , 
2018-12-12 09:09:41,38.94,0, , , , 
2018-12-12 09:19:41,39.02,0, , , , 
2018-12-12 09:29:41,38.94,1, , , , 
2018-12-12 09:39:41,38.87,1, , , , 
2018-12-12 09:49:41,38.94,1, , , , 
2018-12-12 09:59:41,38.94,1, , , , 
2018-12-12 10:09:41,38.87,1, , , , 
2018-12-12 10:19:41,38.87,1, , , , 
2018-12-12 10:29:41,38.94,1, , , , 
2018-12-12 10:39:41,39.02,1, , , , 
2018-12-12 10:49:41,39.10,1, , , , 
2018-12-12 10:59:41,39.02,1, , , , 
2018-12-12 11:09:41,38.94,2, , , , 
2018-12-12 11:19:41,38.94,1, , , , 
2018-12-12 11:29:41,38.94,1, , , , 
2018-12-12 11:39:41,38.94,1, , , , 
2018-12-12 11:49:41,39.02,2, , , , 
2018-12-12 11:59:41,38.94,2, , , , 
2018-12-12 12:09:41,38.94,2, , , , 
2018-12-12 12:19:41,38.94,1, , , , 
2018-12-12 12:29:41,38.94,1, , , , 
2018-12-12 12:39:41,39.02,1, , , , 
2018-12-12 12:49:41,38.94,1, , , , 
2018-12-12 12:59:41,38.94,1, , , , 
2018-12-12 13:09:41,38.94,1, , , , 
2018-12-12 13:19:41,38.94,1, , , , 
2018-12-12 13:29:41,38.94,1, , , , 
2018-12-12 13:39:41,38.94,1, , , , 
2018-12-12 13:49:41,38.94,1, , , , 
2018-12-12 13:59:41,39.02,1, , , , 
2018-12-12 14:09:41,38.94,0, , , , 
2018-12-12 14:19:41,38.94,0, , , , 
2018-12-12 14:29:41,38.87,1, , , , 
2018-12-12 14:39:41,38.79,0, , , , 
2018-12-12 14:49:41,38.94,0, , , , 
