7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1583702340, +3.01,  +1.765, +6.954870E+01,  10
1583702940, +3.01,  +1.809, +6.931046E+01,  10
1583703540, +3.01,  +1.754, +6.819816E+01,  10
1583704140, +3.01,  +1.754, +6.920406E+01,  10
1583704740, +3.00,  +1.809, +6.734230E+01,  10
1583705340, +3.00,  +1.831, +6.914021E+01,  10
1583705940, +3.00,  +1.776, +6.873502E+01,  10
1583706540, +3.01,  +1.754, +6.868626E+01,  10
1583707140, +3.01,  +1.776, +6.902998E+01,  10
1583707740, +3.00,  +1.765, +6.945821E+01,  10
1583708340, +3.01,  +1.765, +6.860771E+01,  10
1583708940, +3.01,  +1.754, +6.967302E+01,  10
1583709540, +3.00,  +1.809, +6.976940E+01,  10
1583710140, +3.01,  +1.754, +6.930786E+01,  10
1583710740, +3.01,  +1.732, +6.937929E+01,  10
1583711340, +3.01,  +1.732, +6.950613E+01,  10
1583711940, +3.00,  +1.776, +6.938801E+01,  10
1583712540, +3.00,  +1.765, +6.938334E+01,  10
1583713140, +3.01,  +1.809, +6.945630E+01,  10
1583713740, +3.00,  +1.754, +6.965082E+01,  10
1583714340, +3.00,  +1.776, +6.956814E+01,  10
1583714940, +3.00,  +1.776, +6.924830E+01,  10
1583715540, +3.00,  +1.787, +6.940478E+01,  10
1583716140, +3.00,  +1.743, +6.967761E+01,  10
1583716740, +3.00,  +1.732, +6.971374E+01,  10
1583717340, +3.01,  +1.765, +6.958605E+01,  10
1583717940, +3.01,  +1.754, +6.964638E+01,  10
1583718540, +3.00,  +1.721, +6.969514E+01,  10
1583719140, +3.00,  +1.765, +6.946610E+01,  10
1583719740, +3.00,  +1.798, +6.943111E+01,  10
1583720340, +3.01,  +1.710, +6.958781E+01,  10
1583720940, +3.00,  +1.732, +6.956171E+01,  10
1583721540, +3.01,  +1.776, +6.930036E+01,  10
1583722140, +3.00,  +1.710, +6.962999E+01,  10
1583722740, +3.00,  +1.776, +6.898052E+01,  10
1583723340, +3.01,  +1.820, +6.928007E+01,  10
1583723940, +3.00,  +1.743, +6.935219E+01,  10
1583724540, +3.00,  +1.765, +6.960144E+01,  10
1583725140, +3.00,  +1.754, +6.982161E+01,  10
1583725740, +3.00,  +1.743, +6.955918E+01,  10
1583726340, +3.00,  +1.798, +6.976419E+01,  10
1583726940, +3.00,  +1.765, +6.950077E+01,  10
1583727540, +3.00,  +1.732, +6.879175E+01,  10
1583728140, +3.00,  +1.787, +6.928597E+01,  10
1583728740, +3.00,  +1.776, +6.963375E+01,  10
1583729340, +3.00,  +1.721, +6.939115E+01,  10
1583729940, +3.00,  +1.721, +6.931904E+01,  10
1583730540, +3.00,  +1.732, +6.957403E+01,  10
1583731140, +3.00,  +1.732, +6.964867E+01,  10
1583731740, +3.00,  +1.732, +6.944076E+01,  10
1583732340, +3.00,  +1.798, +6.934246E+01,  10
1583732940, +3.00,  +1.743, +6.946012E+01,  10
1583733540, +3.00,  +1.743, +6.958904E+01,  10
1583734140, +3.00,  +1.765, +6.997456E+01,  10
