7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1584659340, +2.87,  +1.599, +6.728466E+01,  10
1584659940, +2.87,  +1.577, +6.660625E+01,  10
1584660540, +2.87,  +1.555, +6.623413E+01,  10
1584661140, +2.87,  +1.533, +6.657724E+01,  10
1584661740, +2.87,  +1.555, +6.682565E+01,  10
1584662340, +2.87,  +1.588, +6.639114E+01,  10
1584662940, +2.87,  +1.577, +6.653345E+01,  10
1584663540, +2.87,  +1.555, +6.752519E+01,  10
1584664140, +2.87,  +1.533, +6.768602E+01,  10
1584664740, +2.87,  +1.577, +6.771289E+01,  10
1584665340, +2.87,  +1.533, +6.743531E+01,  10
1584665940, +2.87,  +1.566, +6.829063E+01,  10
1584666540, +2.87,  +1.544, +6.782780E+01,  10
1584667140, +2.87,  +1.511, +6.813638E+01,  10
1584667740, +2.87,  +1.588, +6.797593E+01,  10
1584668340, +2.87,  +1.533, +6.794232E+01,  10
1584668940, +2.87,  +1.533, +6.783430E+01,  10
1584669540, +2.87,  +1.544, +6.798251E+01,  10
1584670140, +2.87,  +1.544, +6.725074E+01,  10
1584670740, +2.87,  +1.544, +6.798519E+01,  10
1584671340, +2.87,  +1.533, +6.836787E+01,  10
1584671940, +2.87,  +1.577, +6.714097E+01,  10
1584672540, +2.87,  +1.555, +6.722571E+01,  10
1584673140, +2.87,  +1.522, +6.857939E+01,  10
1584673740, +2.87,  +1.577, +6.813485E+01,  10
1584674340, +2.87,  +1.555, +6.865349E+01,  10
1584674940, +2.87,  +1.544, +6.867692E+01,  10
1584675540, +2.87,  +1.533, +6.897938E+01,  10
1584676140, +2.87,  +1.499, +6.910331E+01,  10
1584676740, +2.87,  +1.566, +6.830196E+01,  10
1584677340, +2.87,  +1.544, +6.824945E+01,  10
1584677940, +2.87,  +1.588, +6.775645E+01,  10
1584678540, +2.87,  +1.544, +6.782910E+01,  10
1584679140, +2.87,  +1.533, +6.850184E+01,  10
1584679740, +2.87,  +1.555, +6.838763E+01,  10
1584680340, +2.87,  +1.577, +6.609809E+01,  10
1584680940, +2.87,  +1.555, +6.819004E+01,  10
1584681540, +2.87,  +1.588, +6.792548E+01,  10
1584682140, +2.87,  +1.555, +6.794883E+01,  10
1584682740, +2.86,  +1.577, +6.847872E+01,  10
1584683340, +2.87,  +1.555, +6.844297E+01,  10
1584683940, +2.87,  +1.499, +6.864193E+01,  10
1584684540, +2.87,  +1.544, +6.703586E+01,  10
1584685140, +2.87,  +1.555, +6.742414E+01,  10
1584685740, +2.87,  +1.488, +6.786760E+01,  10
1584686340, +2.87,  +1.533, +6.803510E+01,  10
1584686940, +2.87,  +1.533, +6.768817E+01,  10
1584687540, +2.87,  +1.544, +6.694515E+01,  10
1584688140, +2.87,  +1.577, +6.774734E+01,  10
1584688740, +2.87,  +1.544, +6.767247E+01,  10
1584689340, +2.87,  +1.566, +6.644557E+01,  10
1584689940, +2.87,  +1.533, +6.707092E+01,  10
1584690540, +2.87,  +1.577, +6.627562E+01,  10
1584691140, +2.87,  +1.511, +6.710797E+01,  10
1584691740, +2.87,  +1.577, +6.713599E+01,  10
1584692340, +2.87,  +1.522, +6.700271E+01,  10
1584692940, +2.87,  +1.577, +6.712841E+01,  10
1584693540, +2.87,  +1.511, +6.748461E+01,  10
1584694140, +2.87,  +1.544, +6.520289E+01,  10
1584694740, +2.87,  +1.533, +6.828818E+01,  10
1584695340, +2.87,  +1.555, +6.632316E+01,  10
1584695940, +2.87,  +1.555, +6.678446E+01,  10
1584696540, +2.87,  +1.544, +6.778906E+01,  10
1584697140, +2.87,  +1.566, +6.814036E+01,  10
1584697740, +2.87,  +1.544, +6.852626E+01,  10
1584698340, +2.87,  +1.522, +6.852465E+01,  10
1584698940, +2.87,  +1.555, +6.827708E+01,  10
1584699540, +2.87,  +1.577, +6.762708E+01,  10
1584700140, +2.87,  +1.544, +6.755948E+01,  10
1584700740, +2.86,  +1.544, +6.842093E+01,  10
1584701340, +2.87,  +1.577, +6.762042E+01,  10
1584701940, +2.87,  +1.544, +6.771381E+01,  10
1584702540, +2.87,  +1.566, +6.837997E+01,  10
1584703140, +2.87,  +1.544, +6.705875E+01,  10
1584703740, +2.87,  +1.588, +6.824348E+01,  10
1584704340, +2.87,  +1.544, +6.791912E+01,  10
1584704940, +2.87,  +1.544, +6.862455E+01,  10
1584705540, +2.87,  +1.488, +6.874712E+01,  10
1584706140, +2.87,  +1.511, +6.793237E+01,  10
1584706740, +2.87,  +1.533, +6.752036E+01,  10
1584707340, +2.87,  +1.544, +6.735868E+01,  10
1584707940, +2.87,  +1.566, +6.680146E+01,  10
1584708540, +2.87,  +1.522, +6.754233E+01,  10
1584709140, +2.87,  +1.555, +6.890811E+01,  10
1584709740, +2.87,  +1.566, +6.835494E+01,  10
1584710340, +2.87,  +1.588, +6.813523E+01,  10
1584710940, +2.87,  +1.599, +6.874574E+01,  10
1584711540, +2.87,  +1.511, +6.876135E+01,  10
1584712140, +2.87,  +1.544, +6.848860E+01,  10
1584712740, +2.87,  +1.577, +6.894531E+01,  10
1584713340, +2.87,  +1.610, +6.875883E+01,  10
1584713940, +2.87,  +1.555, +6.798925E+01,  10
1584714540, +2.87,  +1.522, +6.788123E+01,  10
1584715140, +2.87,  +1.533, +6.788667E+01,  10
1584715740, +2.87,  +1.511, +6.816294E+01,  10
1584716340, +2.87,  +1.544, +6.826300E+01,  10
1584716940, +2.87,  +1.566, +6.791912E+01,  10
1584717540, +2.87,  +1.544, +6.773670E+01,  10
1584718140, +2.87,  +1.566, +6.863504E+01,  10
1584718740, +2.87,  +1.555, +6.806343E+01,  10
1584719340, +2.87,  +1.533, +6.906381E+01,  10
1584719940, +2.86,  +1.555, +6.889012E+01,  10
1584720540, +2.87,  +1.511, +6.790083E+01,  10
1584721140, +2.86,  +1.588, +6.801091E+01,  10
1584721740, +2.87,  +1.544, +6.807805E+01,  10
1584722340, +2.87,  +1.588, +6.738609E+01,  10
1584722940, +2.86,  +1.533, +6.824440E+01,  10
1584723540, +2.87,  +1.533, +6.875783E+01,  10
1584724140, +2.87,  +1.599, +6.824654E+01,  10
1584724740, +2.87,  +1.544, +6.835800E+01,  10
1584725340, +2.86,  +1.544, +6.846869E+01,  10
1584725940, +2.86,  +1.511, +6.735761E+01,  10
1584726540, +2.86,  +1.566, +6.804658E+01,  10
1584727140, +2.87,  +1.566, +6.884916E+01,  10
1584727740, +2.86,  +1.533, +6.817313E+01,  10
1584728340, +2.86,  +1.577, +6.833389E+01,  10
1584728940, +2.86,  +1.511, +6.824723E+01,  10
1584729540, +2.86,  +1.544, +6.824922E+01,  10
1584730140, +2.87,  +1.511, +6.843088E+01,  10
1584730740, +2.87,  +1.522, +6.789333E+01,  10
1584731340, +2.86,  +1.511, +6.874313E+01,  10
