7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1582377360, +2.64,  +1.721, +6.579518E+01,  10
1582377960, +2.63,  +1.754, +6.474381E+01,  10
1582378560, +2.64,  +1.743, +6.615627E+01,  10
1582379160, +2.64,  +1.743, +6.784785E+01,  10
1582379760, +2.64,  +1.732, +6.900150E+01,  10
1582380360, +2.63,  +1.721, +6.908065E+01,  10
1582380960, +2.64,  +1.732, +6.890818E+01,  10
1582381560, +2.63,  +1.732, +6.956301E+01,  10
1582382160, +2.64,  +1.732, +6.942376E+01,  10
1582382760, +2.64,  +1.721, +6.966375E+01,  10
1582383360, +2.63,  +1.732, +6.875286E+01,  10
1582383960, +2.63,  +1.743, +6.824478E+01,  10
1582384560, +2.63,  +1.765, +6.860075E+01,  10
1582385160, +2.63,  +1.754, +6.889923E+01,  10
1582385760, +2.63,  +1.721, +6.919204E+01,  10
1582386360, +2.63,  +1.754, +6.935088E+01,  10
1582386960, +2.64,  +1.765, +6.942009E+01,  10
1582387560, +2.63,  +1.754, +6.941825E+01,  10
1582388160, +2.63,  +1.732, +6.964936E+01,  10
1582388760, +2.63,  +1.754, +6.964087E+01,  10
1582389360, +2.63,  +1.765, +6.921171E+01,  10
1582389960, +2.63,  +1.765, +6.930067E+01,  10
1582390560, +2.63,  +1.787, +6.927196E+01,  10
1582391160, +2.63,  +1.743, +6.930166E+01,  10
1582391760, +2.63,  +1.765, +6.948324E+01,  10
1582392360, +2.64,  +1.776, +6.950376E+01,  10
1582392960, +2.63,  +1.765, +6.950001E+01,  10
1582393560, +2.63,  +1.754, +6.939199E+01,  10
1582394160, +2.63,  +1.765, +6.922381E+01,  10
1582394760, +2.63,  +1.721, +6.974306E+01,  10
1582395360, +2.63,  +1.743, +6.938985E+01,  10
1582395960, +2.63,  +1.710, +6.936168E+01,  10
1582396560, +2.63,  +1.776, +6.957258E+01,  10
1582397160, +2.63,  +1.776, +6.973924E+01,  10
1582397760, +2.63,  +1.710, +6.960956E+01,  10
1582398360, +2.63,  +1.710, +6.973640E+01,  10
1582398960, +2.63,  +1.710, +6.964010E+01,  10
1582399560, +2.63,  +1.721, +6.939429E+01,  10
1582400160, +2.64,  +1.754, +6.975393E+01,  10
1582400760, +2.63,  +1.776, +6.967508E+01,  10
1582401360, +2.63,  +1.754, +6.942131E+01,  10
1582401960, +2.63,  +1.743, +6.957457E+01,  10
1582402560, +2.63,  +1.743, +6.970012E+01,  10
1582403160, +2.63,  +1.743, +6.961989E+01,  10
1582403760, +2.63,  +1.743, +6.970563E+01,  10
1582404360, +2.63,  +1.765, +6.963313E+01,  10
1582404960, +2.63,  +1.732, +6.967057E+01,  10
1582405560, +2.64,  +1.754, +6.972844E+01,  10
1582406160, +2.63,  +1.710, +6.953591E+01,  10
1582406760, +2.63,  +1.743, +6.925435E+01,  10
1582407360, +2.63,  +1.721, +6.982099E+01,  10
1582407960, +2.63,  +1.754, +6.962410E+01,  10
1582408560, +2.63,  +1.710, +6.944175E+01,  10
1582409160, +2.63,  +1.754, +6.952856E+01,  10
1582409760, +2.63,  +1.732, +6.931062E+01,  10
1582410360, +2.65,  +1.732, +6.971122E+01,  10
1582410960, +2.63,  +1.776, +6.958069E+01,  10
1582411560, +2.63,  +1.754, +6.964010E+01,  10
1582412160, +2.63,  +1.787, +6.951172E+01,  10
1582412760, +2.63,  +1.787, +6.981395E+01,  10
1582413360, +2.63,  +1.699, +6.956799E+01,  10
1582413960, +2.63,  +1.776, +6.985881E+01,  10
1582414560, +2.63,  +1.732, +6.976633E+01,  10
1582415160, +2.64,  +1.743, +6.998604E+01,  10
1582415760, +2.63,  +1.754, +6.984901E+01,  10
1582416360, +2.63,  +1.743, +6.964883E+01,  10
1582416960, +2.63,  +1.743, +7.003672E+01,  10
1582417560, +2.64,  +1.776, +7.008326E+01,  10
1582418160, +2.64,  +1.765, +6.996200E+01,  10
1582418760, +2.63,  +1.765, +7.005693E+01,  10
1582419360, +2.63,  +1.765, +6.994463E+01,  10
1582419960, +2.64,  +1.732, +6.997050E+01,  10
1582420560, +2.63,  +1.776, +6.980048E+01,  10
1582421160, +2.64,  +1.721, +6.986769E+01,  10
1582421760, +2.63,  +1.754, +6.973036E+01,  10
1582422360, +2.63,  +1.743, +6.984212E+01,  10
1582422960, +2.63,  +1.798, +6.980170E+01,  10
1582423560, +2.63,  +1.743, +7.005532E+01,  10
1582424160, +2.63,  +1.743, +6.979703E+01,  10
1582424760, +2.63,  +1.776, +6.988759E+01,  10
1582425360, +2.64,  +1.765, +7.006634E+01,  10
1582425960, +2.63,  +1.743, +6.992687E+01,  10
1582426560, +2.63,  +1.732, +7.005808E+01,  10
1582427160, +2.63,  +1.776, +6.932248E+01,  10
1582427760, +2.64,  +1.798, +6.945477E+01,  10
1582428360, +2.64,  +1.787, +6.933259E+01,  10
1582428960, +2.63,  +1.754, +6.958138E+01,  10
1582429560, +2.63,  +1.776, +6.994952E+01,  10
1582430160, +2.63,  +1.820, +7.009980E+01,  10
1582430760, +2.63,  +1.732, +6.982053E+01,  10
1582431360, +2.63,  +1.754, +6.983584E+01,  10
1582431960, +2.63,  +1.842, +6.978517E+01,  10
1582432560, +2.63,  +1.754, +6.992709E+01,  10
1582433160, +2.63,  +1.765, +6.996828E+01,  10
1582433760, +2.63,  +1.732, +7.000273E+01,  10
1582434360, +2.64,  +1.743, +7.008142E+01,  10
1582434960, +2.63,  +1.798, +7.015239E+01,  10
1582435560, +2.63,  +1.776, +7.015599E+01,  10
1582436160, +2.63,  +1.787, +7.023453E+01,  10
1582436760, +2.63,  +1.787, +7.011136E+01,  10
1582437360, +2.63,  +1.776, +7.031039E+01,  10
1582437960, +2.63,  +1.754, +7.032371E+01,  10
1582438560, +2.64,  +1.831, +7.026645E+01,  10
1582439160, +2.64,  +1.743, +7.038955E+01,  10
1582439760, +2.63,  +1.765, +7.047307E+01,  10
1582440360, +2.63,  +1.721, +7.018332E+01,  10
1582440960, +2.63,  +1.776, +7.013287E+01,  10
1582441560, +2.63,  +1.765, +7.024019E+01,  10
1582442160, +2.63,  +1.721, +7.015124E+01,  10
1582442760, +2.63,  +1.754, +7.031169E+01,  10
1582443360, +2.63,  +1.710, +7.024104E+01,  10
1582443960, +2.63,  +1.699, +7.033619E+01,  10
1582444560, +2.63,  +1.765, +7.010477E+01,  10
1582445160, +2.63,  +1.743, +6.989134E+01,  10
1582445760, +2.64,  +1.743, +6.958621E+01,  10
1582446360, +2.63,  +1.710, +6.952037E+01,  10
1582446960, +2.63,  +1.754, +6.992740E+01,  10
1582447560, +2.63,  +1.710, +6.971948E+01,  10
1582448160, +2.63,  +1.754, +6.955130E+01,  10
1582448760, +2.63,  +1.765, +6.931996E+01,  10
1582449360, +2.63,  +1.732, +6.877268E+01,  10
1582449960, +2.63,  +1.732, +6.916402E+01,  10
1582450560, +2.63,  +1.743, +6.618215E+01,  10
1582451160, +2.63,  +1.754, +6.882198E+01,  10
1582451760, +2.63,  +1.710, +6.818928E+01,  10
1582452360, +2.63,  +1.798, +6.676180E+01,  10
1582452960, +2.63,  +1.754, +6.620978E+01,  10
1582453560, +2.63,  +1.721, +6.704780E+01,  10
1582454160, +2.63,  +1.787, +6.637085E+01,  10
1582454760, +2.63,  +1.732, +6.665716E+01,  10
1582455360, +2.63,  +1.688, +6.527638E+01,  10
1582455960, +2.63,  +1.710, +6.646547E+01,  10
1582456560, +2.63,  +1.721, +6.630586E+01,  10
1582457160, +2.63,  +1.754, +6.650964E+01,  10
1582457760, +2.63,  +1.732, +6.528480E+01,  10
1582458360, +2.63,  +1.754, +6.565440E+01,  10
1582458960, +2.63,  +1.776, +6.138285E+01,  10
1582459560, +2.63,  +1.743, +6.346622E+01,  10
1582460160, +2.63,  +1.765, +6.410957E+01,  10
1582460760, +2.63,  +1.732, +6.498663E+01,  10
1582461360, +2.63,  +1.743, +6.376600E+01,  10
1582461960, +2.63,  +1.754, +6.146039E+01,  10
1582462560, +2.63,  +1.765, +6.222929E+01,  10
1582463160, +2.63,  +1.710, +6.310275E+01,  10
1582463760, +2.63,  +1.743, +6.520672E+01,  10
