7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1586834340, +2.73,  +2.625, +2.979246E+02,   1
1586834940, +2.73,  +2.592, +3.156434E+02,   1
1586835540, +2.73,  +2.614, +3.132978E+02,   1
1586836140, +2.73,  +2.603, +3.077363E+02,   1
1586836740, +2.73,  +2.592, +3.165008E+02,   1
1586837340, +2.74,  +2.603, +3.192567E+02,   1
1586837940, +2.73,  +2.614, +2.943771E+02,   1
1586838540, +2.73,  +2.614, +2.830459E+02,   1
1586839140, +2.73,  +2.592, +2.883609E+02,   1
1586839740, +2.73,  +2.625, +2.850117E+02,   1
1586840340, +2.73,  +2.625, +2.791891E+02,   1
1586840940, +2.73,  +2.635, +2.915615E+02,   1
1586841540, +2.73,  +2.635, +2.979330E+02,   1
1586842140, +2.73,  +2.582, +2.896125E+02,   1
1586842740, +2.73,  +2.592, +2.925720E+02,   1
1586843340, +2.73,  +2.625, +2.937387E+02,   1
1586843940, +2.73,  +2.625, +2.940051E+02,   1
1586844540, +2.73,  +2.625, +2.727373E+02,   1
1586845140, +2.73,  +2.614, +2.917514E+02,   1
1586845740, +2.73,  +2.603, +2.795321E+02,   1
1586846340, +2.73,  +2.614, +2.970948E+02,   1
1586846940, +2.73,  +2.592, +3.143420E+02,   1
1586847540, +2.73,  +2.625, +3.019704E+02,   1
1586848140, +2.73,  +2.646, +2.899317E+02,   1
1586848740, +2.73,  +2.646, +2.858676E+02,   1
1586849340, +2.73,  +2.571, +2.933965E+02,   1
1586849940, +2.73,  +2.625, +2.984482E+02,   1
1586850540, +2.73,  +2.635, +3.011115E+02,   1
1586851140, +2.73,  +2.603, +3.154513E+02,   1
1586851740, +2.73,  +2.592, +3.016519E+02,   1
1586852340, +2.73,  +2.582, +3.292942E+02,   1
1586852940, +2.73,  +2.625, +3.087874E+02,   1
1586853540, +2.73,  +2.614, +2.870273E+02,   1
1586854140, +2.73,  +2.614, +2.854458E+02,   1
1586854740, +2.73,  +2.592, +2.894250E+02,   1
1586855340, +2.73,  +2.646, +3.182271E+02,   1
1586855940, +2.73,  +2.582, +2.911619E+02,   1
1586856540, +2.74,  +2.603, +2.838596E+02,   1
1586857140, +2.73,  +2.603, +3.109530E+02,   1
1586857740, +2.73,  +2.635, +3.107295E+02,   1
1586858340, +2.73,  +2.646, +3.168905E+02,   1
1586858940, +2.73,  +2.614, +3.092168E+02,   1
1586859540, +2.73,  +2.592, +3.280020E+02,   1
1586860140, +2.73,  +2.603, +3.319162E+02,   1
1586860740, +2.73,  +2.560, +3.328042E+02,   1
1586861340, +2.73,  +2.635, +3.339065E+02,   1
1586861940, +2.73,  +2.592, +2.948204E+02,   1
1586862540, +2.73,  +2.625, +3.271408E+02,   1
1586863140, +2.73,  +2.635, +3.150233E+02,   1
1586863740, +2.73,  +2.592, +3.198745E+02,   1
1586864340, +2.73,  +2.582, +3.207081E+02,   1
1586864940, +2.73,  +2.614, +4.020522E+01,  10
1586865540, +2.69,  +2.625, +4.583994E+01,  10
1586866140, +2.75,  +2.657, +3.089874E+01,  10
1586866740, +2.71,  +2.635, +4.699321E+01,  10
1586867340, +2.70,  +2.603, +3.191204E+02,   1
1586867940, +2.73,  +2.603, +3.360936E+02,   1
1586868540, +2.73,  +2.592, +3.785124E+01,  10
1586869140, +2.76,  +2.582, +2.914929E+01,  10
1586869740, +2.76,  +2.571, +2.060320E+01,  10
1586870340, +2.76,  +2.582, +3.985553E+01,  10
1586870940, +2.69,  +2.560, +3.283542E+02,   1
1586871540, +2.73,  +2.560, +3.923454E+01,  10
1586872140, +2.76,  +2.625, +3.668511E+01,  10
1586872740, +2.76,  +2.592, +2.145202E+01,  10
1586873340, +2.76,  +2.592, +3.435072E+01,  10
1586873940, +2.75,  +2.571, +3.483229E+02,   1
1586874540, +2.73,  +2.603, +3.785369E+01,  10
1586875140, +2.76,  +2.625, +2.507838E+01,  10
1586875740, +2.76,  +2.603, +2.678627E+01,  10
1586876340, +2.76,  +2.603, +3.249900E+01,  10
1586876940, +2.75,  +2.582, +2.010232E+01,  10
1586877540, +2.76,  +2.635, +2.942985E+01,  10
1586878140, +2.75,  +2.614, +2.444928E+01,  10
1586878740, +2.75,  +2.614, +2.710090E+01,  10
1586879340, +2.76,  +2.592, +2.099263E+01,  10
1586879940, +2.75,  +2.614, +3.484262E+02,   1
1586880540, +2.73,  +2.571, +3.984267E+01,  10
1586881140, +2.76,  +2.582, +2.472188E+01,  10
1586881740, +2.75,  +2.560, +3.513666E+02,   1
1586882340, +2.72,  +2.582, +3.771635E+01,  10
1586882940, +2.76,  +2.614, +3.197936E+01,  10
1586883540, +2.75,  +2.614, +1.800632E+01,  10
1586884140, +2.76,  +2.592, +3.456936E+01,  10
1586884740, +2.76,  +2.657, +1.976595E+01,  10
1586885340, +2.75,  +2.614, +2.891948E+01,  10
1586885940, +2.75,  +2.635, +4.161501E+01,  10
1586886540, +2.75,  +2.625, +3.594791E+01,  10
1586887140, +2.75,  +2.603, +3.056406E+01,  10
1586887740, +2.75,  +2.603, +3.310276E+01,  10
1586888340, +2.75,  +2.592, +2.657276E+01,  10
1586888940, +2.75,  +2.592, +3.900289E+01,  10
1586889540, +2.75,  +2.625, +1.686239E+01,  10
1586890140, +2.75,  +2.614, +2.531302E+01,  10
1586890740, +2.75,  +2.635, +4.396142E+01,  10
1586891340, +2.75,  +2.614, +4.734336E+01,  10
1586891940, +2.75,  +2.646, +4.312440E+01,  10
1586892540, +2.75,  +2.625, +3.671841E+01,  10
1586893140, +2.75,  +2.603, +4.027642E+01,  10
1586893740, +2.75,  +2.603, +4.211337E+01,  10
1586894340, +2.75,  +2.625, +4.434059E+01,  10
1586894940, +2.75,  +2.603, +5.374100E+01,  10
1586895540, +2.75,  +2.603, +4.869014E+01,  10
1586896140, +2.75,  +2.646, +5.282926E+01,  10
1586896740, +2.75,  +2.625, +5.021492E+01,  10
1586897340, +2.75,  +2.657, +4.967890E+01,  10
1586897940, +2.75,  +2.646, +2.925042E+01,  10
1586898540, +2.75,  +2.635, +3.549488E+01,  10
1586899140, +2.76,  +2.625, +4.622722E+01,  10
1586899740, +2.75,  +2.625, +4.780129E+01,  10
1586900340, +2.75,  +2.635, +5.681787E+01,  10
1586900940, +2.75,  +2.625, +4.866435E+01,  10
1586901540, +2.75,  +2.625, +4.893856E+01,  10
1586902140, +2.75,  +2.635, +4.935500E+01,  10
1586902740, +2.75,  +2.571, +4.670767E+01,  10
1586903340, +2.75,  +2.614, +4.674809E+01,  10
1586903940, +2.75,  +2.625, +1.704704E+01,  10
1586904540, +2.75,  +2.603, +4.140159E+01,  10
1586905140, +2.75,  +2.592, +3.330456E+01,  10
1586905740, +2.75,  +2.603, +4.118647E+01,  10
1586906340, +2.75,  +2.582, +3.843265E+01,  10
1586906940, +2.75,  +2.549, +3.898827E+01,  10
1586907540, +2.75,  +2.549, +2.577647E+01,  10
1586908140, +2.75,  +2.582, +3.011898E+01,  10
1586908740, +2.75,  +2.571, +4.402994E+01,  10
1586909340, +2.75,  +2.614, +3.834531E+01,  10
1586909940, +2.75,  +2.592, +3.850821E+01,  10
1586910540, +2.75,  +2.571, +4.120125E+01,  10
1586911140, +2.75,  +2.625, +3.081170E+01,  10
1586911740, +2.75,  +2.571, +3.821677E+01,  10
1586912340, +2.75,  +2.614, +4.304999E+01,  10
1586912940, +2.75,  +2.635, +3.858951E+01,  10
1586913540, +2.75,  +2.614, +3.780301E+01,  10
1586914140, +2.75,  +2.635, +4.442533E+01,  10
1586914740, +2.75,  +2.635, +4.991759E+01,  10
1586915340, +2.75,  +2.635, +4.446560E+01,  10
1586915940, +2.75,  +2.614, +3.795535E+01,  10
1586916540, +2.75,  +2.635, +3.799868E+01,  10
1586917140, +2.75,  +2.592, +3.905189E+01,  10
1586917740, +2.75,  +2.592, +2.885724E+01,  10
1586918340, +2.75,  +2.571, +2.824077E+01,  10
1586918940, +2.75,  +2.625, +2.341681E+01,  10
1586919540, +2.75,  +2.635, +3.499175E+02,   1
1586920140, +2.72,  +2.625, +3.613646E+01,  10
1586920740, +2.75,  +2.668, +2.334256E+01,  10
