7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1575591360, +2.85,  +3.748, +6.860986E+01,  10
1575591960, +2.85,  +3.696, +6.845759E+01,  10
1575592560, +2.85,  +3.738, +6.863918E+01,  10
1575593160, +2.85,  +3.727, +6.857227E+01,  10
1575593760, +2.85,  +3.748, +6.879067E+01,  10
1575594360, +2.85,  +3.727, +6.845070E+01,  10
1575594960, +2.85,  +3.738, +6.885100E+01,  10
1575595560, +2.85,  +3.748, +6.888636E+01,  10
1575596160, +2.85,  +3.759, +6.831299E+01,  10
1575596760, +2.85,  +3.748, +6.850345E+01,  10
1575597360, +2.85,  +3.717, +6.877996E+01,  10
1575597960, +2.85,  +3.738, +6.867967E+01,  10
1575598560, +2.85,  +3.717, +6.838824E+01,  10
1575599160, +2.85,  +3.727, +6.864767E+01,  10
1575599760, +2.85,  +3.727, +6.873364E+01,  10
1575600360, +2.85,  +3.759, +6.831031E+01,  10
1575600960, +2.85,  +3.748, +6.859516E+01,  10
1575601560, +2.85,  +3.727, +6.843892E+01,  10
1575602160, +2.85,  +3.707, +6.838257E+01,  10
1575602760, +2.85,  +3.748, +6.800509E+01,  10
1575603360, +2.85,  +3.675, +6.809711E+01,  10
1575603960, +2.85,  +3.686, +6.869820E+01,  10
1575604560, +2.85,  +3.727, +6.854195E+01,  10
1575605160, +2.85,  +3.727, +6.793734E+01,  10
1575605760, +2.86,  +3.769, +6.791055E+01,  10
1575606360, +2.85,  +3.759, +6.818132E+01,  10
1575606960, +2.85,  +3.727, +6.851095E+01,  10
1575607560, +2.85,  +3.738, +6.812880E+01,  10
1575608160, +2.85,  +3.759, +6.826078E+01,  10
1575608760, +2.85,  +3.769, +6.725044E+01,  10
1575609360, +2.85,  +3.759, +6.756805E+01,  10
1575609960, +2.86,  +3.727, +6.805386E+01,  10
1575610560, +2.85,  +3.748, +6.808563E+01,  10
1575611160, +2.85,  +3.759, +6.861606E+01,  10
1575611760, +2.85,  +3.717, +6.843731E+01,  10
1575612360, +2.85,  +3.727, +6.831444E+01,  10
1575612960, +2.85,  +3.759, +6.831750E+01,  10
1575613560, +2.85,  +3.738, +6.846058E+01,  10
1575614160, +2.85,  +3.748, +6.840049E+01,  10
1575614760, +2.85,  +3.738, +6.799828E+01,  10
1575615360, +2.85,  +3.759, +6.807169E+01,  10
1575615960, +2.85,  +3.696, +6.779220E+01,  10
1575616560, +2.85,  +3.707, +6.569489E+01,  10
1575617160, +2.85,  +3.727, +6.787648E+01,  10
1575617760, +2.85,  +3.759, +6.761843E+01,  10
1575618360, +2.85,  +3.738, +6.803778E+01,  10
1575618960, +2.85,  +3.759, +6.780131E+01,  10
1575619560, +2.85,  +3.727, +6.832822E+01,  10
1575620160, +2.85,  +3.759, +6.826690E+01,  10
1575620760, +2.85,  +3.759, +6.781616E+01,  10
1575621360, +2.85,  +3.769, +6.754111E+01,  10
1575621960, +2.85,  +3.727, +6.792043E+01,  10
1575622560, +2.85,  +3.738, +6.821370E+01,  10
1575623160, +2.85,  +3.727, +6.844887E+01,  10
1575623760, +2.85,  +3.748, +6.835922E+01,  10
1575624360, +2.85,  +3.759, +6.827349E+01,  10
1575624960, +2.85,  +3.748, +6.800815E+01,  10
1575625560, +2.85,  +3.717, +6.810231E+01,  10
1575626160, +2.85,  +3.759, +6.833748E+01,  10
1575626760, +2.85,  +3.738, +6.722081E+01,  10
1575627360, +2.85,  +3.686, +6.765877E+01,  10
1575627960, +2.85,  +3.707, +6.780192E+01,  10
1575628560, +2.85,  +3.717, +6.834414E+01,  10
1575629160, +2.85,  +3.727, +6.795128E+01,  10
1575629760, +2.85,  +3.717, +6.840110E+01,  10
1575630360, +2.85,  +3.727, +6.796444E+01,  10
1575630960, +2.85,  +3.696, +6.815682E+01,  10
1575631560, +2.85,  +3.727, +6.795342E+01,  10
1575632160, +2.85,  +3.738, +6.755190E+01,  10
1575632760, +2.85,  +3.696, +6.790726E+01,  10
1575633360, +2.85,  +3.727, +6.629996E+01,  10
1575633960, +2.85,  +3.686, +6.808348E+01,  10
1575634560, +2.85,  +3.738, +6.792831E+01,  10
1575635160, +2.85,  +3.675, +6.812635E+01,  10
1575635760, +2.85,  +3.748, +6.811227E+01,  10
1575636360, +2.85,  +3.717, +6.749786E+01,  10
1575636960, +2.85,  +3.727, +6.752189E+01,  10
1575637560, +2.85,  +3.717, +6.801344E+01,  10
1575638160, +2.85,  +3.696, +6.840983E+01,  10
1575638760, +2.85,  +3.717, +6.818024E+01,  10
1575639360, +2.85,  +3.748, +6.760779E+01,  10
1575639960, +2.85,  +3.748, +6.840163E+01,  10
1575640560, +2.85,  +3.717, +6.775798E+01,  10
1575641160, +2.85,  +3.717, +6.826721E+01,  10
1575641760, +2.85,  +3.696, +6.806733E+01,  10
1575642360, +2.85,  +3.727, +6.783262E+01,  10
1575642960, +2.85,  +3.738, +6.821140E+01,  10
1575643560, +2.85,  +3.686, +6.769062E+01,  10
1575644160, +2.85,  +3.759, +6.870670E+01,  10
1575644760, +2.85,  +3.696, +6.856837E+01,  10
1575645360, +2.85,  +3.727, +6.864943E+01,  10
1575645960, +2.85,  +3.675, +6.850000E+01,  10
1575646560, +2.85,  +3.738, +6.828887E+01,  10
1575647160, +2.85,  +3.696, +6.776089E+01,  10
1575647760, +2.85,  +3.675, +6.808716E+01,  10
1575648360, +2.85,  +3.696, +6.829630E+01,  10
1575648960, +2.85,  +3.717, +6.874099E+01,  10
1575649560, +2.85,  +3.696, +6.863550E+01,  10
1575650160, +2.85,  +3.738, +6.865204E+01,  10
1575650760, +2.85,  +3.696, +6.886363E+01,  10
1575651360, +2.85,  +3.696, +6.903587E+01,  10
1575651960, +2.85,  +3.717, +6.878692E+01,  10
1575652560, +2.85,  +3.654, +6.903863E+01,  10
1575653160, +2.85,  +3.654, +6.892717E+01,  10
1575653760, +2.85,  +3.748, +6.906534E+01,  10
1575654360, +2.85,  +3.707, +6.897639E+01,  10
1575654960, +2.85,  +3.727, +6.899568E+01,  10
1575655560, +2.85,  +3.727, +6.866987E+01,  10
1575656160, +2.85,  +3.727, +6.878700E+01,  10
1575656760, +2.85,  +3.696, +6.892587E+01,  10
1575657360, +2.85,  +3.707, +6.891300E+01,  10
1575657960, +2.85,  +3.717, +6.909841E+01,  10
1575658560, +2.85,  +3.727, +6.940110E+01,  10
1575659160, +2.85,  +3.707, +6.858253E+01,  10
1575659760, +2.85,  +3.696, +6.905738E+01,  10
1575660360, +2.85,  +3.738, +6.917948E+01,  10
1575660960, +2.85,  +3.748, +6.875707E+01,  10
1575661560, +2.85,  +3.727, +6.863657E+01,  10
1575662160, +2.85,  +3.707, +6.900540E+01,  10
1575662760, +2.85,  +3.748, +6.917887E+01,  10
1575663360, +2.85,  +3.696, +6.882336E+01,  10
1575663960, +2.85,  +3.769, +6.903740E+01,  10
1575664560, +2.85,  +3.717, +6.893367E+01,  10
1575665160, +2.85,  +3.717, +6.900915E+01,  10
1575665760, +2.85,  +3.707, +6.841067E+01,  10
1575666360, +2.85,  +3.727, +6.919234E+01,  10
1575666960, +2.85,  +3.717, +6.903220E+01,  10
