7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1589531340, +2.68,  +7.078, +6.482503E+01,  10
1589531940, +2.69,  +7.107, +5.680769E+01,  10
1589532540, +2.68,  +7.097, +6.052469E+01,  10
1589533140, +2.68,  +7.039, +5.710226E+01,  10
1589533740, +2.68,  +7.059, +5.899617E+01,  10
1589534340, +2.69,  +7.068, +6.053434E+01,  10
1589534940, +2.68,  +7.068, +6.222645E+01,  10
1589535540, +2.68,  +7.059, +5.934004E+01,  10
1589536140, +2.68,  +7.049, +6.058785E+01,  10
1589536740, +2.68,  +7.068, +6.318022E+01,  10
1589537340, +2.68,  +7.030, +5.953479E+01,  10
1589537940, +2.68,  +7.068, +6.453627E+01,  10
1589538540, +2.68,  +7.068, +6.239686E+01,  10
1589539140, +2.68,  +7.078, +5.828293E+01,  10
1589539740, +2.68,  +7.078, +6.150388E+01,  10
1589540340, +2.68,  +7.049, +6.409717E+01,  10
1589540940, +2.68,  +7.078, +5.685224E+01,  10
1589541540, +2.68,  +7.049, +5.815088E+01,  10
1589542140, +2.68,  +7.068, +5.496676E+01,  10
1589542740, +2.68,  +7.030, +6.140972E+01,  10
1589543340, +2.68,  +7.010, +5.787246E+01,  10
1589543940, +2.68,  +7.039, +5.607478E+01,  10
1589544540, +2.68,  +7.049, +5.758263E+01,  10
1589545140, +2.68,  +6.991, +5.544659E+01,  10
1589545740, +2.68,  +7.020, +5.816565E+01,  10
1589546340, +2.68,  +7.049, +5.851634E+01,  10
1589546940, +2.68,  +6.962, +5.785408E+01,  10
1589547540, +2.68,  +6.981, +5.873245E+01,  10
1589548140, +2.68,  +7.068, +5.964365E+01,  10
1589548740, +2.68,  +7.088, +5.586770E+01,  10
1589549340, +2.68,  +7.097, +5.813526E+01,  10
1589549940, +2.68,  +7.030, +5.713924E+01,  10
1589550540, +2.68,  +7.097, +6.026426E+01,  10
1589551140, +2.68,  +7.097, +5.978152E+01,  10
1589551740, +2.68,  +6.981, +5.895981E+01,  10
1589552340, +2.68,  +6.923, +5.913971E+01,  10
1589552940, +2.68,  +7.184, +5.884092E+01,  10
1589553540, +2.68,  +7.213, +5.830421E+01,  10
1589554140, +2.68,  +7.232, +6.160133E+01,  10
1589554740, +2.68,  +6.991, +5.927765E+01,  10
1589555340, +2.68,  +7.136, +5.955225E+01,  10
1589555940, +2.68,  +7.165, +5.726723E+01,  10
1589556540, +2.68,  +7.174, +6.159199E+01,  10
1589557140, +2.68,  +6.952, +6.110305E+01,  10
1589557740, +2.68,  +7.010, +6.025064E+01,  10
1589558340, +2.68,  +7.165, +5.756732E+01,  10
1589558940, +2.68,  +7.116, +5.714322E+01,  10
1589559540, +2.68,  +7.030, +5.676589E+01,  10
1589560140, +2.68,  +6.991, +5.965322E+01,  10
1589560740, +2.68,  +6.972, +5.965766E+01,  10
1589561340, +2.68,  +7.010, +5.711872E+01,  10
1589561940, +2.68,  +6.991, +5.919414E+01,  10
1589562540, +2.68,  +6.943, +6.141599E+01,  10
1589563140, +2.68,  +7.088, +5.445408E+01,  10
1589563740, +2.68,  +6.981, +5.908673E+01,  10
1589564340, +2.68,  +6.991, +6.145511E+01,  10
1589564940, +2.68,  +7.155, +5.772869E+01,  10
1589565540, +2.68,  +7.203, +6.007449E+01,  10
1589566140, +2.68,  +7.136, +6.139969E+01,  10
1589566740, +2.68,  +7.184, +6.100682E+01,  10
1589567340, +2.68,  +7.116, +6.065200E+01,  10
1589567940, +2.68,  +7.155, +6.096655E+01,  10
1589568540, +2.68,  +7.222, +6.452402E+01,  10
1589569140, +2.68,  +6.972, +5.957368E+01,  10
1589569740, +2.68,  +7.068, +5.037943E+01,  10
1589570340, +2.68,  +7.136, +6.136417E+01,  10
1589570940, +2.68,  +7.078, +5.723692E+01,  10
1589571540, +2.68,  +7.097, +5.945572E+01,  10
1589572140, +2.68,  +7.232, +6.179187E+01,  10
1589572740, +2.68,  +6.962, +6.128004E+01,  10
1589573340, +2.68,  +6.981, +6.054261E+01,  10
1589573940, +2.68,  +7.126, +5.933790E+01,  10
1589574540, +2.68,  +7.232, +5.583792E+01,  10
1589575140, +2.70,  +7.155, +6.212571E+01,  10
1589575740, +2.68,  +6.981, +6.010894E+01,  10
1589576340, +2.68,  +7.020, +5.644942E+01,  10
1589576940, +2.68,  +7.116, +5.674101E+01,  10
1589577540, +2.68,  +7.078, +5.802495E+01,  10
1589578140, +2.68,  +7.107, +5.321570E+01,  10
1589578740, +2.68,  +7.280, +5.586977E+01,  10
1589579340, +2.68,  +7.290, +5.874531E+01,  10
1589579940, +2.68,  +7.261, +5.911873E+01,  10
1589580540, +2.69,  +7.155, +5.959014E+01,  10
1589581140, +2.68,  +7.126, +6.022407E+01,  10
1589581740, +2.68,  +7.020, +5.800803E+01,  10
1589582340, +2.68,  +7.030, +5.891763E+01,  10
1589582940, +2.68,  +7.155, +5.540180E+01,  10
1589583540, +2.68,  +7.222, +5.703995E+01,  10
1589584140, +2.68,  +7.271, +5.561385E+01,  10
1589584740, +2.68,  +7.184, +5.823876E+01,  10
1589585340, +2.68,  +7.194, +5.417352E+01,  10
1589585940, +2.70,  +7.194, +5.721395E+01,  10
1589586540, +2.68,  +7.020, +5.240837E+01,  10
1589587140, +2.68,  +7.068, +5.688922E+01,  10
1589587740, +2.68,  +7.145, +5.759166E+01,  10
1589588340, +2.68,  +7.126, +5.727841E+01,  10
1589588940, +2.68,  +7.165, +6.216299E+01,  10
1589589540, +2.68,  +6.991, +6.391214E+01,  10
1589590140, +2.68,  +7.126, +6.125898E+01,  10
1589590740, +2.68,  +7.232, +5.987017E+01,  10
1589591340, +2.68,  +7.261, +5.995315E+01,  10
