7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1577940360, +2.73,  +2.925, +6.931774E+01,  10
1577940960, +2.73,  +2.925, +6.896154E+01,  10
1577941560, +2.73,  +2.893, +6.903005E+01,  10
1577942160, +2.73,  +2.957, +6.898803E+01,  10
1577942760, +2.73,  +2.957, +6.922006E+01,  10
1577943360, +2.73,  +2.967, +6.886945E+01,  10
1577943960, +2.73,  +2.957, +6.950146E+01,  10
1577944560, +2.73,  +2.935, +6.913378E+01,  10
1577945160, +2.73,  +2.925, +6.917466E+01,  10
1577945760, +2.73,  +2.967, +6.915675E+01,  10
1577946360, +2.73,  +2.925, +6.868733E+01,  10
1577946960, +2.73,  +2.935, +6.857656E+01,  10
1577947560, +2.73,  +2.946, +6.900540E+01,  10
1577948160, +2.73,  +2.957, +6.927724E+01,  10
1577948760, +2.73,  +2.967, +6.918186E+01,  10
1577949360, +2.73,  +2.882, +6.904919E+01,  10
1577949960, +2.73,  +2.925, +6.847857E+01,  10
1577950560, +2.73,  +2.925, +6.856293E+01,  10
1577951160, +2.73,  +2.914, +6.844634E+01,  10
1577951760, +2.73,  +2.935, +6.863336E+01,  10
1577952360, +2.73,  +2.957, +6.888009E+01,  10
1577952960, +2.73,  +2.957, +6.915652E+01,  10
1577953560, +2.73,  +2.957, +6.872338E+01,  10
1577954160, +2.73,  +2.978, +6.879450E+01,  10
1577954760, +2.72,  +2.957, +6.850444E+01,  10
1577955360, +2.73,  +2.957, +6.885881E+01,  10
1577955960, +2.73,  +2.946, +6.898856E+01,  10
1577956560, +2.73,  +2.978, +6.920551E+01,  10
1577957160, +2.73,  +2.957, +6.856913E+01,  10
1577957760, +2.73,  +2.914, +6.932026E+01,  10
1577958360, +2.73,  +2.957, +6.911533E+01,  10
1577958960, +2.73,  +2.925, +6.924356E+01,  10
1577959560, +2.73,  +2.946, +6.902592E+01,  10
1577960160, +2.73,  +2.967, +6.901275E+01,  10
1577960760, +2.73,  +2.914, +6.894477E+01,  10
1577961360, +2.72,  +2.925, +6.917558E+01,  10
1577961960, +2.72,  +2.967, +6.957756E+01,  10
1577962560, +2.73,  +2.903, +6.882956E+01,  10
1577963160, +2.72,  +2.967, +6.924417E+01,  10
1577963760, +2.73,  +2.946, +6.885858E+01,  10
1577964360, +2.73,  +2.925, +6.913041E+01,  10
1577964960, +2.72,  +2.957, +6.934445E+01,  10
1577965560, +2.73,  +2.946, +6.906167E+01,  10
1577966160, +2.72,  +2.925, +6.913914E+01,  10
1577966760, +2.72,  +2.893, +6.945285E+01,  10
1577967360, +2.72,  +2.925, +6.912000E+01,  10
1577967960, +2.73,  +2.925, +6.920122E+01,  10
1577968560, +2.72,  +2.914, +6.922886E+01,  10
1577969160, +2.72,  +2.946, +6.920008E+01,  10
1577969760, +2.73,  +2.978, +6.892495E+01,  10
1577970360, +2.73,  +2.935, +6.926438E+01,  10
1577970960, +2.73,  +2.925, +6.895817E+01,  10
1577971560, +2.73,  +2.914, +6.935701E+01,  10
1577972160, +2.73,  +2.946, +6.937400E+01,  10
1577972760, +2.72,  +2.946, +6.921960E+01,  10
1577973360, +2.72,  +2.925, +6.953798E+01,  10
1577973960, +2.73,  +2.935, +6.912528E+01,  10
1577974560, +2.72,  +2.946, +6.931988E+01,  10
1577975160, +2.73,  +2.957, +6.944007E+01,  10
1577975760, +2.72,  +2.925, +6.926101E+01,  10
1577976360, +2.72,  +2.903, +6.843011E+01,  10
1577976960, +2.72,  +2.914, +6.933381E+01,  10
1577977560, +2.73,  +2.935, +6.950981E+01,  10
1577978160, +2.72,  +2.903, +6.891783E+01,  10
1577978760, +2.72,  +2.946, +6.918637E+01,  10
1577979360, +2.72,  +2.935, +6.931843E+01,  10
1577979960, +2.74,  +2.925, +6.950521E+01,  10
1577980560, +2.72,  +2.893, +6.930411E+01,  10
1577981160, +2.72,  +2.925, +6.935494E+01,  10
1577981760, +2.72,  +2.957, +6.875408E+01,  10
1577982360, +2.72,  +2.935, +6.940853E+01,  10
1577982960, +2.72,  +2.925, +6.940103E+01,  10
1577983560, +2.72,  +2.957, +6.901291E+01,  10
1577984160, +2.73,  +2.871, +6.916739E+01,  10
1577984760, +2.72,  +2.903, +6.934652E+01,  10
1577985360, +2.72,  +2.925, +6.935731E+01,  10
1577985960, +2.72,  +2.957, +6.908509E+01,  10
1577986560, +2.72,  +2.946, +6.918285E+01,  10
1577987160, +2.72,  +2.893, +6.883247E+01,  10
1577987760, +2.73,  +2.967, +6.932639E+01,  10
1577988360, +2.72,  +2.914, +6.924670E+01,  10
1577988960, +2.72,  +2.893, +6.927992E+01,  10
1577989560, +2.72,  +2.967, +6.922029E+01,  10
1577990160, +2.73,  +2.967, +6.880889E+01,  10
1577990760, +2.72,  +2.925, +6.910331E+01,  10
1577991360, +2.73,  +2.946, +6.939904E+01,  10
1577991960, +2.72,  +2.925, +6.938595E+01,  10
1577992560, +2.72,  +2.914, +6.903327E+01,  10
1577993160, +2.72,  +2.946, +6.864767E+01,  10
1577993760, +2.72,  +2.946, +6.896567E+01,  10
1577994360, +2.72,  +2.935, +6.926339E+01,  10
1577994960, +2.72,  +2.989, +6.873257E+01,  10
1577995560, +2.72,  +2.935, +6.807016E+01,  10
1577996160, +2.73,  +2.925, +6.884349E+01,  10
1577996760, +2.72,  +2.989, +6.903541E+01,  10
1577997360, +2.72,  +2.946, +6.918454E+01,  10
1577997960, +2.72,  +2.946, +6.926002E+01,  10
1577998560, +2.72,  +2.861, +6.924241E+01,  10
1577999160, +2.72,  +2.871, +6.926224E+01,  10
1577999760, +2.72,  +2.967, +6.944236E+01,  10
1578000360, +2.72,  +2.882, +6.911717E+01,  10
1578000960, +2.73,  +2.925, +6.891331E+01,  10
1578001560, +2.72,  +2.925, +6.889915E+01,  10
1578002160, +2.72,  +2.914, +6.925971E+01,  10
1578002760, +2.72,  +2.882, +6.925910E+01,  10
1578003360, +2.73,  +2.861, +6.923177E+01,  10
1578003960, +2.72,  +2.882, +6.940661E+01,  10
1578004560, +2.72,  +2.861, +6.885919E+01,  10
1578005160, +2.72,  +2.893, +6.910546E+01,  10
1578005760, +2.72,  +2.871, +6.947735E+01,  10
1578006360, +2.72,  +2.861, +6.848531E+01,  10
1578006960, +2.73,  +2.893, +6.915499E+01,  10
1578007560, +2.72,  +2.893, +6.919181E+01,  10
1578008160, +2.72,  +2.925, +6.925068E+01,  10
1578008760, +2.72,  +2.914, +6.909642E+01,  10
1578009360, +2.72,  +2.861, +6.911189E+01,  10
1578009960, +2.72,  +2.914, +6.934315E+01,  10
1578010560, +2.72,  +2.871, +6.890512E+01,  10
1578011160, +2.72,  +2.871, +6.921263E+01,  10
1578011760, +2.72,  +2.903, +6.932723E+01,  10
1578012360, +2.72,  +2.871, +6.965702E+01,  10
1578012960, +2.72,  +2.871, +6.953170E+01,  10
1578013560, +2.72,  +2.850, +6.950805E+01,  10
1578014160, +2.72,  +2.882, +6.961415E+01,  10
1578014760, +2.72,  +2.861, +6.931973E+01,  10
1578015360, +2.72,  +2.871, +6.955398E+01,  10
1578015960, +2.72,  +2.871, +6.949006E+01,  10
1578016560, +2.72,  +2.839, +6.955053E+01,  10
1578017160, +2.72,  +2.861, +6.961139E+01,  10
1578017760, +2.72,  +2.861, +6.944987E+01,  10
1578018360, +2.72,  +2.893, +6.909642E+01,  10
1578018960, +2.72,  +2.903, +6.942705E+01,  10
1578019560, +2.72,  +2.882, +6.936267E+01,  10
1578020160, +2.72,  +2.871, +6.958843E+01,  10
1578020760, +2.72,  +2.882, +6.888774E+01,  10
1578021360, +2.72,  +2.935, +6.882505E+01,  10
1578021960, +2.74,  +2.914, +6.927548E+01,  10
1578022560, +2.72,  +2.850, +6.927747E+01,  10
1578023160, +2.72,  +2.871, +6.936045E+01,  10
1578023760, +2.72,  +2.871, +6.927211E+01,  10
1578024360, +2.72,  +2.882, +6.949679E+01,  10
1578024960, +2.72,  +2.850, +6.937530E+01,  10
1578025560, +2.72,  +2.935, +6.954334E+01,  10
1578026160, +2.72,  +2.914, +6.962119E+01,  10
1578026760, +2.72,  +2.893, +6.951356E+01,  10
