7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1581420360, +2.65,  +1.919, +6.829890E+01,  10
1581420960, +2.65,  +1.940, +6.922189E+01,  10
1581421560, +2.65,  +1.919, +6.852435E+01,  10
1581422160, +2.65,  +1.908, +6.909107E+01,  10
1581422760, +2.65,  +1.930, +6.893023E+01,  10
1581423360, +2.65,  +1.886, +6.936306E+01,  10
1581423960, +2.65,  +1.940, +6.872637E+01,  10
1581424560, +2.65,  +1.940, +6.945729E+01,  10
1581425160, +2.65,  +1.875, +6.944688E+01,  10
1581425760, +2.67,  +1.930, +6.937462E+01,  10
1581426360, +2.65,  +1.886, +6.942483E+01,  10
1581426960, +2.65,  +1.897, +6.974773E+01,  10
1581427560, +2.65,  +1.875, +6.935517E+01,  10
1581428160, +2.65,  +1.908, +6.954380E+01,  10
1581428760, +2.65,  +1.886, +6.951448E+01,  10
1581429360, +2.65,  +1.930, +6.954870E+01,  10
1581429960, +2.65,  +1.940, +6.960619E+01,  10
1581430560, +2.65,  +1.940, +6.987381E+01,  10
1581431160, +2.65,  +1.919, +6.995611E+01,  10
1581431760, +2.65,  +1.908, +6.996591E+01,  10
1581432360, +2.65,  +1.908, +6.967026E+01,  10
1581432960, +2.65,  +1.919, +6.985866E+01,  10
1581433560, +2.65,  +1.897, +6.913715E+01,  10
1581434160, +2.65,  +1.919, +6.980362E+01,  10
1581434760, +2.65,  +1.930, +6.969162E+01,  10
1581435360, +2.65,  +1.930, +6.966406E+01,  10
1581435960, +2.67,  +1.875, +6.987833E+01,  10
1581436560, +2.65,  +1.930, +7.000342E+01,  10
1581437160, +2.65,  +1.962, +6.978034E+01,  10
1581437760, +2.65,  +1.919, +6.993406E+01,  10
1581438360, +2.65,  +1.908, +7.000013E+01,  10
1581438960, +2.65,  +1.908, +6.977055E+01,  10
1581439560, +2.65,  +1.897, +7.010983E+01,  10
1581440160, +2.65,  +1.919, +7.004966E+01,  10
1581440760, +2.66,  +1.930, +7.002409E+01,  10
1581441360, +2.65,  +1.908, +6.973258E+01,  10
1581441960, +2.65,  +1.973, +6.974100E+01,  10
1581442560, +2.65,  +1.919, +6.974398E+01,  10
1581443160, +2.65,  +1.908, +6.987228E+01,  10
1581443760, +2.65,  +1.951, +6.963857E+01,  10
1581444360, +2.65,  +1.875, +6.901987E+01,  10
1581444960, +2.65,  +1.897, +6.940815E+01,  10
1581445560, +2.65,  +1.908, +6.912697E+01,  10
1581446160, +2.65,  +1.886, +6.924126E+01,  10
1581446760, +2.65,  +1.919, +6.927831E+01,  10
1581447360, +2.65,  +1.951, +6.887465E+01,  10
1581447960, +2.65,  +1.930, +6.900380E+01,  10
1581448560, +2.65,  +1.951, +6.907292E+01,  10
1581449160, +2.65,  +1.886, +6.950920E+01,  10
1581449760, +2.65,  +1.940, +6.923889E+01,  10
1581450360, +2.65,  +1.962, +6.933335E+01,  10
1581450960, +2.65,  +1.908, +6.921095E+01,  10
1581451560, +2.65,  +1.908, +6.888652E+01,  10
1581452160, +2.65,  +1.962, +6.862119E+01,  10
1581452760, +2.65,  +1.951, +6.905539E+01,  10
1581453360, +2.65,  +1.962, +6.901268E+01,  10
1581453960, +2.65,  +1.951, +6.891369E+01,  10
1581454560, +2.65,  +1.908, +6.847107E+01,  10
1581455160, +2.65,  +1.973, +6.921592E+01,  10
1581455760, +2.65,  +1.875, +6.902477E+01,  10
1581456360, +2.65,  +1.962, +6.922656E+01,  10
1581456960, +2.65,  +1.930, +6.870218E+01,  10
1581457560, +2.65,  +1.919, +6.807284E+01,  10
1581458160, +2.65,  +1.940, +6.869973E+01,  10
1581458760, +2.65,  +1.951, +6.904866E+01,  10
1581459360, +2.65,  +1.940, +6.923414E+01,  10
1581459960, +2.65,  +1.930, +6.934024E+01,  10
1581460560, +2.65,  +1.940, +6.912743E+01,  10
1581461160, +2.65,  +1.940, +6.923529E+01,  10
1581461760, +2.65,  +1.919, +6.913883E+01,  10
1581462360, +2.65,  +1.908, +6.947222E+01,  10
1581462960, +2.65,  +1.875, +6.913585E+01,  10
1581463560, +2.65,  +1.940, +6.868143E+01,  10
1581464160, +2.65,  +1.951, +6.869667E+01,  10
1581464760, +2.65,  +1.919, +6.902768E+01,  10
1581465360, +2.65,  +1.908, +6.923208E+01,  10
1581465960, +2.65,  +1.940, +6.908471E+01,  10
1581466560, +2.65,  +1.940, +6.876373E+01,  10
1581467160, +2.65,  +1.940, +6.917129E+01,  10
1581467760, +2.65,  +1.919, +6.902967E+01,  10
1581468360, +2.65,  +1.908, +6.928046E+01,  10
1581468960, +2.65,  +1.995, +6.920421E+01,  10
1581469560, +2.65,  +1.930, +6.949978E+01,  10
1581470160, +2.65,  +1.919, +6.844910E+01,  10
1581470760, +2.65,  +1.919, +6.871228E+01,  10
1581471360, +2.65,  +1.930, +6.927785E+01,  10
1581471960, +2.65,  +1.897, +6.916815E+01,  10
