7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1576200360, +2.82,  +3.707, +6.927027E+01,  10
1576200960, +2.82,  +3.633, +6.914963E+01,  10
1576201560, +2.82,  +3.665, +6.896353E+01,  10
1576202160, +2.82,  +3.686, +6.928375E+01,  10
1576202760, +2.82,  +3.696, +6.925535E+01,  10
1576203360, +2.82,  +3.696, +6.928405E+01,  10
1576203960, +2.82,  +3.727, +6.861782E+01,  10
1576204560, +2.83,  +3.675, +6.914603E+01,  10
1576205160, +2.82,  +3.675, +6.844573E+01,  10
1576205760, +2.82,  +3.644, +6.890964E+01,  10
1576206360, +2.82,  +3.675, +6.900479E+01,  10
1576206960, +2.82,  +3.717, +6.901696E+01,  10
1576207560, +2.82,  +3.675, +6.920536E+01,  10
1576208160, +2.82,  +3.644, +6.894975E+01,  10
1576208760, +2.82,  +3.696, +6.868442E+01,  10
1576209360, +2.82,  +3.696, +6.904781E+01,  10
1576209960, +2.82,  +3.717, +6.927403E+01,  10
1576210560, +2.82,  +3.686, +6.905164E+01,  10
1576211160, +2.82,  +3.665, +6.912858E+01,  10
1576211760, +2.82,  +3.707, +6.916157E+01,  10
1576212360, +2.82,  +3.686, +6.931827E+01,  10
1576212960, +2.82,  +3.696, +6.930534E+01,  10
1576213560, +2.82,  +3.654, +6.879642E+01,  10
1576214160, +2.82,  +3.686, +6.859424E+01,  10
1576214760, +2.82,  +3.665, +6.861644E+01,  10
1576215360, +2.82,  +3.707, +6.843371E+01,  10
1576215960, +2.82,  +3.665, +6.861215E+01,  10
1576216560, +2.82,  +3.686, +6.800563E+01,  10
1576217160, +2.82,  +3.686, +6.907690E+01,  10
1576217760, +2.82,  +3.675, +6.866865E+01,  10
1576218360, +2.82,  +3.665, +6.924440E+01,  10
1576218960, +2.82,  +3.675, +6.898029E+01,  10
1576219560, +2.82,  +3.633, +6.898244E+01,  10
1576220160, +2.82,  +3.675, +6.925619E+01,  10
1576220760, +2.82,  +3.654, +6.911556E+01,  10
1576221360, +2.82,  +3.623, +6.912314E+01,  10
1576221960, +2.82,  +3.686, +6.880407E+01,  10
1576222560, +2.82,  +3.707, +6.906351E+01,  10
1576223160, +2.82,  +3.707, +6.923544E+01,  10
1576223760, +2.82,  +3.665, +6.902722E+01,  10
1576224360, +2.82,  +3.696, +6.894294E+01,  10
1576224960, +2.82,  +3.686, +6.890864E+01,  10
1576225560, +2.82,  +3.654, +6.899354E+01,  10
1576226160, +2.82,  +3.675, +6.906228E+01,  10
1576226760, +2.82,  +3.707, +6.904934E+01,  10
1576227360, +2.82,  +3.654, +6.842988E+01,  10
1576227960, +2.82,  +3.654, +6.912873E+01,  10
1576228560, +2.82,  +3.696, +6.890979E+01,  10
1576229160, +2.82,  +3.675, +6.880951E+01,  10
1576229760, +2.82,  +3.665, +6.900165E+01,  10
1576230360, +2.82,  +3.644, +6.837859E+01,  10
1576230960, +2.82,  +3.675, +6.872262E+01,  10
1576231560, +2.82,  +3.686, +6.878662E+01,  10
1576232160, +2.82,  +3.654, +6.892158E+01,  10
1576232760, +2.82,  +3.654, +6.861812E+01,  10
1576233360, +2.82,  +3.675, +6.876227E+01,  10
1576233960, +2.82,  +3.707, +6.872369E+01,  10
1576234560, +2.82,  +3.686, +6.855803E+01,  10
1576235160, +2.82,  +3.675, +6.896881E+01,  10
1576235760, +2.82,  +3.675, +6.902944E+01,  10
1576236360, +2.82,  +3.665, +6.859164E+01,  10
1576236960, +2.82,  +3.623, +6.888682E+01,  10
1576237560, +2.82,  +3.644, +6.904223E+01,  10
1576238160, +2.82,  +3.696, +6.906389E+01,  10
1576238760, +2.82,  +3.675, +6.901398E+01,  10
1576239360, +2.82,  +3.612, +6.860327E+01,  10
1576239960, +2.82,  +3.696, +6.923491E+01,  10
1576240560, +2.82,  +3.727, +6.850651E+01,  10
1576241160, +2.82,  +3.665, +6.862111E+01,  10
1576241760, +2.82,  +3.696, +6.873364E+01,  10
1576242360, +2.81,  +3.696, +6.915506E+01,  10
1576242960, +2.82,  +3.623, +6.892449E+01,  10
1576243560, +2.82,  +3.602, +6.835432E+01,  10
1576244160, +2.82,  +3.686, +6.861866E+01,  10
1576244760, +2.82,  +3.665, +6.863673E+01,  10
1576245360, +2.82,  +3.665, +6.840232E+01,  10
1576245960, +2.82,  +3.623, +6.898374E+01,  10
1576246560, +2.82,  +3.686, +6.866298E+01,  10
1576247160, +2.82,  +3.675, +6.871848E+01,  10
1576247760, +2.82,  +3.665, +6.864461E+01,  10
1576248360, +2.82,  +3.707, +6.879986E+01,  10
1576248960, +2.82,  +3.675, +6.872828E+01,  10
1576249560, +2.82,  +3.707, +6.901428E+01,  10
1576250160, +2.81,  +3.644, +6.928857E+01,  10
1576250760, +2.82,  +3.696, +6.859233E+01,  10
1576251360, +2.82,  +3.738, +6.945262E+01,  10
1576251960, +2.82,  +3.748, +6.968083E+01,  10
1576252560, +2.82,  +3.686, +6.964270E+01,  10
1576253160, +2.82,  +3.644, +6.934644E+01,  10
1576253760, +2.82,  +3.665, +6.956309E+01,  10
1576254360, +2.82,  +3.686, +6.919946E+01,  10
1576254960, +2.82,  +3.686, +6.934698E+01,  10
1576255560, +2.82,  +3.686, +6.935624E+01,  10
1576256160, +2.82,  +3.696, +6.867814E+01,  10
1576256760, +2.82,  +3.696, +6.915904E+01,  10
1576257360, +2.82,  +3.696, +6.938350E+01,  10
1576257960, +2.82,  +3.707, +6.935509E+01,  10
1576258560, +2.82,  +3.675, +6.949641E+01,  10
1576259160, +2.82,  +3.654, +6.942338E+01,  10
1576259760, +2.82,  +3.675, +6.901972E+01,  10
1576260360, +2.82,  +3.654, +6.963826E+01,  10
1576260960, +2.82,  +3.696, +6.936834E+01,  10
1576261560, +2.82,  +3.707, +6.940508E+01,  10
1576262160, +2.82,  +3.686, +6.968458E+01,  10
1576262760, +2.82,  +3.675, +6.952221E+01,  10
1576263360, +2.82,  +3.686, +6.966628E+01,  10
1576263960, +2.82,  +3.686, +6.931322E+01,  10
1576264560, +2.82,  +3.644, +6.946594E+01,  10
1576265160, +2.82,  +3.665, +6.936765E+01,  10
1576265760, +2.82,  +3.665, +6.943410E+01,  10
1576266360, +2.82,  +3.686, +6.956707E+01,  10
1576266960, +2.82,  +3.707, +6.955138E+01,  10
1576267560, +2.82,  +3.675, +6.968496E+01,  10
1576268160, +2.82,  +3.665, +6.933282E+01,  10
1576268760, +2.82,  +3.654, +6.953201E+01,  10
1576269360, +2.82,  +3.675, +6.953140E+01,  10
1576269960, +2.82,  +3.665, +6.956600E+01,  10
1576270560, +2.82,  +3.696, +6.969070E+01,  10
1576271160, +2.82,  +3.707, +6.915215E+01,  10
1576271760, +2.82,  +3.696, +6.927089E+01,  10
1576272360, +2.82,  +3.686, +6.949473E+01,  10
1576272960, +2.82,  +3.665, +6.950751E+01,  10
1576273560, +2.83,  +3.644, +6.925052E+01,  10
1576274160, +2.82,  +3.675, +6.927969E+01,  10
1576274760, +2.82,  +3.644, +6.921638E+01,  10
1576275360, +2.82,  +3.654, +6.927594E+01,  10
1576275960, +2.82,  +3.644, +6.958276E+01,  10
1576276560, +2.82,  +3.675, +6.929194E+01,  10
1576277160, +2.82,  +3.633, +6.927479E+01,  10
1576277760, +2.82,  +3.686, +6.927196E+01,  10
1576278360, +2.81,  +3.623, +6.920467E+01,  10
1576278960, +2.82,  +3.675, +6.920681E+01,  10
1576279560, +2.82,  +3.623, +6.962111E+01,  10
1576280160, +2.82,  +3.675, +6.919211E+01,  10
1576280760, +2.82,  +3.665, +6.886118E+01,  10
1576281360, +2.82,  +3.675, +6.911556E+01,  10
1576281960, +2.82,  +3.644, +6.916119E+01,  10
1576282560, +2.82,  +3.644, +6.914993E+01,  10
1576283160, +2.82,  +3.644, +6.929071E+01,  10
1576283760, +2.82,  +3.696, +6.908915E+01,  10
1576284360, +2.82,  +3.686, +6.931353E+01,  10
1576284960, +2.83,  +3.707, +6.911089E+01,  10
1576285560, +2.82,  +3.696, +6.902125E+01,  10
1576286160, +2.82,  +3.675, +6.934491E+01,  10
1576286760, +2.82,  +3.654, +6.920130E+01,  10
