7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1575156360, +2.88,  +3.748, +6.893942E+01,  10
1575156960, +2.88,  +3.769, +6.875446E+01,  10
1575157560, +2.88,  +3.759, +6.883515E+01,  10
1575158160, +2.88,  +3.759, +6.889211E+01,  10
1575158760, +2.88,  +3.748, +6.923828E+01,  10
1575159360, +2.88,  +3.790, +6.847283E+01,  10
1575159960, +2.88,  +3.748, +6.889341E+01,  10
1575160560, +2.87,  +3.738, +6.934507E+01,  10
1575161160, +2.88,  +3.769, +6.896361E+01,  10
1575161760, +2.88,  +3.801, +6.926629E+01,  10
1575162360, +2.88,  +3.769, +6.878746E+01,  10
1575162960, +2.88,  +3.727, +6.867248E+01,  10
1575163560, +2.88,  +3.727, +6.943126E+01,  10
1575164160, +2.88,  +3.738, +6.841488E+01,  10
1575164760, +2.88,  +3.738, +6.760779E+01,  10
1575165360, +2.88,  +3.759, +6.851891E+01,  10
1575165960, +2.88,  +3.759, +6.838357E+01,  10
1575166560, +2.88,  +3.769, +6.901788E+01,  10
1575167160, +2.88,  +3.759, +6.911916E+01,  10
1575167760, +2.88,  +3.748, +6.879611E+01,  10
1575168360, +2.88,  +3.769, +6.883737E+01,  10
1575168960, +2.88,  +3.759, +6.867562E+01,  10
1575169560, +2.88,  +3.769, +6.831191E+01,  10
1575170160, +2.88,  +3.759, +6.796261E+01,  10
1575170760, +2.88,  +3.738, +6.852351E+01,  10
1575171360, +2.88,  +3.759, +6.879573E+01,  10
1575171960, +2.88,  +3.780, +6.861384E+01,  10
1575172560, +2.88,  +3.717, +6.846280E+01,  10
1575173160, +2.88,  +3.780, +6.864071E+01,  10
1575173760, +2.88,  +3.707, +6.901819E+01,  10
1575174360, +2.88,  +3.769, +6.829967E+01,  10
1575174960, +2.88,  +3.748, +6.741242E+01,  10
1575175560, +2.88,  +3.727, +6.803143E+01,  10
1575176160, +2.88,  +3.759, +6.846869E+01,  10
1575176760, +2.88,  +3.748, +6.813791E+01,  10
1575177360, +2.88,  +3.801, +6.817933E+01,  10
1575177960, +2.88,  +3.748, +6.777245E+01,  10
1575178560, +2.88,  +3.780, +6.842736E+01,  10
1575179160, +2.88,  +3.727, +6.763978E+01,  10
1575179760, +2.88,  +3.769, +6.887902E+01,  10
1575180360, +2.88,  +3.759, +6.842460E+01,  10
1575180960, +2.88,  +3.748, +6.870134E+01,  10
1575181560, +2.88,  +3.727, +6.825404E+01,  10
1575182160, +2.88,  +3.748, +6.882382E+01,  10
1575182760, +2.88,  +3.759, +6.720351E+01,  10
1575183360, +2.88,  +3.727, +6.741625E+01,  10
1575183960, +2.88,  +3.759, +6.807330E+01,  10
1575184560, +2.88,  +3.780, +6.747520E+01,  10
1575185160, +2.88,  +3.727, +6.797110E+01,  10
1575185760, +2.88,  +3.811, +6.813094E+01,  10
1575186360, +2.88,  +3.717, +6.830625E+01,  10
1575186960, +2.88,  +3.748, +6.771871E+01,  10
1575187560, +2.88,  +3.780, +6.803816E+01,  10
1575188160, +2.88,  +3.759, +6.753008E+01,  10
1575188760, +2.88,  +3.748, +6.816639E+01,  10
1575189360, +2.88,  +3.769, +6.799698E+01,  10
1575189960, +2.88,  +3.759, +6.790695E+01,  10
1575190560, +2.88,  +3.748, +6.839987E+01,  10
1575191160, +2.88,  +3.748, +6.829132E+01,  10
1575191760, +2.88,  +3.727, +6.844573E+01,  10
1575192360, +2.88,  +3.769, +6.863382E+01,  10
1575192960, +2.90,  +3.769, +6.805386E+01,  10
1575193560, +2.88,  +3.769, +6.771618E+01,  10
1575194160, +2.88,  +3.780, +6.783170E+01,  10
1575194760, +2.88,  +3.769, +6.779120E+01,  10
1575195360, +2.88,  +3.780, +6.779886E+01,  10
1575195960, +2.88,  +3.759, +6.791736E+01,  10
1575196560, +2.88,  +3.727, +6.817190E+01,  10
1575197160, +2.88,  +3.748, +6.769651E+01,  10
1575197760, +2.88,  +3.780, +6.740829E+01,  10
1575198360, +2.88,  +3.780, +6.794416E+01,  10
1575198960, +2.88,  +3.759, +6.808945E+01,  10
1575199560, +2.88,  +3.759, +6.809642E+01,  10
1575200160, +2.89,  +3.748, +6.820643E+01,  10
1575200760, +2.88,  +3.780, +6.814763E+01,  10
1575201360, +2.88,  +3.759, +6.743416E+01,  10
1575201960, +2.88,  +3.759, +6.787786E+01,  10
1575202560, +2.88,  +3.738, +6.794523E+01,  10
1575203160, +2.88,  +3.780, +6.802056E+01,  10
1575203760, +2.88,  +3.748, +6.823215E+01,  10
1575204360, +2.88,  +3.748, +6.803120E+01,  10
1575204960, +2.88,  +3.780, +6.792387E+01,  10
1575205560, +2.88,  +3.769, +6.703456E+01,  10
1575206160, +2.88,  +3.738, +6.797906E+01,  10
1575206760, +2.88,  +3.790, +6.853323E+01,  10
1575207360, +2.87,  +3.738, +6.821890E+01,  10
1575207960, +2.88,  +3.790, +6.813646E+01,  10
1575208560, +2.88,  +3.780, +6.770240E+01,  10
1575209160, +2.88,  +3.790, +6.845361E+01,  10
1575209760, +2.87,  +3.759, +6.858352E+01,  10
1575210360, +2.88,  +3.748, +6.814756E+01,  10
1575210960, +2.88,  +3.780, +6.821929E+01,  10
1575211560, +2.88,  +3.769, +6.856079E+01,  10
1575212160, +2.88,  +3.790, +6.850827E+01,  10
1575212760, +2.88,  +3.769, +6.812758E+01,  10
1575213360, +2.88,  +3.769, +6.859485E+01,  10
1575213960, +2.88,  +3.738, +6.805592E+01,  10
1575214560, +2.88,  +3.790, +6.794906E+01,  10
1575215160, +2.88,  +3.790, +6.856201E+01,  10
1575215760, +2.88,  +3.759, +6.892778E+01,  10
1575216360, +2.88,  +3.780, +6.865525E+01,  10
1575216960, +2.88,  +3.780, +6.831245E+01,  10
1575217560, +2.88,  +3.769, +6.849089E+01,  10
1575218160, +2.88,  +3.738, +6.804804E+01,  10
1575218760, +2.88,  +3.769, +6.823222E+01,  10
1575219360, +2.88,  +3.759, +6.856347E+01,  10
1575219960, +2.88,  +3.759, +6.871481E+01,  10
1575220560, +2.88,  +3.738, +6.899706E+01,  10
1575221160, +2.88,  +3.748, +6.824164E+01,  10
1575221760, +2.88,  +3.769, +6.859064E+01,  10
1575222360, +2.88,  +3.759, +6.842391E+01,  10
1575222960, +2.87,  +3.769, +6.829898E+01,  10
1575223560, +2.88,  +3.780, +6.855681E+01,  10
1575224160, +2.88,  +3.759, +6.782037E+01,  10
1575224760, +2.87,  +3.769, +6.850942E+01,  10
1575225360, +2.87,  +3.759, +6.872315E+01,  10
1575225960, +2.87,  +3.790, +6.895985E+01,  10
1575226560, +2.87,  +3.759, +6.854203E+01,  10
1575227160, +2.88,  +3.717, +6.836397E+01,  10
1575227760, +2.87,  +3.780, +6.825902E+01,  10
1575228360, +2.88,  +3.780, +6.843509E+01,  10
1575228960, +2.87,  +3.769, +6.851302E+01,  10
1575229560, +2.87,  +3.759, +6.872292E+01,  10
1575230160, +2.88,  +3.759, +6.821630E+01,  10
1575230760, +2.87,  +3.727, +6.854793E+01,  10
1575231360, +2.88,  +3.780, +6.875492E+01,  10
1575231960, +2.88,  +3.748, +6.846846E+01,  10
1575232560, +2.87,  +3.748, +6.880935E+01,  10
1575233160, +2.87,  +3.748, +6.905746E+01,  10
1575233760, +2.87,  +3.759, +6.895342E+01,  10
1575234360, +2.87,  +3.727, +6.884158E+01,  10
1575234960, +2.87,  +3.780, +6.869835E+01,  10
1575235560, +2.87,  +3.780, +6.879488E+01,  10
1575236160, +2.88,  +3.738, +6.887236E+01,  10
1575236760, +2.87,  +3.769, +6.906320E+01,  10
1575237360, +2.87,  +3.748, +6.892311E+01,  10
1575237960, +2.87,  +3.780, +6.874505E+01,  10
1575238560, +2.88,  +3.759, +6.904896E+01,  10
1575239160, +2.87,  +3.738, +6.905968E+01,  10
1575239760, +2.88,  +3.717, +6.865854E+01,  10
1575240360, +2.88,  +3.738, +6.840018E+01,  10
1575240960, +2.87,  +3.738, +6.858804E+01,  10
1575241560, +2.87,  +3.748, +6.888154E+01,  10
1575242160, +2.88,  +3.738, +6.857472E+01,  10
1575242760, +2.87,  +3.717, +6.894684E+01,  10
