7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1582551360, +2.63,  +1.710, +7.003756E+01,  10
1582551960, +2.63,  +1.776, +6.996660E+01,  10
1582552560, +2.63,  +1.721, +6.955337E+01,  10
1582553160, +2.63,  +1.721, +7.000173E+01,  10
1582553760, +2.63,  +1.732, +7.007798E+01,  10
1582554360, +2.63,  +1.710, +6.987688E+01,  10
1582554960, +2.63,  +1.743, +7.000663E+01,  10
1582555560, +2.63,  +1.688, +6.989203E+01,  10
1582556160, +2.63,  +1.721, +6.968121E+01,  10
1582556760, +2.63,  +1.732, +6.932769E+01,  10
1582557360, +2.63,  +1.732, +6.942055E+01,  10
1582557960, +2.63,  +1.732, +6.939659E+01,  10
1582558560, +2.63,  +1.743, +6.973694E+01,  10
1582559160, +2.63,  +1.721, +6.967508E+01,  10
1582559760, +2.63,  +1.721, +6.957985E+01,  10
1582560360, +2.63,  +1.743, +6.965005E+01,  10
1582560960, +2.63,  +1.721, +6.965556E+01,  10
1582561560, +2.63,  +1.787, +6.964569E+01,  10
1582562160, +2.63,  +1.710, +6.965028E+01,  10
1582562760, +2.64,  +1.743, +6.974237E+01,  10
1582563360, +2.63,  +1.754, +6.981028E+01,  10
1582563960, +2.63,  +1.699, +6.969070E+01,  10
1582564560, +2.63,  +1.732, +6.974980E+01,  10
1582565160, +2.63,  +1.688, +6.971994E+01,  10
1582565760, +2.63,  +1.787, +6.962969E+01,  10
1582566360, +2.64,  +1.732, +6.967363E+01,  10
1582566960, +2.63,  +1.710, +6.972614E+01,  10
1582567560, +2.63,  +1.732, +6.959424E+01,  10
1582568160, +2.63,  +1.776, +6.953002E+01,  10
1582568760, +2.63,  +1.721, +6.975546E+01,  10
1582569360, +2.63,  +1.732, +6.972224E+01,  10
1582569960, +2.63,  +1.732, +6.978218E+01,  10
1582570560, +2.63,  +1.743, +6.979068E+01,  10
1582571160, +2.63,  +1.754, +6.980675E+01,  10
1582571760, +2.63,  +1.721, +6.960887E+01,  10
1582572360, +2.63,  +1.754, +6.967103E+01,  10
1582572960, +2.63,  +1.754, +6.949067E+01,  10
1582573560, +2.63,  +1.765, +6.961660E+01,  10
1582574160, +2.63,  +1.765, +6.983730E+01,  10
1582574760, +2.63,  +1.754, +6.982536E+01,  10
1582575360, +2.63,  +1.743, +6.957365E+01,  10
1582575960, +2.63,  +1.765, +6.965434E+01,  10
1582576560, +2.63,  +1.732, +6.956692E+01,  10
1582577160, +2.63,  +1.710, +6.947429E+01,  10
1582577760, +2.63,  +1.732, +6.967003E+01,  10
1582578360, +2.63,  +1.765, +6.922764E+01,  10
1582578960, +2.63,  +1.732, +6.951547E+01,  10
1582579560, +2.65,  +1.721, +6.960603E+01,  10
1582580160, +2.63,  +1.765, +6.982643E+01,  10
1582580760, +2.63,  +1.743, +6.973663E+01,  10
1582581360, +2.63,  +1.754, +6.989326E+01,  10
1582581960, +2.63,  +1.754, +6.979297E+01,  10
1582582560, +2.63,  +1.754, +6.985077E+01,  10
1582583160, +2.63,  +1.743, +6.976128E+01,  10
1582583760, +2.63,  +1.743, +7.004522E+01,  10
1582584360, +2.63,  +1.721, +6.946709E+01,  10
1582584960, +2.63,  +1.754, +6.965939E+01,  10
1582585560, +2.63,  +1.743, +6.974612E+01,  10
1582586160, +2.63,  +1.743, +6.987802E+01,  10
1582586760, +2.63,  +1.721, +6.985085E+01,  10
1582587360, +2.65,  +1.721, +6.976205E+01,  10
1582587960, +2.63,  +1.765, +6.965396E+01,  10
1582588560, +2.63,  +1.787, +6.993031E+01,  10
1582589160, +2.63,  +1.732, +6.995840E+01,  10
1582589760, +2.63,  +1.710, +6.998015E+01,  10
1582590360, +2.63,  +1.699, +6.990229E+01,  10
1582590960, +2.63,  +1.699, +6.973740E+01,  10
1582591560, +2.63,  +1.754, +6.977047E+01,  10
1582592160, +2.63,  +1.732, +6.989433E+01,  10
1582592760, +2.63,  +1.732, +6.988361E+01,  10
1582593360, +2.64,  +1.765, +6.987458E+01,  10
1582593960, +2.63,  +1.743, +6.985276E+01,  10
1582594560, +2.63,  +1.732, +6.988890E+01,  10
1582595160, +2.63,  +1.721, +6.981870E+01,  10
1582595760, +2.63,  +1.721, +6.992817E+01,  10
1582596360, +2.63,  +1.732, +6.970930E+01,  10
1582596960, +2.63,  +1.743, +6.994952E+01,  10
1582597560, +2.63,  +1.732, +6.997287E+01,  10
1582598160, +2.63,  +1.743, +6.992564E+01,  10
1582598760, +2.63,  +1.743, +6.998367E+01,  10
1582599360, +2.63,  +1.721, +6.998635E+01,  10
1582599960, +2.63,  +1.754, +6.920245E+01,  10
1582600560, +2.63,  +1.743, +6.951907E+01,  10
1582601160, +2.63,  +1.688, +6.952198E+01,  10
1582601760, +2.63,  +1.699, +6.960274E+01,  10
1582602360, +2.63,  +1.743, +6.984090E+01,  10
1582602960, +2.63,  +1.743, +6.984786E+01,  10
1582603560, +2.63,  +1.743, +6.985843E+01,  10
1582604160, +2.63,  +1.754, +6.980645E+01,  10
1582604760, +2.63,  +1.765, +6.982383E+01,  10
1582605360, +2.63,  +1.676, +6.983439E+01,  10
1582605960, +2.63,  +1.710, +7.005662E+01,  10
1582606560, +2.63,  +1.776, +6.969767E+01,  10
1582607160, +2.63,  +1.710, +6.971030E+01,  10
1582607760, +2.63,  +1.754, +6.986723E+01,  10
1582608360, +2.63,  +1.765, +6.996001E+01,  10
1582608960, +2.63,  +1.743, +7.015798E+01,  10
1582609560, +2.63,  +1.710, +7.017421E+01,  10
1582610160, +2.63,  +1.765, +7.011886E+01,  10
1582610760, +2.63,  +1.721, +7.005723E+01,  10
1582611360, +2.63,  +1.743, +7.011878E+01,  10
1582611960, +2.63,  +1.732, +7.007078E+01,  10
1582612560, +2.63,  +1.710, +7.002401E+01,  10
1582613160, +2.63,  +1.787, +7.004721E+01,  10
1582613760, +2.63,  +1.710, +6.998459E+01,  10
1582614360, +2.63,  +1.721, +7.010003E+01,  10
1582614960, +2.63,  +1.776, +6.994975E+01,  10
1582615560, +2.63,  +1.721, +6.989272E+01,  10
1582616160, +2.63,  +1.732, +6.978494E+01,  10
1582616760, +2.63,  +1.743, +6.981563E+01,  10
1582617360, +2.63,  +1.732, +6.972768E+01,  10
1582617960, +2.63,  +1.732, +7.003787E+01,  10
1582618560, +2.63,  +1.743, +6.995159E+01,  10
1582619160, +2.63,  +1.721, +6.958069E+01,  10
1582619760, +2.63,  +1.765, +6.970762E+01,  10
1582620360, +2.63,  +1.754, +6.957289E+01,  10
1582620960, +2.63,  +1.676, +6.995779E+01,  10
1582621560, +2.64,  +1.710, +6.930396E+01,  10
1582622160, +2.63,  +1.721, +6.967057E+01,  10
1582622760, +2.63,  +1.721, +6.994838E+01,  10
1582623360, +2.63,  +1.732, +6.960312E+01,  10
1582623960, +2.63,  +1.732, +6.987075E+01,  10
1582624560, +2.63,  +1.732, +6.980369E+01,  10
1582625160, +2.63,  +1.743, +6.937783E+01,  10
1582625760, +2.63,  +1.676, +6.952474E+01,  10
1582626360, +2.63,  +1.787, +6.930097E+01,  10
1582626960, +2.63,  +1.732, +6.872851E+01,  10
1582627560, +2.63,  +1.754, +6.860771E+01,  10
1582628160, +2.63,  +1.765, +6.945599E+01,  10
1582628760, +2.63,  +1.710, +6.958973E+01,  10
1582629360, +2.63,  +1.688, +6.927027E+01,  10
1582629960, +2.63,  +1.710, +6.911633E+01,  10
1582630560, +2.63,  +1.732, +6.936038E+01,  10
1582631160, +2.63,  +1.688, +6.965311E+01,  10
1582631760, +2.63,  +1.710, +6.931475E+01,  10
1582632360, +2.63,  +1.699, +6.964829E+01,  10
1582632960, +2.63,  +1.743, +6.896981E+01,  10
1582633560, +2.63,  +1.754, +6.927165E+01,  10
1582634160, +2.63,  +1.676, +6.950162E+01,  10
1582634760, +2.63,  +1.710, +6.916218E+01,  10
1582635360, +2.63,  +1.699, +6.948064E+01,  10
1582635960, +2.63,  +1.732, +6.957166E+01,  10
1582636560, +2.63,  +1.699, +6.914228E+01,  10
1582637160, +2.63,  +1.754, +6.945278E+01,  10
