7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1580376360, +2.67,  +2.246, +7.026040E+01,  10
1580376960, +2.67,  +2.246, +7.028666E+01,  10
1580377560, +2.67,  +2.235, +7.008495E+01,  10
1580378160, +2.67,  +2.268, +7.023078E+01,  10
1580378760, +2.67,  +2.279, +7.028659E+01,  10
1580379360, +2.67,  +2.235, +7.001161E+01,  10
1580379960, +2.67,  +2.257, +7.017926E+01,  10
1580380560, +2.67,  +2.235, +7.009184E+01,  10
1580381160, +2.67,  +2.300, +7.017191E+01,  10
1580381760, +2.67,  +2.279, +7.023951E+01,  10
1580382360, +2.68,  +2.224, +7.042147E+01,  10
1580382960, +2.67,  +2.235, +7.036666E+01,  10
1580383560, +2.67,  +2.268, +7.034109E+01,  10
1580384160, +2.68,  +2.268, +7.019495E+01,  10
1580384760, +2.67,  +2.257, +7.027763E+01,  10
1580385360, +2.67,  +2.235, +7.030151E+01,  10
1580385960, +2.67,  +2.235, +7.014114E+01,  10
1580386560, +2.67,  +2.235, +7.040746E+01,  10
1580387160, +2.67,  +2.257, +7.039246E+01,  10
1580387760, +2.67,  +2.268, +6.977009E+01,  10
1580388360, +2.67,  +2.257, +6.980086E+01,  10
1580388960, +2.67,  +2.279, +7.008020E+01,  10
1580389560, +2.68,  +2.279, +7.003863E+01,  10
1580390160, +2.68,  +2.257, +7.001176E+01,  10
1580390760, +2.68,  +2.235, +7.024854E+01,  10
1580391360, +2.67,  +2.235, +7.002524E+01,  10
1580391960, +2.67,  +2.279, +6.993000E+01,  10
1580392560, +2.67,  +2.224, +7.001750E+01,  10
1580393160, +2.67,  +2.213, +6.949335E+01,  10
1580393760, +2.67,  +2.257, +6.966406E+01,  10
1580394360, +2.67,  +2.224, +6.981655E+01,  10
1580394960, +2.67,  +2.290, +7.010018E+01,  10
1580395560, +2.67,  +2.235, +6.992993E+01,  10
1580396160, +2.68,  +2.257, +7.013670E+01,  10
1580396760, +2.67,  +2.268, +6.971780E+01,  10
1580397360, +2.68,  +2.235, +7.001299E+01,  10
1580397960, +2.67,  +2.246, +7.013241E+01,  10
1580398560, +2.67,  +2.246, +7.025244E+01,  10
1580399160, +2.67,  +2.268, +7.018600E+01,  10
1580399760, +2.67,  +2.268, +6.997999E+01,  10
1580400360, +2.67,  +2.235, +7.012942E+01,  10
1580400960, +2.67,  +2.246, +7.007132E+01,  10
1580401560, +2.67,  +2.279, +7.023660E+01,  10
1580402160, +2.67,  +2.246, +7.013103E+01,  10
1580402760, +2.67,  +2.224, +7.027633E+01,  10
1580403360, +2.67,  +2.224, +7.026370E+01,  10
1580403960, +2.67,  +2.246, +7.016862E+01,  10
1580404560, +2.67,  +2.257, +7.027993E+01,  10
1580405160, +2.67,  +2.235, +7.002102E+01,  10
1580405760, +2.68,  +2.268, +7.018324E+01,  10
1580406360, +2.67,  +2.257, +7.029608E+01,  10
1580406960, +2.67,  +2.246, +7.042032E+01,  10
1580407560, +2.67,  +2.235, +7.000081E+01,  10
1580408160, +2.67,  +2.279, +7.025926E+01,  10
1580408760, +2.67,  +2.279, +7.030320E+01,  10
1580409360, +2.69,  +2.290, +7.023438E+01,  10
1580409960, +2.67,  +2.235, +7.018446E+01,  10
1580410560, +2.67,  +2.279, +7.019281E+01,  10
1580411160, +2.67,  +2.290, +7.015514E+01,  10
1580411760, +2.67,  +2.268, +7.042361E+01,  10
1580412360, +2.67,  +2.268, +7.035847E+01,  10
1580412960, +2.67,  +2.279, +7.011419E+01,  10
1580413560, +2.67,  +2.279, +7.025091E+01,  10
1580414160, +2.67,  +2.224, +7.040754E+01,  10
1580414760, +2.67,  +2.213, +7.030151E+01,  10
1580415360, +2.68,  +2.246, +6.992817E+01,  10
1580415960, +2.67,  +2.290, +7.020689E+01,  10
1580416560, +2.67,  +2.235, +7.036176E+01,  10
1580417160, +2.67,  +2.203, +7.028391E+01,  10
1580417760, +2.67,  +2.224, +7.017903E+01,  10
1580418360, +2.67,  +2.279, +6.984143E+01,  10
1580418960, +2.67,  +2.279, +6.961966E+01,  10
1580419560, +2.67,  +2.268, +6.974850E+01,  10
1580420160, +2.67,  +2.203, +7.004468E+01,  10
1580420760, +2.68,  +2.224, +7.003190E+01,  10
1580421360, +2.67,  +2.290, +7.021654E+01,  10
1580421960, +2.67,  +2.246, +7.003549E+01,  10
