7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1588487340, +2.71,  +5.124, +4.551835E+01,  10
1588487940, +2.71,  +5.094, +4.259305E+01,  10
1588488540, +2.71,  +5.114, +4.365567E+01,  10
1588489140, +2.71,  +5.165, +3.852689E+01,  10
1588489740, +2.71,  +5.235, +3.467929E+01,  10
1588490340, +2.71,  +5.144, +4.885328E+01,  10
1588490940, +2.71,  +5.134, +4.754063E+01,  10
1588491540, +2.71,  +5.134, +4.958918E+01,  10
1588492140, +2.71,  +5.134, +3.422150E+01,  10
1588492740, +2.71,  +5.134, +4.464580E+01,  10
1588493340, +2.71,  +5.043, +4.751238E+01,  10
1588493940, +2.71,  +5.104, +4.172150E+01,  10
1588494540, +2.71,  +5.124, +4.397107E+01,  10
1588495140, +2.70,  +5.154, +3.089560E+01,  10
1588495740, +2.71,  +5.154, +4.511009E+01,  10
1588496340, +2.71,  +5.124, +4.390018E+01,  10
1588496940, +2.71,  +5.043, +4.749807E+01,  10
1588497540, +2.71,  +5.053, +4.136829E+01,  10
1588498140, +2.71,  +5.195, +4.207640E+01,  10
1588498740, +2.71,  +5.165, +4.424405E+01,  10
1588499340, +2.71,  +5.144, +4.385601E+01,  10
1588499940, +2.71,  +5.175, +3.953884E+01,  10
1588500540, +2.71,  +5.134, +4.741111E+01,  10
1588501140, +2.71,  +5.104, +4.995793E+01,  10
1588501740, +2.71,  +5.104, +3.501282E+01,  10
1588502340, +2.71,  +5.134, +4.249636E+01,  10
1588502940, +2.71,  +5.185, +5.086791E+01,  10
1588503540, +2.71,  +5.114, +3.990820E+01,  10
1588504140, +2.70,  +5.165, +2.751398E+01,  10
1588504740, +2.71,  +5.134, +5.094660E+01,  10
1588505340, +2.71,  +5.154, +4.599925E+01,  10
1588505940, +2.71,  +5.144, +3.932426E+01,  10
1588506540, +2.70,  +5.144, +3.464981E+01,  10
1588507140, +2.70,  +5.114, +3.482144E+01,  10
1588507740, +2.70,  +5.124, +2.034078E+01,  10
1588508340, +2.70,  +5.114, +3.114639E+01,  10
1588508940, +2.71,  +5.104, +3.530043E+01,  10
1588509540, +2.71,  +5.104, +2.620202E+01,  10
1588510140, +2.70,  +5.114, +3.257478E+01,  10
1588510740, +2.71,  +5.185, +3.241196E+01,  10
1588511340, +2.71,  +5.175, +3.906750E+01,  10
1588511940, +2.71,  +5.064, +4.530798E+01,  10
1588512540, +2.71,  +4.993, +3.026818E+01,  10
1588513140, +2.70,  +4.922, +3.975533E+01,  10
1588513740, +2.71,  +5.114, +3.800626E+01,  10
1588514340, +2.71,  +5.316, +4.204172E+01,  10
1588514940, +2.71,  +5.235, +3.770096E+01,  10
1588515540, +2.71,  +5.265, +4.393593E+01,  10
1588516140, +2.71,  +5.225, +3.979337E+01,  10
1588516740, +2.71,  +5.195, +4.066791E+01,  10
1588517340, +2.71,  +5.316, +4.039967E+01,  10
1588517940, +2.71,  +5.165, +3.606343E+01,  10
1588518540, +2.70,  +4.993, +3.987896E+01,  10
1588519140, +2.71,  +5.165, +3.800480E+01,  10
1588519740, +2.70,  +4.922, +4.239860E+01,  10
1588520340, +2.70,  +5.215, +4.051863E+01,  10
1588520940, +2.70,  +4.810, +3.297592E+01,  10
1588521540, +2.70,  +4.942, +4.159565E+01,  10
1588522140, +2.70,  +5.064, +3.414702E+01,  10
1588522740, +2.71,  +5.104, +3.925169E+01,  10
1588523340, +2.71,  +5.486, +3.432944E+01,  10
1588523940, +2.71,  +5.306, +3.900205E+01,  10
1588524540, +2.70,  +5.295, +3.011982E+01,  10
1588525140, +2.70,  +5.316, +4.011994E+01,  10
1588525740, +2.71,  +5.094, +3.880692E+01,  10
1588526340, +2.70,  +5.215, +4.034248E+01,  10
1588526940, +2.70,  +5.154, +3.040169E+01,  10
1588527540, +2.70,  +4.942, +3.962021E+01,  10
1588528140, +2.70,  +5.084, +3.882085E+01,  10
1588528740, +2.70,  +5.356, +2.988504E+01,  10
1588529340, +2.71,  +4.952, +4.395308E+01,  10
1588529940, +2.71,  +4.820, +4.633845E+01,  10
1588530540, +2.70,  +5.165, +3.052371E+01,  10
1588531140, +2.70,  +5.566, +2.830155E+01,  10
1588531740, +2.71,  +5.366, +3.634300E+01,  10
1588532340, +2.71,  +5.205, +3.997182E+01,  10
1588532940, +2.70,  +5.074, +4.192467E+01,  10
1588533540, +2.70,  +5.245, +3.293688E+01,  10
1588534140, +2.71,  +5.225, +3.823775E+01,  10
1588534740, +2.71,  +5.225, +3.540301E+01,  10
1588535340, +2.70,  +5.506, +3.097629E+01,  10
1588535940, +2.70,  +5.094, +4.046520E+01,  10
1588536540, +2.70,  +5.205, +3.468740E+01,  10
1588537140, +2.71,  +5.185, +4.640253E+01,  10
1588537740, +2.70,  +4.942, +3.032659E+01,  10
1588538340, +2.70,  +5.316, +4.490677E+01,  10
1588538940, +2.70,  +5.094, +3.913204E+01,  10
1588539540, +2.72,  +5.235, +3.221828E+01,  10
1588540140, +2.71,  +5.356, +3.032261E+01,  10
1588540740, +2.70,  +5.245, +3.482486E+02,   1
1588541340, +2.68,  +5.285, +4.743560E+01,  10
1588541940, +2.71,  +5.124, +3.066181E+01,  10
1588542540, +2.71,  +5.326, +3.160946E+01,  10
1588543140, +2.71,  +5.225, +3.240660E+01,  10
1588543740, +2.71,  +5.185, +2.818649E+01,  10
1588544340, +2.71,  +5.496, +3.234329E+01,  10
1588544940, +2.71,  +5.376, +3.214900E+01,  10
1588545540, +2.71,  +4.912, +4.287690E+01,  10
1588546140, +2.70,  +5.134, +2.790439E+01,  10
1588546740, +2.70,  +5.144, +2.873108E+01,  10
1588547340, +2.70,  +5.215, +2.383303E+01,  10
1588547940, +2.70,  +5.295, +2.698783E+01,  10
1588548540, +2.70,  +5.185, +1.660319E+01,  10
1588549140, +2.70,  +5.265, +3.387485E+02,   1
1588549740, +2.68,  +5.426, +3.222180E+01,  10
1588550340, +2.71,  +5.235, +3.409580E+01,  10
1588550940, +2.71,  +5.235, +3.365233E+01,  10
1588551540, +2.71,  +5.376, +2.888266E+01,  10
1588552140, +2.71,  +5.185, +3.680897E+01,  10
1588552740, +2.70,  +5.205, +2.848604E+01,  10
1588553340, +2.71,  +5.336, +3.085411E+01,  10
1588553940, +2.70,  +5.185, +2.152283E+01,  10
1588554540, +2.70,  +5.205, +2.135526E+01,  10
1588555140, +2.70,  +5.235, +3.621699E+01,  10
1588555740, +2.70,  +5.114, +1.786799E+01,  10
1588556340, +2.70,  +5.316, +3.514738E+02,   1
1588556940, +2.68,  +5.356, +2.516121E+01,  10
1588557540, +2.71,  +5.084, +1.826353E+01,  10
1588558140, +2.71,  +5.235, +3.434802E+02,   1
1588558740, +2.68,  +5.195, +2.457138E+01,  10
1588559340, +2.71,  +5.144, +3.211554E+01,  10
1588559940, +2.71,  +5.265, +2.639593E+01,  10
1588560540, +2.71,  +5.134, +3.327968E+01,  10
1588561140, +2.71,  +5.165, +2.307623E+01,  10
1588561740, +2.71,  +5.346, +3.564699E+01,  10
1588562340, +2.70,  +5.255, +2.013019E+01,  10
1588562940, +2.71,  +5.245, +2.026844E+01,  10
1588563540, +2.70,  +5.275, +2.554160E+01,  10
1588564140, +2.70,  +5.225, +2.228621E+01,  10
1588564740, +2.70,  +5.306, +4.095643E+01,  10
1588565340, +2.70,  +5.185, +2.266269E+01,  10
1588565940, +2.70,  +5.134, +3.404704E+01,  10
1588566540, +2.70,  +5.255, +2.716911E+01,  10
1588567140, +2.70,  +5.134, +2.847946E+01,  10
1588567740, +2.70,  +5.225, +2.361501E+01,  10
1588568340, +2.70,  +5.326, +2.711575E+01,  10
1588568940, +2.70,  +5.175, +2.837665E+01,  10
1588569540, +2.70,  +5.195, +2.360199E+01,  10
1588570140, +2.70,  +5.306, +2.931939E+01,  10
1588570740, +2.70,  +5.255, +3.572844E+01,  10
1588571340, +2.70,  +5.165, +3.531421E+01,  10
1588571940, +2.70,  +5.205, +3.521332E+01,  10
1588572540, +2.70,  +5.275, +2.217199E+01,  10
1588573140, +2.70,  +5.124, +2.769877E+01,  10
1588573740, +2.70,  +5.114, +3.389927E+02,   1
