7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1583073360, +2.63,  +1.743, +6.785398E+01,  10
1583073960, +2.63,  +1.710, +6.692387E+01,  10
1583074560, +2.63,  +1.765, +6.762861E+01,  10
1583075160, +2.63,  +1.676, +6.753414E+01,  10
1583075760, +2.63,  +1.710, +6.779718E+01,  10
1583076360, +2.63,  +1.699, +6.848921E+01,  10
1583076960, +2.63,  +1.688, +6.844435E+01,  10
1583077560, +2.63,  +1.710, +6.785107E+01,  10
1583078160, +2.63,  +1.710, +6.867600E+01,  10
1583078760, +2.63,  +1.688, +6.782627E+01,  10
1583079360, +2.63,  +1.732, +6.778967E+01,  10
1583079960, +2.63,  +1.721, +6.807866E+01,  10
1583080560, +2.63,  +1.699, +6.856523E+01,  10
1583081160, +2.63,  +1.721, +6.845844E+01,  10
1583081760, +2.63,  +1.710, +6.834698E+01,  10
1583082360, +2.63,  +1.721, +6.816677E+01,  10
1583082960, +2.63,  +1.688, +6.792510E+01,  10
1583083560, +2.62,  +1.699, +6.765242E+01,  10
1583084160, +2.63,  +1.699, +6.833090E+01,  10
1583084760, +2.63,  +1.710, +6.787518E+01,  10
1583085360, +2.63,  +1.688, +6.788774E+01,  10
1583085960, +2.63,  +1.732, +6.810270E+01,  10
1583086560, +2.63,  +1.676, +6.812229E+01,  10
1583087160, +2.63,  +1.721, +6.832768E+01,  10
1583087760, +2.63,  +1.732, +6.859401E+01,  10
1583088360, +2.63,  +1.743, +6.852014E+01,  10
1583088960, +2.63,  +1.754, +6.864553E+01,  10
1583089560, +2.63,  +1.754, +6.705737E+01,  10
1583090160, +2.63,  +1.688, +6.804926E+01,  10
1583090760, +2.63,  +1.699, +6.789631E+01,  10
1583091360, +2.63,  +1.721, +6.810660E+01,  10
1583091960, +2.63,  +1.710, +6.783499E+01,  10
1583092560, +2.63,  +1.765, +6.839635E+01,  10
1583093160, +2.63,  +1.721, +6.782504E+01,  10
1583093760, +2.63,  +1.765, +6.844619E+01,  10
1583094360, +2.63,  +1.688, +6.766642E+01,  10
1583094960, +2.63,  +1.809, +6.734957E+01,  10
1583095560, +2.63,  +1.776, +6.776227E+01,  10
1583096160, +2.63,  +1.688, +6.718476E+01,  10
1583096760, +2.63,  +1.765, +6.774719E+01,  10
1583097360, +2.63,  +1.732, +6.816968E+01,  10
1583097960, +2.63,  +1.699, +6.771542E+01,  10
1583098560, +2.63,  +1.710, +6.864048E+01,  10
1583099160, +2.63,  +1.699, +6.636488E+01,  10
1583099760, +2.63,  +1.765, +6.728718E+01,  10
1583100360, +2.63,  +1.710, +6.770363E+01,  10
1583100960, +2.63,  +1.732, +6.819586E+01,  10
1583101560, +2.63,  +1.699, +6.716470E+01,  10
1583102160, +2.63,  +1.710, +6.795740E+01,  10
1583102760, +2.63,  +1.710, +6.854257E+01,  10
1583103360, +2.63,  +1.732, +6.731979E+01,  10
1583103960, +2.63,  +1.721, +6.778225E+01,  10
1583104560, +2.63,  +1.710, +6.829224E+01,  10
1583105160, +2.63,  +1.688, +6.734230E+01,  10
1583105760, +2.63,  +1.732, +6.751209E+01,  10
1583106360, +2.63,  +1.743, +6.836267E+01,  10
1583106960, +2.63,  +1.721, +6.831054E+01,  10
1583107560, +2.63,  +1.710, +6.775262E+01,  10
1583108160, +2.63,  +1.743, +6.836336E+01,  10
1583108760, +2.63,  +1.710, +6.794171E+01,  10
1583109360, +2.63,  +1.699, +6.752733E+01,  10
1583109960, +2.63,  +1.688, +6.811640E+01,  10
1583110560, +2.63,  +1.699, +6.723697E+01,  10
1583111160, +2.63,  +1.754, +6.827762E+01,  10
1583111760, +2.63,  +1.688, +6.768931E+01,  10
1583112360, +2.63,  +1.732, +6.694920E+01,  10
1583112960, +2.62,  +1.688, +6.833404E+01,  10
1583113560, +2.63,  +1.710, +6.728604E+01,  10
1583114160, +2.63,  +1.710, +6.789011E+01,  10
1583114760, +2.62,  +1.754, +6.731459E+01,  10
1583115360, +2.63,  +1.676, +6.734131E+01,  10
1583115960, +2.63,  +1.732, +6.815337E+01,  10
1583116560, +2.62,  +1.743, +6.749326E+01,  10
1583117160, +2.63,  +1.743, +6.815070E+01,  10
1583117760, +2.62,  +1.699, +6.728251E+01,  10
1583118360, +2.63,  +1.721, +6.808126E+01,  10
1583118960, +2.63,  +1.732, +6.863566E+01,  10
1583119560, +2.62,  +1.765, +6.760005E+01,  10
1583120160, +2.63,  +1.688, +6.758038E+01,  10
1583120760, +2.63,  +1.743, +6.717657E+01,  10
1583121360, +2.62,  +1.721, +6.751615E+01,  10
1583121960, +2.63,  +1.665, +6.706533E+01,  10
1583122560, +2.62,  +1.754, +6.711808E+01,  10
1583123160, +2.62,  +1.688, +6.633204E+01,  10
1583123760, +2.62,  +1.754, +6.606449E+01,  10
1583124360, +2.63,  +1.732, +6.747512E+01,  10
1583124960, +2.63,  +1.710, +6.771641E+01,  10
1583125560, +2.62,  +1.688, +6.700976E+01,  10
1583126160, +2.62,  +1.699, +6.706572E+01,  10
1583126760, +2.62,  +1.732, +6.705814E+01,  10
1583127360, +2.62,  +1.732, +6.698855E+01,  10
1583127960, +2.63,  +1.699, +6.555557E+01,  10
1583128560, +2.62,  +1.710, +6.430217E+01,  10
1583129160, +2.63,  +1.699, +6.747060E+01,  10
1583129760, +2.63,  +1.743, +6.772139E+01,  10
1583130360, +2.63,  +1.732, +6.557861E+01,  10
1583130960, +2.63,  +1.676, +6.548920E+01,  10
1583131560, +2.62,  +1.688, +6.408928E+01,  10
1583132160, +2.62,  +1.743, +6.523236E+01,  10
1583132760, +2.63,  +1.699, +6.684050E+01,  10
1583133360, +2.62,  +1.676, +6.504045E+01,  10
1583133960, +2.62,  +1.721, +6.630999E+01,  10
1583134560, +2.62,  +1.688, +6.408607E+01,  10
1583135160, +2.62,  +1.721, +6.547251E+01,  10
1583135760, +2.62,  +1.699, +6.532867E+01,  10
1583136360, +2.62,  +1.699, +6.519983E+01,  10
1583136960, +2.62,  +1.676, +6.551316E+01,  10
1583137560, +2.62,  +1.710, +6.602774E+01,  10
1583138160, +2.62,  +1.721, +6.571265E+01,  10
1583138760, +2.62,  +1.743, +6.470629E+01,  10
1583139360, +2.62,  +1.688, +6.561513E+01,  10
1583139960, +2.62,  +1.699, +6.402192E+01,  10
1583140560, +2.62,  +1.688, +6.717710E+01,  10
1583141160, +2.62,  +1.699, +6.638915E+01,  10
1583141760, +2.63,  +1.665, +6.392653E+01,  10
1583142360, +2.62,  +1.699, +6.451468E+01,  10
1583142960, +2.62,  +1.676, +6.470859E+01,  10
1583143560, +2.63,  +1.699, +6.404067E+01,  10
1583144160, +2.63,  +1.721, +6.499735E+01,  10
1583144760, +2.63,  +1.732, +6.487777E+01,  10
1583145360, +2.63,  +1.710, +6.397323E+01,  10
1583145960, +2.62,  +1.676, +6.593787E+01,  10
1583146560, +2.62,  +1.688, +6.522563E+01,  10
1583147160, +2.63,  +1.688, +6.537498E+01,  10
1583147760, +2.62,  +1.754, +6.553788E+01,  10
1583148360, +2.62,  +1.688, +6.625786E+01,  10
1583148960, +2.62,  +1.721, +6.576991E+01,  10
1583149560, +2.62,  +1.710, +6.629568E+01,  10
1583150160, +2.62,  +1.732, +6.673287E+01,  10
1583150760, +2.62,  +1.765, +6.755167E+01,  10
1583151360, +2.62,  +1.754, +6.744909E+01,  10
1583151960, +2.62,  +1.699, +6.762149E+01,  10
1583152560, +2.62,  +1.721, +6.716983E+01,  10
1583153160, +2.62,  +1.676, +6.617855E+01,  10
1583153760, +2.62,  +1.665, +6.759255E+01,  10
1583154360, +2.62,  +1.721, +6.813087E+01,  10
1583154960, +2.62,  +1.688, +6.737507E+01,  10
1583155560, +2.63,  +1.743, +6.723689E+01,  10
1583156160, +2.62,  +1.699, +6.699697E+01,  10
1583156760, +2.62,  +1.710, +6.706863E+01,  10
1583157360, +2.62,  +1.721, +6.741212E+01,  10
1583157960, +2.62,  +1.710, +6.731558E+01,  10
1583158560, +2.63,  +1.710, +6.723413E+01,  10
1583159160, +2.62,  +1.732, +6.741112E+01,  10
1583159760, +2.63,  +1.688, +6.719486E+01,  10
