7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1583267340, +3.06,  +1.842, +6.872101E+01,  10
1583267940, +3.06,  +1.776, +6.863512E+01,  10
1583268540, +3.07,  +1.831, +6.909780E+01,  10
1583269140, +3.06,  +1.820, +6.901551E+01,  10
1583269740, +3.06,  +1.776, +6.887695E+01,  10
1583270340, +3.06,  +1.820, +6.841855E+01,  10
1583270940, +3.06,  +1.886, +6.889264E+01,  10
1583271540, +3.06,  +1.842, +6.859141E+01,  10
1583272140, +3.06,  +1.798, +6.886126E+01,  10
1583272740, +3.06,  +1.831, +6.865625E+01,  10
1583273340, +3.06,  +1.831, +6.858436E+01,  10
1583273940, +3.07,  +1.787, +6.888162E+01,  10
1583274540, +3.06,  +1.809, +6.898558E+01,  10
1583275140, +3.06,  +1.842, +6.906672E+01,  10
1583275740, +3.06,  +1.853, +6.876641E+01,  10
1583276340, +3.07,  +1.842, +6.909887E+01,  10
1583276940, +3.06,  +1.831, +6.880782E+01,  10
1583277540, +3.06,  +1.765, +6.899545E+01,  10
1583278140, +3.06,  +1.809, +6.920199E+01,  10
1583278740, +3.06,  +1.809, +6.901949E+01,  10
1583279340, +3.06,  +1.809, +6.797394E+01,  10
1583279940, +3.06,  +1.776, +6.880330E+01,  10
1583280540, +3.06,  +1.853, +6.873027E+01,  10
1583281140, +3.06,  +1.831, +6.897325E+01,  10
1583281740, +3.06,  +1.853, +6.853170E+01,  10
1583282340, +3.06,  +1.842, +6.923468E+01,  10
1583282940, +3.06,  +1.864, +6.857985E+01,  10
1583283540, +3.07,  +1.831, +6.901199E+01,  10
1583284140, +3.06,  +1.831, +6.884587E+01,  10
1583284740, +3.06,  +1.831, +6.880407E+01,  10
1583285340, +3.06,  +1.798, +6.896728E+01,  10
1583285940, +3.06,  +1.809, +6.864094E+01,  10
1583286540, +3.06,  +1.842, +6.878776E+01,  10
1583287140, +3.06,  +1.820, +6.894500E+01,  10
1583287740, +3.06,  +1.831, +6.893987E+01,  10
1583288340, +3.06,  +1.864, +6.872614E+01,  10
1583288940, +3.06,  +1.809, +6.861996E+01,  10
1583289540, +3.06,  +1.842, +6.887802E+01,  10
1583290140, +3.06,  +1.853, +6.859960E+01,  10
1583290740, +3.06,  +1.820, +6.846594E+01,  10
1583291340, +3.06,  +1.809, +6.812796E+01,  10
1583291940, +3.06,  +1.820, +6.894477E+01,  10
1583292540, +3.06,  +1.831, +6.890895E+01,  10
1583293140, +3.06,  +1.864, +6.862264E+01,  10
1583293740, +3.06,  +1.820, +6.910255E+01,  10
1583294340, +3.06,  +1.820, +6.886393E+01,  10
1583294940, +3.06,  +1.809, +6.909482E+01,  10
1583295540, +3.06,  +1.864, +6.897310E+01,  10
1583296140, +3.07,  +1.765, +6.901980E+01,  10
1583296740, +3.06,  +1.820, +6.874245E+01,  10
1583297340, +3.06,  +1.820, +6.846326E+01,  10
1583297940, +3.06,  +1.809, +6.837094E+01,  10
1583298540, +3.06,  +1.886, +6.846050E+01,  10
1583299140, +3.06,  +1.809, +6.837989E+01,  10
1583299740, +3.06,  +1.809, +6.775913E+01,  10
1583300340, +3.06,  +1.798, +6.871167E+01,  10
1583300940, +3.06,  +1.875, +6.895388E+01,  10
1583301540, +3.07,  +1.820, +6.892587E+01,  10
1583302140, +3.06,  +1.787, +6.927709E+01,  10
1583302740, +3.06,  +1.820, +6.881708E+01,  10
1583303340, +3.06,  +1.776, +6.912613E+01,  10
1583303940, +3.06,  +1.820, +6.934239E+01,  10
1583304540, +3.06,  +1.831, +6.880522E+01,  10
1583305140, +3.06,  +1.809, +6.878914E+01,  10
1583305740, +3.06,  +1.820, +6.842988E+01,  10
1583306340, +3.06,  +1.842, +6.852389E+01,  10
1583306940, +3.06,  +1.798, +6.899384E+01,  10
1583307540, +3.06,  +1.820, +6.830747E+01,  10
1583308140, +3.06,  +1.798, +6.834162E+01,  10
1583308740, +3.06,  +1.787, +6.833082E+01,  10
1583309340, +3.06,  +1.765, +6.878509E+01,  10
1583309940, +3.06,  +1.853, +6.720849E+01,  10
1583310540, +3.06,  +1.831, +6.789593E+01,  10
1583311140, +3.06,  +1.842, +6.854065E+01,  10
1583311740, +3.06,  +1.842, +6.770279E+01,  10
1583312340, +3.06,  +1.809, +6.744128E+01,  10
1583312940, +3.06,  +1.831, +6.730502E+01,  10
1583313540, +3.06,  +1.820, +6.664430E+01,  10
1583314140, +3.06,  +1.809, +6.569459E+01,  10
1583314740, +3.06,  +1.809, +6.647764E+01,  10
1583315340, +3.06,  +1.864, +6.619623E+01,  10
1583315940, +3.06,  +1.842, +6.729775E+01,  10
1583316540, +3.06,  +1.820, +6.656996E+01,  10
1583317140, +3.06,  +1.864, +6.599337E+01,  10
1583317740, +3.06,  +1.831, +6.622693E+01,  10
1583318340, +3.06,  +1.842, +6.553987E+01,  10
1583318940, +3.06,  +1.842, +6.536572E+01,  10
1583319540, +3.06,  +1.853, +6.641793E+01,  10
1583320140, +3.06,  +1.875, +6.577007E+01,  10
1583320740, +3.06,  +1.809, +6.592524E+01,  10
1583321340, +3.06,  +1.787, +6.621621E+01,  10
1583321940, +3.06,  +1.864, +6.624553E+01,  10
1583322540, +3.06,  +1.842, +6.614931E+01,  10
1583323140, +3.06,  +1.864, +6.709641E+01,  10
1583323740, +3.06,  +1.765, +6.704574E+01,  10
1583324340, +3.06,  +1.798, +6.665823E+01,  10
1583324940, +3.06,  +1.820, +6.692517E+01,  10
1583325540, +3.06,  +1.787, +6.683973E+01,  10
1583326140, +3.06,  +1.831, +6.666665E+01,  10
1583326740, +3.06,  +1.842, +6.644603E+01,  10
1583327340, +3.06,  +1.798, +6.741120E+01,  10
1583327940, +3.06,  +1.886, +6.712160E+01,  10
1583328540, +3.06,  +1.842, +6.740515E+01,  10
1583329140, +3.06,  +1.765, +6.745606E+01,  10
1583329740, +3.06,  +1.875, +6.853797E+01,  10
1583330340, +3.06,  +1.820, +6.849281E+01,  10
1583330940, +3.06,  +1.831, +6.900915E+01,  10
1583331540, +3.06,  +1.743, +6.882459E+01,  10
1583332140, +3.06,  +1.776, +6.855826E+01,  10
1583332740, +3.06,  +1.809, +6.865464E+01,  10
1583333340, +3.06,  +1.754, +6.784081E+01,  10
1583333940, +3.06,  +1.787, +6.837032E+01,  10
1583334540, +3.06,  +1.787, +6.782925E+01,  10
1583335140, +3.06,  +1.798, +6.861820E+01,  10
1583335740, +3.06,  +1.809, +6.859233E+01,  10
1583336340, +3.06,  +1.831, +6.886148E+01,  10
1583336940, +3.06,  +1.798, +6.857732E+01,  10
1583337540, +3.06,  +1.864, +6.876740E+01,  10
1583338140, +3.06,  +1.798, +6.860817E+01,  10
1583338740, +3.06,  +1.853, +6.869866E+01,  10
1583339340, +3.06,  +1.743, +6.911862E+01,  10
1583339940, +3.06,  +1.776, +6.864499E+01,  10
1583340540, +3.06,  +1.864, +6.922771E+01,  10
1583341140, +3.06,  +1.809, +6.860312E+01,  10
1583341740, +3.06,  +1.820, +6.915583E+01,  10
1583342340, +3.06,  +1.787, +6.905616E+01,  10
1583342940, +3.07,  +1.842, +6.875508E+01,  10
