7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1579245360, +2.69,  +2.603, +6.978027E+01,  10
1579245960, +2.69,  +2.614, +6.952496E+01,  10
1579246560, +2.70,  +2.571, +6.958651E+01,  10
1579247160, +2.70,  +2.614, +6.975845E+01,  10
1579247760, +2.70,  +2.603, +6.991638E+01,  10
1579248360, +2.70,  +2.582, +6.976802E+01,  10
1579248960, +2.70,  +2.582, +6.980308E+01,  10
1579249560, +2.69,  +2.635, +6.986386E+01,  10
1579250160, +2.69,  +2.603, +6.975684E+01,  10
1579250760, +2.69,  +2.646, +6.966812E+01,  10
1579251360, +2.70,  +2.571, +6.957488E+01,  10
1579251960, +2.69,  +2.592, +6.879680E+01,  10
1579252560, +2.70,  +2.582, +6.917642E+01,  10
1579253160, +2.70,  +2.592, +6.883239E+01,  10
1579253760, +2.69,  +2.603, +6.879282E+01,  10
1579254360, +2.69,  +2.582, +6.942384E+01,  10
1579254960, +2.70,  +2.592, +6.947145E+01,  10
1579255560, +2.69,  +2.571, +6.963543E+01,  10
1579256160, +2.69,  +2.614, +6.972109E+01,  10
1579256760, +2.70,  +2.614, +6.917688E+01,  10
1579257360, +2.69,  +2.528, +6.972086E+01,  10
1579257960, +2.69,  +2.592, +6.964890E+01,  10
1579258560, +2.69,  +2.646, +6.954303E+01,  10
1579259160, +2.69,  +2.625, +6.961147E+01,  10
1579259760, +2.70,  +2.549, +6.957924E+01,  10
1579260360, +2.69,  +2.560, +6.919594E+01,  10
1579260960, +2.69,  +2.549, +6.968902E+01,  10
1579261560, +2.69,  +2.571, +6.961132E+01,  10
1579262160, +2.69,  +2.614, +6.997816E+01,  10
1579262760, +2.69,  +2.571, +6.972806E+01,  10
1579263360, +2.70,  +2.592, +6.968366E+01,  10
1579263960, +2.70,  +2.582, +6.949052E+01,  10
1579264560, +2.70,  +2.582, +6.973418E+01,  10
1579265160, +2.69,  +2.571, +6.987029E+01,  10
1579265760, +2.69,  +2.592, +6.981043E+01,  10
1579266360, +2.69,  +2.614, +6.968764E+01,  10
1579266960, +2.69,  +2.603, +6.957694E+01,  10
1579267560, +2.69,  +2.528, +6.959026E+01,  10
1579268160, +2.69,  +2.571, +6.957472E+01,  10
1579268760, +2.69,  +2.635, +6.905141E+01,  10
1579269360, +2.69,  +2.582, +6.955375E+01,  10
1579269960, +2.69,  +2.582, +6.955161E+01,  10
1579270560, +2.69,  +2.560, +6.938656E+01,  10
1579271160, +2.69,  +2.582, +6.967034E+01,  10
1579271760, +2.70,  +2.571, +6.970693E+01,  10
1579272360, +2.70,  +2.560, +6.951830E+01,  10
1579272960, +2.69,  +2.592, +6.959792E+01,  10
1579273560, +2.69,  +2.571, +6.937798E+01,  10
1579274160, +2.69,  +2.614, +6.946456E+01,  10
1579274760, +2.69,  +2.571, +6.948079E+01,  10
1579275360, +2.70,  +2.592, +6.910523E+01,  10
1579275960, +2.69,  +2.592, +6.868365E+01,  10
1579276560, +2.69,  +2.571, +6.907874E+01,  10
1579277160, +2.69,  +2.582, +6.966222E+01,  10
1579277760, +2.69,  +2.582, +6.962678E+01,  10
1579278360, +2.70,  +2.614, +6.889509E+01,  10
1579278960, +2.69,  +2.571, +6.947383E+01,  10
1579279560, +2.70,  +2.549, +6.945944E+01,  10
1579280160, +2.69,  +2.549, +6.974054E+01,  10
1579280760, +2.69,  +2.603, +6.967156E+01,  10
1579281360, +2.69,  +2.592, +6.948485E+01,  10
1579281960, +2.69,  +2.582, +6.930656E+01,  10
1579282560, +2.70,  +2.571, +6.981717E+01,  10
1579283160, +2.69,  +2.592, +6.950529E+01,  10
1579283760, +2.69,  +2.560, +6.951953E+01,  10
1579284360, +2.69,  +2.549, +6.936727E+01,  10
1579284960, +2.69,  +2.560, +6.954701E+01,  10
1579285560, +2.69,  +2.592, +6.937890E+01,  10
1579286160, +2.69,  +2.582, +6.931475E+01,  10
1579286760, +2.69,  +2.560, +6.955597E+01,  10
1579287360, +2.69,  +2.582, +6.957817E+01,  10
1579287960, +2.69,  +2.549, +6.947467E+01,  10
1579288560, +2.69,  +2.603, +6.931100E+01,  10
1579289160, +2.69,  +2.571, +6.967103E+01,  10
1579289760, +2.69,  +2.582, +6.927173E+01,  10
1579290360, +2.69,  +2.582, +6.923330E+01,  10
1579290960, +2.69,  +2.549, +6.965686E+01,  10
1579291560, +2.69,  +2.571, +6.940906E+01,  10
1579292160, +2.70,  +2.592, +6.981449E+01,  10
1579292760, +2.69,  +2.571, +6.931513E+01,  10
1579293360, +2.69,  +2.528, +6.950491E+01,  10
1579293960, +2.70,  +2.571, +6.935234E+01,  10
1579294560, +2.69,  +2.528, +6.925052E+01,  10
1579295160, +2.69,  +2.603, +6.905394E+01,  10
1579295760, +2.69,  +2.571, +6.912559E+01,  10
1579296360, +2.69,  +2.549, +6.946395E+01,  10
1579296960, +2.69,  +2.560, +6.930350E+01,  10
