7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1577070360, +2.77,  +3.307, +6.954288E+01,  10
1577070960, +2.77,  +3.254, +6.966108E+01,  10
1577071560, +2.77,  +3.307, +6.983485E+01,  10
1577072160, +2.77,  +3.254, +6.995021E+01,  10
1577072760, +2.77,  +3.254, +6.971053E+01,  10
1577073360, +2.77,  +3.254, +6.976810E+01,  10
1577073960, +2.77,  +3.265, +6.989862E+01,  10
1577074560, +2.77,  +3.286, +6.936359E+01,  10
1577075160, +2.77,  +3.275, +6.972745E+01,  10
1577075760, +2.77,  +3.254, +6.990773E+01,  10
1577076360, +2.77,  +3.254, +7.016311E+01,  10
1577076960, +2.77,  +3.265, +6.999729E+01,  10
1577077560, +2.77,  +3.275, +6.989402E+01,  10
1577078160, +2.77,  +3.275, +6.979443E+01,  10
1577078760, +2.77,  +3.254, +6.995879E+01,  10
1577079360, +2.77,  +3.265, +7.001605E+01,  10
1577079960, +2.77,  +3.265, +7.010715E+01,  10
1577080560, +2.77,  +3.275, +6.996981E+01,  10
1577081160, +2.77,  +3.265, +7.004353E+01,  10
1577081760, +2.77,  +3.254, +7.004254E+01,  10
1577082360, +2.77,  +3.296, +7.008678E+01,  10
1577082960, +2.77,  +3.307, +6.989142E+01,  10
1577083560, +2.77,  +3.286, +7.005088E+01,  10
1577084160, +2.77,  +3.265, +6.992732E+01,  10
1577084760, +2.77,  +3.286, +7.012873E+01,  10
1577085360, +2.77,  +3.286, +7.010653E+01,  10
1577085960, +2.77,  +3.296, +6.988430E+01,  10
1577086560, +2.77,  +3.275, +6.925014E+01,  10
1577087160, +2.77,  +3.244, +6.922832E+01,  10
1577087760, +2.77,  +3.244, +6.939789E+01,  10
1577088360, +2.77,  +3.286, +6.940822E+01,  10
1577088960, +2.77,  +3.318, +6.922258E+01,  10
1577089560, +2.77,  +3.265, +6.909520E+01,  10
1577090160, +2.78,  +3.244, +6.893674E+01,  10
1577090760, +2.77,  +3.275, +6.889616E+01,  10
1577091360, +2.77,  +3.265, +6.922143E+01,  10
1577091960, +2.78,  +3.265, +6.955949E+01,  10
1577092560, +2.77,  +3.254, +6.945798E+01,  10
1577093160, +2.77,  +3.244, +6.980438E+01,  10
1577093760, +2.78,  +3.201, +6.974980E+01,  10
1577094360, +2.77,  +3.244, +6.972362E+01,  10
1577094960, +2.77,  +3.254, +6.999982E+01,  10
1577095560, +2.77,  +3.275, +7.001505E+01,  10
1577096160, +2.77,  +3.265, +6.970693E+01,  10
1577096760, +2.77,  +3.265, +6.938189E+01,  10
1577097360, +2.77,  +3.265, +6.979129E+01,  10
1577097960, +2.77,  +3.254, +6.996307E+01,  10
1577098560, +2.77,  +3.265, +6.990451E+01,  10
1577099160, +2.77,  +3.244, +6.974988E+01,  10
1577099760, +2.77,  +3.286, +6.976289E+01,  10
1577100360, +2.77,  +3.265, +6.968603E+01,  10
1577100960, +2.77,  +3.222, +6.951654E+01,  10
1577101560, +2.77,  +3.286, +6.967417E+01,  10
1577102160, +2.77,  +3.254, +6.968266E+01,  10
1577102760, +2.77,  +3.244, +6.971183E+01,  10
1577103360, +2.77,  +3.244, +6.938709E+01,  10
1577103960, +2.77,  +3.244, +6.969660E+01,  10
1577104560, +2.77,  +3.265, +6.971841E+01,  10
1577105160, +2.77,  +3.265, +6.988269E+01,  10
1577105760, +2.77,  +3.254, +6.995940E+01,  10
1577106360, +2.77,  +3.275, +6.964010E+01,  10
1577106960, +2.77,  +3.244, +6.976082E+01,  10
1577107560, +2.77,  +3.265, +6.974567E+01,  10
1577108160, +2.77,  +3.233, +6.941825E+01,  10
1577108760, +2.77,  +3.286, +6.986869E+01,  10
1577109360, +2.77,  +3.212, +6.961729E+01,  10
1577109960, +2.77,  +3.233, +6.962311E+01,  10
1577110560, +2.77,  +3.265, +6.904345E+01,  10
1577111160, +2.77,  +3.265, +6.911143E+01,  10
1577111760, +2.77,  +3.222, +6.962456E+01,  10
1577112360, +2.77,  +3.233, +6.969950E+01,  10
1577112960, +2.77,  +3.254, +6.984993E+01,  10
1577113560, +2.77,  +3.307, +6.939161E+01,  10
1577114160, +2.77,  +3.254, +6.959180E+01,  10
1577114760, +2.77,  +3.254, +6.992350E+01,  10
1577115360, +2.77,  +3.233, +7.000395E+01,  10
1577115960, +2.77,  +3.244, +6.973962E+01,  10
1577116560, +2.77,  +3.212, +6.981410E+01,  10
1577117160, +2.77,  +3.254, +6.958031E+01,  10
1577117760, +2.77,  +3.254, +6.971497E+01,  10
1577118360, +2.77,  +3.296, +6.961346E+01,  10
1577118960, +2.77,  +3.244, +6.964645E+01,  10
1577119560, +2.77,  +3.233, +6.980714E+01,  10
1577120160, +2.77,  +3.233, +6.970578E+01,  10
1577120760, +2.77,  +3.254, +6.983041E+01,  10
1577121360, +2.77,  +3.296, +6.967906E+01,  10
1577121960, +2.77,  +3.265, +6.990811E+01,  10
1577122560, +2.77,  +3.233, +6.994072E+01,  10
1577123160, +2.77,  +3.222, +6.981586E+01,  10
1577123760, +2.77,  +3.233, +6.973074E+01,  10
1577124360, +2.77,  +3.244, +6.944206E+01,  10
1577124960, +2.77,  +3.244, +6.973579E+01,  10
1577125560, +2.77,  +3.233, +6.960489E+01,  10
1577126160, +2.77,  +3.244, +6.966574E+01,  10
1577126760, +2.77,  +3.254, +6.946977E+01,  10
1577127360, +2.77,  +3.296, +6.951471E+01,  10
1577127960, +2.77,  +3.233, +6.947413E+01,  10
1577128560, +2.77,  +3.286, +6.950445E+01,  10
1577129160, +2.77,  +3.233, +6.945683E+01,  10
1577129760, +2.77,  +3.265, +6.951272E+01,  10
1577130360, +2.77,  +3.244, +6.936038E+01,  10
1577130960, +2.77,  +3.254, +6.969629E+01,  10
1577131560, +2.77,  +3.286, +6.954525E+01,  10
1577132160, +2.77,  +3.233, +6.982528E+01,  10
1577132760, +2.77,  +3.233, +6.985475E+01,  10
1577133360, +2.77,  +3.254, +6.983087E+01,  10
1577133960, +2.77,  +3.233, +6.967792E+01,  10
1577134560, +2.77,  +3.254, +6.948669E+01,  10
1577135160, +2.77,  +3.222, +6.931628E+01,  10
1577135760, +2.77,  +3.233, +6.963168E+01,  10
1577136360, +2.77,  +3.254, +6.894186E+01,  10
1577136960, +2.77,  +3.222, +6.965840E+01,  10
1577137560, +2.77,  +3.233, +6.958720E+01,  10
1577138160, +2.77,  +3.233, +6.956584E+01,  10
1577138760, +2.77,  +3.254, +6.950514E+01,  10
1577139360, +2.77,  +3.275, +6.944864E+01,  10
1577139960, +2.77,  +3.254, +6.949082E+01,  10
1577140560, +2.77,  +3.254, +6.949488E+01,  10
1577141160, +2.77,  +3.244, +6.950935E+01,  10
