7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1576983360, +2.78,  +3.307, +6.897264E+01,  10
1576983960, +2.78,  +3.286, +6.914657E+01,  10
1576984560, +2.78,  +3.328, +6.893957E+01,  10
1576985160, +2.78,  +3.307, +6.918752E+01,  10
1576985760, +2.78,  +3.349, +6.920390E+01,  10
1576986360, +2.77,  +3.349, +6.946709E+01,  10
1576986960, +2.78,  +3.339, +6.925473E+01,  10
1576987560, +2.78,  +3.339, +6.927732E+01,  10
1576988160, +2.78,  +3.296, +6.899262E+01,  10
1576988760, +2.78,  +3.318, +6.902646E+01,  10
1576989360, +2.78,  +3.286, +6.891216E+01,  10
1576989960, +2.78,  +3.349, +6.937354E+01,  10
1576990560, +2.78,  +3.265, +6.929316E+01,  10
1576991160, +2.78,  +3.339, +6.937155E+01,  10
1576991760, +2.78,  +3.339, +6.894799E+01,  10
1576992360, +2.78,  +3.339, +6.906427E+01,  10
1576992960, +2.78,  +3.265, +6.912100E+01,  10
1576993560, +2.78,  +3.328, +6.881632E+01,  10
1576994160, +2.78,  +3.307, +6.921638E+01,  10
1576994760, +2.78,  +3.328, +6.903756E+01,  10
1576995360, +2.78,  +3.360, +6.933756E+01,  10
1576995960, +2.78,  +3.339, +6.923521E+01,  10
1576996560, +2.78,  +3.349, +6.925772E+01,  10
1576997160, +2.78,  +3.339, +6.942667E+01,  10
1576997760, +2.78,  +3.318, +6.930886E+01,  10
1576998360, +2.78,  +3.318, +6.910362E+01,  10
1576998960, +2.78,  +3.328, +6.928206E+01,  10
1576999560, +2.78,  +3.296, +6.872338E+01,  10
1577000160, +2.78,  +3.307, +6.955007E+01,  10
1577000760, +2.78,  +3.307, +6.901574E+01,  10
1577001360, +2.78,  +3.328, +6.942506E+01,  10
1577001960, +2.78,  +3.275, +6.922289E+01,  10
1577002560, +2.78,  +3.307, +6.927632E+01,  10
1577003160, +2.78,  +3.328, +6.924302E+01,  10
1577003760, +2.78,  +3.339, +6.920413E+01,  10
1577004360, +2.78,  +3.307, +6.929110E+01,  10
1577004960, +2.78,  +3.339, +6.915192E+01,  10
1577005560, +2.78,  +3.349, +6.895656E+01,  10
1577006160, +2.78,  +3.328, +6.873150E+01,  10
1577006760, +2.77,  +3.296, +6.921263E+01,  10
1577007360, +2.78,  +3.328, +6.875270E+01,  10
1577007960, +2.78,  +3.318, +6.836895E+01,  10
1577008560, +2.77,  +3.318, +6.906121E+01,  10
1577009160, +2.78,  +3.318, +6.918714E+01,  10
1577009760, +2.78,  +3.328, +6.898841E+01,  10
1577010360, +2.78,  +3.339, +6.913355E+01,  10
1577010960, +2.78,  +3.307, +6.898129E+01,  10
1577011560, +2.78,  +3.286, +6.909290E+01,  10
1577012160, +2.78,  +3.318, +6.931957E+01,  10
1577012760, +2.78,  +3.307, +6.899851E+01,  10
1577013360, +2.78,  +3.360, +6.921631E+01,  10
1577013960, +2.78,  +3.318, +6.940179E+01,  10
1577014560, +2.78,  +3.318, +6.903403E+01,  10
1577015160, +2.78,  +3.318, +6.925259E+01,  10
1577015760, +2.78,  +3.286, +6.917474E+01,  10
1577016360, +2.78,  +3.296, +6.892387E+01,  10
1577016960, +2.77,  +3.328, +6.925259E+01,  10
1577017560, +2.77,  +3.307, +6.909344E+01,  10
1577018160, +2.78,  +3.307, +6.912881E+01,  10
1577018760, +2.78,  +3.286, +6.928398E+01,  10
1577019360, +2.78,  +3.328, +6.913355E+01,  10
1577019960, +2.78,  +3.339, +6.860672E+01,  10
1577020560, +2.78,  +3.339, +6.865188E+01,  10
1577021160, +2.78,  +3.286, +6.866620E+01,  10
1577021760, +2.78,  +3.296, +6.932202E+01,  10
1577022360, +2.77,  +3.318, +6.930886E+01,  10
1577022960, +2.78,  +3.296, +6.876028E+01,  10
1577023560, +2.77,  +3.339, +6.846027E+01,  10
1577024160, +2.78,  +3.318, +6.909619E+01,  10
1577024760, +2.78,  +3.328, +6.916065E+01,  10
1577025360, +2.78,  +3.307, +6.912115E+01,  10
1577025960, +2.77,  +3.286, +6.886998E+01,  10
1577026560, +2.77,  +3.296, +6.904215E+01,  10
1577027160, +2.78,  +3.275, +6.914634E+01,  10
1577027760, +2.78,  +3.286, +6.979068E+01,  10
1577028360, +2.78,  +3.296, +6.912261E+01,  10
1577028960, +2.77,  +3.275, +6.929385E+01,  10
1577029560, +2.77,  +3.286, +6.945278E+01,  10
