7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1576461360, +2.81,  +3.602, +6.914419E+01,  10
1576461960, +2.81,  +3.612, +6.942958E+01,  10
1576462560, +2.81,  +3.623, +6.929048E+01,  10
1576463160, +2.81,  +3.602, +6.927724E+01,  10
1576463760, +2.81,  +3.612, +6.953775E+01,  10
1576464360, +2.81,  +3.570, +6.945010E+01,  10
1576464960, +2.81,  +3.623, +6.961951E+01,  10
1576465560, +2.81,  +3.581, +6.890298E+01,  10
1576466160, +2.81,  +3.623, +6.901107E+01,  10
1576466760, +2.81,  +3.602, +6.886263E+01,  10
1576467360, +2.81,  +3.633, +6.929064E+01,  10
1576467960, +2.81,  +3.591, +6.900724E+01,  10
1576468560, +2.81,  +3.591, +6.903051E+01,  10
1576469160, +2.80,  +3.612, +6.905539E+01,  10
1576469760, +2.81,  +3.644, +6.926568E+01,  10
1576470360, +2.81,  +3.602, +6.948562E+01,  10
1576470960, +2.81,  +3.581, +6.917634E+01,  10
1576471560, +2.81,  +3.602, +6.892579E+01,  10
1576472160, +2.81,  +3.549, +6.903771E+01,  10
1576472760, +2.81,  +3.612, +6.874643E+01,  10
1576473360, +2.81,  +3.633, +6.889723E+01,  10
1576473960, +2.81,  +3.591, +6.857441E+01,  10
1576474560, +2.82,  +3.560, +6.878026E+01,  10
1576475160, +2.81,  +3.644, +6.869108E+01,  10
1576475760, +2.81,  +3.591, +6.876832E+01,  10
1576476360, +2.81,  +3.623, +6.859776E+01,  10
1576476960, +2.81,  +3.602, +6.884235E+01,  10
1576477560, +2.81,  +3.602, +6.884962E+01,  10
1576478160, +2.81,  +3.560, +6.883905E+01,  10
1576478760, +2.80,  +3.602, +6.854907E+01,  10
1576479360, +2.81,  +3.591, +6.893811E+01,  10
1576479960, +2.81,  +3.623, +6.895771E+01,  10
1576480560, +2.81,  +3.549, +6.883775E+01,  10
1576481160, +2.81,  +3.612, +6.858230E+01,  10
1576481760, +2.81,  +3.570, +6.895947E+01,  10
1576482360, +2.81,  +3.602, +6.904552E+01,  10
1576482960, +2.80,  +3.591, +6.889287E+01,  10
1576483560, +2.81,  +3.570, +6.938434E+01,  10
1576484160, +2.81,  +3.644, +6.920092E+01,  10
1576484760, +2.80,  +3.612, +6.958368E+01,  10
1576485360, +2.81,  +3.623, +6.947727E+01,  10
1576485960, +2.81,  +3.612, +6.938135E+01,  10
1576486560, +2.81,  +3.581, +6.981747E+01,  10
1576487160, +2.81,  +3.612, +6.885919E+01,  10
1576487760, +2.81,  +3.581, +6.864094E+01,  10
1576488360, +2.81,  +3.654, +6.907882E+01,  10
1576488960, +2.81,  +3.591, +6.897892E+01,  10
1576489560, +2.81,  +3.581, +6.866850E+01,  10
1576490160, +2.81,  +3.560, +6.877291E+01,  10
1576490760, +2.81,  +3.581, +6.837193E+01,  10
1576491360, +2.83,  +3.612, +6.894439E+01,  10
1576491960, +2.81,  +3.591, +6.882007E+01,  10
1576492560, +2.81,  +3.581, +6.877758E+01,  10
1576493160, +2.80,  +3.581, +6.894179E+01,  10
1576493760, +2.81,  +3.612, +6.883148E+01,  10
1576494360, +2.81,  +3.602, +6.863435E+01,  10
1576494960, +2.81,  +3.581, +6.866666E+01,  10
1576495560, +2.80,  +3.581, +6.904001E+01,  10
1576496160, +2.81,  +3.581, +6.937691E+01,  10
1576496760, +2.80,  +3.560, +6.872423E+01,  10
1576497360, +2.81,  +3.581, +6.899193E+01,  10
1576497960, +2.83,  +3.570, +6.834606E+01,  10
1576498560, +2.81,  +3.612, +6.855283E+01,  10
1576499160, +2.81,  +3.623, +6.899851E+01,  10
1576499760, +2.81,  +3.560, +6.859531E+01,  10
1576500360, +2.81,  +3.570, +6.897218E+01,  10
1576500960, +2.81,  +3.602, +6.893903E+01,  10
1576501560, +2.81,  +3.549, +6.859837E+01,  10
1576502160, +2.80,  +3.570, +6.895863E+01,  10
1576502760, +2.81,  +3.560, +6.885881E+01,  10
1576503360, +2.80,  +3.623, +6.847574E+01,  10
1576503960, +2.80,  +3.581, +6.820398E+01,  10
1576504560, +2.81,  +3.570, +6.889800E+01,  10
1576505160, +2.81,  +3.570, +6.862356E+01,  10
1576505760, +2.81,  +3.602, +6.911342E+01,  10
1576506360, +2.81,  +3.602, +6.907055E+01,  10
1576506960, +2.80,  +3.549, +6.887871E+01,  10
1576507560, +2.81,  +3.612, +6.893253E+01,  10
1576508160, +2.81,  +3.591, +6.910745E+01,  10
1576508760, +2.81,  +3.549, +6.894562E+01,  10
1576509360, +2.81,  +3.602, +6.887978E+01,  10
1576509960, +2.81,  +3.560, +6.895924E+01,  10
1576510560, +2.81,  +3.612, +6.927831E+01,  10
1576511160, +2.81,  +3.602, +6.884671E+01,  10
1576511760, +2.81,  +3.570, +6.872553E+01,  10
1576512360, +2.81,  +3.570, +6.911885E+01,  10
1576512960, +2.80,  +3.560, +6.945813E+01,  10
1576513560, +2.80,  +3.591, +6.953645E+01,  10
1576514160, +2.81,  +3.591, +6.940355E+01,  10
1576514760, +2.81,  +3.570, +6.905807E+01,  10
1576515360, +2.81,  +3.602, +6.909214E+01,  10
1576515960, +2.80,  +3.591, +6.914595E+01,  10
1576516560, +2.81,  +3.602, +6.936811E+01,  10
1576517160, +2.81,  +3.570, +6.937132E+01,  10
1576517760, +2.80,  +3.591, +6.914197E+01,  10
1576518360, +2.81,  +3.591, +6.948745E+01,  10
1576518960, +2.81,  +3.507, +6.907154E+01,  10
1576519560, +2.80,  +3.549, +6.901229E+01,  10
1576520160, +2.81,  +3.549, +6.917849E+01,  10
1576520760, +2.80,  +3.581, +6.929776E+01,  10
1576521360, +2.81,  +3.581, +6.917282E+01,  10
1576521960, +2.81,  +3.612, +6.943861E+01,  10
1576522560, +2.80,  +3.570, +6.947766E+01,  10
1576523160, +2.81,  +3.528, +6.914090E+01,  10
1576523760, +2.80,  +3.549, +6.928964E+01,  10
1576524360, +2.81,  +3.549, +6.899407E+01,  10
1576524960, +2.80,  +3.560, +6.965503E+01,  10
1576525560, +2.80,  +3.528, +6.943532E+01,  10
1576526160, +2.80,  +3.570, +6.942606E+01,  10
1576526760, +2.80,  +3.602, +6.923192E+01,  10
1576527360, +2.80,  +3.549, +6.892525E+01,  10
1576527960, +2.80,  +3.581, +6.928428E+01,  10
1576528560, +2.80,  +3.560, +6.916195E+01,  10
1576529160, +2.80,  +3.539, +6.864277E+01,  10
1576529760, +2.81,  +3.560, +6.927403E+01,  10
1576530360, +2.81,  +3.539, +6.911105E+01,  10
1576530960, +2.81,  +3.560, +6.918813E+01,  10
1576531560, +2.80,  +3.581, +6.949036E+01,  10
1576532160, +2.81,  +3.560, +6.915384E+01,  10
1576532760, +2.80,  +3.539, +6.920482E+01,  10
1576533360, +2.83,  +3.560, +6.941213E+01,  10
