7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1587269340, +2.71,  +2.689, +2.647360E+02,   1
1587269940, +2.71,  +2.743, +2.881458E+02,   1
1587270540, +2.71,  +2.689, +2.676703E+02,   1
1587271140, +2.71,  +2.711, +2.826952E+02,   1
1587271740, +2.71,  +2.711, +2.889419E+02,   1
1587272340, +2.72,  +2.721, +2.575447E+02,   1
1587272940, +2.71,  +2.732, +3.076177E+02,   1
1587273540, +2.71,  +2.786, +2.893706E+02,   1
1587274140, +2.71,  +2.743, +3.075702E+02,   1
1587274740, +2.71,  +2.743, +2.816350E+02,   1
1587275340, +2.71,  +2.743, +2.992237E+02,   1
1587275940, +2.71,  +2.786, +3.096073E+02,   1
1587276540, +2.71,  +2.721, +3.003505E+02,   1
1587277140, +2.71,  +2.732, +2.969087E+02,   1
1587277740, +2.71,  +2.732, +2.890920E+02,   1
1587278340, +2.71,  +2.732, +3.034999E+02,   1
1587278940, +2.71,  +2.753, +2.811986E+02,   1
1587279540, +2.71,  +2.775, +2.728169E+02,   1
1587280140, +2.71,  +2.732, +3.292537E+02,   1
1587280740, +2.71,  +2.732, +3.293808E+02,   1
1587281340, +2.71,  +2.743, +3.367260E+02,   1
1587281940, +2.71,  +2.743, +3.020967E+02,   1
1587282540, +2.71,  +2.753, +3.051297E+02,   1
1587283140, +2.71,  +2.753, +3.146191E+02,   1
1587283740, +2.71,  +2.753, +3.109798E+02,   1
1587284340, +2.71,  +2.753, +3.005350E+02,   1
1587284940, +2.71,  +2.753, +3.105182E+02,   1
1587285540, +2.71,  +2.764, +3.117469E+02,   1
1587286140, +2.71,  +2.764, +3.041988E+02,   1
1587286740, +2.71,  +2.786, +2.426754E+01,  10
1587287340, +2.67,  +2.807, +3.234311E+02,   1
1587287940, +2.71,  +2.764, +3.105458E+02,   1
1587288540, +2.71,  +2.743, +3.138896E+02,   1
1587289140, +2.71,  +2.732, +2.024984E+01,  10
1587289740, +2.67,  +2.753, +3.300881E+02,   1
1587290340, +2.71,  +2.764, +3.053662E+02,   1
1587290940, +2.71,  +2.700, +3.145541E+02,   1
1587291540, +2.71,  +2.753, +3.249637E+02,   1
1587292140, +2.72,  +2.732, +3.305773E+02,   1
1587292740, +2.74,  +2.732, +3.134456E+02,   1
1587293340, +2.71,  +2.775, +3.260438E+02,   1
1587293940, +2.71,  +2.753, +3.249093E+02,   1
1587294540, +2.71,  +2.764, +2.794160E+01,  10
1587295140, +2.75,  +2.711, +2.470642E+01,  10
1587295740, +2.74,  +2.786, +3.107390E+01,  10
1587296340, +2.74,  +2.764, +2.420216E+01,  10
1587296940, +2.74,  +2.721, +3.167897E+01,  10
1587297540, +2.74,  +2.786, +3.845340E+01,  10
1587298140, +2.74,  +2.743, +4.245763E+01,  10
1587298740, +2.74,  +2.721, +4.262122E+01,  10
1587299340, +2.74,  +2.764, +4.501693E+01,  10
1587299940, +2.74,  +2.786, +4.093071E+01,  10
1587300540, +2.74,  +2.711, +3.640286E+01,  10
1587301140, +2.74,  +2.764, +4.017024E+01,  10
1587301740, +2.74,  +2.711, +4.004730E+01,  10
1587302340, +2.74,  +2.753, +3.470516E+01,  10
1587302940, +2.74,  +2.743, +3.525060E+01,  10
1587303540, +2.74,  +2.721, +4.075097E+01,  10
1587304140, +2.74,  +2.732, +3.197186E+01,  10
1587304740, +2.74,  +2.775, +3.985729E+01,  10
1587305340, +2.74,  +2.775, +2.321479E+01,  10
1587305940, +2.73,  +2.764, +3.426687E+02,   1
1587306540, +2.71,  +2.764, +2.839211E+01,  10
1587307140, +2.73,  +2.753, +1.988530E+01,  10
1587307740, +2.74,  +2.721, +3.424988E+02,   1
1587308340, +2.71,  +2.753, +3.269043E+02,   1
1587308940, +2.71,  +2.753, +2.868324E+01,  10
1587309540, +2.74,  +2.711, +3.485372E+02,   1
1587310140, +2.72,  +2.743, +3.415260E+01,  10
1587310740, +2.74,  +2.743, +3.492951E+02,   1
1587311340, +2.71,  +2.764, +3.769308E+01,  10
1587311940, +2.74,  +2.743, +2.627008E+01,  10
1587312540, +2.74,  +2.689, +2.325445E+01,  10
1587313140, +2.74,  +2.721, +2.460008E+01,  10
1587313740, +2.74,  +2.657, +2.651420E+01,  10
1587314340, +2.74,  +2.678, +2.446535E+01,  10
1587314940, +2.74,  +2.603, +4.504724E+01,  10
1587315540, +2.74,  +2.743, +2.827812E+01,  10
1587316140, +2.74,  +2.689, +4.258241E+01,  10
1587316740, +2.74,  +2.689, +3.639682E+01,  10
1587317340, +2.74,  +2.721, +4.807474E+01,  10
1587317940, +2.74,  +2.700, +3.697196E+01,  10
1587318540, +2.74,  +2.711, +4.630860E+01,  10
1587319140, +2.74,  +2.711, +4.316941E+01,  10
1587319740, +2.74,  +2.678, +4.348642E+01,  10
1587320340, +2.74,  +2.818, +3.815125E+01,  10
1587320940, +2.74,  +2.743, +4.361479E+01,  10
1587321540, +2.74,  +2.743, +3.911711E+01,  10
1587322140, +2.74,  +2.764, +2.565766E+01,  10
1587322740, +2.74,  +2.764, +2.874586E+01,  10
1587323340, +2.74,  +2.786, +4.337350E+01,  10
1587323940, +2.73,  +2.818, +3.461725E+02,   1
1587324540, +2.71,  +2.839, +3.594370E+01,  10
1587325140, +2.68,  +2.828, +3.369870E+02,   1
1587325740, +2.71,  +2.828, +3.313558E+02,   1
1587326340, +2.71,  +2.850, +2.688178E+02,   1
1587326940, +2.71,  +2.893, +2.233992E+02,   1
1587327540, +2.71,  +2.914, +1.984439E+02,   1
1587328140, +2.70,  +2.935, +1.581329E+02,   1
1587328740, +2.71,  +2.999, +2.082840E+02,   1
1587329340, +2.72,  +2.935, +2.021376E+02,   1
1587329940, +2.71,  +2.978, +2.377237E+02,   1
1587330540, +2.71,  +2.957, +2.078338E+02,   1
1587331140, +2.71,  +3.010, +2.210797E+02,   1
1587331740, +2.71,  +3.010, +2.277865E+02,   1
1587332340, +2.71,  +3.031, +2.216424E+02,   1
1587332940, +2.71,  +3.031, +2.268533E+02,   1
1587333540, +2.71,  +3.042, +2.536153E+02,   1
1587334140, +2.71,  +3.074, +2.326950E+02,   1
1587334740, +2.71,  +3.084, +2.421845E+02,   1
