7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1578549360, +2.71,  +2.796, +7.014190E+01,  10
1578549960, +2.71,  +2.796, +7.022680E+01,  10
1578550560, +2.71,  +2.764, +7.011457E+01,  10
1578551160, +2.71,  +2.753, +7.020108E+01,  10
1578551760, +2.71,  +2.743, +6.966827E+01,  10
1578552360, +2.71,  +2.786, +7.015713E+01,  10
1578552960, +2.71,  +2.828, +6.982406E+01,  10
1578553560, +2.71,  +2.775, +7.019388E+01,  10
1578554160, +2.71,  +2.796, +6.982260E+01,  10
1578554760, +2.71,  +2.764, +7.020154E+01,  10
1578555360, +2.73,  +2.818, +7.029103E+01,  10
1578555960, +2.71,  +2.711, +7.033657E+01,  10
1578556560, +2.71,  +2.753, +7.024196E+01,  10
1578557160, +2.71,  +2.796, +7.007675E+01,  10
1578557760, +2.71,  +2.764, +6.998527E+01,  10
1578558360, +2.71,  +2.786, +7.010661E+01,  10
1578558960, +2.71,  +2.786, +7.029631E+01,  10
1578559560, +2.71,  +2.732, +6.987657E+01,  10
1578560160, +2.71,  +2.732, +6.993674E+01,  10
1578560760, +2.71,  +2.732, +6.971696E+01,  10
1578561360, +2.71,  +2.753, +7.018110E+01,  10
1578561960, +2.71,  +2.796, +6.977338E+01,  10
1578562560, +2.73,  +2.753, +7.000189E+01,  10
1578563160, +2.71,  +2.786, +6.974245E+01,  10
1578563760, +2.71,  +2.764, +7.010186E+01,  10
1578564360, +2.71,  +2.743, +6.995886E+01,  10
1578564960, +2.71,  +2.743, +6.970019E+01,  10
1578565560, +2.71,  +2.775, +6.953714E+01,  10
1578566160, +2.71,  +2.775, +6.857893E+01,  10
1578566760, +2.71,  +2.753, +6.993100E+01,  10
1578567360, +2.71,  +2.764, +6.995435E+01,  10
1578567960, +2.71,  +2.753, +7.001827E+01,  10
1578568560, +2.71,  +2.753, +7.025972E+01,  10
1578569160, +2.70,  +2.775, +6.985651E+01,  10
1578569760, +2.71,  +2.743, +6.999285E+01,  10
1578570360, +2.71,  +2.796, +7.001429E+01,  10
1578570960, +2.71,  +2.732, +6.997372E+01,  10
1578571560, +2.71,  +2.775, +6.992694E+01,  10
1578572160, +2.71,  +2.743, +6.990015E+01,  10
1578572760, +2.71,  +2.775, +6.986647E+01,  10
1578573360, +2.71,  +2.764, +6.929424E+01,  10
1578573960, +2.71,  +2.743, +6.887105E+01,  10
1578574560, +2.71,  +2.764, +6.924884E+01,  10
1578575160, +2.71,  +2.732, +6.896016E+01,  10
1578575760, +2.71,  +2.764, +6.923261E+01,  10
1578576360, +2.71,  +2.743, +6.938059E+01,  10
1578576960, +2.71,  +2.743, +6.869965E+01,  10
1578577560, +2.71,  +2.775, +6.870042E+01,  10
1578578160, +2.71,  +2.743, +6.880453E+01,  10
1578578760, +2.71,  +2.775, +6.974352E+01,  10
1578579360, +2.71,  +2.786, +6.926783E+01,  10
1578579960, +2.71,  +2.764, +6.962180E+01,  10
1578580560, +2.71,  +2.786, +6.918469E+01,  10
1578581160, +2.71,  +2.764, +6.958751E+01,  10
1578581760, +2.71,  +2.743, +6.974781E+01,  10
1578582360, +2.71,  +2.775, +6.985651E+01,  10
1578582960, +2.71,  +2.764, +7.003404E+01,  10
1578583560, +2.71,  +2.764, +6.970364E+01,  10
1578584160, +2.71,  +2.743, +6.922695E+01,  10
1578584760, +2.71,  +2.732, +6.964010E+01,  10
1578585360, +2.71,  +2.753, +6.979336E+01,  10
1578585960, +2.71,  +2.818, +6.964362E+01,  10
