7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1587530340, +2.72,  +3.465, +2.971568E+02,   1
1587530940, +2.71,  +3.434, +3.239800E+02,   1
1587531540, +2.72,  +3.402, +2.061841E+02,   1
1587532140, +2.72,  +3.391, +3.245350E+02,   1
1587532740, +2.72,  +3.465, +2.817429E+02,   1
1587533340, +2.72,  +3.434, +3.092324E+01,  10
1587533940, +2.68,  +3.434, +2.191054E+02,   1
1587534540, +2.71,  +3.391, +2.850416E+02,   1
1587535140, +2.71,  +3.402, +3.186175E+02,   1
1587535740, +2.73,  +3.402, +3.306018E+02,   1
1587536340, +2.71,  +3.349, +3.254873E+02,   1
1587536940, +2.72,  +3.391, +2.307118E+01,  10
1587537540, +2.74,  +3.381, +2.983076E+01,  10
1587538140, +2.74,  +3.370, +3.017678E+01,  10
1587538740, +2.74,  +3.413, +1.840760E+01,  10
1587539340, +2.68,  +3.391, +3.340987E+02,   1
1587539940, +2.71,  +3.391, +3.050853E+02,   1
1587540540, +2.71,  +3.339, +2.922707E+01,  10
1587541140, +2.74,  +3.349, +5.843451E+01,  10
1587541740, +2.74,  +3.360, +4.900677E+01,  10
1587542340, +2.74,  +3.360, +4.236775E+01,  10
1587542940, +2.74,  +3.381, +4.381306E+01,  10
1587543540, +2.74,  +3.381, +2.691312E+01,  10
1587544140, +2.74,  +3.402, +3.893744E+01,  10
1587544740, +2.74,  +3.402, +1.858161E+01,  10
1587545340, +2.74,  +3.402, +2.685364E+01,  10
1587545940, +2.74,  +3.413, +4.326426E+01,  10
1587546540, +2.74,  +3.402, +4.974749E+01,  10
1587547140, +2.73,  +3.381, +2.717179E+01,  10
1587547740, +2.73,  +3.413, +1.725970E+01,  10
1587548340, +2.74,  +3.391, +3.511219E+01,  10
1587548940, +2.73,  +3.413, +2.221417E+01,  10
1587549540, +2.67,  +3.391, +3.164625E+02,   1
1587550140, +2.71,  +3.413, +3.358594E+02,   1
1587550740, +2.71,  +3.402, +3.357622E+02,   1
1587551340, +2.71,  +3.423, +3.215502E+02,   1
1587551940, +2.71,  +3.423, +4.459574E+01,  10
1587552540, +2.67,  +3.402, +2.731951E+02,   1
1587553140, +2.71,  +3.423, +2.937081E+02,   1
1587553740, +2.71,  +3.434, +3.237067E+02,   1
1587554340, +2.71,  +3.402, +2.899726E+01,  10
1587554940, +2.74,  +3.413, +3.980317E+01,  10
1587555540, +2.74,  +3.402, +3.995995E+01,  10
1587556140, +2.74,  +3.370, +4.701678E+01,  10
1587556740, +2.74,  +3.423, +3.605509E+01,  10
1587557340, +2.74,  +3.402, +5.431162E+01,  10
1587557940, +2.74,  +3.370, +3.944452E+01,  10
1587558540, +2.74,  +3.349, +2.343595E+01,  10
1587559140, +2.74,  +3.360, +2.449819E+01,  10
1587559740, +2.73,  +3.391, +3.346981E+02,   1
1587560340, +2.71,  +3.434, +4.156288E+01,  10
1587560940, +2.73,  +3.391, +2.580066E+01,  10
1587561540, +2.67,  +3.349, +3.237917E+02,   1
1587562140, +2.71,  +3.318, +3.334766E+01,  10
1587562740, +2.74,  +3.370, +3.426445E+01,  10
1587563340, +2.74,  +3.360, +3.498968E+02,   1
1587563940, +2.71,  +3.339, +3.291143E+02,   1
1587564540, +2.71,  +3.318, +3.486707E+01,  10
1587565140, +2.75,  +3.265, +2.478075E+01,  10
1587565740, +2.74,  +3.254, +2.181557E+01,  10
1587566340, +2.74,  +3.275, +2.423003E+01,  10
1587566940, +2.74,  +3.286, +2.647983E+01,  10
1587567540, +2.67,  +3.318, +3.300705E+02,   1
1587568140, +2.71,  +3.318, +3.571925E+01,  10
1587568740, +2.74,  +3.286, +2.311374E+01,  10
1587569340, +2.74,  +3.307, +4.616414E+01,  10
1587569940, +2.74,  +3.328, +5.282405E+01,  10
1587570540, +2.73,  +3.318, +4.688795E+01,  10
1587571140, +2.73,  +3.349, +3.081354E+01,  10
1587571740, +2.74,  +3.296, +3.455083E+01,  10
1587572340, +2.73,  +3.265, +3.147174E+01,  10
1587572940, +2.73,  +3.307, +2.361034E+01,  10
1587573540, +2.73,  +3.349, +4.918153E+01,  10
1587574140, +2.73,  +3.360, +3.292185E+02,   1
1587574740, +2.70,  +3.381, +2.411880E+01,  10
1587575340, +2.73,  +3.370, +2.315033E+01,  10
1587575940, +2.73,  +3.434, +1.853690E+01,  10
1587576540, +2.67,  +3.391, +3.324543E+02,   1
1587577140, +2.71,  +3.444, +3.239494E+02,   1
1587577740, +2.71,  +3.444, +3.237258E+02,   1
1587578340, +2.71,  +3.434, +3.320853E+02,   1
1587578940, +2.71,  +3.455, +2.498713E+01,  10
1587579540, +2.73,  +3.497, +1.658634E+01,  10
1587580140, +2.74,  +3.518, +6.008857E+01,  10
1587580740, +2.67,  +3.539, +3.370123E+02,   1
1587581340, +2.71,  +3.507, +3.287441E+01,  10
1587581940, +2.74,  +3.549, +2.598515E+01,  10
1587582540, +2.73,  +3.591, +3.398822E+02,   1
1587583140, +2.71,  +3.560, +2.539577E+01,  10
1587583740, +2.74,  +3.560, +1.854058E+01,  10
1587584340, +2.74,  +3.570, +3.743188E+01,  10
1587584940, +2.74,  +3.560, +4.211965E+01,  10
1587585540, +2.67,  +3.602, +3.279018E+02,   1
1587586140, +2.71,  +3.570, +2.742165E+01,  10
1587586740, +2.67,  +3.560, +2.770036E+02,   1
1587587340, +2.71,  +3.581, +2.047437E+01,  10
1587587940, +2.74,  +3.591, +3.374716E+02,   1
1587588540, +2.71,  +3.591, +3.336363E+02,   1
1587589140, +2.71,  +3.633, +4.579769E+01,  10
1587589740, +2.74,  +3.654, +4.814869E+01,  10
1587590340, +2.73,  +3.686, +2.453976E+01,  10
1587590940, +2.73,  +3.602, +3.917904E+01,  10
1587591540, +2.74,  +3.654, +2.325253E+01,  10
1587592140, +2.73,  +3.581, +4.010127E+01,  10
1587592740, +2.73,  +3.623, +1.986057E+01,  10
1587593340, +2.73,  +3.602, +3.401984E+02,   1
1587593940, +2.71,  +3.623, +6.192438E+01,  10
1587594540, +2.74,  +3.612, +4.372465E+01,  10
1587595140, +2.73,  +3.623, +4.633003E+01,  10
1587595740, +2.67,  +3.602, +3.298370E+02,   1
1587596340, +2.71,  +3.633, +3.118962E+02,   1
1587596940, +2.71,  +3.644, +3.290347E+02,   1
1587597540, +2.71,  +3.644, +2.359357E+01,  10
1587598140, +2.67,  +3.623, +3.140672E+02,   1
1587598740, +2.71,  +3.675, +4.019198E+01,  10
1587599340, +2.73,  +3.675, +3.290786E+01,  10
1587599940, +2.73,  +3.602, +1.758382E+01,  10
1587600540, +2.73,  +3.602, +4.944840E+01,  10
1587601140, +2.73,  +3.591, +2.551450E+01,  10
1587601740, +2.73,  +3.581, +3.231366E+01,  10
1587602340, +2.73,  +3.581, +3.887604E+01,  10
1587602940, +2.74,  +3.623, +3.232308E+01,  10
1587603540, +2.74,  +3.612, +2.552423E+01,  10
1587604140, +2.73,  +3.633, +2.506200E+01,  10
1587604740, +2.73,  +3.665, +3.404051E+02,   1
1587605340, +2.70,  +3.633, +3.327514E+02,   1
1587605940, +2.70,  +3.686, +3.328371E+02,   1
1587606540, +2.70,  +3.633, +2.670091E+01,  10
1587607140, +2.67,  +3.633, +3.146789E+02,   1
1587607740, +2.71,  +3.612, +3.177624E+02,   1
1587608340, +2.73,  +3.612, +3.037574E+01,  10
1587608940, +2.73,  +3.665, +1.744205E+01,  10
1587609540, +2.73,  +3.581, +3.498442E+01,  10
1587610140, +2.73,  +3.581, +2.226370E+01,  10
1587610740, +2.73,  +3.612, +3.371041E+02,   1
1587611340, +2.70,  +3.623, +3.043905E+01,  10
1587611940, +2.67,  +3.633, +2.960621E+02,   1
1587612540, +2.71,  +3.602, +3.323112E+02,   1
