7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1578723360, +2.71,  +2.678, +6.816585E+01,  10
1578723960, +2.71,  +2.721, +6.907943E+01,  10
1578724560, +2.71,  +2.711, +6.977544E+01,  10
1578725160, +2.71,  +2.711, +6.956607E+01,  10
1578725760, +2.71,  +2.721, +6.899132E+01,  10
1578726360, +2.73,  +2.711, +6.949817E+01,  10
1578726960, +2.71,  +2.700, +6.968703E+01,  10
1578727560, +2.71,  +2.721, +6.982245E+01,  10
1578728160, +2.71,  +2.689, +6.979045E+01,  10
1578728760, +2.71,  +2.711, +6.888422E+01,  10
1578729360, +2.71,  +2.678, +6.954204E+01,  10
1578729960, +2.71,  +2.700, +6.954939E+01,  10
1578730560, +2.71,  +2.743, +6.953476E+01,  10
1578731160, +2.71,  +2.743, +6.901168E+01,  10
1578731760, +2.71,  +2.711, +6.955084E+01,  10
1578732360, +2.71,  +2.700, +6.915024E+01,  10
1578732960, +2.71,  +2.786, +6.931728E+01,  10
1578733560, +2.71,  +2.721, +6.935586E+01,  10
1578734160, +2.71,  +2.711, +6.925833E+01,  10
1578734760, +2.71,  +2.721, +6.938281E+01,  10
1578735360, +2.71,  +2.721, +6.947536E+01,  10
1578735960, +2.71,  +2.689, +6.944566E+01,  10
1578736560, +2.71,  +2.732, +6.922595E+01,  10
1578737160, +2.71,  +2.689, +6.945170E+01,  10
1578737760, +2.71,  +2.732, +6.967845E+01,  10
1578738360, +2.71,  +2.764, +6.929783E+01,  10
1578738960, +2.71,  +2.732, +6.942231E+01,  10
1578739560, +2.70,  +2.689, +6.900158E+01,  10
1578740160, +2.71,  +2.689, +6.928857E+01,  10
1578740760, +2.70,  +2.689, +6.765448E+01,  10
1578741360, +2.71,  +2.721, +6.709649E+01,  10
1578741960, +2.71,  +2.743, +6.584562E+01,  10
1578742560, +2.70,  +2.721, +6.779220E+01,  10
1578743160, +2.71,  +2.721, +6.594644E+01,  10
1578743760, +2.71,  +2.711, +6.623857E+01,  10
1578744360, +2.71,  +2.732, +6.748369E+01,  10
1578744960, +2.70,  +2.678, +6.713928E+01,  10
1578745560, +2.71,  +2.700, +6.776196E+01,  10
1578746160, +2.71,  +2.732, +6.662646E+01,  10
1578746760, +2.70,  +2.743, +6.602805E+01,  10
1578747360, +2.70,  +2.743, +6.509036E+01,  10
1578747960, +2.70,  +2.721, +6.905907E+01,  10
1578748560, +2.71,  +2.732, +6.854586E+01,  10
1578749160, +2.70,  +2.700, +6.861927E+01,  10
1578749760, +2.71,  +2.721, +6.882045E+01,  10
1578750360, +2.70,  +2.764, +6.942323E+01,  10
1578750960, +2.71,  +2.764, +6.935211E+01,  10
1578751560, +2.70,  +2.711, +6.916655E+01,  10
1578752160, +2.70,  +2.721, +6.895281E+01,  10
1578752760, +2.70,  +2.721, +6.920214E+01,  10
1578753360, +2.70,  +2.711, +6.935862E+01,  10
1578753960, +2.71,  +2.700, +6.951341E+01,  10
1578754560, +2.71,  +2.678, +6.954066E+01,  10
1578755160, +2.70,  +2.678, +6.925573E+01,  10
1578755760, +2.70,  +2.721, +6.945660E+01,  10
1578756360, +2.70,  +2.700, +6.956431E+01,  10
1578756960, +2.71,  +2.700, +6.949473E+01,  10
1578757560, +2.71,  +2.711, +6.944688E+01,  10
1578758160, +2.70,  +2.753, +6.907101E+01,  10
1578758760, +2.70,  +2.668, +6.915912E+01,  10
1578759360, +2.70,  +2.711, +6.946273E+01,  10
1578759960, +2.70,  +2.700, +6.947421E+01,  10
1578760560, +2.70,  +2.711, +6.961461E+01,  10
1578761160, +2.70,  +2.700, +6.933466E+01,  10
1578761760, +2.71,  +2.721, +6.927165E+01,  10
1578762360, +2.71,  +2.732, +6.983845E+01,  10
1578762960, +2.70,  +2.753, +6.962127E+01,  10
1578763560, +2.70,  +2.721, +6.755764E+01,  10
1578764160, +2.70,  +2.743, +6.943280E+01,  10
1578764760, +2.70,  +2.700, +6.933741E+01,  10
1578765360, +2.70,  +2.743, +6.931184E+01,  10
1578765960, +2.70,  +2.775, +6.977789E+01,  10
1578766560, +2.71,  +2.721, +6.960297E+01,  10
1578767160, +2.71,  +2.743, +6.974605E+01,  10
1578767760, +2.71,  +2.743, +6.962418E+01,  10
1578768360, +2.70,  +2.689, +6.940914E+01,  10
1578768960, +2.71,  +2.678, +6.930587E+01,  10
1578769560, +2.70,  +2.711, +6.899407E+01,  10
1578770160, +2.70,  +2.732, +6.958544E+01,  10
1578770760, +2.70,  +2.732, +6.963221E+01,  10
1578771360, +2.71,  +2.700, +6.968940E+01,  10
1578771960, +2.71,  +2.732, +6.930365E+01,  10
1578772560, +2.70,  +2.689, +6.973342E+01,  10
1578773160, +2.70,  +2.700, +6.952466E+01,  10
1578773760, +2.70,  +2.721, +6.947367E+01,  10
1578774360, +2.70,  +2.721, +6.949174E+01,  10
1578774960, +2.71,  +2.689, +6.927938E+01,  10
1578775560, +2.70,  +2.689, +6.967501E+01,  10
1578776160, +2.70,  +2.689, +6.945905E+01,  10
1578776760, +2.70,  +2.689, +6.926645E+01,  10
1578777360, +2.70,  +2.689, +6.946219E+01,  10
1578777960, +2.70,  +2.711, +6.942300E+01,  10
1578778560, +2.70,  +2.689, +6.936612E+01,  10
1578779160, +2.70,  +2.700, +6.954265E+01,  10
1578779760, +2.74,  +2.753, +6.974513E+01,  10
1578780360, +2.71,  +2.732, +6.950345E+01,  10
1578780960, +2.70,  +2.711, +6.932999E+01,  10
1578781560, +2.70,  +2.700, +6.981870E+01,  10
1578782160, +2.71,  +2.721, +6.970157E+01,  10
1578782760, +2.70,  +2.689, +6.952428E+01,  10
1578783360, +2.70,  +2.711, +6.974865E+01,  10
1578783960, +2.70,  +2.711, +6.951241E+01,  10
1578784560, +2.70,  +2.711, +6.951333E+01,  10
1578785160, +2.70,  +2.700, +6.950682E+01,  10
1578785760, +2.70,  +2.721, +6.973349E+01,  10
1578786360, +2.70,  +2.732, +6.958536E+01,  10
1578786960, +2.70,  +2.700, +6.950897E+01,  10
1578787560, +2.70,  +2.700, +6.991140E+01,  10
1578788160, +2.71,  +2.700, +6.910944E+01,  10
1578788760, +2.70,  +2.711, +6.971336E+01,  10
1578789360, +2.70,  +2.668, +6.997188E+01,  10
1578789960, +2.70,  +2.668, +6.968779E+01,  10
1578790560, +2.70,  +2.711, +6.936076E+01,  10
1578791160, +2.70,  +2.711, +6.945216E+01,  10
1578791760, +2.70,  +2.711, +6.926760E+01,  10
1578792360, +2.70,  +2.678, +6.944405E+01,  10
1578792960, +2.72,  +2.732, +6.961821E+01,  10
1578793560, +2.70,  +2.711, +6.959325E+01,  10
1578794160, +2.70,  +2.711, +6.990428E+01,  10
1578794760, +2.70,  +2.668, +6.924540E+01,  10
1578795360, +2.71,  +2.721, +6.960894E+01,  10
1578795960, +2.70,  +2.678, +6.974919E+01,  10
1578796560, +2.70,  +2.711, +6.934583E+01,  10
1578797160, +2.70,  +2.753, +6.959187E+01,  10
1578797760, +2.71,  +2.678, +6.966161E+01,  10
1578798360, +2.70,  +2.700, +6.950192E+01,  10
1578798960, +2.71,  +2.700, +6.935318E+01,  10
1578799560, +2.70,  +2.721, +6.970310E+01,  10
1578800160, +2.70,  +2.721, +6.919954E+01,  10
1578800760, +2.71,  +2.743, +6.966069E+01,  10
