7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1587965340, +2.73,  +3.665, +3.273034E+01,  10
1587965940, +2.72,  +3.675, +3.084944E+01,  10
1587966540, +2.73,  +3.654, +2.805306E+01,  10
1587967140, +2.73,  +3.717, +2.258584E+01,  10
1587967740, +2.72,  +3.665, +3.287798E+02,   1
1587968340, +2.70,  +3.633, +3.320318E+02,   1
1587968940, +2.70,  +3.633, +1.985230E+01,  10
1587969540, +2.73,  +3.602, +1.852771E+01,  10
1587970140, +2.73,  +3.633, +3.146577E+01,  10
1587970740, +2.73,  +3.748, +2.730399E+01,  10
1587971340, +2.75,  +3.863, +1.947360E+01,  10
1587971940, +2.73,  +3.873, +2.205387E+01,  10
1587972540, +2.73,  +3.759, +3.359421E+02,   1
1587973140, +2.70,  +3.738, +3.245682E+01,  10
1587973740, +2.73,  +3.665, +3.464897E+01,  10
1587974340, +2.73,  +3.665, +4.688687E+01,  10
1587974940, +2.73,  +3.665, +2.830247E+01,  10
1587975540, +2.72,  +3.686, +3.108438E+01,  10
1587976140, +2.72,  +3.707, +2.837986E+01,  10
1587976740, +2.72,  +3.727, +1.846930E+01,  10
1587977340, +2.72,  +3.654, +2.774011E+01,  10
1587977940, +2.72,  +3.665, +1.878003E+01,  10
1587978540, +2.72,  +3.644, +2.082360E+01,  10
1587979140, +2.72,  +3.853, +2.329272E+01,  10
1587979740, +2.72,  +3.946, +3.121613E+01,  10
1587980340, +2.72,  +3.821, +3.189645E+01,  10
1587980940, +2.73,  +3.717, +2.831609E+01,  10
1587981540, +2.72,  +3.675, +3.380161E+01,  10
1587982140, +2.72,  +3.738, +2.659351E+01,  10
1587982740, +2.72,  +3.696, +3.411798E+02,   1
1587983340, +2.69,  +3.717, +1.931842E+01,  10
1587983940, +2.66,  +3.748, +2.823997E+02,   1
1587984540, +2.70,  +3.707, +3.020890E+02,   1
1587985140, +2.70,  +3.759, +2.743015E+01,  10
1587985740, +2.73,  +3.675, +3.944452E+01,  10
1587986340, +2.66,  +3.707, +2.929642E+01,  10
1587986940, +2.73,  +3.665, +2.917509E+01,  10
1587987540, +2.73,  +3.696, +2.395505E+01,  10
1587988140, +2.72,  +3.675, +2.182115E+01,  10
1587988740, +2.73,  +3.654, +2.818083E+01,  10
1587989340, +2.72,  +3.633, +2.420086E+01,  10
1587989940, +2.72,  +3.748, +2.708926E+01,  10
1587990540, +2.72,  +3.759, +3.428872E+01,  10
1587991140, +2.73,  +3.801, +2.889697E+01,  10
1587991740, +2.72,  +3.727, +2.475709E+01,  10
1587992340, +2.72,  +3.738, +2.892943E+01,  10
1587992940, +2.72,  +3.654, +3.566199E+01,  10
1587993540, +2.72,  +3.707, +2.988756E+01,  10
1587994140, +2.72,  +3.738, +3.435080E+01,  10
1587994740, +2.72,  +3.686, +2.619383E+01,  10
