7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1585007340, +2.85,  +1.577, +6.491857E+01,  10
1585007940, +2.85,  +1.555, +6.521751E+01,  10
1585008540, +2.85,  +1.488, +6.530287E+01,  10
1585009140, +2.85,  +1.522, +6.493235E+01,  10
1585009740, +2.84,  +1.488, +6.534398E+01,  10
1585010340, +2.84,  +1.522, +6.411646E+01,  10
1585010940, +2.85,  +1.544, +6.439855E+01,  10
1585011540, +2.84,  +1.566, +6.421774E+01,  10
1585012140, +2.84,  +1.566, +6.470300E+01,  10
1585012740, +2.84,  +1.555, +6.437337E+01,  10
1585013340, +2.84,  +1.522, +6.381599E+01,  10
1585013940, +2.84,  +1.522, +6.489783E+01,  10
1585014540, +2.84,  +1.577, +6.485251E+01,  10
1585015140, +2.84,  +1.555, +6.512389E+01,  10
1585015740, +2.84,  +1.577, +6.530869E+01,  10
1585016340, +2.84,  +1.499, +6.454653E+01,  10
1585016940, +2.85,  +1.499, +6.472597E+01,  10
1585017540, +2.84,  +1.544, +6.548345E+01,  10
1585018140, +2.84,  +1.511, +6.585925E+01,  10
1585018740, +2.84,  +1.566, +5.838222E+01,  10
1585019340, +2.84,  +1.499, +5.019861E+01,  10
1585019940, +2.84,  +1.555, +5.931853E+01,  10
1585020540, +2.84,  +1.566, +5.999901E+01,  10
1585021140, +2.84,  +1.555, +6.054582E+01,  10
1585021740, +2.84,  +1.488, +6.050961E+01,  10
1585022340, +2.84,  +1.522, +6.034969E+01,  10
1585022940, +2.84,  +1.555, +5.491753E+01,  10
1585023540, +2.84,  +1.499, +5.147214E+01,  10
1585024140, +2.84,  +1.499, +4.021150E+01,  10
1585024740, +2.85,  +1.533, +3.758346E+01,  10
1585025340, +2.85,  +1.488, +4.986676E+01,  10
1585025940, +2.84,  +1.555, +4.174240E+01,  10
1585026540, +2.84,  +1.488, +3.314135E+01,  10
1585027140, +2.78,  +1.533, +3.222530E+02,   1
1585027740, +2.82,  +1.522, +3.005542E+02,   1
1585028340, +2.82,  +1.555, +2.960069E+02,   1
1585028940, +2.82,  +1.488, +3.073803E+02,   1
1585029540, +2.82,  +1.466, +3.220279E+02,   1
1585030140, +2.82,  +1.455, +2.517857E+02,   1
1585030740, +2.82,  +1.511, +2.723369E+02,   1
1585031340, +2.82,  +1.455, +3.073520E+02,   1
1585031940, +2.82,  +1.466, +2.670495E+02,   1
1585032540, +2.82,  +1.522, +3.016780E+02,   1
1585033140, +2.82,  +1.522, +3.292054E+02,   1
1585033740, +2.82,  +1.488, +2.654988E+01,  10
1585034340, +2.84,  +1.511, +3.326205E+02,   1
1585034940, +2.82,  +1.555, +2.658859E+02,   1
1585035540, +2.82,  +1.444, +3.133369E+02,   1
1585036140, +2.82,  +1.511, +3.324390E+02,   1
1585036740, +2.82,  +1.477, +2.757667E+01,  10
1585037340, +2.85,  +1.511, +2.278625E+01,  10
1585037940, +2.79,  +1.488, +3.328478E+02,   1
1585038540, +2.83,  +1.466, +2.707878E+01,  10
1585039140, +2.85,  +1.533, +3.416337E+02,   1
1585039740, +2.83,  +1.522, +3.169318E+02,   1
1585040340, +2.83,  +1.499, +3.188448E+02,   1
1585040940, +2.83,  +1.555, +3.096687E+01,  10
1585041540, +2.80,  +1.522, +3.115394E+02,   1
1585042140, +2.83,  +1.533, +2.901867E+02,   1
1585042740, +2.83,  +1.544, +2.808656E+02,   1
1585043340, +2.83,  +1.522, +2.917391E+02,   1
1585043940, +2.83,  +1.499, +3.219927E+02,   1
1585044540, +2.83,  +1.533, +2.781258E+02,   1
1585045140, +2.83,  +1.488, +2.975028E+02,   1
1585045740, +2.82,  +1.533, +2.981688E+02,   1
1585046340, +2.83,  +1.499, +3.255103E+02,   1
1585046940, +2.83,  +1.533, +3.185654E+02,   1
1585047540, +2.83,  +1.477, +3.295109E+02,   1
1585048140, +2.83,  +1.499, +3.362421E+02,   1
