7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1576548360, +2.80,  +3.549, +6.886922E+01,  10
1576548960, +2.80,  +3.560, +6.906465E+01,  10
1576549560, +2.81,  +3.518, +6.909880E+01,  10
1576550160, +2.80,  +3.581, +6.916410E+01,  10
1576550760, +2.80,  +3.528, +6.917657E+01,  10
1576551360, +2.81,  +3.581, +6.923276E+01,  10
1576551960, +2.80,  +3.560, +6.895411E+01,  10
1576552560, +2.80,  +3.549, +6.906841E+01,  10
1576553160, +2.81,  +3.539, +6.912590E+01,  10
1576553760, +2.80,  +3.549, +6.885659E+01,  10
1576554360, +2.80,  +3.549, +6.881004E+01,  10
1576554960, +2.80,  +3.507, +6.932646E+01,  10
1576555560, +2.80,  +3.507, +6.930013E+01,  10
1576556160, +2.81,  +3.581, +6.870983E+01,  10
1576556760, +2.80,  +3.528, +6.926346E+01,  10
1576557360, +2.80,  +3.528, +6.919548E+01,  10
1576557960, +2.80,  +3.549, +6.890811E+01,  10
1576558560, +2.80,  +3.497, +6.888797E+01,  10
1576559160, +2.81,  +3.560, +6.893069E+01,  10
1576559760, +2.80,  +3.581, +6.929370E+01,  10
1576560360, +2.80,  +3.581, +6.879573E+01,  10
1576560960, +2.80,  +3.560, +6.890864E+01,  10
1576561560, +2.80,  +3.549, +6.878088E+01,  10
1576562160, +2.80,  +3.528, +6.905807E+01,  10
1576562760, +2.80,  +3.518, +6.877712E+01,  10
1576563360, +2.81,  +3.539, +6.875508E+01,  10
1576563960, +2.80,  +3.507, +6.882428E+01,  10
1576564560, +2.80,  +3.549, +6.925382E+01,  10
1576565160, +2.80,  +3.560, +6.886263E+01,  10
1576565760, +2.80,  +3.518, +6.887312E+01,  10
1576566360, +2.80,  +3.518, +6.908724E+01,  10
1576566960, +2.80,  +3.486, +6.910132E+01,  10
1576567560, +2.80,  +3.528, +6.883821E+01,  10
1576568160, +2.81,  +3.570, +6.927318E+01,  10
1576568760, +2.80,  +3.560, +6.902133E+01,  10
1576569360, +2.80,  +3.549, +6.919832E+01,  10
1576569960, +2.80,  +3.518, +6.904866E+01,  10
1576570560, +2.80,  +3.476, +6.916624E+01,  10
1576571160, +2.80,  +3.518, +6.854747E+01,  10
1576571760, +2.80,  +3.560, +6.900533E+01,  10
1576572360, +2.80,  +3.549, +6.892801E+01,  10
1576572960, +2.80,  +3.560, +6.918561E+01,  10
1576573560, +2.80,  +3.528, +6.887274E+01,  10
1576574160, +2.80,  +3.549, +6.892020E+01,  10
1576574760, +2.80,  +3.549, +6.896805E+01,  10
1576575360, +2.81,  +3.581, +6.889302E+01,  10
1576575960, +2.80,  +3.528, +6.899193E+01,  10
1576576560, +2.80,  +3.486, +6.893337E+01,  10
1576577160, +2.80,  +3.539, +6.923292E+01,  10
1576577760, +2.81,  +3.497, +6.879955E+01,  10
1576578360, +2.80,  +3.518, +6.859776E+01,  10
1576578960, +2.80,  +3.486, +6.898642E+01,  10
1576579560, +2.80,  +3.465, +6.897830E+01,  10
1576580160, +2.80,  +3.518, +6.918523E+01,  10
1576580760, +2.80,  +3.528, +6.861721E+01,  10
1576581360, +2.80,  +3.581, +6.913355E+01,  10
1576581960, +2.80,  +3.549, +6.918354E+01,  10
1576582560, +2.80,  +3.528, +6.891875E+01,  10
1576583160, +2.80,  +3.518, +6.906473E+01,  10
1576583760, +2.80,  +3.528, +6.893727E+01,  10
1576584360, +2.80,  +3.507, +6.886738E+01,  10
1576584960, +2.80,  +3.518, +6.809527E+01,  10
1576585560, +2.80,  +3.539, +6.884036E+01,  10
1576586160, +2.80,  +3.518, +6.878532E+01,  10
1576586760, +2.80,  +3.497, +6.898213E+01,  10
1576587360, +2.80,  +3.486, +6.904192E+01,  10
1576587960, +2.80,  +3.486, +6.903419E+01,  10
1576588560, +2.80,  +3.570, +6.895274E+01,  10
1576589160, +2.80,  +3.549, +6.914764E+01,  10
1576589760, +2.80,  +3.528, +6.905493E+01,  10
1576590360, +2.80,  +3.539, +6.888606E+01,  10
1576590960, +2.80,  +3.549, +6.907101E+01,  10
1576591560, +2.80,  +3.507, +6.943976E+01,  10
1576592160, +2.80,  +3.465, +6.903916E+01,  10
1576592760, +2.80,  +3.518, +6.930120E+01,  10
1576593360, +2.80,  +3.570, +6.940018E+01,  10
1576593960, +2.80,  +3.539, +6.924555E+01,  10
1576594560, +2.80,  +3.539, +6.896598E+01,  10
1576595160, +2.82,  +3.507, +6.910599E+01,  10
1576595760, +2.80,  +3.539, +6.894684E+01,  10
1576596360, +2.80,  +3.528, +6.904866E+01,  10
1576596960, +2.80,  +3.518, +6.910484E+01,  10
1576597560, +2.80,  +3.497, +6.907376E+01,  10
1576598160, +2.80,  +3.518, +6.909206E+01,  10
1576598760, +2.80,  +3.560, +6.867883E+01,  10
1576599360, +2.80,  +3.518, +6.894003E+01,  10
1576599960, +2.80,  +3.528, +6.916609E+01,  10
1576600560, +2.80,  +3.486, +6.946602E+01,  10
1576601160, +2.80,  +3.518, +6.946587E+01,  10
1576601760, +2.80,  +3.539, +6.886684E+01,  10
1576602360, +2.80,  +3.507, +6.893268E+01,  10
1576602960, +2.80,  +3.560, +6.885398E+01,  10
1576603560, +2.80,  +3.539, +6.888353E+01,  10
1576604160, +2.80,  +3.528, +6.915039E+01,  10
1576604760, +2.80,  +3.528, +6.917849E+01,  10
1576605360, +2.80,  +3.507, +6.909145E+01,  10
1576605960, +2.80,  +3.455, +6.906557E+01,  10
1576606560, +2.80,  +3.497, +6.909903E+01,  10
1576607160, +2.80,  +3.486, +6.926155E+01,  10
1576607760, +2.80,  +3.518, +6.923644E+01,  10
1576608360, +2.80,  +3.518, +6.884403E+01,  10
