filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,ch4_flux,qc_ch4_flux,H_strg,ch4_strg,ch4_v-adv,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,ch4_var,w/ts_cov,w/ch4_cov,co2_mean,h2o_mean,co2_mean,h2o_mean,diag_72_mean,int_p_mean,int_t_1_mean,int_t_2_mean,cell_t_mean,co2_mean,h2o_mean,co2_mean,h2o_mean,7700_signal_strength_mean,diag_77_mean
TOA5_TroutBog_ts_data_30_2020_05_16_0730.dat,5/16/20,8:00,137.333,1,18000,18000,1.56E-02,0,12.91013033,0,-4.10E-03,0,1.509704406,1.84E-04,1.25E-13,8.48E-02,2.066243374,2.066243374,0.6,0,281.0222374,282.4055154,96413.99693,1.189390572,1005.311586,2.44E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.549580359,-0.147311965,3.61E-03,0.56899248,1.80E-14,1.47E-15,0.56899248,3.053878377,156.0050921,344.9949079,0.363858115,NaN,0.114488118,0.265983664,-9.861251698,-0.21396878,NaN,9.43E-02,1,5.581887424,2,5,8,12,21,53,1.55E-02,1.004656596,12.748605,1.012670039,-3.22E-03,1.273656472,800009909,800009909,800009909,800009909,800019909,800119909,899999999,899999999,89999,89999,89,89,0,8,3,25,0,0.227695231,0.283594686,2.07E-02,6.84E-02,7.65E-08,1.07E-02,-3.22E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.69E-02,417.3579183,359.5454212,8.863547101,9.456353437,15962.85689
TOA5_TroutBog_ts_data_30_2020_05_16_0800.dat,5/16/20,8:30,137.354,1,18000,18000,1.22E-03,1,7.331835278,0,-2.61E-03,0,1.154156364,4.31E-04,-1.03E-14,8.50E-02,2.075225398,2.075225398,0.3,0,281.5417203,283.2312626,96423.64671,1.186041656,1005.327682,2.44E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.904448011,-0.2257211,-3.56E-03,0.93219574,8.31E-15,-1.21E-16,0.93219574,2.125039951,155.0129345,345.9870655,-0.218835313,NaN,3.20E-02,0.129522835,-0.380139971,-5.550587044,NaN,0.191996292,1,19.01742781,9,15,24,35,54,113,1.21E-03,1.004750812,7.238734503,1.012861471,-2.05E-03,1.272921015,800009909,800009909,800009909,800009909,800009909,800009909,899999999,899999999,89999,89999,89,89,3,0,3,22,0,9.66E-02,0.149684062,1.27E-02,5.37E-02,5.62E-08,6.07E-03,-2.05E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.69E-02,417.2906697,353.2477071,8.742064566,12.14352378,217.8328889
TOA5_TroutBog_ts_data_30_2020_05_16_0830.dat,5/16/20,9:00,137.374,1,18000,18000,4.65E-03,0,4.220202001,0,-1.76E-03,0,1.263790329,9.26E-05,2.04E-14,8.48E-02,2.07716063,2.07716063,0.3,0,282.2484715,284.1383348,96422.85572,1.182245685,1005.345832,2.45E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.603212588,-0.135982641,-1.02E-02,0.618434272,-2.24E-14,2.41E-16,0.618434272,1.485769405,153.70387,347.29613,-0.945963896,NaN,6.27E-02,0.107216606,-4.959628694,-0.425435074,NaN,5.66E-02,1,13.71390259,6,11,18,28,45,105,4.63E-03,1.004662029,4.167363136,1.012679208,-1.38E-03,1.273436112,800009909,800009909,800009909,800009909,800019909,800119909,899999999,899999999,89999,89999,89,89,4,0,0,17,0,8.69E-02,0.118057316,9.48E-03,0.102244915,4.84E-08,3.51E-03,-1.38E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.68E-02,416.0532614,346.2850242,8.598541523,13.1716186,206
TOA5_TroutBog_ts_data_30_2020_05_16_0900.dat,5/16/20,9:30,137.395,1,18000,18000,9.53E-03,0,15.00823124,0,-4.02E-03,0,1.58660281,1.82E-04,1.71E-13,8.46E-02,2.080972825,2.080972825,0.5,0,283.3154031,285.2815926,96428.31596,1.177574549,1005.369404,2.46E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.436048476,-0.152529364,-1.88E-02,0.462338,-6.63E-15,2.02E-15,0.462338,2.37897535,160.279791,340.720209,-2.328824152,NaN,9.00E-02,0.26657264,-4.118636061,-0.512305523,NaN,0.140887332,1,5.022247725,2,4,7,10,17,41,9.49E-03,1.004655235,14.82040852,1.012673248,-3.15E-03,1.274350451,800009909,800009909,800009909,800009909,800019909,800019909,899999999,899999999,89999,89999,89,89,8,0,3,25,0,0.199772022,0.308799863,2.46E-02,0.154917024,4.76E-08,1.25E-02,-3.15E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.66E-02,414.6138136,339.7904607,8.472395905,15.32433064,206
TOA5_TroutBog_ts_data_30_2020_05_16_0930.dat,5/16/20,10:00,137.416,1,18000,18000,9.03E-03,1,16.15117533,0,4.10E-02,1,1.700513551,-1.07E-03,-8.35E-14,8.33E-02,2.058402866,2.058402866,0,1,284.5648152,286.512252,96423.05862,1.172452573,1005.395646,2.47E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.364704118,-7.77E-02,-9.38E-03,0.372997685,-2.43E-14,-1.00E-15,0.372997685,2.768935436,153.0200877,347.9799123,-1.441543726,NaN,8.78E-02,0.368372483,-3.551142616,-0.594174954,NaN,0.156121743,1,3.564545538,2,3,5,7,12,30,8.99E-03,1.00466811,15.94854259,1.012705408,3.22E-02,1.275299214,800009909,800009909,800009909,800009909,800019909,800119919,899999999,899999999,89999,89999,89,89,12,1,5,61,0,0.302483796,0.400868079,3.34E-02,0.172146524,1.46E-05,1.35E-02,3.22E-05,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.65E-02,413.4026551,329.277748,8.247867678,17.42834416,1800.709333
TOA5_TroutBog_ts_data_30_2020_05_16_1000.dat,5/16/20,10:30,137.437,1,18000,18000,7.75E-03,1,10.38358527,1,-5.42E-03,1,1.409014302,9.13E-04,-4.96E-14,8.38E-02,2.07771217,2.07771217,-0.9,0,285.5224979,287.5356145,96419.15047,1.168232367,1005.418154,2.48E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.583261411,-9.61E-02,-1.45E-02,0.591295485,6.73E-15,-5.92E-16,0.591295485,3.227701817,150.3521018,350.6478982,-1.40249613,NaN,8.15E-02,0.319862689,-4.418833976,-0.477501534,NaN,0.108509488,1,8.644217798,4,7,12,18,29,68,7.72E-03,1.004658695,10.25363659,1.012673423,-4.25E-03,1.273549595,800009909,800009909,800009909,800009909,800019909,800019909,899999999,899999999,89999,89999,89,89,6,5,2,38,0,0.280233955,0.319643471,3.98E-02,0.121019337,3.71E-08,8.73E-03,-4.25E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.64E-02,412.1630534,321.4959371,8.086519228,15.81567044,206
TOA5_TroutBog_ts_data_30_2020_05_16_1030.dat,5/16/20,11:00,137.458,1,18000,18000,1.60E-02,0,19.88319276,0,-6.37E-03,0,1.423944852,-2.32E-04,4.01E-15,8.33E-02,2.072798224,2.072798224,-1.4,0,286.3817985,288.5734554,96426.04944,1.164114163,1005.441617,2.49E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.349457325,-0.124006821,-1.46E-02,0.371095888,-5.38E-16,4.81E-17,0.371095888,3.580669308,160.5375046,340.4624954,-2.259439956,NaN,0.117125565,0.368440523,-6.857176491,-0.307706824,NaN,0.145038064,1,2.417324179,1,2,3,5,9,24,1.59E-02,1.00466855,19.63371817,1.012706436,-4.99E-03,1.275325789,800009909,800009909,800009909,800009909,800019909,800119919,899999999,899999999,89999,89999,89,89,11,9,1,23,0,0.276701245,0.423627274,3.66E-02,0.235524331,5.70E-08,1.68E-02,-4.99E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.63E-02,411.7936138,315.2956465,7.954164326,15.30500741,206
TOA5_TroutBog_ts_data_30_2020_05_16_1100.dat,5/16/20,11:30,137.479,1,18000,18000,1.47E-02,0,21.23546497,0,-1.01E-02,0,0.74975855,1.68E-04,-1.24E-13,8.33E-02,2.076380589,2.076380589,0.9,0,286.8450061,289.1210097,96414.88365,1.161774951,1005.454253,2.49E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.209726518,-0.173305004,-1.36E-02,0.272407707,4.83E-15,-1.49E-15,0.272407707,2.246435374,180.5682183,320.4317817,-2.870671936,NaN,0.112481525,0.240165415,-5.686273155,-0.371069054,NaN,0.161620429,1,1.410392673,1,1,2,3,5,12,1.46E-02,1.004706452,20.96732187,1.012788619,-7.93E-03,1.27716232,800009909,800009909,800009909,800009909,800019909,800019919,899999999,899999999,89999,89999,89,89,1,0,1,27,0,0.18222597,0.266798501,3.13E-02,0.155927997,6.55E-08,1.79E-02,-7.93E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.63E-02,411.6008634,308.7360928,7.801158554,16.58210779,206
TOA5_TroutBog_ts_data_30_2020_05_16_1130.dat,5/16/20,12:00,137.499,1,18000,18000,2.43E-02,0,20.92910338,0,-1.22E-02,1,0.787200905,3.31E-04,4.09E-13,8.34E-02,2.083439667,2.083439667,-1.4,0,287.5732969,289.697253,96380.32888,1.15904849,1005.467744,2.50E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.285834157,-3.96E-02,-1.54E-03,0.288569587,4.77E-14,4.90E-15,0.288569587,2.420409582,148.8894475,352.1105525,-0.304982669,NaN,0.144747057,0.280311671,-12.29190455,-0.171657695,NaN,0.124071243,1,1.032900784,1,1,1,2,4,11,2.42E-02,1.004697863,20.66519365,1.012770736,-9.52E-03,1.276772017,800009909,800009909,800009909,800009909,800019909,800019919,899999999,899999999,89999,89999,89,89,2,7,3,21,0,0.26722074,0.261046528,3.24E-02,0.163017481,6.15E-08,1.77E-02,-9.52E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.62E-02,410.9273212,308.1997717,7.803968932,19.83498842,206
TOA5_TroutBog_ts_data_30_2020_05_16_1200.dat,5/16/20,12:30,137.52,1,18000,18000,1.03E-02,0,20.65315957,0,-6.48E-03,1,1.187412637,-1.61E-04,4.51E-13,8.30E-02,2.079998094,2.079998094,-0.3,0,288.2272737,290.5693075,96352.52759,1.155236633,1005.488536,2.51E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.330222096,-2.98E-02,5.80E-03,0.331612002,-8.27E-15,5.43E-15,0.331612002,2.024402878,146.1512119,354.8487881,1.002908252,NaN,9.43E-02,0.241491807,-3.440302925,-0.613318085,NaN,0.188609717,1,2.565417405,1,2,4,5,9,22,1.02E-02,1.00467999,20.39350518,1.01273221,-5.08E-03,1.275925945,800009909,800009909,800009909,800009909,800019909,800019919,899999999,899999999,89999,89999,89,89,4,0,2,29,0,0.226811739,0.227401529,2.88E-02,0.210334975,5.04E-08,1.76E-02,-5.08E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.62E-02,410.8723417,307.0966165,7.805420164,20.46014673,206
TOA5_TroutBog_ts_data_30_2020_05_16_1230.dat,5/16/20,13:00,137.541,1,18000,18000,1.50E-02,1,34.71095531,0,-1.26E-02,0,0.618250493,-1.55E-04,1.84E-14,8.27E-02,2.076683159,2.076683159,-0.7,0,288.8397559,291.0242696,96309.4669,1.152915159,1005.499563,2.51E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.339708761,-0.182769572,-2.14E-03,0.385760752,4.39E-14,2.22E-16,0.385760752,3.991834907,169.2810701,331.7189299,-0.318535797,NaN,0.11392587,0.642304536,-3.611825404,-0.584192137,NaN,0.262823973,1,2.425106853,1,2,3,5,9,21,1.49E-02,1.004665269,34.2756941,1.01269883,-9.84E-03,1.275134284,800009909,800009909,800009909,800009909,800019909,800019919,899999999,899999999,89999,89999,89,89,2,0,2,59,0,0.558407897,0.670757404,5.54E-02,0.229079992,5.12E-08,2.96E-02,-9.84E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.61E-02,410.9315703,290.1544604,7.389507736,20.40090192,206
TOA5_TroutBog_ts_data_30_2020_05_16_1300.dat,5/16/20,13:30,137.562,1,18000,18000,4.05E-03,2,22.65538581,0,-1.20E-02,0,0.437001375,-1.89E-04,7.41E-15,8.24E-02,2.07262593,2.07262593,-0.5,0,289.1366544,291.346298,96282.05812,1.151313083,1005.507442,2.52E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.673845775,-0.123309613,1.12E-03,0.685036236,1.46E-14,9.00E-17,0.685036236,2.772640566,151.3700366,349.6299634,9.37E-02,NaN,5.93E-02,0.353688585,-0.781028593,-2.701565628,NaN,0.329908673,1,8.993550772,4,7,11,17,26,57,4.03E-03,1.004673518,22.37125185,1.012700852,-9.44E-03,1.273215757,800009909,800009909,800009909,800009909,800009909,800119909,899999999,899999999,89999,89999,89,89,0,1,1,17,0,0.313993585,0.358231275,3.52E-02,0.189465957,6.89E-08,1.93E-02,-9.44E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.61E-02,410.802989,297.779435,7.589264078,20.65809611,206
TOA5_TroutBog_ts_data_30_2020_05_16_1330.dat,5/16/20,14:00,137.583,1,18000,18000,4.95E-02,1,26.17016181,1,-8.62E-03,1,0.682425821,-4.35E-04,-1.34E-13,8.18E-02,2.063272279,2.063272279,-1,0,289.4769082,291.8501902,96254.18691,1.14899259,1005.519895,2.52E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.86E-02,-7.15E-03,-1.12E-02,9.95E-02,9.60E-14,-1.63E-15,9.95E-02,2.784543411,145.1457196,355.8542804,-6.465277976,NaN,0.207582983,0.45738513,-28.9684887,-7.28E-02,NaN,0.109120604,0,59.21721413,-8.986440706,20.32735334,50.61798398,77.19561937,108.2679538,162.2051238,4.93E-02,1.004975614,25.826869,1.01329208,-6.69E-03,1.289090817,800009909,800009909,800009909,800009909,800009909,800019919,899999999,899999999,89999,89999,89,89,1,1,0,52,0,0.41280401,0.463695958,3.83E-02,0.240446169,6.79E-08,2.24E-02,-6.69E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.61E-02,410.9540186,275.7983815,7.040011253,17.9585415,206
TOA5_TroutBog_ts_data_30_2020_05_16_1400.dat,5/16/20,14:30,137.604,1,18000,18000,1.52E-02,0,35.9987912,0,-1.10E-02,0,0.620140426,-1.84E-04,-2.36E-13,8.16E-02,2.059319106,2.059319106,-1.1,0,289.7438582,292.3088284,96249.51726,1.147134143,1005.531361,2.52E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.295144671,-2.90E-02,-1.26E-02,0.296829516,3.89E-14,-2.90E-15,0.296829516,2.853842173,146.6061769,354.3938231,-2.427388522,NaN,0.115107992,0.346730791,-3.590669434,-0.587634155,NaN,0.271126903,1,1.47174475,1,1,2,3,5,12,1.51E-02,1.00469393,35.54515165,1.012762347,-8.65E-03,1.276591344,800009909,800009909,800009909,800009909,800019909,800019919,899999999,899999999,89999,89999,89,89,8,11,0,55,0,0.308314469,0.352028103,3.31E-02,0.239826356,7.33E-08,3.08E-02,-8.65E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.61E-02,411.0984557,266.1631463,6.807436799,17.29832632,206
TOA5_TroutBog_ts_data_30_2020_05_16_1430.dat,5/16/20,15:00,137.624,1,18000,18000,1.68E-02,0,16.90871574,0,-6.46E-03,0,-0.306837332,-3.30E-04,1.14E-13,8.13E-02,2.052206761,2.052206761,0,1,290.0500186,292.0820835,96253.12419,1.148067692,1005.525677,2.52E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.149997962,-6.83E-02,-1.92E-02,0.16592203,-2.53E-14,1.40E-15,0.16592203,1.751131019,165.4778361,335.5221639,-6.634543257,NaN,0.120992386,0.20120576,-8.878090515,-0.237663718,NaN,0.121057562,1,0.445122651,1,1,1,2,7,NaN,1.67E-02,1.004807732,16.69193303,1.012987274,-5.04E-03,1.281596922,800009909,800009909,800009909,800009909,800019909,800019909,899999999,899999999,89999,89999,89,89,0,10,0,18,0,0.179633889,0.199814298,2.30E-02,0.178041214,5.55E-08,1.45E-02,-5.04E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.61E-02,411.2712219,270.4545071,6.898759244,17.28578172,206
TOA5_TroutBog_ts_data_30_2020_05_16_1500.dat,5/16/20,15:30,137.645,1,18000,18000,2.64E-02,0,13.70096069,0,-7.36E-03,0,-6.87E-02,1.13E-04,-1.48E-13,8.14E-02,2.054646707,2.054646707,-0.7,0,290.3359775,292.031309,96247.86104,1.148204515,1005.524408,2.52E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.34E-02,-9.32E-02,-2.01E-02,0.114480659,5.78E-14,-1.82E-15,0.114480659,2.044090975,196.7766349,304.2233651,-10.13021662,NaN,0.151669618,0.235348799,-21.58158464,-9.78E-02,NaN,7.82E-02,1,0.109780248,1,1,NaN,NaN,NaN,NaN,2.63E-02,1.004921617,13.52251913,1.013195882,-5.72E-03,1.28665121,800009909,800009909,800009909,800009909,800019909,800019909,899999999,899999999,89999,89999,89,89,6,0,2,38,0,0.159532494,0.28174338,2.94E-02,8.68E-02,3.46E-08,1.17E-02,-5.72E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.61E-02,411.1126588,270.4739328,6.892391582,16.05849293,206
TOA5_TroutBog_ts_data_30_2020_05_16_1530.dat,5/16/20,16:00,137.666,1,18000,18000,3.71E-03,0,5.09975826,0,-2.07E-03,0,-0.696747438,-1.90E-04,-9.88E-14,8.14E-02,2.050559839,2.050559839,0,0,289.9621033,291.5172686,96224.9742,1.149955662,1005.511651,2.52E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.53817141,-0.196992948,-1.28E-02,0.573234324,1.53E-14,-1.21E-15,0.573234324,1.77233877,161.1047111,339.8952889,-1.275822376,NaN,5.68E-02,0.105378883,-3.046519858,-0.692593549,NaN,7.76E-02,1,12.36377963,6,10,16,24,39,88,3.69E-03,1.004656903,5.03594969,1.012670613,-1.63E-03,1.273633412,800009909,800009909,800009909,800009909,800009909,800109909,899999999,899999999,89999,89999,89,89,1,0,3,21,0,7.33E-02,0.126520041,1.09E-02,9.04E-02,2.81E-08,4.36E-03,-1.63E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.62E-02,411.179995,308.0736522,7.84144925,14.23930833,206
TOA5_TroutBog_ts_data_30_2020_05_16_1600.dat,5/16/20,16:30,137.687,1,18000,18000,4.73E-03,1,9.641017927,0,-2.11E-03,0,-1.805557735,2.21E-04,8.21E-14,8.19E-02,2.055287792,2.055287792,-0.1,0,288.6735528,290.1908233,96197.76181,1.154885348,1005.479457,2.51E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.581654375,-0.140460988,-1.99E-02,0.598703962,5.47E-15,1.00E-15,0.598703962,1.612003434,154.5761733,346.4238267,-1.903146771,NaN,6.40E-02,7.68E-02,-2.301877765,-0.916642939,NaN,0.129756265,1,10.22962191,5,8,13,20,32,72,4.71E-03,1.00465955,9.520349132,1.012674829,-1.65E-03,1.273516547,800009909,800009909,800009909,800009909,800009909,800019909,899999999,899999999,89999,89999,89,89,0,0,0,21,0,7.04E-02,7.60E-02,7.11E-03,0.135129248,3.79E-08,8.20E-03,-1.65E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.62E-02,412.0549993,360.6474484,9.146077492,14.1083132,206
TOA5_TroutBog_ts_data_30_2020_05_16_1630.dat,5/16/20,17:00,137.708,1,18000,18000,1.72E-03,1,10.9927393,0,-1.91E-03,1,0.301607449,3.63E-04,8.91E-14,8.22E-02,2.063053979,2.063053979,-0.3,0,289.2594536,290.4125746,96194.05633,1.153959057,1005.484766,2.51E-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.373439757,-4.53E-02,-1.33E-02,0.376411902,-1.61E-14,1.08E-15,0.376411902,1.439207836,147.9143654,353.0856346,-2.030264881,NaN,3.86E-02,0.105647794,-0.444287707,-4.749174836,NaN,0.245244518,1,5.771365027,3,4,7,11,17,36,1.71E-03,1.004667284,10.85484391,1.012703581,-1.50E-03,1.275253616,800009909,800009909,800009909,800009909,800109909,810109909,899999999,899999999,89999,89999,89,89,22,3,7,53,0,6.59E-02,0.137714317,7.67E-03,0.16081951,5.26E-08,9.36E-03,-1.50E-06,0,0,0,0,0,0,273.1499939,273.1499939,273.1499939,1.63E-02,412.4787552,339.8600345,8.608279249,15.78717255,206
not_enough_data,5/16/20,17:30,137.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,5/16/20,18:00,137.749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,5/16/20,18:30,137.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,5/16/20,19:00,137.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,5/16/20,19:30,137.812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,5/16/20,20:00,137.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
not_enough_data,5/16/20,20:30,137.854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
