7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1574460360, +2.95,  +3.832, +6.853575E+01,  10
1574460960, +2.95,  +3.832, +6.892755E+01,  10
1574461560, +2.94,  +3.821, +6.917328E+01,  10
1574462160, +2.95,  +3.832, +6.957878E+01,  10
1574462760, +2.95,  +3.832, +6.908242E+01,  10
1574463360, +2.94,  +3.790, +6.895817E+01,  10
1574463960, +2.95,  +3.853, +6.920436E+01,  10
1574464560, +2.94,  +3.821, +6.864744E+01,  10
1574465160, +2.94,  +3.811, +6.862815E+01,  10
1574465760, +2.95,  +3.821, +6.875783E+01,  10
1574466360, +2.94,  +3.832, +6.815697E+01,  10
1574466960, +2.95,  +3.790, +6.877460E+01,  10
1574467560, +2.94,  +3.801, +6.835494E+01,  10
1574468160, +2.94,  +3.790, +6.809550E+01,  10
1574468760, +2.94,  +3.801, +6.899193E+01,  10
1574469360, +2.94,  +3.801, +6.851654E+01,  10
1574469960, +2.94,  +3.821, +6.867179E+01,  10
1574470560, +2.94,  +3.832, +6.859998E+01,  10
1574471160, +2.95,  +3.863, +6.862318E+01,  10
1574471760, +2.95,  +3.821, +6.743003E+01,  10
1574472360, +2.94,  +3.780, +6.806534E+01,  10
1574472960, +2.94,  +3.832, +6.809229E+01,  10
1574473560, +2.94,  +3.842, +6.657349E+01,  10
1574474160, +2.94,  +3.811, +6.846173E+01,  10
1574474760, +2.95,  +3.821, +6.749625E+01,  10
1574475360, +2.94,  +3.832, +6.785245E+01,  10
1574475960, +2.94,  +3.780, +6.778462E+01,  10
1574476560, +2.94,  +3.811, +6.777620E+01,  10
1574477160, +2.94,  +3.811, +6.875263E+01,  10
1574477760, +2.94,  +3.769, +6.800050E+01,  10
1574478360, +2.94,  +3.821, +6.789011E+01,  10
1574478960, +2.94,  +3.842, +6.839850E+01,  10
1574479560, +2.94,  +3.811, +6.842039E+01,  10
1574480160, +2.94,  +3.842, +6.810132E+01,  10
1574480760, +2.94,  +3.832, +6.791889E+01,  10
1574481360, +2.94,  +3.790, +6.729660E+01,  10
1574481960, +2.94,  +3.821, +6.754340E+01,  10
1574482560, +2.94,  +3.769, +6.812176E+01,  10
1574483160, +2.94,  +3.832, +6.757387E+01,  10
1574483760, +2.94,  +3.780, +6.807093E+01,  10
1574484360, +2.94,  +3.821, +6.773808E+01,  10
1574484960, +2.94,  +3.853, +6.782772E+01,  10
1574485560, +2.94,  +3.821, +6.522700E+01,  10
1574486160, +2.94,  +3.821, +6.621040E+01,  10
1574486760, +2.94,  +3.759, +6.852687E+01,  10
1574487360, +2.94,  +3.790, +6.824907E+01,  10
1574487960, +2.94,  +3.811, +6.788284E+01,  10
1574488560, +2.94,  +3.821, +6.869674E+01,  10
1574489160, +2.94,  +3.811, +6.819992E+01,  10
1574489760, +2.94,  +3.790, +6.822778E+01,  10
1574490360, +2.94,  +3.801, +6.748882E+01,  10
1574490960, +2.94,  +3.811, +6.773249E+01,  10
1574491560, +2.94,  +3.863, +6.850161E+01,  10
1574492160, +2.94,  +3.780, +6.840408E+01,  10
1574492760, +2.94,  +3.821, +6.800808E+01,  10
1574493360, +2.94,  +3.811, +6.798090E+01,  10
1574493960, +2.94,  +3.811, +6.709511E+01,  10
1574494560, +2.94,  +3.821, +6.782473E+01,  10
1574495160, +2.94,  +3.801, +6.846280E+01,  10
1574495760, +2.94,  +3.842, +6.776518E+01,  10
1574496360, +2.94,  +3.811, +6.733319E+01,  10
1574496960, +2.94,  +3.790, +6.792624E+01,  10
1574497560, +2.94,  +3.832, +6.717197E+01,  10
1574498160, +2.94,  +3.842, +6.783224E+01,  10
1574498760, +2.94,  +3.801, +6.682396E+01,  10
1574499360, +2.94,  +3.821, +6.737055E+01,  10
1574499960, +2.94,  +3.863, +6.686125E+01,  10
1574500560, +2.94,  +3.769, +6.775836E+01,  10
1574501160, +2.94,  +3.863, +6.747826E+01,  10
1574501760, +2.94,  +3.853, +6.800479E+01,  10
1574502360, +2.94,  +3.790, +6.865242E+01,  10
1574502960, +2.94,  +3.842, +6.813975E+01,  10
1574503560, +2.94,  +3.769, +6.871137E+01,  10
1574504160, +2.94,  +3.801, +6.810048E+01,  10
1574504760, +2.94,  +3.842, +6.836918E+01,  10
1574505360, +2.94,  +3.801, +6.853300E+01,  10
1574505960, +2.94,  +3.790, +6.748193E+01,  10
1574506560, +2.94,  +3.832, +6.612864E+01,  10
1574507160, +2.94,  +3.780, +6.778807E+01,  10
1574507760, +2.94,  +3.832, +6.742536E+01,  10
1574508360, +2.94,  +3.801, +6.714709E+01,  10
1574508960, +2.94,  +3.821, +5.660375E+01,  10
1574509560, +2.94,  +3.790, +5.650822E+01,  10
1574510160, +2.94,  +3.801, +6.132359E+01,  10
1574510760, +2.94,  +3.821, +6.395662E+01,  10
1574511360, +2.94,  +3.780, +6.682182E+01,  10
1574511960, +2.94,  +3.801, +6.740431E+01,  10
1574512560, +2.94,  +3.780, +6.621124E+01,  10
1574513160, +2.94,  +3.790, +6.719831E+01,  10
1574513760, +2.94,  +3.832, +6.834820E+01,  10
1574514360, +2.94,  +3.811, +6.790902E+01,  10
1574514960, +2.94,  +3.790, +6.815177E+01,  10
1574515560, +2.94,  +3.780, +6.858421E+01,  10
1574516160, +2.94,  +3.759, +6.902852E+01,  10
1574516760, +2.94,  +3.780, +6.989410E+01,  10
1574517360, +2.94,  +3.811, +6.957549E+01,  10
1574517960, +2.94,  +3.832, +7.003603E+01,  10
1574518560, +2.94,  +3.842, +7.012759E+01,  10
1574519160, +2.94,  +3.801, +7.007247E+01,  10
1574519760, +2.94,  +3.790, +7.016127E+01,  10
1574520360, +2.94,  +3.769, +6.938533E+01,  10
1574520960, +2.94,  +3.769, +6.851195E+01,  10
1574521560, +2.94,  +3.769, +6.922427E+01,  10
1574522160, +2.93,  +3.790, +6.953507E+01,  10
1574522760, +2.94,  +3.780, +6.953867E+01,  10
1574523360, +2.94,  +3.801, +6.953874E+01,  10
1574523960, +2.94,  +3.790, +6.960412E+01,  10
1574524560, +2.94,  +3.811, +6.946135E+01,  10
1574525160, +2.94,  +3.821, +6.969805E+01,  10
1574525760, +2.94,  +3.759, +6.941802E+01,  10
1574526360, +2.94,  +3.842, +6.949320E+01,  10
1574526960, +2.94,  +3.821, +6.985468E+01,  10
1574527560, +2.94,  +3.759, +6.960718E+01,  10
1574528160, +2.94,  +3.801, +6.943999E+01,  10
1574528760, +2.94,  +3.780, +6.948707E+01,  10
1574529360, +2.94,  +3.842, +6.899139E+01,  10
1574529960, +2.93,  +3.780, +6.828573E+01,  10
1574530560, +2.94,  +3.811, +6.931912E+01,  10
1574531160, +2.94,  +3.853, +6.898290E+01,  10
1574531760, +2.94,  +3.811, +6.960772E+01,  10
1574532360, +2.94,  +3.821, +6.951364E+01,  10
1574532960, +2.94,  +3.801, +6.919885E+01,  10
1574533560, +2.94,  +3.780, +6.968641E+01,  10
1574534160, +2.93,  +3.790, +6.957656E+01,  10
1574534760, +2.94,  +3.780, +6.942973E+01,  10
1574535360, +2.94,  +3.832, +6.885375E+01,  10
1574535960, +2.94,  +3.832, +6.864576E+01,  10
1574536560, +2.93,  +3.842, +6.922779E+01,  10
1574537160, +2.94,  +3.842, +6.913478E+01,  10
1574537760, +2.94,  +3.780, +6.772751E+01,  10
1574538360, +2.94,  +3.821, +6.934805E+01,  10
1574538960, +2.93,  +3.780, +6.924746E+01,  10
1574539560, +2.93,  +3.832, +6.916999E+01,  10
1574540160, +2.94,  +3.801, +6.937898E+01,  10
1574540760, +2.94,  +3.821, +6.980316E+01,  10
1574541360, +2.93,  +3.811, +6.961867E+01,  10
1574541960, +2.93,  +3.801, +6.898963E+01,  10
1574542560, +2.93,  +3.821, +6.970433E+01,  10
1574543160, +2.93,  +3.801, +6.929952E+01,  10
1574543760, +2.93,  +3.801, +6.918247E+01,  10
1574544360, +2.93,  +3.821, +6.948202E+01,  10
1574544960, +2.93,  +3.801, +6.910002E+01,  10
1574545560, +2.93,  +3.832, +6.918829E+01,  10
1574546160, +2.94,  +3.811, +6.802974E+01,  10
1574546760, +2.93,  +3.748, +6.925581E+01,  10
