7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1587443340, +2.70,  +3.010, +2.997259E+02,   1
1587443940, +2.70,  +2.989, +3.157950E+02,   1
1587444540, +2.70,  +3.042, +3.241951E+02,   1
1587445140, +2.70,  +3.053, +3.166156E+02,   1
1587445740, +2.70,  +3.053, +3.101347E+02,   1
1587446340, +2.70,  +3.010, +2.649491E+01,  10
1587446940, +2.67,  +3.021, +3.285792E+02,   1
1587447540, +2.71,  +3.010, +3.166738E+02,   1
1587448140, +2.70,  +3.042, +3.343191E+02,   1
1587448740, +2.70,  +3.053, +3.243000E+02,   1
1587449340, +2.70,  +3.053, +3.230101E+02,   1
1587449940, +2.70,  +3.063, +3.320478E+02,   1
1587450540, +2.70,  +3.031, +3.296992E+02,   1
1587451140, +2.73,  +2.999, +3.227689E+02,   1
1587451740, +2.70,  +3.084, +3.300912E+02,   1
1587452340, +2.70,  +3.042, +3.339463E+02,   1
1587452940, +2.70,  +3.053, +3.314500E+02,   1
1587453540, +2.70,  +2.999, +3.080287E+02,   1
1587454140, +2.70,  +3.053, +2.911313E+02,   1
1587454740, +2.70,  +3.074, +2.732295E+02,   1
1587455340, +2.70,  +3.063, +2.798215E+02,   1
1587455940, +2.70,  +3.042, +2.670341E+02,   1
1587456540, +2.71,  +3.031, +2.962121E+02,   1
1587457140, +2.70,  +3.010, +3.050202E+02,   1
1587457740, +2.70,  +2.999, +3.184835E+02,   1
1587458340, +2.70,  +3.042, +3.164281E+02,   1
1587458940, +2.70,  +3.042, +3.158325E+02,   1
1587459540, +2.70,  +3.063, +2.361179E+01,  10
1587460140, +2.66,  +3.084, +3.070963E+02,   1
1587460740, +2.70,  +3.053, +2.824931E+02,   1
1587461340, +2.72,  +3.053, +3.070114E+02,   1
1587461940, +2.70,  +3.063, +3.054956E+02,   1
1587462540, +2.70,  +3.042, +3.230759E+02,   1
1587463140, +2.70,  +3.053, +3.130399E+02,   1
1587463740, +2.70,  +3.053, +1.712244E+01,  10
1587464340, +2.67,  +3.074, +3.250081E+02,   1
1587464940, +2.71,  +3.063, +3.220179E+02,   1
1587465540, +2.70,  +3.042, +3.132274E+02,   1
1587466140, +2.70,  +3.042, +3.593865E+01,  10
1587466740, +2.67,  +3.042, +3.251443E+02,   1
1587467340, +2.71,  +3.042, +3.152897E+02,   1
1587467940, +2.71,  +3.053, +2.951457E+02,   1
1587468540, +2.70,  +3.042, +2.956704E+01,  10
1587469140, +2.67,  +3.084, +3.191587E+02,   1
1587469740, +2.71,  +3.031, +3.313060E+02,   1
1587470340, +2.71,  +3.074, +3.353143E+02,   1
1587470940, +2.71,  +3.084, +3.179989E+02,   1
1587471540, +2.71,  +3.042, +3.009599E+02,   1
1587472140, +2.71,  +3.053, +4.991644E+01,  10
1587472740, +2.67,  +3.053, +2.892742E+02,   1
1587473340, +2.71,  +3.063, +2.054020E+01,  10
1587473940, +2.68,  +3.084, +2.664110E+02,   1
1587474540, +2.71,  +3.053, +4.234647E+01,  10
1587475140, +2.68,  +3.063, +2.650989E+02,   1
1587475740, +2.71,  +3.042, +2.625375E+02,   1
1587476340, +2.71,  +3.074, +4.192046E+01,  10
1587476940, +2.74,  +3.053, +4.016113E+01,  10
1587477540, +2.68,  +3.074, +3.058340E+02,   1
1587478140, +2.71,  +3.042, +3.145633E+02,   1
1587478740, +2.71,  +3.053, +3.312195E+02,   1
1587479340, +2.71,  +3.074, +3.415215E+01,  10
1587479940, +2.68,  +3.021, +3.031432E+02,   1
1587480540, +2.71,  +3.042, +3.311126E+01,  10
1587481140, +2.74,  +3.021, +3.912162E+01,  10
1587481740, +2.74,  +2.999, +3.383790E+01,  10
1587482340, +2.74,  +2.999, +4.453235E+01,  10
1587482940, +2.74,  +3.010, +2.682921E+01,  10
1587483540, +2.74,  +3.010, +4.867499E+01,  10
1587484140, +2.73,  +2.999, +3.139572E+01,  10
1587484740, +2.67,  +3.010, +3.039095E+02,   1
1587485340, +2.71,  +2.999, +3.171339E+02,   1
1587485940, +2.71,  +2.978, +2.927438E+01,  10
1587486540, +2.74,  +3.010, +3.334896E+01,  10
1587487140, +2.74,  +3.021, +3.636122E+01,  10
1587487740, +2.74,  +3.053, +3.249172E+01,  10
1587488340, +2.74,  +3.074, +3.351834E+02,   1
1587488940, +2.71,  +3.053, +4.596618E+01,  10
1587489540, +2.74,  +3.095, +3.930474E+01,  10
1587490140, +2.74,  +3.021, +4.361954E+01,  10
1587490740, +2.67,  +3.042, +3.170390E+02,   1
1587491340, +2.71,  +3.074, +2.964673E+01,  10
1587491940, +2.74,  +3.021, +4.949961E+01,  10
