7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1586573340, +2.75,  +2.484, +2.809897E+02,   1
1586573940, +2.75,  +2.506, +3.229281E+02,   1
1586574540, +2.75,  +2.463, +3.125545E+02,   1
1586575140, +2.75,  +2.430, +2.920377E+02,   1
1586575740, +2.75,  +2.420, +3.024634E+02,   1
1586576340, +2.75,  +2.474, +3.081964E+02,   1
1586576940, +2.74,  +2.398, +3.167236E+02,   1
1586577540, +2.74,  +2.452, +3.353901E+02,   1
1586578140, +2.75,  +2.420, +3.304295E+02,   1
1586578740, +2.74,  +2.441, +3.238253E+02,   1
1586579340, +2.74,  +2.376, +3.284591E+02,   1
1586579940, +2.75,  +2.387, +3.238567E+02,   1
1586580540, +2.75,  +2.463, +3.265031E+02,   1
1586581140, +2.74,  +2.517, +3.371929E+02,   1
1586581740, +2.74,  +2.474, +3.258019E+02,   1
1586582340, +2.74,  +2.463, +2.858946E+01,  10
1586582940, +2.77,  +2.430, +1.704864E+01,  10
1586583540, +2.77,  +2.409, +2.214635E+01,  10
1586584140, +2.77,  +2.463, +3.432781E+02,   1
1586584740, +2.75,  +2.484, +3.329588E+02,   1
1586585340, +2.74,  +2.452, +2.926404E+01,  10
1586585940, +2.77,  +2.420, +1.981364E+01,  10
1586586540, +2.77,  +2.452, +3.468209E+02,   1
1586587140, +2.74,  +2.474, +3.236539E+02,   1
1586587740, +2.74,  +2.463, +3.264289E+02,   1
1586588340, +2.75,  +2.430, +3.243007E+02,   1
1586588940, +2.74,  +2.441, +3.247669E+02,   1
1586589540, +2.74,  +2.420, +3.299595E+02,   1
1586590140, +2.75,  +2.452, +3.285708E+02,   1
1586590740, +2.74,  +2.398, +3.278979E+02,   1
1586591340, +2.74,  +2.387, +3.329106E+02,   1
1586591940, +2.75,  +2.387, +3.297620E+02,   1
1586592540, +2.74,  +2.365, +3.260124E+02,   1
1586593140, +2.74,  +2.355, +3.275550E+02,   1
1586593740, +2.74,  +2.420, +3.239677E+02,   1
1586594340, +2.75,  +2.376, +3.042848E+01,  10
1586594940, +2.71,  +2.420, +3.329083E+02,   1
1586595540, +2.74,  +2.376, +3.242066E+02,   1
1586596140, +2.74,  +2.409, +3.254827E+02,   1
1586596740, +2.74,  +2.376, +3.226571E+02,   1
1586597340, +2.74,  +2.398, +3.141108E+02,   1
1586597940, +2.74,  +2.376, +3.225905E+02,   1
1586598540, +2.74,  +2.398, +3.371240E+02,   1
1586599140, +2.74,  +2.398, +3.300690E+02,   1
1586599740, +2.74,  +2.365, +3.455764E+01,  10
1586600340, +2.77,  +2.398, +1.684823E+01,  10
1586600940, +2.77,  +2.387, +3.048896E+01,  10
1586601540, +2.77,  +2.430, +2.551083E+01,  10
1586602140, +2.77,  +2.398, +2.834564E+01,  10
1586602740, +2.77,  +2.355, +2.551910E+01,  10
1586603340, +2.77,  +2.376, +3.327363E+01,  10
1586603940, +2.77,  +2.420, +3.506358E+01,  10
1586604540, +2.77,  +2.398, +5.162455E+01,  10
1586605140, +2.77,  +2.376, +3.997189E+01,  10
1586605740, +2.77,  +2.333, +5.192671E+01,  10
1586606340, +2.77,  +2.387, +4.506217E+01,  10
1586606940, +2.77,  +2.376, +4.079422E+01,  10
1586607540, +2.77,  +2.376, +5.019050E+01,  10
1586608140, +2.77,  +2.365, +4.305665E+01,  10
1586608740, +2.77,  +2.398, +4.423709E+01,  10
1586609340, +2.77,  +2.430, +3.171303E+01,  10
1586609940, +2.76,  +2.420, +3.543746E+01,  10
1586610540, +2.77,  +2.430, +5.288866E+01,  10
1586611140, +2.76,  +2.441, +4.265942E+01,  10
1586611740, +2.76,  +2.365, +4.703768E+01,  10
1586612340, +2.76,  +2.409, +3.761155E+01,  10
1586612940, +2.76,  +2.452, +3.065431E+01,  10
1586613540, +2.76,  +2.420, +3.425378E+02,   1
