7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1587095340, +2.71,  +2.614, +2.858745E+02,   1
1587095940, +2.71,  +2.614, +2.515154E+02,   1
1587096540, +2.71,  +2.625, +2.767180E+02,   1
1587097140, +2.70,  +2.603, +2.656883E+02,   1
1587097740, +2.71,  +2.657, +2.665381E+02,   1
1587098340, +2.71,  +2.635, +2.710172E+02,   1
1587098940, +2.71,  +2.646, +2.764049E+02,   1
1587099540, +2.73,  +2.625, +2.742791E+02,   1
1587100140, +2.71,  +2.668, +2.814038E+02,   1
1587100740, +2.70,  +2.603, +2.848058E+02,   1
1587101340, +2.71,  +2.625, +2.958408E+02,   1
1587101940, +2.70,  +2.646, +2.897128E+02,   1
1587102540, +2.71,  +2.625, +2.957589E+02,   1
1587103140, +2.70,  +2.603, +3.012837E+02,   1
1587103740, +2.70,  +2.657, +2.966906E+02,   1
1587104340, +2.70,  +2.646, +3.091204E+02,   1
1587104940, +2.71,  +2.614, +2.931730E+02,   1
1587105540, +2.70,  +2.646, +2.958010E+02,   1
1587106140, +2.70,  +2.646, +3.042226E+02,   1
1587106740, +2.70,  +2.668, +2.918149E+02,   1
1587107340, +2.70,  +2.678, +3.072089E+02,   1
1587107940, +2.70,  +2.646, +3.222675E+02,   1
1587108540, +2.70,  +2.646, +3.170038E+02,   1
1587109140, +2.70,  +2.625, +3.231976E+02,   1
1587109740, +2.70,  +2.668, +3.249308E+02,   1
1587110340, +2.70,  +2.646, +3.240887E+02,   1
1587110940, +2.70,  +2.646, +3.296502E+02,   1
1587111540, +2.70,  +2.678, +2.980565E+01,  10
1587112140, +2.73,  +2.657, +1.965709E+01,  10
1587112740, +2.73,  +2.668, +2.145516E+01,  10
1587113340, +2.74,  +2.614, +2.294234E+01,  10
1587113940, +2.73,  +2.625, +1.954318E+01,  10
1587114540, +2.73,  +2.689, +2.665521E+01,  10
1587115140, +2.74,  +2.625, +2.532358E+01,  10
1587115740, +2.73,  +2.657, +2.254863E+01,  10
1587116340, +2.73,  +2.635, +2.056278E+01,  10
1587116940, +2.74,  +2.678, +2.597588E+01,  10
1587117540, +2.73,  +2.700, +1.670668E+01,  10
1587118140, +2.73,  +2.646, +2.215760E+01,  10
1587118740, +2.73,  +2.689, +2.943858E+01,  10
1587119340, +2.73,  +2.711, +2.937313E+01,  10
1587119940, +2.73,  +2.668, +3.256185E+01,  10
1587120540, +2.73,  +2.678, +2.837787E+01,  10
1587121140, +2.73,  +2.689, +2.770429E+01,  10
1587121740, +2.73,  +2.657, +3.323489E+01,  10
1587122340, +2.73,  +2.614, +2.878375E+01,  10
1587122940, +2.73,  +2.700, +3.133693E+01,  10
1587123540, +2.73,  +2.668, +2.917838E+01,  10
1587124140, +2.73,  +2.646, +3.991333E+01,  10
1587124740, +2.73,  +2.668, +4.470406E+01,  10
1587125340, +2.73,  +2.657, +4.027833E+01,  10
1587125940, +2.73,  +2.657, +4.460500E+01,  10
1587126540, +2.73,  +2.700, +4.730011E+01,  10
1587127140, +2.73,  +2.646, +4.870293E+01,  10
1587127740, +2.73,  +2.657, +4.578329E+01,  10
1587128340, +2.73,  +2.646, +4.716637E+01,  10
1587128940, +2.73,  +2.657, +5.691731E+01,  10
1587129540, +2.73,  +2.711, +5.651832E+01,  10
1587130140, +2.73,  +2.668, +6.089643E+01,  10
1587130740, +2.74,  +2.646, +6.255655E+01,  10
1587131340, +2.73,  +2.614, +6.596068E+01,  10
1587131940, +2.74,  +2.646, +6.648208E+01,  10
1587132540, +2.73,  +2.657, +6.835586E+01,  10
1587133140, +2.72,  +2.646, +6.767814E+01,  10
1587133740, +2.73,  +2.646, +6.742176E+01,  10
1587134340, +2.73,  +2.689, +6.942062E+01,  10
1587134940, +2.73,  +2.657, +6.974092E+01,  10
1587135540, +2.73,  +2.668, +6.064871E+01,  10
1587136140, +2.73,  +2.689, +6.224620E+01,  10
1587136740, +2.73,  +2.678, +6.738448E+01,  10
1587137340, +2.73,  +2.700, +6.806542E+01,  10
1587137940, +2.74,  +2.700, +6.998122E+01,  10
1587138540, +2.73,  +2.668, +6.867569E+01,  10
1587139140, +2.73,  +2.625, +6.681577E+01,  10
1587139740, +2.73,  +2.700, +6.684387E+01,  10
1587140340, +2.73,  +2.668, +6.315572E+01,  10
1587140940, +2.73,  +2.711, +6.332261E+01,  10
1587141540, +2.73,  +2.732, +6.128731E+01,  10
1587142140, +2.73,  +2.646, +5.884092E+01,  10
1587142740, +2.74,  +2.678, +6.187416E+01,  10
1587143340, +2.73,  +2.657, +5.761738E+01,  10
1587143940, +2.73,  +2.721, +6.174915E+01,  10
1587144540, +2.73,  +2.678, +5.542515E+01,  10
1587145140, +2.73,  +2.689, +6.045028E+01,  10
1587145740, +2.73,  +2.678, +5.670702E+01,  10
1587146340, +2.73,  +2.700, +5.915900E+01,  10
1587146940, +2.73,  +2.635, +5.636920E+01,  10
1587147540, +2.73,  +2.635, +5.330274E+01,  10
1587148140, +2.73,  +2.668, +5.895881E+01,  10
1587148740, +2.73,  +2.668, +5.938950E+01,  10
1587149340, +2.73,  +2.689, +6.146093E+01,  10
1587149940, +2.73,  +2.689, +6.261833E+01,  10
1587150540, +2.73,  +2.700, +5.776949E+01,  10
1587151140, +2.73,  +2.668, +5.973268E+01,  10
1587151740, +2.73,  +2.732, +6.217486E+01,  10
1587152340, +2.73,  +2.743, +6.289200E+01,  10
1587152940, +2.73,  +2.678, +6.001799E+01,  10
1587153540, +2.73,  +2.657, +6.119062E+01,  10
1587154140, +2.73,  +2.657, +6.106492E+01,  10
1587154740, +2.73,  +2.700, +5.998745E+01,  10
1587155340, +2.73,  +2.678, +6.150786E+01,  10
1587155940, +2.73,  +2.635, +6.035161E+01,  10
1587156540, +2.73,  +2.635, +5.808834E+01,  10
1587157140, +2.73,  +2.678, +3.777576E+01,  10
1587157740, +2.73,  +2.646, +5.609935E+01,  10
1587158340, +2.73,  +2.657, +5.686763E+01,  10
1587158940, +2.73,  +2.732, +5.590506E+01,  10
1587159540, +2.73,  +2.678, +4.910705E+01,  10
1587160140, +2.72,  +2.625, +5.433152E+01,  10
1587160740, +2.73,  +2.678, +5.116531E+01,  10
1587161340, +2.75,  +2.592, +5.978527E+01,  10
1587161940, +2.73,  +2.625, +5.990554E+01,  10
1587162540, +2.73,  +2.646, +6.080503E+01,  10
1587163140, +2.73,  +2.646, +6.419584E+01,  10
1587163740, +2.73,  +2.700, +6.009707E+01,  10
1587164340, +2.73,  +2.711, +6.066310E+01,  10
1587164940, +2.73,  +2.711, +4.216902E+01,  10
1587165540, +2.73,  +2.678, +3.126734E+01,  10
1587166140, +2.73,  +2.689, +4.715121E+01,  10
1587166740, +2.73,  +2.657, +2.604402E+01,  10
1587167340, +2.73,  +2.689, +3.219914E+01,  10
1587167940, +2.73,  +2.668, +3.589915E+01,  10
1587168540, +2.73,  +2.711, +3.925551E+01,  10
1587169140, +2.73,  +2.711, +3.878426E+01,  10
1587169740, +2.73,  +2.711, +4.101967E+01,  10
1587170340, +2.73,  +2.721, +2.179811E+01,  10
1587170940, +2.72,  +2.700, +3.431395E+02,   1
1587171540, +2.70,  +2.732, +2.972007E+01,  10
1587172140, +2.70,  +2.689, +3.303476E+02,   1
1587172740, +2.71,  +2.700, +3.760895E+01,  10
1587173340, +2.74,  +2.657, +2.803721E+01,  10
1587173940, +2.74,  +2.668, +3.110306E+01,  10
1587174540, +2.73,  +2.668, +3.977301E+01,  10
1587175140, +2.74,  +2.721, +3.132644E+01,  10
1587175740, +2.73,  +2.678, +2.679530E+01,  10
1587176340, +2.73,  +2.646, +2.425330E+01,  10
1587176940, +2.73,  +2.689, +3.364664E+02,   1
1587177540, +2.71,  +2.711, +2.522697E+01,  10
1587178140, +2.73,  +2.657, +1.786247E+01,  10
1587178740, +2.73,  +2.721, +3.319085E+02,   1
1587179340, +2.71,  +2.711, +3.302994E+02,   1
1587179940, +2.71,  +2.678, +3.288326E+02,   1
1587180540, +2.71,  +2.678, +3.264894E+02,   1
1587181140, +2.71,  +2.668, +3.072364E+02,   1
1587181740, +2.71,  +2.700, +2.782284E+02,   1
