7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1579158360, +2.70,  +2.592, +6.945997E+01,  10
1579158960, +2.70,  +2.582, +6.976526E+01,  10
1579159560, +2.70,  +2.614, +6.950874E+01,  10
1579160160, +2.70,  +2.614, +6.891385E+01,  10
1579160760, +2.70,  +2.603, +6.971581E+01,  10
1579161360, +2.70,  +2.614, +6.927043E+01,  10
1579161960, +2.70,  +2.592, +6.986271E+01,  10
1579162560, +2.70,  +2.549, +6.970716E+01,  10
1579163160, +2.70,  +2.625, +6.958399E+01,  10
1579163760, +2.70,  +2.635, +6.916777E+01,  10
1579164360, +2.70,  +2.592, +6.976197E+01,  10
1579164960, +2.69,  +2.646, +6.993261E+01,  10
1579165560, +2.70,  +2.592, +6.923116E+01,  10
1579166160, +2.69,  +2.560, +6.940164E+01,  10
1579166760, +2.70,  +2.614, +6.965388E+01,  10
1579167360, +2.70,  +2.625, +6.926032E+01,  10
1579167960, +2.70,  +2.571, +6.919441E+01,  10
1579168560, +2.69,  +2.571, +6.935617E+01,  10
1579169160, +2.70,  +2.635, +6.952780E+01,  10
1579169760, +2.70,  +2.603, +6.960925E+01,  10
1579170360, +2.69,  +2.582, +6.959356E+01,  10
1579170960, +2.70,  +2.635, +6.945477E+01,  10
1579171560, +2.69,  +2.614, +6.987481E+01,  10
1579172160, +2.70,  +2.560, +6.992556E+01,  10
1579172760, +2.70,  +2.603, +6.961354E+01,  10
1579173360, +2.69,  +2.571, +6.906795E+01,  10
1579173960, +2.70,  +2.603, +6.900954E+01,  10
1579174560, +2.69,  +2.571, +6.954280E+01,  10
1579175160, +2.69,  +2.592, +6.964178E+01,  10
1579175760, +2.69,  +2.592, +6.946411E+01,  10
1579176360, +2.70,  +2.592, +6.969958E+01,  10
1579176960, +2.70,  +2.560, +6.996706E+01,  10
1579177560, +2.70,  +2.614, +6.960695E+01,  10
1579178160, +2.70,  +2.571, +6.920214E+01,  10
1579178760, +2.70,  +2.582, +6.997326E+01,  10
1579179360, +2.69,  +2.592, +6.989808E+01,  10
1579179960, +2.69,  +2.592, +6.970226E+01,  10
1579180560, +2.69,  +2.635, +6.970494E+01,  10
1579181160, +2.69,  +2.571, +6.968909E+01,  10
1579181760, +2.69,  +2.592, +6.992579E+01,  10
1579182360, +2.69,  +2.549, +6.950567E+01,  10
1579182960, +2.69,  +2.560, +6.957809E+01,  10
1579183560, +2.70,  +2.646, +6.960075E+01,  10
1579184160, +2.69,  +2.549, +7.014267E+01,  10
1579184760, +2.69,  +2.571, +6.959853E+01,  10
1579185360, +2.70,  +2.603, +6.964975E+01,  10
1579185960, +2.69,  +2.592, +6.965579E+01,  10
1579186560, +2.69,  +2.635, +7.001314E+01,  10
1579187160, +2.69,  +2.592, +6.959807E+01,  10
1579187760, +2.69,  +2.603, +6.931490E+01,  10
1579188360, +2.69,  +2.603, +6.935372E+01,  10
1579188960, +2.70,  +2.582, +6.957756E+01,  10
1579189560, +2.69,  +2.538, +6.963122E+01,  10
1579190160, +2.70,  +2.592, +6.971214E+01,  10
1579190760, +2.69,  +2.625, +6.942927E+01,  10
1579191360, +2.70,  +2.592, +6.970540E+01,  10
1579191960, +2.69,  +2.592, +6.911327E+01,  10
1579192560, +2.69,  +2.614, +6.950912E+01,  10
1579193160, +2.69,  +2.614, +6.971711E+01,  10
1579193760, +2.70,  +2.625, +6.954724E+01,  10
1579194360, +2.69,  +2.592, +6.980584E+01,  10
1579194960, +2.69,  +2.657, +6.965227E+01,  10
1579195560, +2.69,  +2.582, +6.992419E+01,  10
1579196160, +2.70,  +2.646, +6.940937E+01,  10
1579196760, +2.69,  +2.614, +6.954885E+01,  10
1579197360, +2.69,  +2.560, +6.984227E+01,  10
1579197960, +2.69,  +2.614, +6.978440E+01,  10
1579198560, +2.70,  +2.592, +6.993865E+01,  10
1579199160, +2.69,  +2.571, +6.996598E+01,  10
1579199760, +2.69,  +2.582, +6.950567E+01,  10
1579200360, +2.70,  +2.560, +6.985016E+01,  10
1579200960, +2.69,  +2.603, +6.978593E+01,  10
1579201560, +2.70,  +2.603, +6.985062E+01,  10
1579202160, +2.69,  +2.571, +6.985001E+01,  10
1579202760, +2.70,  +2.603, +6.965043E+01,  10
1579203360, +2.69,  +2.560, +6.964584E+01,  10
1579203960, +2.69,  +2.603, +6.994776E+01,  10
1579204560, +2.69,  +2.538, +6.982658E+01,  10
1579205160, +2.69,  +2.603, +6.985031E+01,  10
1579205760, +2.70,  +2.614, +6.960182E+01,  10
1579206360, +2.70,  +2.517, +6.981464E+01,  10
1579206960, +2.69,  +2.582, +7.000372E+01,  10
1579207560, +2.69,  +2.582, +6.989938E+01,  10
1579208160, +2.69,  +2.560, +6.969491E+01,  10
1579208760, +2.69,  +2.614, +6.915736E+01,  10
1579209360, +2.69,  +2.625, +6.913761E+01,  10
1579209960, +2.70,  +2.571, +6.959333E+01,  10
1579210560, +2.70,  +2.635, +6.981112E+01,  10
1579211160, +2.69,  +2.614, +6.965365E+01,  10
1579211760, +2.70,  +2.571, +6.931200E+01,  10
1579212360, +2.69,  +2.614, +6.962609E+01,  10
1579212960, +2.69,  +2.625, +6.952183E+01,  10
1579213560, +2.69,  +2.571, +6.970639E+01,  10
1579214160, +2.69,  +2.592, +6.988882E+01,  10
1579214760, +2.69,  +2.560, +6.993062E+01,  10
1579215360, +2.69,  +2.582, +6.955268E+01,  10
1579215960, +2.69,  +2.582, +6.986333E+01,  10
1579216560, +2.70,  +2.625, +6.966414E+01,  10
1579217160, +2.69,  +2.549, +6.984074E+01,  10
1579217760, +2.69,  +2.528, +6.993261E+01,  10
1579218360, +2.69,  +2.625, +6.953675E+01,  10
1579218960, +2.70,  +2.603, +6.958238E+01,  10
1579219560, +2.69,  +2.560, +7.000258E+01,  10
1579220160, +2.69,  +2.582, +6.973954E+01,  10
1579220760, +2.69,  +2.603, +6.903135E+01,  10
1579221360, +2.69,  +2.592, +6.987535E+01,  10
1579221960, +2.69,  +2.625, +6.998206E+01,  10
1579222560, +2.69,  +2.549, +6.982834E+01,  10
1579223160, +2.69,  +2.560, +6.981104E+01,  10
1579223760, +2.69,  +2.582, +6.970211E+01,  10
1579224360, +2.69,  +2.592, +6.994279E+01,  10
