7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1586225340, +2.75,  +1.621, +3.265284E+02,   1
1586225940, +2.76,  +1.632, +3.155416E+02,   1
1586226540, +2.76,  +1.643, +3.042899E+02,   1
1586227140, +2.75,  +1.654, +2.452213E+02,   1
1586227740, +2.76,  +1.654, +2.447137E+02,   1
1586228340, +2.75,  +1.610, +3.678501E+01,  10
1586228940, +2.78,  +1.610, +3.386865E+02,   1
1586229540, +2.76,  +1.643, +3.143665E+02,   1
1586230140, +2.75,  +1.588, +3.366397E+01,  10
1586230740, +2.78,  +1.588, +3.591875E+01,  10
1586231340, +2.78,  +1.621, +3.708587E+01,  10
1586231940, +2.78,  +1.665, +3.218628E+01,  10
1586232540, +2.78,  +1.599, +5.442377E+01,  10
1586233140, +2.79,  +1.588, +3.653974E+01,  10
1586233740, +2.78,  +1.621, +3.418642E+02,   1
1586234340, +2.75,  +1.588, +2.934057E+02,   1
1586234940, +2.75,  +1.610, +4.008917E+01,  10
1586235540, +2.78,  +1.566, +1.661949E+01,  10
1586236140, +2.73,  +1.588, +3.201562E+02,   1
1586236740, +2.76,  +1.588, +2.991226E+02,   1
1586237340, +2.76,  +1.588, +2.968171E+01,  10
1586237940, +2.78,  +1.577, +3.421566E+02,   1
1586238540, +2.76,  +1.588, +4.283526E+01,  10
1586239140, +2.73,  +1.577, +3.255233E+02,   1
1586239740, +2.76,  +1.566, +3.259183E+02,   1
1586240340, +2.76,  +1.555, +3.230139E+02,   1
1586240940, +2.76,  +1.643, +4.210801E+01,  10
1586241540, +2.73,  +1.577, +3.336241E+02,   1
1586242140, +2.76,  +1.621, +3.308529E+02,   1
1586242740, +2.76,  +1.566, +3.207074E+02,   1
1586243340, +2.76,  +1.610, +3.319307E+02,   1
1586243940, +2.76,  +1.610, +3.078060E+02,   1
1586244540, +2.76,  +1.599, +3.833742E+01,  10
1586245140, +2.73,  +1.588, +2.898493E+01,  10
1586245740, +2.78,  +1.555, +3.736720E+01,  10
1586246340, +2.78,  +1.566, +3.406187E+02,   1
1586246940, +2.76,  +1.588, +2.613642E+01,  10
1586247540, +2.73,  +1.588, +3.246146E+02,   1
1586248140, +2.76,  +1.610, +3.209944E+02,   1
1586248740, +2.76,  +1.577, +3.363677E+02,   1
1586249340, +2.77,  +1.610, +3.079547E+01,  10
1586249940, +2.73,  +1.610, +2.878021E+02,   1
1586250540, +2.76,  +1.566, +3.024113E+02,   1
1586251140, +2.76,  +1.643, +2.744383E+02,   1
1586251740, +2.76,  +1.621, +3.127712E+02,   1
1586252340, +2.76,  +1.621, +2.269199E+02,   1
1586252940, +2.76,  +1.599, +2.004978E+02,   1
1586253540, +2.76,  +1.599, +3.115440E+02,   1
1586254140, +2.76,  +1.643, +3.197083E+02,   1
1586254740, +2.76,  +1.610, +2.721111E+02,   1
1586255340, +2.76,  +1.676, +2.423789E+02,   1
1586255940, +2.76,  +1.610, +2.077236E+02,   1
1586256540, +2.76,  +1.555, +2.333159E+02,   1
1586257140, +2.76,  +1.632, +3.051266E+02,   1
1586257740, +2.76,  +1.621, +3.188586E+02,   1
1586258340, +2.76,  +1.577, +2.329959E+02,   1
1586258940, +2.76,  +1.599, +2.516609E+02,   1
1586259540, +2.76,  +1.610, +2.640119E+02,   1
1586260140, +2.76,  +1.588, +3.083878E+02,   1
1586260740, +2.76,  +1.610, +3.017491E+02,   1
1586261340, +2.76,  +1.654, +2.877622E+02,   1
1586261940, +2.76,  +1.599, +3.113672E+02,   1
1586262540, +2.76,  +1.621, +2.772914E+02,   1
1586263140, +2.77,  +1.588, +2.129998E+01,  10
1586263740, +2.79,  +1.632, +2.458087E+01,  10
1586264340, +2.79,  +1.654, +4.382348E+01,  10
1586264940, +2.79,  +1.665, +4.120293E+01,  10
1586265540, +2.79,  +1.632, +4.030620E+01,  10
1586266140, +2.79,  +1.643, +4.321450E+01,  10
1586266740, +2.79,  +1.665, +3.595381E+01,  10
1586267340, +2.79,  +1.610, +4.922701E+01,  10
1586267940, +2.79,  +1.643, +5.187029E+01,  10
1586268540, +2.79,  +1.610, +5.735933E+01,  10
1586269140, +2.79,  +1.599, +5.604209E+01,  10
1586269740, +2.79,  +1.588, +5.516924E+01,  10
1586270340, +2.79,  +1.688, +5.308311E+01,  10
1586270940, +2.79,  +1.654, +6.076606E+01,  10
1586271540, +2.79,  +1.643, +4.541255E+01,  10
1586272140, +2.79,  +1.643, +5.348501E+01,  10
1586272740, +2.79,  +1.632, +6.379203E+01,  10
1586273340, +2.79,  +1.588, +6.432514E+01,  10
1586273940, +2.79,  +1.610, +6.092047E+01,  10
1586274540, +2.79,  +1.643, +6.342205E+01,  10
1586275140, +2.79,  +1.643, +6.577604E+01,  10
1586275740, +2.79,  +1.599, +6.790550E+01,  10
1586276340, +2.79,  +1.643, +6.605806E+01,  10
1586276940, +2.79,  +1.665, +6.659140E+01,  10
1586277540, +2.79,  +1.621, +6.901137E+01,  10
1586278140, +2.79,  +1.654, +6.880285E+01,  10
1586278740, +2.79,  +1.676, +7.020307E+01,  10
1586279340, +2.79,  +1.643, +6.484554E+01,  10
1586279940, +2.79,  +1.676, +6.872048E+01,  10
1586280540, +2.79,  +1.665, +6.708340E+01,  10
1586281140, +2.79,  +1.643, +7.063911E+01,  10
1586281740, +2.79,  +1.621, +6.742995E+01,  10
1586282340, +2.79,  +1.654, +6.858107E+01,  10
1586282940, +2.79,  +1.676, +6.527056E+01,  10
1586283540, +2.79,  +1.676, +6.325233E+01,  10
1586284140, +2.79,  +1.654, +6.734766E+01,  10
1586284740, +2.79,  +1.699, +6.663067E+01,  10
1586285340, +2.81,  +1.610, +6.559093E+01,  10
1586285940, +2.79,  +1.599, +6.675560E+01,  10
1586286540, +2.79,  +1.665, +6.762861E+01,  10
1586287140, +2.79,  +1.632, +6.780743E+01,  10
1586287740, +2.79,  +1.643, +5.926992E+01,  10
1586288340, +2.79,  +1.643, +5.575349E+01,  10
1586288940, +2.79,  +1.643, +5.567112E+01,  10
1586289540, +2.79,  +1.632, +5.957154E+01,  10
1586290140, +2.79,  +1.688, +6.117952E+01,  10
1586290740, +2.79,  +1.665, +5.809377E+01,  10
1586291340, +2.79,  +1.676, +5.663644E+01,  10
1586291940, +2.79,  +1.665, +5.275875E+01,  10
1586292540, +2.79,  +1.654, +5.723891E+01,  10
1586293140, +2.78,  +1.710, +2.814232E+01,  10
1586293740, +2.79,  +1.699, +3.917812E+01,  10
1586294340, +2.79,  +1.721, +2.054418E+01,  10
1586294940, +2.79,  +1.732, +4.832644E+01,  10
1586295540, +2.73,  +1.732, +2.943373E+02,   1
