7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1587356340, +2.71,  +3.084, +2.916657E+02,   1
1587356940, +2.72,  +3.053, +2.982224E+02,   1
1587357540, +2.71,  +3.095, +2.845325E+02,   1
1587358140, +2.71,  +3.031, +2.952973E+02,   1
1587358740, +2.71,  +3.084, +2.956165E+02,   1
1587359340, +2.71,  +3.074, +2.604636E+02,   1
1587359940, +2.71,  +3.063, +2.762702E+02,   1
1587360540, +2.71,  +3.053, +2.857229E+02,   1
1587361140, +2.71,  +3.063, +2.764355E+02,   1
1587361740, +2.71,  +3.021, +2.896041E+02,   1
1587362340, +2.71,  +3.031, +2.914199E+02,   1
1587362940, +2.72,  +3.010, +2.630320E+02,   1
1587363540, +2.71,  +3.063, +3.100137E+02,   1
1587364140, +2.71,  +3.053, +3.159297E+02,   1
1587364740, +2.71,  +3.053, +2.868451E+02,   1
1587365340, +2.71,  +3.021, +3.199617E+02,   1
1587365940, +2.71,  +3.042, +3.138329E+02,   1
1587366540, +2.71,  +3.042, +3.206836E+02,   1
1587367140, +2.71,  +2.978, +3.049888E+02,   1
1587367740, +2.71,  +3.021, +3.214744E+02,   1
1587368340, +2.71,  +2.999, +3.721868E+01,  10
1587368940, +2.73,  +3.021, +2.349275E+01,  10
1587369540, +2.74,  +2.999, +2.126201E+01,  10
1587370140, +2.74,  +2.989, +3.451271E+01,  10
1587370740, +2.74,  +3.063, +2.906715E+01,  10
1587371340, +2.74,  +3.031, +3.520158E+02,   1
1587371940, +2.71,  +3.010, +3.361671E+02,   1
1587372540, +2.71,  +3.042, +4.331639E+01,  10
1587373140, +2.74,  +2.967, +4.584010E+01,  10
1587373740, +2.74,  +3.074, +2.259831E+01,  10
1587374340, +2.74,  +3.010, +2.553624E+01,  10
1587374940, +2.74,  +2.999, +3.141448E+01,  10
1587375540, +2.74,  +3.063, +3.410553E+01,  10
1587376140, +2.74,  +3.063, +4.722554E+01,  10
1587376740, +2.74,  +3.042, +4.970684E+01,  10
1587377340, +2.74,  +3.010, +5.263122E+01,  10
1587377940, +2.74,  +3.042, +5.901485E+01,  10
1587378540, +2.74,  +3.053, +5.202523E+01,  10
1587379140, +2.73,  +3.021, +5.570549E+01,  10
1587379740, +2.74,  +3.031, +5.993692E+01,  10
1587380340, +2.74,  +2.999, +5.953839E+01,  10
1587380940, +2.74,  +3.021, +6.063768E+01,  10
1587381540, +2.74,  +3.042, +5.363857E+01,  10
1587382140, +2.73,  +3.063, +5.798690E+01,  10
1587382740, +2.74,  +3.042, +5.833453E+01,  10
1587383340, +2.73,  +3.031, +5.635756E+01,  10
1587383940, +2.74,  +3.063, +6.258043E+01,  10
1587384540, +2.74,  +2.999, +6.119062E+01,  10
1587385140, +2.73,  +3.074, +6.059298E+01,  10
1587385740, +2.74,  +3.031, +5.900658E+01,  10
1587386340, +2.74,  +3.053, +6.042916E+01,  10
1587386940, +2.73,  +3.042, +5.881528E+01,  10
1587387540, +2.74,  +3.031, +5.590674E+01,  10
1587388140, +2.73,  +3.042, +5.957805E+01,  10
1587388740, +2.73,  +3.031, +5.928669E+01,  10
1587389340, +2.73,  +3.031, +5.719313E+01,  10
1587389940, +2.73,  +3.021, +6.129389E+01,  10
1587390540, +2.74,  +3.010, +6.173376E+01,  10
1587391140, +2.73,  +3.074, +6.053710E+01,  10
1587391740, +2.74,  +3.042, +5.557956E+01,  10
1587392340, +2.73,  +3.063, +5.823853E+01,  10
1587392940, +2.73,  +3.042, +6.440843E+01,  10
1587393540, +2.74,  +3.074, +6.188725E+01,  10
1587394140, +2.73,  +3.063, +6.460563E+01,  10
1587394740, +2.73,  +3.074, +5.488232E+01,  10
1587395340, +2.73,  +3.084, +5.958562E+01,  10
1587395940, +2.73,  +3.063, +5.913687E+01,  10
1587396540, +2.73,  +3.031, +6.585596E+01,  10
1587397140, +2.73,  +3.021, +6.254989E+01,  10
1587397740, +2.73,  +3.010, +6.440728E+01,  10
1587398340, +2.73,  +3.053, +5.443548E+01,  10
1587398940, +2.73,  +3.031, +5.630941E+01,  10
1587399540, +2.73,  +3.010, +6.202420E+01,  10
1587400140, +2.73,  +3.021, +6.436365E+01,  10
1587400740, +2.73,  +2.967, +6.575545E+01,  10
1587401340, +2.73,  +2.967, +6.249332E+01,  10
1587401940, +2.73,  +2.946, +6.501603E+01,  10
1587402540, +2.73,  +2.967, +6.422631E+01,  10
1587403140, +2.73,  +2.967, +6.126687E+01,  10
1587403740, +2.73,  +2.999, +5.979660E+01,  10
1587404340, +2.73,  +2.957, +5.621035E+01,  10
1587404940, +2.73,  +2.967, +5.278601E+01,  10
1587405540, +2.73,  +2.989, +5.577706E+01,  10
1587406140, +2.73,  +3.021, +5.977203E+01,  10
1587406740, +2.73,  +3.010, +5.946559E+01,  10
1587407340, +2.73,  +2.999, +6.023915E+01,  10
1587407940, +2.73,  +2.989, +6.027368E+01,  10
1587408540, +2.73,  +3.042, +5.994297E+01,  10
1587409140, +2.73,  +2.999, +5.742677E+01,  10
1587409740, +2.73,  +3.053, +5.198060E+01,  10
1587410340, +2.73,  +3.031, +5.211035E+01,  10
1587410940, +2.73,  +2.999, +5.210821E+01,  10
1587411540, +2.73,  +3.010, +4.955802E+01,  10
1587412140, +2.73,  +3.021, +4.935715E+01,  10
1587412740, +2.73,  +3.010, +5.330687E+01,  10
1587413340, +2.73,  +3.010, +4.825770E+01,  10
1587413940, +2.73,  +3.053, +5.733131E+01,  10
1587414540, +2.73,  +3.031, +6.089498E+01,  10
1587415140, +2.73,  +3.021, +6.089888E+01,  10
1587415740, +2.73,  +3.021, +5.422948E+01,  10
1587416340, +2.73,  +2.989, +2.458738E+01,  10
1587416940, +2.73,  +2.999, +5.454480E+01,  10
1587417540, +2.72,  +3.031, +5.548104E+01,  10
1587418140, +2.73,  +3.053, +5.309046E+01,  10
1587418740, +2.73,  +3.042, +5.649650E+01,  10
1587419340, +2.73,  +3.063, +5.756058E+01,  10
1587419940, +2.73,  +3.074, +5.978244E+01,  10
1587420540, +2.73,  +3.084, +5.511818E+01,  10
1587421140, +2.73,  +3.021, +6.053426E+01,  10
1587421740, +2.73,  +3.021, +5.072774E+01,  10
1587422340, +2.72,  +3.021, +2.035181E+01,  10
1587422940, +2.66,  +3.021, +5.027371E+01,  10
1587423540, +2.73,  +3.053, +3.428058E+02,   1
1587424140, +2.71,  +2.989, +3.188724E+02,   1
1587424740, +2.70,  +2.989, +3.345764E+02,   1
1587425340, +2.71,  +3.031, +3.083173E+02,   1
1587425940, +2.71,  +2.989, +3.370110E+01,  10
1587426540, +2.68,  +3.031, +3.126028E+02,   1
1587427140, +2.70,  +2.957, +1.888942E+01,  10
1587427740, +2.73,  +3.010, +5.031191E+01,  10
1587428340, +2.67,  +3.031, +3.210909E+02,   1
1587428940, +2.71,  +3.053, +2.770794E+02,   1
1587429540, +2.70,  +3.031, +3.770571E+01,  10
1587430140, +2.73,  +3.053, +5.498574E+01,  10
1587430740, +2.73,  +3.031, +3.954488E+01,  10
1587431340, +2.73,  +2.978, +5.679001E+01,  10
1587431940, +2.66,  +3.042, +2.883195E+02,   1
1587432540, +2.70,  +3.021, +3.153181E+02,   1
1587433140, +2.70,  +2.978, +3.198737E+02,   1
1587433740, +2.70,  +3.021, +3.355838E+02,   1
1587434340, +2.70,  +2.999, +3.273996E+02,   1
1587434940, +2.70,  +2.999, +3.053808E+02,   1
1587435540, +2.70,  +3.021, +3.012554E+02,   1
1587436140, +2.70,  +3.042, +2.924399E+01,  10
1587436740, +2.66,  +2.978, +2.671627E+02,   1
1587437340, +2.70,  +3.053, +4.161731E+01,  10
1587437940, +2.73,  +2.967, +3.378115E+02,   1
1587438540, +2.70,  +3.031, +5.544039E+01,  10
1587439140, +2.73,  +2.999, +3.308156E+01,  10
1587439740, +2.73,  +3.031, +2.932766E+01,  10
1587440340, +2.73,  +3.021, +3.912913E+01,  10
1587440940, +2.73,  +3.021, +4.668853E+01,  10
1587441540, +2.73,  +3.010, +3.707446E+01,  10
1587442140, +2.66,  +3.031, +3.081275E+02,   1
1587442740, +2.70,  +3.042, +2.878763E+02,   1
