7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1582029360, +2.64,  +1.842, +5.908099E+01,  10
1582029960, +2.64,  +1.776, +5.479283E+01,  10
1582030560, +2.64,  +1.842, +5.593262E+01,  10
1582031160, +2.66,  +1.831, +5.331851E+01,  10
1582031760, +2.64,  +1.842, +6.157293E+01,  10
1582032360, +2.64,  +1.831, +5.354617E+01,  10
1582032960, +2.64,  +1.842, +5.729349E+01,  10
1582033560, +2.64,  +1.809, +5.854038E+01,  10
1582034160, +2.64,  +1.842, +5.572838E+01,  10
1582034760, +2.64,  +1.831, +5.873597E+01,  10
1582035360, +2.64,  +1.809, +6.110634E+01,  10
1582035960, +2.64,  +1.831, +6.294528E+01,  10
1582036560, +2.64,  +1.798, +6.487318E+01,  10
1582037160, +2.64,  +1.820, +6.418811E+01,  10
1582037760, +2.64,  +1.864, +6.569298E+01,  10
1582038360, +2.64,  +1.831, +6.058632E+01,  10
1582038960, +2.64,  +1.853, +6.470216E+01,  10
1582039560, +2.64,  +1.842, +6.569229E+01,  10
1582040160, +2.64,  +1.831, +6.600041E+01,  10
1582040760, +2.64,  +1.831, +6.605997E+01,  10
1582041360, +2.64,  +1.875, +6.602323E+01,  10
1582041960, +2.64,  +1.831, +6.631673E+01,  10
1582042560, +2.64,  +1.864, +6.657394E+01,  10
1582043160, +2.64,  +1.798, +6.634635E+01,  10
1582043760, +2.64,  +1.842, +6.733082E+01,  10
1582044360, +2.65,  +1.820, +6.762202E+01,  10
1582044960, +2.64,  +1.809, +6.727532E+01,  10
1582045560, +2.64,  +1.820, +6.792571E+01,  10
1582046160, +2.64,  +1.809, +6.729675E+01,  10
1582046760, +2.64,  +1.831, +6.723015E+01,  10
1582047360, +2.64,  +1.798, +6.721124E+01,  10
1582047960, +2.64,  +1.842, +6.720657E+01,  10
1582048560, +2.64,  +1.864, +6.633510E+01,  10
1582049160, +2.64,  +1.853, +6.648116E+01,  10
1582049760, +2.64,  +1.798, +6.680735E+01,  10
1582050360, +2.64,  +1.820, +6.755129E+01,  10
1582050960, +2.64,  +1.864, +6.603471E+01,  10
1582051560, +2.64,  +1.831, +6.719792E+01,  10
1582052160, +2.64,  +1.853, +6.593810E+01,  10
1582052760, +2.64,  +1.798, +6.725825E+01,  10
1582053360, +2.64,  +1.776, +6.717335E+01,  10
1582053960, +2.64,  +1.831, +6.758076E+01,  10
1582054560, +2.64,  +1.787, +6.747841E+01,  10
1582055160, +2.64,  +1.820, +6.711448E+01,  10
1582055760, +2.64,  +1.853, +6.752687E+01,  10
1582056360, +2.64,  +1.820, +6.515558E+01,  10
1582056960, +2.64,  +1.787, +6.675139E+01,  10
1582057560, +2.64,  +1.831, +6.554860E+01,  10
1582058160, +2.64,  +1.853, +6.524048E+01,  10
1582058760, +2.66,  +1.853, +6.540568E+01,  10
1582059360, +2.64,  +1.809, +6.705355E+01,  10
1582059960, +2.64,  +1.787, +6.334443E+01,  10
1582060560, +2.64,  +1.820, +6.535661E+01,  10
1582061160, +2.64,  +1.853, +6.514946E+01,  10
1582061760, +2.64,  +1.875, +6.228770E+01,  10
1582062360, +2.64,  +1.809, +6.581738E+01,  10
1582062960, +2.64,  +1.809, +6.488451E+01,  10
1582063560, +2.64,  +1.809, +6.316591E+01,  10
1582064160, +2.64,  +1.831, +6.482174E+01,  10
1582064760, +2.64,  +1.842, +6.522157E+01,  10
1582065360, +2.64,  +1.820, +6.635317E+01,  10
1582065960, +2.64,  +1.809, +6.645598E+01,  10
1582066560, +2.64,  +1.798, +6.559048E+01,  10
1582067160, +2.64,  +1.831, +6.597944E+01,  10
1582067760, +2.64,  +1.842, +6.628504E+01,  10
1582068360, +2.64,  +1.842, +6.716401E+01,  10
1582068960, +2.64,  +1.864, +6.688123E+01,  10
1582069560, +2.64,  +1.842, +6.701550E+01,  10
1582070160, +2.64,  +1.831, +6.722043E+01,  10
1582070760, +2.64,  +1.820, +6.717190E+01,  10
1582071360, +2.64,  +1.820, +6.767645E+01,  10
1582071960, +2.64,  +1.864, +6.611019E+01,  10
1582072560, +2.64,  +1.820, +6.522440E+01,  10
1582073160, +2.64,  +1.820, +6.677941E+01,  10
1582073760, +2.64,  +1.820, +6.726093E+01,  10
1582074360, +2.64,  +1.831, +6.652694E+01,  10
1582074960, +2.64,  +1.820, +6.610904E+01,  10
1582075560, +2.64,  +1.776, +6.586920E+01,  10
1582076160, +2.64,  +1.798, +6.689654E+01,  10
1582076760, +2.64,  +1.787, +6.668617E+01,  10
1582077360, +2.64,  +1.831, +6.599130E+01,  10
1582077960, +2.64,  +1.820, +6.524385E+01,  10
1582078560, +2.64,  +1.754, +6.666068E+01,  10
1582079160, +2.63,  +1.831, +6.669291E+01,  10
1582079760, +2.64,  +1.842, +6.722502E+01,  10
1582080360, +2.64,  +1.809, +6.601304E+01,  10
1582080960, +2.64,  +1.842, +6.668640E+01,  10
1582081560, +2.64,  +1.798, +6.248474E+01,  10
1582082160, +2.64,  +1.831, +6.346339E+01,  10
1582082760, +2.64,  +1.842, +6.288228E+01,  10
1582083360, +2.64,  +1.787, +6.377258E+01,  10
1582083960, +2.64,  +1.798, +6.302237E+01,  10
1582084560, +2.64,  +1.776, +6.238721E+01,  10
1582085160, +2.64,  +1.820, +6.674795E+01,  10
1582085760, +2.64,  +1.754, +6.479479E+01,  10
1582086360, +2.64,  +1.864, +6.406762E+01,  10
1582086960, +2.64,  +1.820, +6.294168E+01,  10
1582087560, +2.64,  +1.820, +6.510758E+01,  10
1582088160, +2.64,  +1.809, +6.547457E+01,  10
1582088760, +2.64,  +1.798, +6.441869E+01,  10
1582089360, +2.64,  +1.798, +5.957521E+01,  10
1582089960, +2.64,  +1.831, +6.522402E+01,  10
1582090560, +2.64,  +1.776, +6.479915E+01,  10
1582091160, +2.64,  +1.842, +6.439618E+01,  10
1582091760, +2.64,  +1.820, +6.362361E+01,  10
1582092360, +2.64,  +1.776, +6.238767E+01,  10
1582092960, +2.64,  +1.820, +5.906966E+01,  10
