7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1575504360, +2.86,  +3.748, +6.872055E+01,  10
1575504960, +2.86,  +3.738, +6.861231E+01,  10
1575505560, +2.86,  +3.727, +6.878937E+01,  10
1575506160, +2.86,  +3.759, +6.883844E+01,  10
1575506760, +2.86,  +3.769, +6.860419E+01,  10
1575507360, +2.86,  +3.727, +6.856025E+01,  10
1575507960, +2.86,  +3.748, +6.892518E+01,  10
1575508560, +2.86,  +3.748, +6.891699E+01,  10
1575509160, +2.86,  +3.748, +6.853024E+01,  10
1575509760, +2.86,  +3.707, +6.843042E+01,  10
1575510360, +2.86,  +3.665, +6.852259E+01,  10
1575510960, +2.86,  +3.748, +6.847941E+01,  10
1575511560, +2.86,  +3.738, +6.841587E+01,  10
1575512160, +2.86,  +3.738, +6.809910E+01,  10
1575512760, +2.86,  +3.707, +6.848661E+01,  10
1575513360, +2.86,  +3.738, +6.848332E+01,  10
1575513960, +2.86,  +3.717, +6.797462E+01,  10
1575514560, +2.86,  +3.654, +6.768242E+01,  10
1575515160, +2.86,  +3.707, +6.809007E+01,  10
1575515760, +2.86,  +3.707, +6.788766E+01,  10
1575516360, +2.86,  +3.696, +6.807728E+01,  10
1575516960, +2.86,  +3.738, +6.735501E+01,  10
1575517560, +2.86,  +3.738, +6.741005E+01,  10
1575518160, +2.86,  +3.696, +6.805853E+01,  10
1575518760, +2.86,  +3.707, +6.792448E+01,  10
1575519360, +2.86,  +3.717, +6.784418E+01,  10
1575519960, +2.86,  +3.686, +6.836558E+01,  10
1575520560, +2.86,  +3.759, +6.862387E+01,  10
1575521160, +2.86,  +3.696, +6.799422E+01,  10
1575521760, +2.86,  +3.727, +6.849556E+01,  10
1575522360, +2.86,  +3.696, +6.796973E+01,  10
1575522960, +2.86,  +3.759, +6.835570E+01,  10
1575523560, +2.86,  +3.738, +6.790841E+01,  10
1575524160, +2.87,  +3.707, +6.795855E+01,  10
1575524760, +2.86,  +3.727, +6.771496E+01,  10
1575525360, +2.86,  +3.696, +6.764568E+01,  10
1575525960, +2.86,  +3.727, +6.812926E+01,  10
1575526560, +2.86,  +3.738, +6.800111E+01,  10
1575527160, +2.86,  +3.675, +6.792548E+01,  10
1575527760, +2.85,  +3.738, +6.823054E+01,  10
1575528360, +2.85,  +3.675, +6.823245E+01,  10
1575528960, +2.86,  +3.707, +6.824294E+01,  10
1575529560, +2.86,  +3.707, +6.766306E+01,  10
1575530160, +2.86,  +3.654, +6.777337E+01,  10
1575530760, +2.85,  +3.707, +6.822832E+01,  10
1575531360, +2.86,  +3.707, +6.779013E+01,  10
1575531960, +2.86,  +3.696, +6.817994E+01,  10
1575532560, +2.86,  +3.727, +6.805738E+01,  10
1575533160, +2.86,  +3.717, +6.797401E+01,  10
1575533760, +2.86,  +3.696, +6.749449E+01,  10
1575534360, +2.86,  +3.707, +6.838357E+01,  10
1575534960, +2.86,  +3.675, +6.752342E+01,  10
1575535560, +2.85,  +3.738, +6.845645E+01,  10
1575536160, +2.85,  +3.748, +6.786378E+01,  10
1575536760, +2.85,  +3.696, +6.725909E+01,  10
1575537360, +2.86,  +3.727, +6.791178E+01,  10
1575537960, +2.85,  +3.717, +6.797799E+01,  10
1575538560, +2.85,  +3.696, +6.852029E+01,  10
1575539160, +2.86,  +3.717, +6.844741E+01,  10
1575539760, +2.85,  +3.738, +6.821821E+01,  10
1575540360, +2.86,  +3.727, +6.733097E+01,  10
1575540960, +2.86,  +3.738, +6.800058E+01,  10
1575541560, +2.85,  +3.686, +6.717128E+01,  10
1575542160, +2.85,  +3.717, +6.771067E+01,  10
1575542760, +2.86,  +3.665, +6.681998E+01,  10
1575543360, +2.85,  +3.686, +6.792150E+01,  10
1575543960, +2.85,  +3.738, +6.744947E+01,  10
1575544560, +2.86,  +3.717, +6.825994E+01,  10
1575545160, +2.86,  +3.696, +6.784579E+01,  10
1575545760, +2.86,  +3.717, +6.806764E+01,  10
1575546360, +2.85,  +3.748, +6.816409E+01,  10
1575546960, +2.85,  +3.748, +6.837163E+01,  10
1575547560, +2.85,  +3.717, +6.774596E+01,  10
1575548160, +2.85,  +3.727, +6.791591E+01,  10
1575548760, +2.86,  +3.717, +6.832286E+01,  10
1575549360, +2.85,  +3.738, +6.820750E+01,  10
1575549960, +2.86,  +3.707, +6.763542E+01,  10
1575550560, +2.85,  +3.738, +6.797876E+01,  10
1575551160, +2.86,  +3.748, +6.810331E+01,  10
1575551760, +2.86,  +3.675, +6.741288E+01,  10
1575552360, +2.85,  +3.738, +6.787373E+01,  10
1575552960, +2.85,  +3.675, +6.818285E+01,  10
1575553560, +2.85,  +3.696, +6.842605E+01,  10
1575554160, +2.85,  +3.717, +6.804758E+01,  10
1575554760, +2.85,  +3.717, +6.848462E+01,  10
1575555360, +2.85,  +3.707, +6.810094E+01,  10
1575555960, +2.85,  +3.727, +6.814289E+01,  10
1575556560, +2.86,  +3.738, +6.852971E+01,  10
1575557160, +2.86,  +3.748, +6.853040E+01,  10
1575557760, +2.86,  +3.738, +6.892058E+01,  10
