7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1584050340, +2.95,  +1.654, +6.971298E+01,  10
1584050940, +2.95,  +1.688, +6.936512E+01,  10
1584051540, +2.94,  +1.599, +6.927265E+01,  10
1584052140, +2.95,  +1.632, +6.950223E+01,  10
1584052740, +2.95,  +1.621, +6.930924E+01,  10
1584053340, +2.94,  +1.665, +6.941649E+01,  10
1584053940, +2.95,  +1.676, +6.942621E+01,  10
1584054540, +2.95,  +1.643, +6.962265E+01,  10
1584055140, +2.95,  +1.643, +6.958092E+01,  10
1584055740, +2.95,  +1.643, +6.955115E+01,  10
1584056340, +2.95,  +1.654, +6.972530E+01,  10
1584056940, +2.95,  +1.665, +6.947390E+01,  10
1584057540, +2.95,  +1.654, +6.952305E+01,  10
1584058140, +2.94,  +1.643, +6.982735E+01,  10
1584058740, +2.95,  +1.654, +6.920865E+01,  10
1584059340, +2.95,  +1.610, +6.963030E+01,  10
1584059940, +2.94,  +1.654, +6.962104E+01,  10
1584060540, +2.94,  +1.632, +6.939842E+01,  10
1584061140, +2.95,  +1.632, +6.953783E+01,  10
1584061740, +2.94,  +1.643, +6.924272E+01,  10
1584062340, +2.94,  +1.621, +6.946028E+01,  10
1584062940, +2.94,  +1.566, +6.973219E+01,  10
1584063540, +2.94,  +1.643, +6.964875E+01,  10
1584064140, +2.94,  +1.566, +6.935004E+01,  10
1584064740, +2.94,  +1.632, +6.911020E+01,  10
1584065340, +2.94,  +1.621, +6.924141E+01,  10
1584065940, +2.94,  +1.599, +6.963283E+01,  10
1584066540, +2.94,  +1.588, +6.925680E+01,  10
1584067140, +2.94,  +1.621, +6.917742E+01,  10
1584067740, +2.95,  +1.665, +6.869452E+01,  10
1584068340, +2.94,  +1.577, +6.947184E+01,  10
1584068940, +2.95,  +1.676, +6.930878E+01,  10
1584069540, +2.94,  +1.610, +6.866987E+01,  10
1584070140, +2.94,  +1.621, +6.911212E+01,  10
1584070740, +2.94,  +1.632, +6.847007E+01,  10
1584071340, +2.94,  +1.721, +6.891568E+01,  10
1584071940, +2.94,  +1.621, +6.948171E+01,  10
1584072540, +2.93,  +1.632, +6.953476E+01,  10
1584073140, +2.94,  +1.676, +6.930602E+01,  10
1584073740, +2.94,  +1.643, +6.939858E+01,  10
1584074340, +2.94,  +1.643, +6.973457E+01,  10
1584074940, +2.95,  +1.643, +6.933236E+01,  10
1584075540, +2.94,  +1.665, +6.920054E+01,  10
1584076140, +2.94,  +1.632, +6.908961E+01,  10
1584076740, +2.94,  +1.654, +6.934422E+01,  10
1584077340, +2.94,  +1.654, +6.861851E+01,  10
1584077940, +2.94,  +1.621, +6.946992E+01,  10
1584078540, +2.94,  +1.632, +6.947766E+01,  10
1584079140, +2.94,  +1.632, +6.871351E+01,  10
1584079740, +2.94,  +1.632, +6.910324E+01,  10
1584080340, +2.94,  +1.676, +6.869230E+01,  10
1584080940, +2.94,  +1.610, +6.903694E+01,  10
1584081540, +2.94,  +1.654, +6.876220E+01,  10
1584082140, +2.94,  +1.632, +6.893199E+01,  10
1584082740, +2.94,  +1.632, +6.965977E+01,  10
1584083340, +2.94,  +1.665, +6.924830E+01,  10
1584083940, +2.94,  +1.555, +6.955804E+01,  10
1584084540, +2.94,  +1.676, +6.927931E+01,  10
1584085140, +2.94,  +1.621, +6.920559E+01,  10
1584085740, +2.94,  +1.632, +6.915231E+01,  10
1584086340, +2.94,  +1.577, +6.880239E+01,  10
1584086940, +2.94,  +1.643, +6.915277E+01,  10
1584087540, +2.94,  +1.588, +6.932080E+01,  10
1584088140, +2.94,  +1.665, +6.872292E+01,  10
1584088740, +2.94,  +1.610, +6.949228E+01,  10
1584089340, +2.94,  +1.621, +6.906190E+01,  10
1584089940, +2.94,  +1.643, +6.983898E+01,  10
1584090540, +2.94,  +1.621, +6.935211E+01,  10
1584091140, +2.94,  +1.688, +6.924846E+01,  10
1584091740, +2.94,  +1.654, +6.891974E+01,  10
1584092340, +2.94,  +1.654, +6.919326E+01,  10
1584092940, +2.94,  +1.599, +6.930028E+01,  10
1584093540, +2.94,  +1.654, +6.946663E+01,  10
1584094140, +2.94,  +1.566, +6.907560E+01,  10
1584094740, +2.94,  +1.643, +6.938281E+01,  10
1584095340, +2.94,  +1.654, +6.928298E+01,  10
1584095940, +2.94,  +1.621, +6.960879E+01,  10
1584096540, +2.95,  +1.610, +6.893658E+01,  10
1584097140, +2.94,  +1.588, +6.865181E+01,  10
1584097740, +2.94,  +1.566, +6.916777E+01,  10
1584098340, +2.94,  +1.643, +6.872078E+01,  10
1584098940, +2.94,  +1.599, +6.950728E+01,  10
1584099540, +2.94,  +1.588, +6.930671E+01,  10
1584100140, +2.94,  +1.632, +6.932685E+01,  10
1584100740, +2.94,  +1.610, +6.908716E+01,  10
1584101340, +2.94,  +1.610, +6.959493E+01,  10
1584101940, +2.94,  +1.643, +6.804482E+01,  10
1584102540, +2.95,  +1.676, +6.921164E+01,  10
1584103140, +2.94,  +1.610, +6.923544E+01,  10
1584103740, +2.94,  +1.676, +6.890076E+01,  10
1584104340, +2.94,  +1.610, +6.906266E+01,  10
1584104940, +2.94,  +1.566, +6.932424E+01,  10
1584105540, +2.94,  +1.643, +6.921409E+01,  10
1584106140, +2.94,  +1.621, +6.952451E+01,  10
1584106740, +2.94,  +1.588, +6.960756E+01,  10
1584107340, +2.94,  +1.621, +6.964714E+01,  10
1584107940, +2.94,  +1.621, +6.874513E+01,  10
1584108540, +2.94,  +1.577, +6.971007E+01,  10
1584109140, +2.94,  +1.621, +6.947643E+01,  10
1584109740, +2.94,  +1.621, +6.953538E+01,  10
1584110340, +2.94,  +1.643, +6.948148E+01,  10
1584110940, +2.93,  +1.621, +6.923284E+01,  10
1584111540, +2.94,  +1.599, +6.979979E+01,  10
1584112140, +2.94,  +1.654, +6.938112E+01,  10
1584112740, +2.94,  +1.588, +6.961017E+01,  10
1584113340, +2.93,  +1.665, +6.946472E+01,  10
1584113940, +2.93,  +1.610, +6.947758E+01,  10
1584114540, +2.93,  +1.610, +6.928359E+01,  10
1584115140, +2.94,  +1.643, +6.894531E+01,  10
1584115740, +2.93,  +1.632, +6.915338E+01,  10
1584116340, +2.93,  +1.676, +6.924363E+01,  10
1584116940, +2.94,  +1.621, +6.920589E+01,  10
1584117540, +2.93,  +1.643, +6.966490E+01,  10
1584118140, +2.93,  +1.621, +6.979213E+01,  10
