7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1576026360, +2.83,  +3.696, +6.910898E+01,  10
1576026960, +2.83,  +3.717, +6.921975E+01,  10
1576027560, +2.83,  +3.665, +6.897095E+01,  10
1576028160, +2.83,  +3.707, +6.946158E+01,  10
1576028760, +2.83,  +3.665, +6.941978E+01,  10
1576029360, +2.83,  +3.644, +6.922465E+01,  10
1576029960, +2.83,  +3.665, +6.959853E+01,  10
1576030560, +2.83,  +3.654, +6.919395E+01,  10
1576031160, +2.83,  +3.644, +6.928222E+01,  10
1576031760, +2.83,  +3.665, +6.916685E+01,  10
1576032360, +2.83,  +3.759, +6.957924E+01,  10
1576032960, +2.83,  +3.686, +6.942790E+01,  10
1576033560, +2.83,  +3.633, +6.908999E+01,  10
1576034160, +2.83,  +3.623, +6.937178E+01,  10
1576034760, +2.83,  +3.686, +6.961966E+01,  10
1576035360, +2.83,  +3.696, +6.941771E+01,  10
1576035960, +2.83,  +3.654, +6.917589E+01,  10
1576036560, +2.83,  +3.654, +6.937653E+01,  10
1576037160, +2.83,  +3.686, +6.947322E+01,  10
1576037760, +2.83,  +3.696, +6.951027E+01,  10
1576038360, +2.83,  +3.654, +6.966559E+01,  10
1576038960, +2.83,  +3.665, +6.924448E+01,  10
1576039560, +2.83,  +3.686, +6.964178E+01,  10
1576040160, +2.83,  +3.686, +6.928941E+01,  10
1576040760, +2.83,  +3.675, +6.893712E+01,  10
1576041360, +2.83,  +3.707, +6.902623E+01,  10
1576041960, +2.83,  +3.665, +6.925382E+01,  10
1576042560, +2.83,  +3.686, +6.897501E+01,  10
1576043160, +2.83,  +3.654, +6.864668E+01,  10
1576043760, +2.83,  +3.717, +6.889616E+01,  10
1576044360, +2.85,  +3.675, +6.900525E+01,  10
1576044960, +2.83,  +3.665, +6.916463E+01,  10
1576045560, +2.83,  +3.623, +6.890811E+01,  10
1576046160, +2.83,  +3.654, +6.880399E+01,  10
1576046760, +2.83,  +3.644, +6.901719E+01,  10
1576047360, +2.83,  +3.707, +6.893605E+01,  10
1576047960, +2.83,  +3.675, +6.887312E+01,  10
1576048560, +2.83,  +3.654, +6.862410E+01,  10
1576049160, +2.83,  +3.696, +6.819333E+01,  10
1576049760, +2.83,  +3.665, +6.846862E+01,  10
1576050360, +2.83,  +3.665, +6.836895E+01,  10
1576050960, +2.83,  +3.644, +6.838625E+01,  10
1576051560, +2.83,  +3.675, +6.801413E+01,  10
1576052160, +2.83,  +3.665, +6.826713E+01,  10
1576052760, +2.83,  +3.686, +6.837193E+01,  10
1576053360, +2.83,  +3.633, +6.839429E+01,  10
1576053960, +2.83,  +3.686, +6.832990E+01,  10
1576054560, +2.83,  +3.696, +6.842475E+01,  10
1576055160, +2.84,  +3.633, +6.865625E+01,  10
1576055760, +2.83,  +3.654, +6.860549E+01,  10
1576056360, +2.83,  +3.665, +6.848041E+01,  10
1576056960, +2.83,  +3.654, +6.862846E+01,  10
1576057560, +2.83,  +3.696, +6.806121E+01,  10
1576058160, +2.83,  +3.654, +6.861185E+01,  10
1576058760, +2.83,  +3.675, +6.854624E+01,  10
1576059360, +2.83,  +3.686, +6.871672E+01,  10
1576059960, +2.83,  +3.654, +6.894454E+01,  10
1576060560, +2.83,  +3.665, +6.869743E+01,  10
1576061160, +2.83,  +3.686, +6.896583E+01,  10
1576061760, +2.83,  +3.675, +6.930434E+01,  10
1576062360, +2.83,  +3.612, +6.874206E+01,  10
1576062960, +2.83,  +3.686, +6.880422E+01,  10
1576063560, +2.83,  +3.675, +6.910906E+01,  10
1576064160, +2.83,  +3.675, +6.886462E+01,  10
1576064760, +2.83,  +3.675, +6.883362E+01,  10
1576065360, +2.83,  +3.686, +6.898871E+01,  10
1576065960, +2.83,  +3.654, +6.897272E+01,  10
1576066560, +2.83,  +3.675, +6.878271E+01,  10
1576067160, +2.83,  +3.686, +6.909589E+01,  10
1576067760, +2.83,  +3.675, +6.907981E+01,  10
1576068360, +2.83,  +3.654, +6.917841E+01,  10
1576068960, +2.83,  +3.686, +6.939414E+01,  10
1576069560, +2.83,  +3.612, +6.902362E+01,  10
1576070160, +2.83,  +3.665, +6.933121E+01,  10
1576070760, +2.83,  +3.675, +6.911395E+01,  10
1576071360, +2.83,  +3.675, +6.884518E+01,  10
1576071960, +2.83,  +3.644, +6.873624E+01,  10
1576072560, +2.83,  +3.665, +6.846747E+01,  10
1576073160, +2.83,  +3.654, +6.856898E+01,  10
1576073760, +2.83,  +3.665, +6.824179E+01,  10
1576074360, +2.82,  +3.654, +6.842498E+01,  10
1576074960, +2.83,  +3.644, +6.851501E+01,  10
1576075560, +2.83,  +3.675, +6.859118E+01,  10
1576076160, +2.83,  +3.633, +6.888644E+01,  10
1576076760, +2.83,  +3.665, +6.881525E+01,  10
1576077360, +2.83,  +3.665, +6.877628E+01,  10
1576077960, +2.83,  +3.675, +6.881609E+01,  10
1576078560, +2.83,  +3.654, +6.871626E+01,  10
1576079160, +2.83,  +3.644, +6.875944E+01,  10
1576079760, +2.83,  +3.675, +6.889655E+01,  10
1576080360, +2.83,  +3.654, +6.908915E+01,  10
1576080960, +2.83,  +3.654, +6.888491E+01,  10
1576081560, +2.83,  +3.644, +6.852174E+01,  10
1576082160, +2.83,  +3.654, +6.881854E+01,  10
1576082760, +2.83,  +3.644, +6.914312E+01,  10
1576083360, +2.83,  +3.665, +6.899652E+01,  10
1576083960, +2.83,  +3.654, +6.924861E+01,  10
1576084560, +2.83,  +3.686, +6.926354E+01,  10
1576085160, +2.83,  +3.633, +6.939666E+01,  10
1576085760, +2.83,  +3.612, +6.936130E+01,  10
1576086360, +2.83,  +3.665, +6.875546E+01,  10
1576086960, +2.83,  +3.665, +6.939651E+01,  10
1576087560, +2.83,  +3.654, +6.954410E+01,  10
1576088160, +2.83,  +3.602, +6.896261E+01,  10
1576088760, +2.83,  +3.644, +6.923146E+01,  10
1576089360, +2.82,  +3.665, +6.878133E+01,  10
1576089960, +2.83,  +3.654, +6.914335E+01,  10
1576090560, +2.83,  +3.654, +6.914718E+01,  10
1576091160, +2.83,  +3.675, +6.904881E+01,  10
1576091760, +2.83,  +3.654, +6.932202E+01,  10
1576092360, +2.83,  +3.570, +6.917527E+01,  10
1576092960, +2.83,  +3.696, +6.920697E+01,  10
1576093560, +2.83,  +3.644, +6.916157E+01,  10
1576094160, +2.83,  +3.686, +6.904559E+01,  10
1576094760, +2.83,  +3.612, +6.923812E+01,  10
