7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1575069360, +2.89,  +3.748, +6.864645E+01,  10
1575069960, +2.88,  +3.769, +6.860947E+01,  10
1575070560, +2.89,  +3.727, +6.844075E+01,  10
1575071160, +2.89,  +3.748, +6.889341E+01,  10
1575071760, +2.89,  +3.748, +6.921202E+01,  10
1575072360, +2.89,  +3.759, +6.916976E+01,  10
1575072960, +2.89,  +3.727, +6.839827E+01,  10
1575073560, +2.88,  +3.748, +6.826353E+01,  10
1575074160, +2.89,  +3.707, +6.803648E+01,  10
1575074760, +2.88,  +3.696, +6.797256E+01,  10
1575075360, +2.89,  +3.738, +6.814396E+01,  10
1575075960, +2.88,  +3.769, +6.808272E+01,  10
1575076560, +2.89,  +3.759, +6.733457E+01,  10
1575077160, +2.88,  +3.790, +6.801612E+01,  10
1575077760, +2.88,  +3.759, +6.834108E+01,  10
1575078360, +2.88,  +3.738, +6.796605E+01,  10
1575078960, +2.89,  +3.801, +6.833679E+01,  10
1575079560, +2.88,  +3.748, +6.828903E+01,  10
1575080160, +2.88,  +3.738, +6.768916E+01,  10
1575080760, +2.88,  +3.748, +6.756928E+01,  10
1575081360, +2.88,  +3.790, +6.804314E+01,  10
1575081960, +2.88,  +3.727, +6.827326E+01,  10
1575082560, +2.88,  +3.759, +6.844925E+01,  10
1575083160, +2.88,  +3.759, +6.708248E+01,  10
1575083760, +2.88,  +3.717, +6.762356E+01,  10
1575084360, +2.88,  +3.759, +6.772277E+01,  10
1575084960, +2.88,  +3.727, +6.785888E+01,  10
1575085560, +2.88,  +3.769, +6.816111E+01,  10
1575086160, +2.88,  +3.759, +6.846004E+01,  10
1575086760, +2.88,  +3.759, +6.889769E+01,  10
1575087360, +2.88,  +3.759, +6.831628E+01,  10
1575087960, +2.89,  +3.727, +6.891117E+01,  10
1575088560, +2.88,  +3.748, +6.924409E+01,  10
1575089160, +2.88,  +3.727, +6.834146E+01,  10
1575089760, +2.88,  +3.811, +6.689355E+01,  10
1575090360, +2.88,  +3.780, +6.722296E+01,  10
1575090960, +2.88,  +3.780, +6.766574E+01,  10
1575091560, +2.88,  +3.748, +6.789310E+01,  10
1575092160, +2.88,  +3.769, +6.863451E+01,  10
1575092760, +2.88,  +3.790, +6.916195E+01,  10
1575093360, +2.88,  +3.727, +6.954739E+01,  10
1575093960, +2.88,  +3.759, +6.883086E+01,  10
1575094560, +2.88,  +3.790, +6.963742E+01,  10
1575095160, +2.89,  +3.759, +6.928314E+01,  10
1575095760, +2.88,  +3.759, +6.921914E+01,  10
1575096360, +2.89,  +3.780, +6.912896E+01,  10
1575096960, +2.88,  +3.738, +6.923644E+01,  10
1575097560, +2.88,  +3.790, +6.836320E+01,  10
1575098160, +2.88,  +3.759, +6.858789E+01,  10
1575098760, +2.88,  +3.738, +6.824623E+01,  10
1575099360, +2.88,  +3.738, +6.890389E+01,  10
1575099960, +2.88,  +3.727, +6.824172E+01,  10
1575100560, +2.88,  +3.748, +6.858804E+01,  10
1575101160, +2.88,  +3.748, +6.881555E+01,  10
1575101760, +2.88,  +3.769, +6.845308E+01,  10
1575102360, +2.88,  +3.759, +6.903794E+01,  10
1575102960, +2.88,  +3.707, +6.875691E+01,  10
1575103560, +2.88,  +3.801, +6.909841E+01,  10
1575104160, +2.88,  +3.769, +6.893038E+01,  10
1575104760, +2.88,  +3.769, +6.786485E+01,  10
1575105360, +2.88,  +3.790, +6.829561E+01,  10
1575105960, +2.88,  +3.738, +6.808195E+01,  10
1575106560, +2.88,  +3.780, +6.755466E+01,  10
1575107160, +2.88,  +3.780, +6.871833E+01,  10
1575107760, +2.88,  +3.801, +6.894967E+01,  10
1575108360, +2.89,  +3.738, +6.898037E+01,  10
1575108960, +2.88,  +3.769, +6.743914E+01,  10
1575109560, +2.88,  +3.759, +6.840615E+01,  10
1575110160, +2.89,  +3.780, +6.739489E+01,  10
1575110760, +2.88,  +3.759, +6.802492E+01,  10
1575111360, +2.88,  +3.696, +6.741686E+01,  10
1575111960, +2.88,  +3.780, +6.739841E+01,  10
1575112560, +2.88,  +3.759, +6.721239E+01,  10
1575113160, +2.88,  +3.738, +6.758589E+01,  10
1575113760, +2.88,  +3.780, +6.790902E+01,  10
1575114360, +2.88,  +3.769, +6.740094E+01,  10
1575114960, +2.88,  +3.727, +6.763825E+01,  10
1575115560, +2.88,  +3.769, +6.792969E+01,  10
1575116160, +2.88,  +3.759, +6.829538E+01,  10
1575116760, +2.88,  +3.748, +6.816363E+01,  10
1575117360, +2.88,  +3.759, +6.835831E+01,  10
1575117960, +2.88,  +3.769, +6.765785E+01,  10
1575118560, +2.89,  +3.811, +6.790864E+01,  10
1575119160, +2.88,  +3.748, +6.802614E+01,  10
1575119760, +2.88,  +3.759, +6.782734E+01,  10
1575120360, +2.88,  +3.707, +6.794477E+01,  10
1575120960, +2.88,  +3.748, +6.749900E+01,  10
1575121560, +2.88,  +3.759, +6.792931E+01,  10
1575122160, +2.88,  +3.748, +6.861200E+01,  10
1575122760, +2.88,  +3.780, +6.832256E+01,  10
1575123360, +2.88,  +3.769, +6.820313E+01,  10
