7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1577853360, +2.73,  +2.967, +6.936221E+01,  10
1577853960, +2.73,  +2.967, +6.939950E+01,  10
1577854560, +2.73,  +2.946, +6.927188E+01,  10
1577855160, +2.73,  +2.978, +6.919426E+01,  10
1577855760, +2.73,  +2.935, +6.920398E+01,  10
1577856360, +2.73,  +2.935, +6.920559E+01,  10
1577856960, +2.73,  +2.967, +6.925856E+01,  10
1577857560, +2.73,  +2.935, +6.929324E+01,  10
1577858160, +2.73,  +2.925, +6.931207E+01,  10
1577858760, +2.73,  +2.967, +6.928987E+01,  10
1577859360, +2.73,  +2.957, +6.943303E+01,  10
1577859960, +2.73,  +2.978, +6.946388E+01,  10
1577860560, +2.73,  +2.925, +6.925228E+01,  10
1577861160, +2.73,  +2.935, +6.953239E+01,  10
1577861760, +2.73,  +2.967, +6.928513E+01,  10
1577862360, +2.73,  +2.967, +6.903204E+01,  10
1577862960, +2.73,  +2.935, +6.978609E+01,  10
1577863560, +2.73,  +2.946, +6.920084E+01,  10
1577864160, +2.73,  +2.957, +6.950621E+01,  10
1577864760, +2.73,  +2.978, +6.978065E+01,  10
1577865360, +2.73,  +2.935, +6.977774E+01,  10
1577865960, +2.73,  +2.925, +6.966835E+01,  10
1577866560, +2.73,  +2.946, +6.943984E+01,  10
1577867160, +2.73,  +2.967, +6.978639E+01,  10
1577867760, +2.73,  +2.957, +6.911931E+01,  10
1577868360, +2.73,  +2.978, +6.936704E+01,  10
1577868960, +2.73,  +2.989, +6.944910E+01,  10
1577869560, +2.73,  +2.914, +6.912628E+01,  10
1577870160, +2.73,  +2.957, +6.929240E+01,  10
1577870760, +2.73,  +2.978, +6.886072E+01,  10
1577871360, +2.73,  +2.946, +6.934828E+01,  10
1577871960, +2.73,  +2.978, +6.933994E+01,  10
1577872560, +2.72,  +2.999, +6.958223E+01,  10
1577873160, +2.73,  +2.946, +6.956600E+01,  10
1577873760, +2.73,  +2.978, +6.956852E+01,  10
1577874360, +2.73,  +2.946, +6.949427E+01,  10
1577874960, +2.73,  +2.978, +6.931904E+01,  10
1577875560, +2.73,  +2.978, +6.976182E+01,  10
1577876160, +2.73,  +2.935, +6.905555E+01,  10
1577876760, +2.73,  +2.957, +6.947444E+01,  10
1577877360, +2.73,  +2.989, +6.904980E+01,  10
1577877960, +2.73,  +2.978, +6.929868E+01,  10
1577878560, +2.73,  +2.989, +6.924249E+01,  10
1577879160, +2.73,  +2.925, +6.897524E+01,  10
1577879760, +2.73,  +2.957, +6.922649E+01,  10
1577880360, +2.73,  +2.935, +6.903664E+01,  10
1577880960, +2.73,  +2.946, +6.894822E+01,  10
1577881560, +2.73,  +2.925, +6.952588E+01,  10
1577882160, +2.73,  +2.978, +6.851937E+01,  10
1577882760, +2.73,  +2.957, +6.962157E+01,  10
1577883360, +2.73,  +2.957, +6.906397E+01,  10
1577883960, +2.73,  +2.946, +6.874681E+01,  10
1577884560, +2.73,  +2.946, +6.916701E+01,  10
1577885160, +2.73,  +2.946, +6.910354E+01,  10
1577885760, +2.73,  +2.903, +6.883347E+01,  10
1577886360, +2.73,  +2.925, +6.911847E+01,  10
1577886960, +2.73,  +2.946, +6.923230E+01,  10
1577887560, +2.73,  +2.957, +6.855727E+01,  10
1577888160, +2.73,  +2.946, +6.916119E+01,  10
1577888760, +2.72,  +2.967, +6.833526E+01,  10
1577889360, +2.73,  +2.967, +6.908992E+01,  10
1577889960, +2.73,  +2.935, +6.895281E+01,  10
1577890560, +2.73,  +2.978, +6.744565E+01,  10
1577891160, +2.73,  +2.946, +6.936910E+01,  10
1577891760, +2.73,  +2.935, +6.847734E+01,  10
1577892360, +2.73,  +2.967, +6.939995E+01,  10
1577892960, +2.73,  +2.978, +6.895825E+01,  10
1577893560, +2.73,  +2.914, +6.934583E+01,  10
1577894160, +2.73,  +2.957, +6.926369E+01,  10
1577894760, +2.73,  +2.946, +6.926361E+01,  10
1577895360, +2.73,  +2.935, +6.919204E+01,  10
1577895960, +2.73,  +2.946, +6.939728E+01,  10
1577896560, +2.73,  +2.935, +6.829232E+01,  10
1577897160, +2.73,  +2.978, +6.790190E+01,  10
1577897760, +2.73,  +2.967, +6.899093E+01,  10
1577898360, +2.73,  +2.935, +6.926576E+01,  10
1577898960, +2.73,  +2.946, +6.923307E+01,  10
1577899560, +2.73,  +2.925, +6.949427E+01,  10
1577900160, +2.73,  +2.967, +6.912659E+01,  10
1577900760, +2.73,  +2.903, +6.892058E+01,  10
1577901360, +2.73,  +2.946, +6.899224E+01,  10
1577901960, +2.73,  +2.978, +6.900755E+01,  10
1577902560, +2.73,  +2.978, +6.909612E+01,  10
1577903160, +2.73,  +2.957, +6.897034E+01,  10
1577903760, +2.73,  +2.946, +6.885842E+01,  10
1577904360, +2.73,  +2.989, +6.947597E+01,  10
1577904960, +2.73,  +2.925, +6.932501E+01,  10
