7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1574199360, +2.99,  +3.873, +7.013118E+01,  10
1574199960, +2.99,  +3.842, +6.937354E+01,  10
1574200560, +2.99,  +3.842, +6.972890E+01,  10
1574201160, +2.99,  +3.811, +7.002409E+01,  10
1574201760, +2.99,  +3.863, +6.989219E+01,  10
1574202360, +2.99,  +3.853, +6.942445E+01,  10
1574202960, +2.99,  +3.801, +6.978157E+01,  10
1574203560, +2.99,  +3.832, +6.948998E+01,  10
1574204160, +2.99,  +3.790, +6.973158E+01,  10
1574204760, +2.99,  +3.811, +6.965235E+01,  10
1574205360, +2.99,  +3.832, +6.991638E+01,  10
1574205960, +2.99,  +3.832, +6.993391E+01,  10
1574206560, +2.99,  +3.821, +7.012774E+01,  10
1574207160, +2.99,  +3.821, +6.977759E+01,  10
1574207760, +2.99,  +3.801, +6.957702E+01,  10
1574208360, +2.99,  +3.811, +6.948263E+01,  10
1574208960, +2.99,  +3.769, +6.974452E+01,  10
1574209560, +2.99,  +3.790, +6.978050E+01,  10
1574210160, +2.99,  +3.853, +6.987917E+01,  10
1574210760, +2.99,  +3.821, +6.996062E+01,  10
1574211360, +2.99,  +3.821, +6.958797E+01,  10
1574211960, +2.99,  +3.832, +6.949029E+01,  10
1574212560, +2.98,  +3.821, +6.973280E+01,  10
1574213160, +2.98,  +3.811, +6.944757E+01,  10
1574213760, +2.99,  +3.801, +6.968098E+01,  10
1574214360, +2.99,  +3.790, +6.966827E+01,  10
1574214960, +2.99,  +3.790, +6.952833E+01,  10
1574215560, +2.99,  +3.780, +6.950705E+01,  10
1574216160, +2.99,  +3.811, +6.997249E+01,  10
1574216760, +2.99,  +3.801, +6.977682E+01,  10
1574217360, +2.99,  +3.853, +6.984687E+01,  10
1574217960, +2.99,  +3.832, +6.954678E+01,  10
1574218560, +2.99,  +3.801, +6.974452E+01,  10
1574219160, +2.98,  +3.811, +6.965449E+01,  10
1574219760, +2.99,  +3.780, +6.959646E+01,  10
1574220360, +2.98,  +3.801, +6.977338E+01,  10
1574220960, +2.99,  +3.801, +6.983554E+01,  10
1574221560, +2.99,  +3.821, +6.966253E+01,  10
1574222160, +2.98,  +3.842, +6.985008E+01,  10
1574222760, +2.98,  +3.780, +6.960504E+01,  10
1574223360, +2.98,  +3.832, +6.971979E+01,  10
1574223960, +2.98,  +3.801, +6.935793E+01,  10
1574224560, +2.98,  +3.769, +6.992748E+01,  10
1574225160, +2.98,  +3.832, +6.984243E+01,  10
1574225760, +2.98,  +3.769, +6.966360E+01,  10
1574226360, +2.98,  +3.811, +6.964041E+01,  10
1574226960, +2.98,  +3.801, +6.966444E+01,  10
1574227560, +2.99,  +3.811, +6.925841E+01,  10
1574228160, +2.98,  +3.832, +6.903342E+01,  10
1574228760, +2.98,  +3.801, +6.989157E+01,  10
1574229360, +2.98,  +3.873, +6.968894E+01,  10
1574229960, +2.98,  +3.801, +6.917765E+01,  10
1574230560, +2.99,  +3.853, +6.877039E+01,  10
1574231160, +2.98,  +3.759, +6.938610E+01,  10
1574231760, +2.98,  +3.801, +6.963979E+01,  10
1574232360, +2.98,  +3.842, +6.970900E+01,  10
1574232960, +2.98,  +3.780, +6.963336E+01,  10
1574233560, +2.98,  +3.832, +6.925374E+01,  10
1574234160, +2.98,  +3.821, +6.934491E+01,  10
1574234760, +2.98,  +3.790, +6.982306E+01,  10
1574235360, +2.98,  +3.821, +6.966743E+01,  10
1574235960, +2.98,  +3.821, +6.921278E+01,  10
1574236560, +2.98,  +3.832, +6.949289E+01,  10
1574237160, +2.98,  +3.863, +6.945530E+01,  10
1574237760, +2.98,  +3.801, +6.956225E+01,  10
1574238360, +2.98,  +3.832, +6.985284E+01,  10
1574238960, +2.99,  +3.811, +6.930227E+01,  10
1574239560, +2.98,  +3.832, +6.981801E+01,  10
1574240160, +2.98,  +3.853, +6.950177E+01,  10
1574240760, +2.98,  +3.790, +6.974360E+01,  10
1574241360, +2.98,  +3.811, +6.963520E+01,  10
1574241960, +2.98,  +3.821, +6.950675E+01,  10
1574242560, +2.98,  +3.842, +6.978111E+01,  10
1574243160, +2.98,  +3.811, +6.912605E+01,  10
1574243760, +2.98,  +3.821, +6.942468E+01,  10
1574244360, +2.98,  +3.801, +6.923116E+01,  10
1574244960, +2.98,  +3.832, +6.962150E+01,  10
1574245560, +2.98,  +3.801, +6.964890E+01,  10
1574246160, +2.98,  +3.821, +6.996361E+01,  10
1574246760, +2.98,  +3.853, +6.966406E+01,  10
1574247360, +2.98,  +3.863, +6.964538E+01,  10
1574247960, +2.98,  +3.801, +6.958552E+01,  10
1574248560, +2.98,  +3.790, +6.886240E+01,  10
1574249160, +2.98,  +3.801, +6.963635E+01,  10
1574249760, +2.98,  +3.748, +6.963604E+01,  10
1574250360, +2.98,  +3.811, +6.965074E+01,  10
1574250960, +2.98,  +3.801, +6.927127E+01,  10
1574251560, +2.98,  +3.842, +6.992648E+01,  10
1574252160, +2.98,  +3.769, +6.939911E+01,  10
1574252760, +2.98,  +3.801, +6.922274E+01,  10
1574253360, +2.98,  +3.769, +6.993942E+01,  10
1574253960, +2.98,  +3.801, +6.974628E+01,  10
1574254560, +2.98,  +3.801, +6.852182E+01,  10
1574255160, +2.98,  +3.801, +6.982153E+01,  10
1574255760, +2.98,  +3.811, +6.935946E+01,  10
1574256360, +2.98,  +3.790, +6.915728E+01,  10
1574256960, +2.98,  +3.780, +6.946740E+01,  10
1574257560, +2.98,  +3.801, +6.984289E+01,  10
1574258160, +2.98,  +3.821, +6.976373E+01,  10
1574258760, +2.98,  +3.780, +6.873448E+01,  10
1574259360, +2.98,  +3.790, +6.959754E+01,  10
1574259960, +2.98,  +3.801, +6.958559E+01,  10
1574260560, +2.98,  +3.790, +6.940011E+01,  10
1574261160, +2.98,  +3.832, +6.953767E+01,  10
1574261760, +2.98,  +3.801, +6.934354E+01,  10
1574262360, +2.98,  +3.790, +6.936696E+01,  10
1574262960, +2.98,  +3.801, +6.923973E+01,  10
1574263560, +2.97,  +3.801, +6.952772E+01,  10
1574264160, +2.97,  +3.801, +6.914534E+01,  10
1574264760, +2.98,  +3.811, +6.954150E+01,  10
1574265360, +2.98,  +3.832, +6.954548E+01,  10
1574265960, +2.98,  +3.790, +6.881624E+01,  10
1574266560, +2.98,  +3.821, +6.933014E+01,  10
1574267160, +2.98,  +3.811, +6.949764E+01,  10
1574267760, +2.97,  +3.780, +6.952397E+01,  10
1574268360, +2.98,  +3.790, +6.909152E+01,  10
1574268960, +2.98,  +3.821, +6.895924E+01,  10
1574269560, +2.98,  +3.821, +6.941419E+01,  10
1574270160, +2.98,  +3.832, +6.916280E+01,  10
1574270760, +2.97,  +3.780, +6.801068E+01,  10
1574271360, +2.98,  +3.790, +6.892288E+01,  10
1574271960, +2.98,  +3.832, +6.928536E+01,  10
