7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1581072360, +2.66,  +2.039, +6.982980E+01,  10
1581072960, +2.66,  +2.028, +6.992863E+01,  10
1581073560, +2.66,  +2.028, +6.965388E+01,  10
1581074160, +2.66,  +2.006, +6.946640E+01,  10
1581074760, +2.66,  +2.006, +7.020069E+01,  10
1581075360, +2.66,  +2.017, +6.982467E+01,  10
1581075960, +2.66,  +2.028, +7.002799E+01,  10
1581076560, +2.66,  +1.973, +6.954923E+01,  10
1581077160, +2.66,  +2.017, +6.989349E+01,  10
1581077760, +2.66,  +2.028, +7.009406E+01,  10
1581078360, +2.66,  +1.995, +7.008586E+01,  10
1581078960, +2.66,  +2.050, +6.975355E+01,  10
1581079560, +2.66,  +2.050, +7.001766E+01,  10
1581080160, +2.66,  +2.017, +6.940646E+01,  10
1581080760, +2.66,  +2.028, +6.991944E+01,  10
1581081360, +2.66,  +2.006, +6.902408E+01,  10
1581081960, +2.66,  +2.028, +6.924876E+01,  10
1581082560, +2.66,  +2.028, +6.927961E+01,  10
1581083160, +2.66,  +2.006, +6.933634E+01,  10
1581083760, +2.66,  +1.984, +6.891224E+01,  10
1581084360, +2.66,  +1.973, +7.006810E+01,  10
1581084960, +2.66,  +2.006, +6.955796E+01,  10
1581085560, +2.66,  +1.973, +6.991339E+01,  10
1581086160, +2.66,  +1.973, +6.989035E+01,  10
1581086760, +2.66,  +1.984, +7.012123E+01,  10
1581087360, +2.66,  +1.973, +7.013647E+01,  10
1581087960, +2.66,  +2.028, +6.921531E+01,  10
1581088560, +2.66,  +2.017, +6.998413E+01,  10
1581089160, +2.66,  +1.995, +6.996912E+01,  10
1581089760, +2.66,  +1.984, +6.962517E+01,  10
1581090360, +2.68,  +1.995, +6.942009E+01,  10
1581090960, +2.66,  +1.984, +6.977743E+01,  10
1581091560, +2.66,  +2.028, +6.978073E+01,  10
1581092160, +2.68,  +2.050, +6.946556E+01,  10
1581092760, +2.66,  +2.006, +6.950453E+01,  10
1581093360, +2.66,  +1.984, +6.953606E+01,  10
1581093960, +2.66,  +2.017, +6.967799E+01,  10
1581094560, +2.66,  +1.984, +6.986838E+01,  10
1581095160, +2.66,  +2.050, +6.970379E+01,  10
1581095760, +2.66,  +2.006, +6.978165E+01,  10
1581096360, +2.66,  +1.995, +6.984342E+01,  10
1581096960, +2.66,  +2.017, +6.957534E+01,  10
1581097560, +2.66,  +2.006, +6.986516E+01,  10
1581098160, +2.66,  +2.017, +6.974008E+01,  10
1581098760, +2.66,  +2.006, +6.939697E+01,  10
1581099360, +2.66,  +2.050, +6.996170E+01,  10
1581099960, +2.66,  +2.050, +6.968856E+01,  10
1581100560, +2.66,  +2.017, +6.981594E+01,  10
1581101160, +2.66,  +1.984, +6.997609E+01,  10
1581101760, +2.66,  +2.050, +6.995940E+01,  10
1581102360, +2.66,  +2.050, +6.995205E+01,  10
1581102960, +2.66,  +2.028, +6.978517E+01,  10
1581103560, +2.66,  +1.973, +6.864744E+01,  10
1581104160, +2.66,  +2.017, +6.958544E+01,  10
1581104760, +2.66,  +2.006, +6.993460E+01,  10
1581105360, +2.66,  +1.962, +6.981456E+01,  10
1581105960, +2.66,  +2.039, +7.004552E+01,  10
1581106560, +2.66,  +2.050, +7.011358E+01,  10
1581107160, +2.66,  +2.028, +6.968381E+01,  10
1581107760, +2.66,  +1.984, +7.010952E+01,  10
1581108360, +2.66,  +1.995, +6.967340E+01,  10
1581108960, +2.66,  +2.028, +6.986264E+01,  10
1581109560, +2.66,  +1.995, +6.942193E+01,  10
1581110160, +2.66,  +1.995, +6.934231E+01,  10
1581110760, +2.66,  +2.039, +6.975684E+01,  10
1581111360, +2.66,  +2.039, +6.989157E+01,  10
1581111960, +2.66,  +2.028, +6.985246E+01,  10
1581112560, +2.66,  +2.039, +6.994164E+01,  10
1581113160, +2.66,  +2.039, +6.967577E+01,  10
1581113760, +2.66,  +2.028, +6.978256E+01,  10
1581114360, +2.66,  +2.006, +6.975271E+01,  10
1581114960, +2.66,  +2.017, +6.959922E+01,  10
1581115560, +2.66,  +2.039, +6.974972E+01,  10
1581116160, +2.66,  +2.028, +6.990007E+01,  10
1581116760, +2.66,  +2.039, +6.970433E+01,  10
1581117360, +2.65,  +2.006, +6.996828E+01,  10
1581117960, +2.66,  +2.028, +6.991561E+01,  10
1581118560, +2.66,  +2.006, +7.012269E+01,  10
1581119160, +2.66,  +2.050, +6.989977E+01,  10
1581119760, +2.66,  +2.006, +6.992817E+01,  10
1581120360, +2.66,  +2.050, +7.005287E+01,  10
1581120960, +2.66,  +1.984, +7.025619E+01,  10
1581121560, +2.66,  +1.973, +6.986210E+01,  10
1581122160, +2.66,  +2.028, +6.977284E+01,  10
1581122760, +2.66,  +2.017, +7.003664E+01,  10
1581123360, +2.66,  +2.039, +6.986700E+01,  10
1581123960, +2.66,  +2.006, +7.004621E+01,  10
1581124560, +2.66,  +2.039, +7.006872E+01,  10
1581125160, +2.66,  +2.028, +6.988063E+01,  10
1581125760, +2.66,  +2.050, +6.946985E+01,  10
1581126360, +2.66,  +1.984, +6.975026E+01,  10
1581126960, +2.66,  +1.984, +6.982574E+01,  10
1581127560, +2.66,  +2.028, +6.997685E+01,  10
1581128160, +2.66,  +1.995, +7.009773E+01,  10
1581128760, +2.66,  +2.006, +6.957082E+01,  10
1581129360, +2.66,  +1.995, +6.918431E+01,  10
1581129960, +2.66,  +1.973, +6.977529E+01,  10
1581130560, +2.66,  +1.951, +6.931261E+01,  10
1581131160, +2.66,  +2.017, +6.871397E+01,  10
1581131760, +2.66,  +1.995, +6.959624E+01,  10
1581132360, +2.66,  +1.973, +6.994562E+01,  10
1581132960, +2.66,  +1.984, +6.974812E+01,  10
1581133560, +2.66,  +1.919, +6.968320E+01,  10
1581134160, +2.66,  +1.940, +6.989334E+01,  10
1581134760, +2.66,  +1.962, +6.968741E+01,  10
1581135360, +2.66,  +1.962, +6.979137E+01,  10
1581135960, +2.66,  +1.951, +7.006550E+01,  10
1581136560, +2.66,  +2.006, +7.007415E+01,  10
1581137160, +2.66,  +1.984, +7.001980E+01,  10
1581137760, +2.66,  +2.017, +6.895166E+01,  10
1581138360, +2.66,  +2.006, +6.995917E+01,  10
1581138960, +2.66,  +1.930, +7.007867E+01,  10
1581139560, +2.66,  +1.973, +6.997578E+01,  10
1581140160, +2.66,  +1.962, +6.994172E+01,  10
1581140760, +2.66,  +1.995, +7.005723E+01,  10
1581141360, +2.66,  +1.995, +7.016785E+01,  10
1581141960, +2.66,  +1.951, +6.960512E+01,  10
1581142560, +2.66,  +1.951, +6.943364E+01,  10
1581143160, +2.67,  +2.017, +6.971321E+01,  10
1581143760, +2.66,  +1.940, +6.995955E+01,  10
1581144360, +2.66,  +1.995, +6.986509E+01,  10
1581144960, +2.66,  +2.006, +6.964775E+01,  10
1581145560, +2.66,  +1.973, +6.970800E+01,  10
1581146160, +2.66,  +1.995, +6.912130E+01,  10
1581146760, +2.66,  +1.897, +6.957955E+01,  10
1581147360, +2.65,  +1.940, +6.979535E+01,  10
1581147960, +2.66,  +2.017, +7.001827E+01,  10
1581148560, +2.66,  +1.984, +6.991041E+01,  10
1581149160, +2.66,  +1.919, +7.020697E+01,  10
1581149760, +2.65,  +2.006, +7.024165E+01,  10
1581150360, +2.66,  +1.984, +7.014489E+01,  10
1581150960, +2.66,  +1.984, +7.022205E+01,  10
1581151560, +2.66,  +1.995, +7.020965E+01,  10
1581152160, +2.66,  +1.995, +7.032356E+01,  10
1581152760, +2.65,  +1.995, +6.792984E+01,  10
1581153360, +2.66,  +1.973, +6.985376E+01,  10
1581153960, +2.66,  +1.984, +6.992296E+01,  10
