7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1583789340, +2.99,  +1.754, +6.840347E+01,  10
1583789940, +2.99,  +1.754, +6.926660E+01,  10
1583790540, +2.99,  +1.765, +6.823613E+01,  10
1583791140, +2.99,  +1.721, +6.905593E+01,  10
1583791740, +2.99,  +1.732, +6.919832E+01,  10
1583792340, +2.99,  +1.699, +6.904192E+01,  10
1583792940, +2.99,  +1.754, +6.846693E+01,  10
1583793540, +2.99,  +1.688, +6.913493E+01,  10
1583794140, +2.99,  +1.765, +6.926859E+01,  10
1583794740, +2.99,  +1.754, +6.928941E+01,  10
1583795340, +2.99,  +1.699, +6.895886E+01,  10
1583795940, +2.99,  +1.688, +6.930924E+01,  10
1583796540, +2.99,  +1.732, +6.865594E+01,  10
1583797140, +2.99,  +1.721, +6.872308E+01,  10
1583797740, +2.99,  +1.732, +6.923583E+01,  10
1583798340, +2.99,  +1.721, +6.899989E+01,  10
1583798940, +2.99,  +1.743, +6.925351E+01,  10
1583799540, +2.99,  +1.699, +6.913041E+01,  10
1583800140, +2.99,  +1.765, +6.925749E+01,  10
1583800740, +2.99,  +1.732, +6.941396E+01,  10
1583801340, +2.99,  +1.743, +6.913478E+01,  10
1583801940, +3.00,  +1.710, +6.938916E+01,  10
1583802540, +2.99,  +1.732, +6.957365E+01,  10
1583803140, +2.99,  +1.754, +6.963007E+01,  10
1583803740, +2.99,  +1.743, +6.900135E+01,  10
1583804340, +2.99,  +1.754, +6.779702E+01,  10
1583804940, +2.99,  +1.710, +6.931391E+01,  10
1583805540, +2.99,  +1.732, +6.952229E+01,  10
1583806140, +2.99,  +1.710, +6.917719E+01,  10
1583806740, +2.99,  +1.743, +6.904023E+01,  10
1583807340, +2.98,  +1.688, +6.908701E+01,  10
1583807940, +2.99,  +1.699, +6.909336E+01,  10
1583808540, +2.99,  +1.765, +6.930771E+01,  10
1583809140, +2.99,  +1.754, +6.907453E+01,  10
1583809740, +2.99,  +1.754, +6.906703E+01,  10
1583810340, +2.99,  +1.765, +6.851103E+01,  10
1583810940, +2.99,  +1.765, +6.896223E+01,  10
1583811540, +2.99,  +1.699, +6.892495E+01,  10
1583812140, +2.99,  +1.743, +6.849840E+01,  10
1583812740, +2.99,  +1.765, +6.894531E+01,  10
1583813340, +2.99,  +1.676, +6.912146E+01,  10
1583813940, +2.99,  +1.754, +6.905884E+01,  10
1583814540, +2.99,  +1.732, +6.914955E+01,  10
1583815140, +2.99,  +1.710, +6.842950E+01,  10
1583815740, +2.99,  +1.665, +6.884357E+01,  10
1583816340, +2.99,  +1.754, +6.915154E+01,  10
1583816940, +2.99,  +1.732, +6.902760E+01,  10
1583817540, +2.99,  +1.721, +6.890581E+01,  10
1583818140, +2.99,  +1.765, +6.878241E+01,  10
1583818740, +2.99,  +1.765, +6.901819E+01,  10
1583819340, +2.99,  +1.732, +6.879129E+01,  10
1583819940, +2.99,  +1.732, +6.877896E+01,  10
1583820540, +2.99,  +1.732, +6.916915E+01,  10
1583821140, +2.99,  +1.743, +6.852289E+01,  10
1583821740, +2.99,  +1.721, +6.859677E+01,  10
1583822340, +2.99,  +1.754, +6.833978E+01,  10
1583822940, +2.99,  +1.732, +6.910867E+01,  10
1583823540, +2.99,  +1.721, +6.851876E+01,  10
1583824140, +2.99,  +1.721, +6.883354E+01,  10
1583824740, +2.99,  +1.688, +6.881081E+01,  10
1583825340, +2.99,  +1.710, +6.902699E+01,  10
1583825940, +2.98,  +1.732, +6.837400E+01,  10
1583826540, +2.99,  +1.776, +6.845453E+01,  10
1583827140, +2.99,  +1.710, +6.920413E+01,  10
1583827740, +2.99,  +1.732, +6.797187E+01,  10
1583828340, +2.98,  +1.676, +6.878080E+01,  10
1583828940, +2.99,  +1.732, +6.728037E+01,  10
1583829540, +2.98,  +1.743, +6.898435E+01,  10
1583830140, +2.99,  +1.743, +6.874421E+01,  10
1583830740, +2.98,  +1.710, +6.827701E+01,  10
1583831340, +2.98,  +1.721, +6.831949E+01,  10
1583831940, +2.98,  +1.721, +6.823199E+01,  10
1583832540, +2.98,  +1.688, +6.825282E+01,  10
1583833140, +2.99,  +1.676, +6.862877E+01,  10
1583833740, +2.98,  +1.710, +6.928398E+01,  10
1583834340, +2.99,  +1.732, +6.794148E+01,  10
1583834940, +2.98,  +1.688, +6.837890E+01,  10
1583835540, +2.98,  +1.721, +6.836971E+01,  10
1583836140, +2.99,  +1.710, +6.808233E+01,  10
1583836740, +2.98,  +1.732, +6.845491E+01,  10
1583837340, +2.98,  +1.710, +6.896361E+01,  10
1583837940, +2.98,  +1.721, +6.853047E+01,  10
1583838540, +2.98,  +1.710, +6.902661E+01,  10
1583839140, +2.98,  +1.754, +6.873150E+01,  10
1583839740, +2.98,  +1.732, +6.871795E+01,  10
1583840340, +2.98,  +1.765, +6.869590E+01,  10
1583840940, +2.98,  +1.699, +6.859807E+01,  10
1583841540, +2.98,  +1.721, +6.709733E+01,  10
1583842140, +2.98,  +1.776, +6.869873E+01,  10
1583842740, +2.98,  +1.676, +6.866528E+01,  10
1583843340, +2.98,  +1.699, +6.596543E+01,  10
1583843940, +2.98,  +1.754, +6.811946E+01,  10
1583844540, +2.98,  +1.721, +6.871596E+01,  10
1583845140, +2.98,  +1.688, +6.883883E+01,  10
1583845740, +2.98,  +1.688, +6.875087E+01,  10
1583846340, +2.98,  +1.721, +6.822189E+01,  10
1583846940, +2.98,  +1.765, +6.915598E+01,  10
1583847540, +2.98,  +1.743, +6.874046E+01,  10
1583848140, +2.98,  +1.721, +6.894807E+01,  10
1583848740, +2.98,  +1.721, +6.834721E+01,  10
1583849340, +3.01,  +1.754, +6.894202E+01,  10
1583849940, +2.99,  +1.676, +6.867868E+01,  10
1583850540, +2.98,  +1.732, +6.865533E+01,  10
1583851140, +2.98,  +1.732, +6.871818E+01,  10
1583851740, +2.98,  +1.754, +6.863290E+01,  10
1583852340, +2.98,  +1.732, +6.641900E+01,  10
1583852940, +2.98,  +1.743, +6.810032E+01,  10
1583853540, +2.98,  +1.743, +6.810645E+01,  10
1583854140, +2.98,  +1.710, +6.655029E+01,  10
1583854740, +2.98,  +1.710, +6.840393E+01,  10
1583855340, +2.98,  +1.732, +6.854257E+01,  10
1583855940, +2.98,  +1.710, +6.898611E+01,  10
1583856540, +2.98,  +1.765, +6.865786E+01,  10
1583857140, +2.98,  +1.699, +6.837507E+01,  10
1583857740, +2.98,  +1.743, +6.865311E+01,  10
1583858340, +2.98,  +1.721, +6.938074E+01,  10
1583858940, +2.98,  +1.765, +6.906443E+01,  10
1583859540, +2.98,  +1.710, +6.918882E+01,  10
1583860140, +2.98,  +1.732, +6.874382E+01,  10
1583860740, +2.98,  +1.754, +6.829125E+01,  10
1583861340, +2.98,  +1.743, +6.780123E+01,  10
1583861940, +2.98,  +1.710, +6.759286E+01,  10
1583862540, +2.98,  +1.743, +6.749127E+01,  10
1583863140, +2.98,  +1.699, +6.751263E+01,  10
1583863740, +2.98,  +1.754, +6.891063E+01,  10
1583864340, +2.98,  +1.765, +6.898649E+01,  10
1583864940, +2.98,  +1.699, +6.854946E+01,  10
1583865540, +2.98,  +1.732, +6.859899E+01,  10
1583866140, +2.98,  +1.699, +6.901321E+01,  10
1583866740, +2.98,  +1.732, +6.888169E+01,  10
1583867340, +2.98,  +1.699, +6.887664E+01,  10
1583867940, +2.98,  +1.721, +6.901336E+01,  10
1583868540, +2.98,  +1.732, +6.879121E+01,  10
1583869140, +2.98,  +1.732, +6.835310E+01,  10
1583869740, +2.98,  +1.732, +6.897716E+01,  10
1583870340, +2.98,  +1.787, +6.886072E+01,  10
1583870940, +2.98,  +1.688, +6.767860E+01,  10
1583871540, +2.98,  +1.732, +6.886026E+01,  10
1583872140, +2.98,  +1.699, +6.907713E+01,  10
1583872740, +2.98,  +1.699, +6.872897E+01,  10
1583873340, +2.98,  +1.688, +6.871336E+01,  10
1583873940, +2.98,  +1.710, +6.672559E+01,  10
1583874540, +2.98,  +1.743, +6.770263E+01,  10
1583875140, +2.98,  +1.754, +6.823888E+01,  10
1583875740, +2.97,  +1.721, +6.822365E+01,  10
