7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1582203360, +2.64,  +1.831, +6.308652E+01,  10
1582203960, +2.64,  +1.809, +6.472520E+01,  10
1582204560, +2.64,  +1.820, +6.344831E+01,  10
1582205160, +2.64,  +1.809, +6.261902E+01,  10
1582205760, +2.64,  +1.798, +6.284592E+01,  10
1582206360, +2.64,  +1.754, +6.163126E+01,  10
1582206960, +2.64,  +1.798, +6.079592E+01,  10
1582207560, +2.64,  +1.831, +6.141002E+01,  10
1582208160, +2.64,  +1.798, +6.294467E+01,  10
1582208760, +2.64,  +1.798, +6.162896E+01,  10
1582209360, +2.64,  +1.798, +6.144447E+01,  10
1582209960, +2.64,  +1.842, +6.283053E+01,  10
1582210560, +2.64,  +1.765, +6.393158E+01,  10
1582211160, +2.64,  +1.798, +5.763101E+01,  10
1582211760, +2.64,  +1.787, +6.311752E+01,  10
1582212360, +2.64,  +1.820, +6.328020E+01,  10
1582212960, +2.64,  +1.820, +6.332475E+01,  10
1582213560, +2.64,  +1.743, +6.407979E+01,  10
1582214160, +2.64,  +1.842, +6.446003E+01,  10
1582214760, +2.64,  +1.787, +6.377695E+01,  10
1582215360, +2.64,  +1.820, +6.225953E+01,  10
1582215960, +2.64,  +1.798, +6.423205E+01,  10
1582216560, +2.64,  +1.853, +6.444594E+01,  10
1582217160, +2.64,  +1.831, +6.434925E+01,  10
1582217760, +2.64,  +1.776, +6.493603E+01,  10
1582218360, +2.63,  +1.809, +6.486300E+01,  10
1582218960, +2.64,  +1.776, +6.511355E+01,  10
1582219560, +2.64,  +1.798, +6.513920E+01,  10
1582220160, +2.64,  +1.831, +6.439304E+01,  10
1582220760, +2.64,  +1.820, +6.323075E+01,  10
1582221360, +2.64,  +1.776, +6.363778E+01,  10
1582221960, +2.64,  +1.809, +6.466343E+01,  10
1582222560, +2.64,  +1.809, +6.365975E+01,  10
1582223160, +2.64,  +1.787, +6.306677E+01,  10
1582223760, +2.64,  +1.798, +6.442259E+01,  10
1582224360, +2.64,  +1.809, +6.287975E+01,  10
1582224960, +2.64,  +1.787, +6.498701E+01,  10
1582225560, +2.64,  +1.820, +6.427860E+01,  10
1582226160, +2.64,  +1.776, +6.399191E+01,  10
1582226760, +2.64,  +1.776, +6.395562E+01,  10
1582227360, +2.64,  +1.809, +6.454263E+01,  10
1582227960, +2.64,  +1.798, +6.523405E+01,  10
1582228560, +2.64,  +1.798, +6.159107E+01,  10
1582229160, +2.65,  +1.809, +6.306225E+01,  10
1582229760, +2.64,  +1.776, +6.397507E+01,  10
1582230360, +2.64,  +1.798, +6.391689E+01,  10
1582230960, +2.64,  +1.809, +6.276309E+01,  10
1582231560, +2.64,  +1.787, +6.308767E+01,  10
1582232160, +2.63,  +1.754, +6.516017E+01,  10
1582232760, +2.63,  +1.809, +6.426841E+01,  10
1582233360, +2.64,  +1.787, +6.532308E+01,  10
1582233960, +2.64,  +1.842, +6.531190E+01,  10
1582234560, +2.63,  +1.765, +6.625640E+01,  10
1582235160, +2.64,  +1.776, +6.683139E+01,  10
1582235760, +2.64,  +1.743, +6.567361E+01,  10
1582236360, +2.64,  +1.798, +6.431082E+01,  10
1582236960, +2.64,  +1.798, +6.473447E+01,  10
1582237560, +2.64,  +1.776, +6.483230E+01,  10
1582238160, +2.64,  +1.820, +6.501204E+01,  10
1582238760, +2.64,  +1.787, +6.465845E+01,  10
1582239360, +2.64,  +1.820, +6.568839E+01,  10
1582239960, +2.64,  +1.776, +6.657984E+01,  10
1582240560, +2.64,  +1.798, +6.712727E+01,  10
1582241160, +2.64,  +1.754, +6.713063E+01,  10
1582241760, +2.64,  +1.743, +6.634138E+01,  10
1582242360, +2.64,  +1.743, +6.701305E+01,  10
1582242960, +2.64,  +1.743, +6.653858E+01,  10
1582243560, +2.64,  +1.754, +6.536618E+01,  10
1582244160, +2.64,  +1.765, +6.389958E+01,  10
1582244760, +2.63,  +1.798, +6.614671E+01,  10
1582245360, +2.64,  +1.732, +6.711280E+01,  10
1582245960, +2.64,  +1.765, +6.693688E+01,  10
1582246560, +2.63,  +1.765, +6.666030E+01,  10
1582247160, +2.63,  +1.787, +6.649249E+01,  10
1582247760, +2.63,  +1.787, +6.716715E+01,  10
1582248360, +2.64,  +1.765, +6.780016E+01,  10
1582248960, +2.64,  +1.776, +6.420725E+01,  10
1582249560, +2.64,  +1.776, +6.606433E+01,  10
1582250160, +2.63,  +1.787, +6.522157E+01,  10
1582250760, +2.64,  +1.776, +6.589929E+01,  10
1582251360, +2.63,  +1.754, +6.590082E+01,  10
1582251960, +2.63,  +1.765, +6.690549E+01,  10
1582252560, +2.64,  +1.765, +6.542642E+01,  10
1582253160, +2.64,  +1.776, +6.601404E+01,  10
1582253760, +2.64,  +1.743, +6.632676E+01,  10
1582254360, +2.63,  +1.743, +6.538815E+01,  10
1582254960, +2.64,  +1.787, +6.673677E+01,  10
1582255560, +2.64,  +1.787, +6.720443E+01,  10
1582256160, +2.64,  +1.765, +6.824256E+01,  10
1582256760, +2.64,  +1.754, +6.817335E+01,  10
1582257360, +2.64,  +1.732, +6.766160E+01,  10
1582257960, +2.64,  +1.743, +6.818522E+01,  10
1582258560, +2.64,  +1.754, +6.722058E+01,  10
