7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1583615340, +3.02,  +1.798, +6.957825E+01,  10
1583615940, +3.02,  +1.787, +6.965809E+01,  10
1583616540, +3.02,  +1.798, +6.953821E+01,  10
1583617140, +3.02,  +1.809, +6.987404E+01,  10
1583617740, +3.02,  +1.820, +6.977521E+01,  10
1583618340, +3.02,  +1.798, +6.965166E+01,  10
1583618940, +3.02,  +1.831, +6.958690E+01,  10
1583619540, +3.02,  +1.820, +6.958376E+01,  10
1583620140, +3.02,  +1.743, +6.975715E+01,  10
1583620740, +3.02,  +1.765, +6.969292E+01,  10
1583621340, +3.02,  +1.798, +6.974919E+01,  10
1583621940, +3.02,  +1.820, +6.970073E+01,  10
1583622540, +3.02,  +1.798, +6.953951E+01,  10
1583623140, +3.02,  +1.776, +6.993421E+01,  10
1583623740, +3.02,  +1.820, +6.983761E+01,  10
1583624340, +3.02,  +1.831, +6.984235E+01,  10
1583624940, +3.02,  +1.820, +6.976113E+01,  10
1583625540, +3.02,  +1.831, +7.000013E+01,  10
1583626140, +3.02,  +1.831, +6.973969E+01,  10
1583626740, +3.02,  +1.831, +6.961981E+01,  10
1583627340, +3.02,  +1.798, +6.980920E+01,  10
1583627940, +3.02,  +1.798, +6.984396E+01,  10
1583628540, +3.02,  +1.798, +6.981556E+01,  10
1583629140, +3.02,  +1.820, +6.998122E+01,  10
1583629740, +3.02,  +1.787, +6.976251E+01,  10
1583630340, +3.02,  +1.842, +6.996001E+01,  10
1583630940, +3.02,  +1.787, +6.984304E+01,  10
1583631540, +3.02,  +1.853, +6.977307E+01,  10
1583632140, +3.02,  +1.754, +6.990964E+01,  10
1583632740, +3.02,  +1.798, +6.954762E+01,  10
1583633340, +3.02,  +1.809, +6.972178E+01,  10
1583633940, +3.02,  +1.831, +6.954096E+01,  10
1583634540, +3.03,  +1.798, +6.989173E+01,  10
1583635140, +3.02,  +1.820, +6.982092E+01,  10
1583635740, +3.02,  +1.798, +6.968572E+01,  10
1583636340, +3.02,  +1.820, +6.762065E+01,  10
1583636940, +3.02,  +1.820, +6.909152E+01,  10
1583637540, +3.02,  +1.776, +6.923315E+01,  10
1583638140, +3.02,  +1.820, +6.967631E+01,  10
1583638740, +3.02,  +1.820, +6.839758E+01,  10
1583639340, +3.02,  +1.765, +6.876694E+01,  10
1583639940, +3.02,  +1.798, +6.745177E+01,  10
1583640540, +3.02,  +1.798, +6.857273E+01,  10
1583641140, +3.02,  +1.831, +6.832784E+01,  10
1583641740, +3.02,  +1.809, +6.962571E+01,  10
1583642340, +3.02,  +1.798, +6.954005E+01,  10
1583642940, +3.02,  +1.853, +6.973832E+01,  10
1583643540, +3.02,  +1.776, +6.983669E+01,  10
1583644140, +3.02,  +1.809, +6.962043E+01,  10
1583644740, +3.02,  +1.787, +6.959470E+01,  10
1583645340, +3.02,  +1.776, +6.968825E+01,  10
1583645940, +3.01,  +1.776, +6.971596E+01,  10
1583646540, +3.02,  +1.798, +6.955474E+01,  10
1583647140, +3.02,  +1.831, +6.951295E+01,  10
1583647740, +3.02,  +1.798, +6.977445E+01,  10
1583648340, +3.02,  +1.809, +6.967210E+01,  10
1583648940, +3.02,  +1.787, +6.989709E+01,  10
1583649540, +3.02,  +1.831, +6.976404E+01,  10
1583650140, +3.01,  +1.798, +6.974926E+01,  10
1583650740, +3.02,  +1.754, +6.974957E+01,  10
1583651340, +3.01,  +1.787, +7.006948E+01,  10
1583651940, +3.02,  +1.776, +7.005524E+01,  10
1583652540, +3.01,  +1.765, +6.988009E+01,  10
1583653140, +3.01,  +1.798, +6.990321E+01,  10
1583653740, +3.01,  +1.842, +6.970731E+01,  10
1583654340, +3.01,  +1.776, +6.972178E+01,  10
1583654940, +3.01,  +1.798, +6.956225E+01,  10
1583655540, +3.02,  +1.809, +6.972354E+01,  10
1583656140, +3.01,  +1.842, +6.945637E+01,  10
1583656740, +3.01,  +1.754, +6.974008E+01,  10
1583657340, +3.01,  +1.853, +6.942277E+01,  10
1583657940, +3.02,  +1.820, +6.946900E+01,  10
1583658540, +3.01,  +1.809, +6.945132E+01,  10
1583659140, +3.02,  +1.776, +6.936995E+01,  10
1583659740, +3.01,  +1.820, +6.935441E+01,  10
1583660340, +3.01,  +1.809, +6.955735E+01,  10
1583660940, +3.01,  +1.809, +6.977407E+01,  10
1583661540, +3.01,  +1.721, +6.931215E+01,  10
1583662140, +3.01,  +1.798, +6.991707E+01,  10
1583662740, +3.02,  +1.776, +6.992480E+01,  10
1583663340, +3.01,  +1.831, +6.926897E+01,  10
1583663940, +3.01,  +1.787, +6.954326E+01,  10
1583664540, +3.02,  +1.831, +6.975018E+01,  10
1583665140, +3.01,  +1.787, +6.934223E+01,  10
1583665740, +3.01,  +1.809, +6.985276E+01,  10
1583666340, +3.01,  +1.776, +6.993536E+01,  10
1583666940, +3.01,  +1.820, +6.927020E+01,  10
1583667540, +3.01,  +1.820, +6.895097E+01,  10
1583668140, +3.01,  +1.809, +6.911227E+01,  10
1583668740, +3.01,  +1.809, +6.982574E+01,  10
1583669340, +3.01,  +1.798, +6.968458E+01,  10
1583669940, +3.01,  +1.743, +6.977315E+01,  10
1583670540, +3.01,  +1.787, +6.969506E+01,  10
1583671140, +3.01,  +1.820, +6.977093E+01,  10
1583671740, +3.01,  +1.831, +6.972982E+01,  10
1583672340, +3.01,  +1.776, +6.991975E+01,  10
1583672940, +3.01,  +1.776, +6.991883E+01,  10
1583673540, +3.01,  +1.776, +6.920191E+01,  10
1583674140, +3.01,  +1.820, +6.938809E+01,  10
1583674740, +3.01,  +1.787, +6.977491E+01,  10
1583675340, +3.01,  +1.776, +6.982589E+01,  10
1583675940, +3.01,  +1.776, +6.973028E+01,  10
1583676540, +3.01,  +1.809, +6.959432E+01,  10
1583677140, +3.01,  +1.765, +6.985850E+01,  10
1583677740, +3.01,  +1.787, +6.995741E+01,  10
1583678340, +3.01,  +1.798, +6.977751E+01,  10
1583678940, +3.01,  +1.798, +6.958200E+01,  10
1583679540, +3.01,  +1.842, +6.903572E+01,  10
1583680140, +3.01,  +1.765, +6.951547E+01,  10
1583680740, +3.01,  +1.699, +6.862815E+01,  10
1583681340, +3.01,  +1.787, +6.953339E+01,  10
1583681940, +3.01,  +1.831, +6.910990E+01,  10
1583682540, +3.01,  +1.809, +6.856324E+01,  10
1583683140, +3.02,  +1.787, +6.963022E+01,  10
1583683740, +3.01,  +1.765, +6.934782E+01,  10
1583684340, +3.01,  +1.820, +6.945469E+01,  10
1583684940, +3.01,  +1.765, +6.934484E+01,  10
1583685540, +3.01,  +1.787, +6.875791E+01,  10
1583686140, +3.01,  +1.820, +6.945102E+01,  10
1583686740, +3.01,  +1.787, +6.946479E+01,  10
1583687340, +3.01,  +1.743, +6.932761E+01,  10
