7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1588922340, +2.69,  +6.063, +3.802616E+01,  10
1588922940, +2.70,  +6.033, +3.075812E+01,  10
1588923540, +2.69,  +6.171, +3.359974E+01,  10
1588924140, +2.69,  +6.191, +2.883879E+01,  10
1588924740, +2.69,  +6.003, +3.895045E+01,  10
1588925340, +2.69,  +5.944, +3.171969E+01,  10
1588925940, +2.69,  +5.904, +3.301029E+01,  10
1588926540, +2.69,  +6.033, +3.256299E+01,  10
1588927140, +2.69,  +6.003, +3.551991E+01,  10
1588927740, +2.69,  +5.993, +3.141164E+01,  10
1588928340, +2.69,  +5.944, +4.173490E+01,  10
1588928940, +2.69,  +5.775, +3.502446E+01,  10
1588929540, +2.69,  +5.775, +3.429714E+01,  10
1588930140, +2.69,  +6.043, +2.825654E+01,  10
1588930740, +2.69,  +6.082, +3.334237E+01,  10
1588931340, +2.69,  +5.904, +3.671244E+01,  10
1588931940, +2.69,  +5.924, +2.801861E+01,  10
1588932540, +2.69,  +5.993, +3.413860E+01,  10
1588933140, +2.69,  +6.003, +1.840661E+01,  10
1588933740, +2.69,  +6.112, +3.404678E+02,   1
1588934340, +2.67,  +6.112, +3.308812E+02,   1
1588934940, +2.67,  +5.993, +3.786548E+01,  10
1588935540, +2.70,  +6.023, +2.432985E+01,  10
1588936140, +2.69,  +6.023, +3.486179E+01,  10
1588936740, +2.69,  +6.003, +3.291957E+01,  10
1588937340, +2.70,  +6.092, +3.234727E+01,  10
1588937940, +2.69,  +6.171, +3.560634E+01,  10
1588938540, +2.70,  +6.132, +4.218227E+01,  10
1588939140, +2.69,  +5.835, +5.019272E+01,  10
1588939740, +2.69,  +5.825, +4.544049E+01,  10
1588940340, +2.69,  +5.835, +3.652604E+01,  10
1588940940, +2.69,  +6.210, +4.548826E+01,  10
1588941540, +2.69,  +6.072, +4.936312E+01,  10
1588942140, +2.69,  +6.299, +4.771946E+01,  10
1588942740, +2.69,  +5.845, +3.118337E+01,  10
1588943340, +2.69,  +5.944, +4.948369E+01,  10
1588943940, +2.69,  +5.726, +4.890059E+01,  10
1588944540, +2.69,  +6.092, +4.522102E+01,  10
1588945140, +2.69,  +6.171, +4.746362E+01,  10
1588945740, +2.69,  +6.319, +5.501177E+01,  10
1588946340, +2.69,  +5.885, +5.040438E+01,  10
1588946940, +2.69,  +6.142, +5.002491E+01,  10
1588947540, +2.69,  +6.122, +5.048384E+01,  10
1588948140, +2.70,  +5.934, +4.717173E+01,  10
1588948740, +2.69,  +6.201, +5.078676E+01,  10
1588949340, +2.69,  +6.082, +4.786858E+01,  10
1588949940, +2.69,  +6.348, +5.031007E+01,  10
1588950540, +2.70,  +6.151, +5.127425E+01,  10
1588951140, +2.69,  +6.092, +4.649837E+01,  10
1588951740, +2.69,  +6.013, +5.373648E+01,  10
1588952340, +2.69,  +6.013, +5.329929E+01,  10
1588952940, +2.69,  +6.092, +5.174757E+01,  10
1588953540, +2.69,  +6.230, +5.529869E+01,  10
1588954140, +2.69,  +6.309, +5.120084E+01,  10
1588954740, +2.70,  +6.524, +5.316984E+01,  10
1588955340, +2.69,  +6.260, +5.763453E+01,  10
1588955940, +2.69,  +6.348, +5.250575E+01,  10
1588956540, +2.69,  +6.387, +5.538397E+01,  10
1588957140, +2.70,  +6.495, +5.564225E+01,  10
1588957740, +2.70,  +6.279, +5.294470E+01,  10
1588958340, +2.69,  +6.377, +5.356730E+01,  10
1588958940, +2.70,  +6.289, +5.489089E+01,  10
1588959540, +2.70,  +6.377, +5.056583E+01,  10
1588960140, +2.69,  +6.328, +5.593285E+01,  10
1588960740, +2.69,  +6.240, +5.323820E+01,  10
1588961340, +2.69,  +6.505, +5.645562E+01,  10
1588961940, +2.69,  +6.319, +5.411082E+01,  10
1588962540, +2.69,  +6.220, +5.338962E+01,  10
1588963140, +2.69,  +6.299, +5.141978E+01,  10
1588963740, +2.69,  +6.515, +5.041564E+01,  10
1588964340, +2.70,  +6.485, +5.251463E+01,  10
1588964940, +2.69,  +6.515, +4.996689E+01,  10
1588965540, +2.70,  +6.602, +5.065149E+01,  10
1588966140, +2.70,  +6.671, +4.805093E+01,  10
1588966740, +2.70,  +6.739, +5.959810E+01,  10
1588967340, +2.70,  +5.974, +4.838776E+01,  10
1588967940, +2.69,  +6.524, +5.096842E+01,  10
1588968540, +2.69,  +6.299, +4.658533E+01,  10
1588969140, +2.70,  +6.524, +5.145009E+01,  10
1588969740, +2.69,  +6.524, +4.854179E+01,  10
1588970340, +2.69,  +6.710, +4.460324E+01,  10
1588970940, +2.69,  +6.299, +5.493728E+01,  10
1588971540, +2.69,  +5.716, +4.112584E+01,  10
1588972140, +2.69,  +6.563, +4.045662E+01,  10
1588972740, +2.70,  +6.865, +4.273980E+01,  10
1588973340, +2.69,  +6.260, +3.779168E+01,  10
1588973940, +2.70,  +6.758, +4.404242E+01,  10
1588974540, +2.69,  +6.719, +4.114781E+01,  10
1588975140, +2.69,  +6.299, +4.787325E+01,  10
1588975740, +2.70,  +6.053, +4.697384E+01,  10
1588976340, +2.69,  +6.485, +4.499725E+01,  10
1588976940, +2.70,  +6.466, +5.269950E+01,  10
1588977540, +2.69,  +6.072, +3.630426E+01,  10
1588978140, +2.70,  +6.554, +4.249567E+01,  10
1588978740, +2.69,  +6.554, +4.299855E+01,  10
1588979340, +2.70,  +6.583, +3.781296E+01,  10
1588979940, +2.69,  +6.641, +4.164801E+01,  10
1588980540, +2.69,  +6.417, +3.995214E+01,  10
1588981140, +2.70,  +6.612, +3.438173E+01,  10
1588981740, +2.69,  +6.622, +4.238735E+01,  10
1588982340, +2.69,  +6.338, +3.742499E+01,  10
1588982940, +2.69,  +6.338, +4.020867E+01,  10
1588983540, +2.69,  +6.368, +3.492188E+01,  10
1588984140, +2.69,  +6.456, +3.456201E+01,  10
1588984740, +2.69,  +6.250, +3.563971E+01,  10
1588985340, +2.69,  +6.466, +2.666401E+01,  10
1588985940, +2.70,  +6.836, +4.107302E+01,  10
1588986540, +2.69,  +6.758, +2.980511E+01,  10
1588987140, +2.70,  +6.475, +2.061660E+01,  10
1588987740, +2.69,  +6.515, +2.535466E+01,  10
1588988340, +2.64,  +6.563, +3.228562E+02,   1
1588988940, +2.68,  +6.690, +5.028787E+01,  10
1588989540, +2.70,  +6.612, +1.954073E+01,  10
1588990140, +2.70,  +6.505, +3.735403E+01,  10
1588990740, +2.70,  +6.485, +3.507766E+01,  10
1588991340, +2.70,  +6.348, +4.910843E+01,  10
1588991940, +2.70,  +6.417, +4.747097E+01,  10
1588992540, +2.70,  +6.515, +5.672869E+01,  10
1588993140, +2.70,  +6.661, +4.247990E+01,  10
1588993740, +2.70,  +6.563, +4.804243E+01,  10
1588994340, +2.70,  +6.456, +4.547410E+01,  10
1588994940, +2.70,  +6.475, +4.903302E+01,  10
