7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1588052340, +2.66,  +3.717, +3.105879E+02,   1
1588052940, +2.69,  +3.717, +3.192138E+02,   1
1588053540, +2.69,  +3.696, +3.615460E+01,  10
1588054140, +2.72,  +3.727, +2.995500E+01,  10
1588054740, +2.72,  +3.686, +3.171984E+01,  10
1588055340, +2.72,  +3.707, +3.387071E+02,   1
1588055940, +2.69,  +3.707, +3.285466E+01,  10
1588056540, +2.72,  +3.696, +3.328465E+01,  10
1588057140, +2.72,  +3.707, +2.906087E+01,  10
1588057740, +2.72,  +3.707, +2.693164E+01,  10
1588058340, +2.72,  +3.696, +3.816740E+01,  10
1588058940, +2.72,  +3.675, +3.902387E+01,  10
1588059540, +2.72,  +3.696, +2.781261E+01,  10
1588060140, +2.71,  +3.759, +3.485911E+01,  10
1588060740, +2.71,  +3.686, +1.822870E+01,  10
1588061340, +2.72,  +3.696, +3.175904E+01,  10
1588061940, +2.71,  +3.675, +2.303604E+01,  10
1588062540, +2.71,  +3.696, +2.139759E+01,  10
1588063140, +2.71,  +3.686, +2.775091E+01,  10
1588063740, +2.71,  +3.696, +2.673322E+01,  10
1588064340, +2.72,  +3.696, +2.734901E+01,  10
1588064940, +2.71,  +3.644, +2.328154E+01,  10
1588065540, +2.71,  +3.696, +4.314836E+01,  10
1588066140, +2.71,  +3.707, +3.817023E+01,  10
1588066740, +2.71,  +3.727, +3.306855E+01,  10
1588067340, +2.71,  +3.748, +1.818614E+01,  10
1588067940, +2.71,  +3.727, +2.967612E+01,  10
1588068540, +2.71,  +3.748, +3.226413E+01,  10
1588069140, +2.65,  +3.675, +3.226204E+02,   1
1588069740, +2.69,  +3.738, +1.718797E+01,  10
1588070340, +2.72,  +3.759, +3.366088E+02,   1
1588070940, +2.69,  +3.707, +2.639202E+01,  10
1588071540, +2.72,  +3.717, +2.192511E+01,  10
1588072140, +2.72,  +3.675, +1.768962E+01,  10
1588072740, +2.65,  +3.654, +3.267627E+02,   1
1588073340, +2.69,  +3.727, +2.731356E+01,  10
1588073940, +2.72,  +3.759, +3.259979E+02,   1
1588074540, +2.69,  +3.759, +1.900900E+01,  10
1588075140, +2.66,  +3.780, +3.210649E+02,   1
1588075740, +2.69,  +3.759, +2.109077E+01,  10
1588076340, +2.72,  +3.769, +3.446032E+02,   1
1588076940, +2.69,  +3.811, +3.329698E+01,  10
1588077540, +2.72,  +3.748, +2.338757E+01,  10
1588078140, +2.72,  +3.738, +3.351804E+02,   1
1588078740, +2.69,  +3.790, +3.339096E+02,   1
1588079340, +2.69,  +3.707, +3.110620E+01,  10
1588079940, +2.72,  +3.790, +2.768163E+01,  10
1588080540, +2.72,  +3.727, +3.466581E+01,  10
1588081140, +2.72,  +3.738, +2.834511E+01,  10
1588081740, +2.72,  +3.790, +2.831364E+01,  10
1588082340, +2.71,  +3.759, +2.770275E+01,  10
1588082940, +2.71,  +3.832, +2.235419E+01,  10
1588083540, +2.72,  +3.811, +3.133348E+01,  10
1588084140, +2.72,  +3.780, +3.713670E+01,  10
1588084740, +2.74,  +3.780, +3.879421E+01,  10
1588085340, +2.72,  +3.738, +3.184072E+01,  10
1588085940, +2.71,  +3.727, +3.961967E+01,  10
1588086540, +2.71,  +3.748, +3.493510E+02,   1
1588087140, +2.69,  +3.821, +3.478944E+01,  10
1588087740, +2.72,  +3.821, +3.943572E+01,  10
1588088340, +2.72,  +3.790, +3.233341E+01,  10
1588088940, +2.72,  +3.853, +3.163120E+01,  10
1588089540, +2.72,  +3.769, +2.917264E+01,  10
1588090140, +2.71,  +3.894, +2.731486E+01,  10
1588090740, +2.71,  +3.832, +2.660974E+01,  10
1588091340, +2.72,  +3.832, +3.548707E+01,  10
1588091940, +2.72,  +3.790, +1.483551E+01,  10
1588092540, +2.72,  +3.863, +2.856229E+01,  10
1588093140, +2.72,  +3.717, +3.649082E+01,  10
1588093740, +2.72,  +3.686, +2.333406E+01,  10
1588094340, +2.71,  +3.748, +3.366328E+01,  10
1588094940, +2.71,  +3.696, +2.596080E+01,  10
1588095540, +2.71,  +3.707, +3.334850E+01,  10
1588096140, +2.71,  +3.738, +3.712981E+01,  10
1588096740, +2.72,  +3.769, +4.133062E+01,  10
1588097340, +2.71,  +3.811, +3.690160E+01,  10
1588097940, +2.71,  +3.727, +3.618293E+01,  10
1588098540, +2.71,  +3.665, +3.177757E+01,  10
1588099140, +2.71,  +3.738, +3.167659E+01,  10
1588099740, +2.71,  +3.748, +3.260043E+01,  10
1588100340, +2.72,  +3.894, +4.175618E+01,  10
1588100940, +2.71,  +3.884, +4.171239E+01,  10
1588101540, +2.71,  +3.842, +3.840019E+01,  10
1588102140, +2.71,  +3.873, +3.120618E+01,  10
1588102740, +2.71,  +3.915, +4.025345E+01,  10
1588103340, +2.72,  +3.801, +4.049115E+01,  10
1588103940, +2.71,  +3.801, +3.896974E+01,  10
1588104540, +2.71,  +3.769, +2.419244E+01,  10
1588105140, +2.71,  +3.988, +2.926236E+01,  10
1588105740, +2.71,  +3.863, +3.150420E+01,  10
1588106340, +2.71,  +3.769, +3.496123E+01,  10
1588106940, +2.71,  +3.727, +4.295307E+01,  10
1588107540, +2.71,  +3.727, +3.675102E+01,  10
1588108140, +2.72,  +3.801, +2.773139E+01,  10
1588108740, +2.71,  +3.946, +3.896752E+01,  10
1588109340, +2.65,  +3.894, +2.745891E+02,   1
1588109940, +2.69,  +3.853, +3.912499E+01,  10
1588110540, +2.72,  +3.853, +3.424845E+01,  10
1588111140, +2.71,  +3.811, +3.240948E+02,   1
1588111740, +2.69,  +3.853, +2.473413E+01,  10
1588112340, +2.67,  +3.853, +2.867977E+02,   1
1588112940, +2.69,  +3.977, +1.660839E+01,  10
1588113540, +2.72,  +3.821, +3.182204E+01,  10
1588114140, +2.72,  +3.811, +2.112277E+01,  10
1588114740, +2.71,  +3.738, +3.657480E+01,  10
1588115340, +2.65,  +3.811, +2.777117E+02,   1
1588115940, +2.69,  +4.081, +3.155730E+02,   1
1588116540, +2.69,  +4.164, +1.235343E+02,   1
1588117140, +2.69,  +3.926, +3.356114E+02,   1
1588117740, +2.69,  +3.873, +3.181811E+02,   1
1588118340, +2.69,  +3.759, +3.121465E+02,   1
1588118940, +2.69,  +3.790, +3.108857E+02,   1
1588119540, +2.69,  +3.780, +3.342709E+02,   1
1588120140, +2.69,  +3.801, +2.844085E+02,   1
1588120740, +2.69,  +3.915, +2.483992E+01,  10
1588121340, +2.71,  +3.821, +3.525197E+01,  10
1588121940, +2.72,  +3.936, +2.476276E+01,  10
1588122540, +2.71,  +3.936, +2.697543E+01,  10
1588123140, +2.71,  +3.821, +2.359510E+01,  10
1588123740, +2.71,  +3.842, +2.653816E+01,  10
1588124340, +2.72,  +3.863, +2.230764E+01,  10
1588124940, +2.72,  +3.957, +2.389687E+01,  10
