7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1582812360, +2.62,  +1.699, +5.948419E+01,  10
1582812960, +2.63,  +1.676, +6.232000E+01,  10
1582813560, +2.63,  +1.732, +6.358725E+01,  10
1582814160, +2.63,  +1.721, +6.328341E+01,  10
1582814760, +2.63,  +1.688, +6.097551E+01,  10
1582815360, +2.63,  +1.765, +6.325953E+01,  10
1582815960, +2.63,  +1.688, +6.240896E+01,  10
1582816560, +2.63,  +1.665, +6.205023E+01,  10
1582817160, +2.63,  +1.743, +6.222730E+01,  10
1582817760, +2.63,  +1.688, +6.247663E+01,  10
1582818360, +2.63,  +1.688, +5.973972E+01,  10
1582818960, +2.63,  +1.732, +6.218856E+01,  10
1582819560, +2.62,  +1.676, +5.983748E+01,  10
1582820160, +2.63,  +1.699, +5.897512E+01,  10
1582820760, +2.63,  +1.699, +5.922185E+01,  10
1582821360, +2.63,  +1.688, +5.769723E+01,  10
1582821960, +2.63,  +1.699, +5.995254E+01,  10
1582822560, +2.63,  +1.721, +5.802480E+01,  10
1582823160, +2.62,  +1.721, +5.718639E+01,  10
1582823760, +2.63,  +1.699, +5.675005E+01,  10
1582824360, +2.63,  +1.665, +5.723700E+01,  10
1582824960, +2.63,  +1.688, +5.680118E+01,  10
1582825560, +2.63,  +1.721, +5.837732E+01,  10
1582826160, +2.63,  +1.721, +6.235613E+01,  10
1582826760, +2.63,  +1.743, +5.976989E+01,  10
1582827360, +2.63,  +1.699, +5.395871E+01,  10
1582827960, +2.63,  +1.676, +5.902947E+01,  10
1582828560, +2.63,  +1.732, +5.830796E+01,  10
1582829160, +2.63,  +1.721, +5.145775E+01,  10
1582829760, +2.63,  +1.699, +5.618440E+01,  10
1582830360, +2.63,  +1.732, +6.237849E+01,  10
1582830960, +2.63,  +1.732, +6.107725E+01,  10
1582831560, +2.63,  +1.676, +6.104295E+01,  10
1582832160, +2.63,  +1.732, +5.894274E+01,  10
1582832760, +2.63,  +1.665, +5.916727E+01,  10
1582833360, +2.63,  +1.710, +6.273308E+01,  10
1582833960, +2.63,  +1.743, +6.484792E+01,  10
1582834560, +2.63,  +1.743, +5.948925E+01,  10
1582835160, +2.63,  +1.721, +6.490441E+01,  10
1582835760, +2.63,  +1.710, +6.144799E+01,  10
1582836360, +2.63,  +1.676, +6.144677E+01,  10
1582836960, +2.62,  +1.743, +6.217884E+01,  10
1582837560, +2.62,  +1.743, +6.232666E+01,  10
1582838160, +2.63,  +1.743, +6.478522E+01,  10
1582838760, +2.63,  +1.743, +6.420013E+01,  10
1582839360, +2.63,  +1.699, +6.262636E+01,  10
1582839960, +2.63,  +1.743, +6.353979E+01,  10
1582840560, +2.63,  +1.699, +6.014086E+01,  10
1582841160, +2.63,  +1.710, +6.128945E+01,  10
1582841760, +2.63,  +1.732, +6.364888E+01,  10
1582842360, +2.62,  +1.688, +6.065621E+01,  10
1582842960, +2.63,  +1.765, +6.433502E+01,  10
1582843560, +2.63,  +1.665, +6.266495E+01,  10
1582844160, +2.63,  +1.699, +6.139265E+01,  10
1582844760, +2.63,  +1.743, +6.105689E+01,  10
1582845360, +2.63,  +1.721, +6.432989E+01,  10
1582845960, +2.62,  +1.699, +6.222048E+01,  10
1582846560, +2.63,  +1.710, +6.501373E+01,  10
1582847160, +2.63,  +1.732, +6.330217E+01,  10
1582847760, +2.62,  +1.699, +6.316392E+01,  10
1582848360, +2.63,  +1.676, +6.429207E+01,  10
1582848960, +2.62,  +1.710, +6.335109E+01,  10
1582849560, +2.63,  +1.688, +6.353435E+01,  10
1582850160, +2.62,  +1.754, +6.464452E+01,  10
1582850760, +2.63,  +1.743, +6.387310E+01,  10
1582851360, +2.63,  +1.721, +6.423075E+01,  10
1582851960, +2.62,  +1.665, +6.521177E+01,  10
1582852560, +2.63,  +1.688, +6.404511E+01,  10
1582853160, +2.63,  +1.710, +6.532086E+01,  10
1582853760, +2.63,  +1.732, +6.411164E+01,  10
1582854360, +2.63,  +1.710, +6.466098E+01,  10
1582854960, +2.63,  +1.710, +6.389744E+01,  10
1582855560, +2.63,  +1.699, +6.426267E+01,  10
1582856160, +2.63,  +1.654, +6.261113E+01,  10
1582856760, +2.63,  +1.688, +6.129550E+01,  10
1582857360, +2.63,  +1.721, +6.300354E+01,  10
1582857960, +2.63,  +1.699, +6.426964E+01,  10
1582858560, +2.63,  +1.688, +6.259360E+01,  10
1582859160, +2.62,  +1.699, +5.774370E+01,  10
1582859760, +2.63,  +1.676, +6.072794E+01,  10
1582860360, +2.63,  +1.732, +6.140482E+01,  10
1582860960, +2.63,  +1.721, +6.399229E+01,  10
1582861560, +2.63,  +1.721, +6.196886E+01,  10
1582862160, +2.63,  +1.721, +6.155593E+01,  10
1582862760, +2.63,  +1.676, +6.131563E+01,  10
1582863360, +2.63,  +1.710, +6.149201E+01,  10
1582863960, +2.63,  +1.676, +5.897527E+01,  10
1582864560, +2.63,  +1.699, +5.835887E+01,  10
1582865160, +2.63,  +1.688, +5.738474E+01,  10
1582865760, +2.63,  +1.665, +5.565182E+01,  10
1582866360, +2.62,  +1.710, +5.658553E+01,  10
1582866960, +2.62,  +1.743, +5.732939E+01,  10
1582867560, +2.62,  +1.710, +5.736890E+01,  10
1582868160, +2.62,  +1.688, +5.685645E+01,  10
1582868760, +2.63,  +1.699, +5.651021E+01,  10
1582869360, +2.63,  +1.688, +5.871744E+01,  10
1582869960, +2.62,  +1.721, +5.778725E+01,  10
1582870560, +2.62,  +1.654, +4.718543E+01,  10
1582871160, +2.63,  +1.699, +4.898633E+01,  10
1582871760, +2.63,  +1.665, +5.439139E+01,  10
1582872360, +2.62,  +1.654, +5.408533E+01,  10
1582872960, +2.63,  +1.721, +5.331828E+01,  10
1582873560, +2.62,  +1.676, +5.125863E+01,  10
1582874160, +2.63,  +1.710, +5.205233E+01,  10
1582874760, +2.63,  +1.688, +4.962125E+01,  10
1582875360, +2.63,  +1.710, +5.270976E+01,  10
1582875960, +2.63,  +1.676, +5.025518E+01,  10
1582876560, +2.63,  +1.676, +5.010101E+01,  10
1582877160, +2.62,  +1.654, +5.145797E+01,  10
1582877760, +2.62,  +1.654, +5.128895E+01,  10
1582878360, +2.63,  +1.665, +4.990832E+01,  10
1582878960, +2.63,  +1.688, +5.228237E+01,  10
1582879560, +2.63,  +1.665, +4.934314E+01,  10
1582880160, +2.63,  +1.665, +4.750994E+01,  10
1582880760, +2.63,  +1.632, +4.895417E+01,  10
1582881360, +2.62,  +1.676, +5.072108E+01,  10
1582881960, +2.63,  +1.676, +5.318385E+01,  10
1582882560, +2.63,  +1.688, +5.303572E+01,  10
1582883160, +2.62,  +1.699, +5.007505E+01,  10
1582883760, +2.63,  +1.654, +4.960908E+01,  10
1582884360, +2.62,  +1.654, +5.158842E+01,  10
1582884960, +2.63,  +1.665, +4.837544E+01,  10
1582885560, +2.63,  +1.654, +4.687907E+01,  10
1582886160, +2.63,  +1.665, +4.495454E+01,  10
1582886760, +2.62,  +1.643, +4.557079E+01,  10
1582887360, +2.62,  +1.654, +4.566686E+01,  10
1582887960, +2.62,  +1.710, +4.845436E+01,  10
1582888560, +2.63,  +1.721, +5.079526E+01,  10
1582889160, +2.63,  +1.676, +4.511308E+01,  10
1582889760, +2.63,  +1.699, +4.379492E+01,  10
1582890360, +2.63,  +1.654, +4.704021E+01,  10
1582890960, +2.62,  +1.699, +3.540431E+01,  10
1582891560, +2.63,  +1.710, +4.385923E+01,  10
1582892160, +2.62,  +1.710, +4.759499E+01,  10
1582892760, +2.63,  +1.699, +4.641210E+01,  10
1582893360, +2.62,  +1.676, +4.951913E+01,  10
1582893960, +2.62,  +1.654, +5.114526E+01,  10
1582894560, +2.62,  +1.665, +4.949310E+01,  10
1582895160, +2.63,  +1.688, +4.919815E+01,  10
1582895760, +2.62,  +1.688, +4.042968E+01,  10
1582896360, +2.62,  +1.676, +4.354291E+01,  10
1582896960, +2.63,  +1.688, +4.669236E+01,  10
1582897560, +2.62,  +1.699, +4.925962E+01,  10
1582898160, +2.62,  +1.688, +4.703470E+01,  10
1582898760, +2.63,  +1.654, +4.967652E+01,  10
