7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1579419360, +2.69,  +2.549, +7.012498E+01,  10
1579419960, +2.69,  +2.517, +6.952443E+01,  10
1579420560, +2.69,  +2.528, +6.988637E+01,  10
1579421160, +2.69,  +2.484, +6.989081E+01,  10
1579421760, +2.69,  +2.538, +6.990367E+01,  10
1579422360, +2.69,  +2.495, +6.978639E+01,  10
1579422960, +2.69,  +2.528, +7.004552E+01,  10
1579423560, +2.69,  +2.528, +7.003595E+01,  10
1579424160, +2.69,  +2.484, +6.989494E+01,  10
1579424760, +2.69,  +2.495, +6.934522E+01,  10
1579425360, +2.71,  +2.528, +6.943218E+01,  10
1579425960, +2.69,  +2.538, +6.926675E+01,  10
1579426560, +2.69,  +2.528, +6.940378E+01,  10
1579427160, +2.69,  +2.506, +6.961109E+01,  10
1579427760, +2.69,  +2.549, +6.953522E+01,  10
1579428360, +2.69,  +2.506, +6.985054E+01,  10
1579428960, +2.69,  +2.506, +6.998994E+01,  10
1579429560, +2.69,  +2.506, +6.976810E+01,  10
1579430160, +2.69,  +2.528, +6.970655E+01,  10
1579430760, +2.69,  +2.517, +6.952274E+01,  10
1579431360, +2.69,  +2.506, +6.990344E+01,  10
1579431960, +2.69,  +2.517, +6.985337E+01,  10
1579432560, +2.69,  +2.495, +6.964331E+01,  10
1579433160, +2.69,  +2.549, +6.963421E+01,  10
1579433760, +2.69,  +2.495, +6.978532E+01,  10
1579434360, +2.69,  +2.549, +7.011909E+01,  10
1579434960, +2.69,  +2.484, +6.978471E+01,  10
1579435560, +2.71,  +2.571, +6.992419E+01,  10
1579436160, +2.69,  +2.560, +6.988116E+01,  10
1579436760, +2.69,  +2.549, +6.995113E+01,  10
1579437360, +2.69,  +2.528, +6.990681E+01,  10
1579437960, +2.69,  +2.528, +6.900670E+01,  10
1579438560, +2.69,  +2.528, +6.931391E+01,  10
1579439160, +2.69,  +2.549, +6.902630E+01,  10
1579439760, +2.69,  +2.528, +6.925221E+01,  10
1579440360, +2.69,  +2.538, +6.957212E+01,  10
1579440960, +2.69,  +2.517, +6.916685E+01,  10
1579441560, +2.69,  +2.517, +6.953216E+01,  10
1579442160, +2.69,  +2.506, +6.893888E+01,  10
1579442760, +2.69,  +2.528, +6.915545E+01,  10
1579443360, +2.69,  +2.528, +6.970440E+01,  10
1579443960, +2.69,  +2.517, +6.923100E+01,  10
1579444560, +2.69,  +2.517, +6.935678E+01,  10
1579445160, +2.69,  +2.517, +6.905524E+01,  10
1579445760, +2.69,  +2.538, +6.926484E+01,  10
1579446360, +2.68,  +2.495, +6.929875E+01,  10
1579446960, +2.69,  +2.538, +6.952167E+01,  10
1579447560, +2.69,  +2.549, +6.944527E+01,  10
1579448160, +2.69,  +2.506, +6.968879E+01,  10
1579448760, +2.69,  +2.528, +6.964347E+01,  10
1579449360, +2.69,  +2.517, +6.915047E+01,  10
1579449960, +2.69,  +2.538, +6.927540E+01,  10
1579450560, +2.69,  +2.538, +6.961507E+01,  10
1579451160, +2.69,  +2.495, +6.888560E+01,  10
1579451760, +2.69,  +2.474, +6.947337E+01,  10
1579452360, +2.69,  +2.538, +6.924693E+01,  10
1579452960, +2.70,  +2.484, +6.955712E+01,  10
1579453560, +2.69,  +2.474, +6.951402E+01,  10
1579454160, +2.69,  +2.506, +6.955252E+01,  10
1579454760, +2.69,  +2.538, +6.924677E+01,  10
1579455360, +2.69,  +2.549, +6.960060E+01,  10
1579455960, +2.69,  +2.528, +6.880430E+01,  10
1579456560, +2.69,  +2.517, +6.934422E+01,  10
1579457160, +2.69,  +2.474, +6.943854E+01,  10
1579457760, +2.69,  +2.495, +6.927793E+01,  10
1579458360, +2.69,  +2.495, +6.965970E+01,  10
1579458960, +2.71,  +2.528, +6.977705E+01,  10
1579459560, +2.69,  +2.484, +6.978203E+01,  10
1579460160, +2.69,  +2.528, +6.944053E+01,  10
1579460760, +2.69,  +2.517, +6.966000E+01,  10
1579461360, +2.69,  +2.484, +6.960619E+01,  10
1579461960, +2.69,  +2.484, +6.977445E+01,  10
1579462560, +2.69,  +2.506, +6.962977E+01,  10
1579463160, +2.69,  +2.495, +6.963237E+01,  10
1579463760, +2.69,  +2.463, +6.984671E+01,  10
