7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1585964340, +2.80,  +1.433, +3.342594E+02,   1
1585964940, +2.78,  +1.466, +3.058202E+02,   1
1585965540, +2.78,  +1.466, +3.350663E+02,   1
1585966140, +2.78,  +1.411, +3.219429E+02,   1
1585966740, +2.78,  +1.455, +3.214032E+02,   1
1585967340, +2.78,  +1.477, +3.363371E+02,   1
1585967940, +2.78,  +1.488, +2.876558E+02,   1
1585968540, +2.78,  +1.466, +3.351015E+02,   1
1585969140, +2.78,  +1.422, +3.312731E+02,   1
1585969740, +2.78,  +1.455, +3.251130E+02,   1
1585970340, +2.78,  +1.511, +2.888631E+02,   1
1585970940, +2.78,  +1.455, +3.094159E+02,   1
1585971540, +2.78,  +1.444, +3.133599E+02,   1
1585972140, +2.78,  +1.455, +3.306469E+02,   1
1585972740, +2.78,  +1.488, +2.895727E+02,   1
1585973340, +2.78,  +1.488, +3.290523E+02,   1
1585973940, +2.78,  +1.455, +3.266999E+02,   1
1585974540, +2.78,  +1.477, +2.505863E+01,  10
1585975140, +2.80,  +1.511, +2.096576E+01,  10
1585975740, +2.75,  +1.477, +3.214989E+02,   1
1585976340, +2.78,  +1.499, +2.898429E+02,   1
1585976940, +2.78,  +1.499, +2.992551E+02,   1
1585977540, +2.78,  +1.477, +3.044752E+02,   1
1585978140, +2.78,  +1.444, +2.638411E+02,   1
1585978740, +2.78,  +1.488, +2.096696E+02,   1
1585979340, +2.78,  +1.499, +2.749611E+02,   1
1585979940, +2.78,  +1.477, +2.943856E+02,   1
1585980540, +2.78,  +1.499, +2.937716E+02,   1
1585981140, +2.78,  +1.477, +3.023807E+02,   1
1585981740, +2.78,  +1.466, +1.536380E+01,  10
1585982340, +2.75,  +1.511, +3.106553E+02,   1
1585982940, +2.79,  +1.544, +2.947423E+02,   1
1585983540, +2.78,  +1.455, +2.981604E+02,   1
1585984140, +2.78,  +1.455, +3.321971E+02,   1
1585984740, +2.78,  +1.411, +2.887130E+02,   1
1585985340, +2.78,  +1.499, +3.227957E+02,   1
1585985940, +2.78,  +1.466, +3.319659E+02,   1
1585986540, +2.78,  +1.488, +2.924457E+02,   1
1585987140, +2.78,  +1.477, +2.754521E+01,  10
1585987740, +2.75,  +1.477, +3.124634E+02,   1
1585988340, +2.80,  +1.477, +3.101041E+02,   1
1585988940, +2.78,  +1.477, +3.029196E+02,   1
1585989540, +2.78,  +1.488, +2.429775E+02,   1
1585990140, +2.79,  +1.522, +3.060774E+02,   1
1585990740, +2.79,  +1.477, +3.289199E+02,   1
1585991340, +2.78,  +1.488, +3.052200E+02,   1
1585991940, +2.78,  +1.444, +3.274034E+02,   1
1585992540, +2.78,  +1.499, +2.191483E+02,   1
1585993140, +2.78,  +1.455, +2.465755E+02,   1
1585993740, +2.79,  +1.499, +2.603205E+02,   1
1585994340, +2.78,  +1.444, +2.186499E+02,   1
1585994940, +2.78,  +1.477, +2.968743E+02,   1
1585995540, +2.78,  +1.466, +2.920676E+02,   1
1585996140, +2.78,  +1.433, +2.379029E+02,   1
1585996740, +2.79,  +1.488, +2.846098E+02,   1
1585997340, +2.78,  +1.477, +2.545278E+02,   1
1585997940, +2.79,  +1.466, +3.011605E+02,   1
1585998540, +2.78,  +1.477, +2.414610E+02,   1
1585999140, +2.78,  +1.522, +3.217048E+02,   1
1585999740, +2.78,  +1.455, +3.121511E+02,   1
1586000340, +2.78,  +1.466, +3.010112E+02,   1
1586000940, +2.78,  +1.455, +2.817858E+02,   1
1586001540, +2.78,  +1.499, +2.410476E+02,   1
1586002140, +2.78,  +1.499, +2.282420E+02,   1
1586002740, +2.78,  +1.466, +3.266777E+02,   1
1586003340, +2.78,  +1.455, +2.692901E+02,   1
1586003940, +2.79,  +1.399, +3.138934E+02,   1
1586004540, +2.78,  +1.466, +3.090752E+02,   1
1586005140, +2.79,  +1.477, +3.740647E+01,  10
1586005740, +2.81,  +1.455, +3.805869E+01,  10
1586006340, +2.81,  +1.522, +4.090805E+01,  10
1586006940, +2.81,  +1.455, +5.299270E+01,  10
1586007540, +2.81,  +1.455, +5.381893E+01,  10
1586008140, +2.81,  +1.522, +5.472768E+01,  10
1586008740, +2.81,  +1.499, +4.969306E+01,  10
1586009340, +2.81,  +1.466, +5.250674E+01,  10
1586009940, +2.81,  +1.422, +4.999238E+01,  10
1586010540, +2.80,  +1.455, +4.960755E+01,  10
1586011140, +2.81,  +1.499, +5.050513E+01,  10
1586011740, +2.81,  +1.444, +5.148362E+01,  10
1586012340, +2.81,  +1.477, +3.370768E+01,  10
1586012940, +2.81,  +1.477, +5.595000E+01,  10
1586013540, +2.81,  +1.455, +5.013921E+01,  10
1586014140, +2.81,  +1.477, +5.834785E+01,  10
1586014740, +2.81,  +1.466, +5.557106E+01,  10
1586015340, +2.81,  +1.444, +5.688700E+01,  10
1586015940, +2.81,  +1.477, +5.734807E+01,  10
1586016540, +2.81,  +1.477, +5.833108E+01,  10
1586017140, +2.81,  +1.444, +6.314018E+01,  10
1586017740, +2.80,  +1.466, +6.392309E+01,  10
1586018340, +2.81,  +1.455, +6.521667E+01,  10
