7377-267594
OS REV: 1.04 Sensor Cal: 1572899216
Time (sec),  Bat (Volts),  T (deg C), Sensor ( ppb), Gain ()
1574286360, +2.97,  +3.811, +6.968695E+01,  10
1574286960, +2.99,  +3.811, +6.959279E+01,  10
1574287560, +2.97,  +3.821, +6.977108E+01,  10
1574288160, +2.97,  +3.801, +6.959516E+01,  10
1574288760, +2.97,  +3.769, +6.980476E+01,  10
1574289360, +2.97,  +3.842, +6.993720E+01,  10
1574289960, +2.97,  +3.801, +6.856638E+01,  10
1574290560, +2.97,  +3.842, +5.633268E+01,  10
1574291160, +2.97,  +3.832, +6.910867E+01,  10
1574291760, +2.97,  +3.811, +4.887456E+01,  10
1574292360, +2.97,  +3.790, +6.591085E+01,  10
1574292960, +2.97,  +3.790, +6.109011E+01,  10
1574293560, +2.97,  +3.842, +6.315282E+01,  10
1574294160, +2.97,  +3.811, +5.299033E+01,  10
1574294760, +2.97,  +3.821, +4.453013E+01,  10
1574295360, +2.97,  +3.769, +5.955684E+01,  10
1574295960, +2.97,  +3.811, +5.221569E+01,  10
1574296560, +2.97,  +3.821, +6.683147E+01,  10
1574297160, +2.97,  +3.780, +6.959784E+01,  10
1574297760, +2.97,  +3.801, +6.937217E+01,  10
1574298360, +2.97,  +3.842, +6.966307E+01,  10
1574298960, +2.97,  +3.790, +6.962632E+01,  10
1574299560, +2.97,  +3.759, +6.951073E+01,  10
1574300160, +2.97,  +3.759, +6.900012E+01,  10
1574300760, +2.97,  +3.801, +6.913271E+01,  10
1574301360, +2.97,  +3.832, +6.891829E+01,  10
1574301960, +2.97,  +3.790, +6.982214E+01,  10
1574302560, +2.97,  +3.832, +6.931161E+01,  10
1574303160, +2.97,  +3.790, +6.990558E+01,  10
1574303760, +2.97,  +3.801, +6.896100E+01,  10
1574304360, +2.97,  +3.790, +6.977889E+01,  10
1574304960, +2.97,  +3.811, +6.982888E+01,  10
1574305560, +2.97,  +3.842, +6.930802E+01,  10
1574306160, +2.97,  +3.780, +6.944053E+01,  10
1574306760, +2.97,  +3.801, +6.886493E+01,  10
1574307360, +2.97,  +3.759, +6.959057E+01,  10
1574307960, +2.97,  +3.790, +6.885727E+01,  10
1574308560, +2.97,  +3.832, +6.900525E+01,  10
1574309160, +2.97,  +3.780, +6.872958E+01,  10
1574309760, +2.97,  +3.759, +6.936551E+01,  10
1574310360, +2.97,  +3.832, +6.941044E+01,  10
1574310960, +2.97,  +3.780, +6.939222E+01,  10
1574311560, +2.97,  +3.801, +6.898183E+01,  10
1574312160, +2.97,  +3.790, +6.914389E+01,  10
1574312760, +2.97,  +3.780, +6.922120E+01,  10
1574313360, +2.97,  +3.832, +6.935984E+01,  10
1574313960, +2.97,  +3.717, +6.864032E+01,  10
1574314560, +2.97,  +3.769, +6.894363E+01,  10
1574315160, +2.97,  +3.811, +6.950958E+01,  10
1574315760, +2.97,  +3.790, +6.926874E+01,  10
1574316360, +2.97,  +3.832, +6.890535E+01,  10
1574316960, +2.97,  +3.821, +6.924999E+01,  10
1574317560, +2.97,  +3.832, +6.817343E+01,  10
1574318160, +2.97,  +3.863, +6.909214E+01,  10
1574318760, +2.97,  +3.821, +6.813171E+01,  10
1574319360, +2.97,  +3.811, +6.916234E+01,  10
1574319960, +2.97,  +3.790, +6.903656E+01,  10
1574320560, +2.97,  +3.790, +6.888353E+01,  10
1574321160, +2.97,  +3.853, +6.847796E+01,  10
1574321760, +2.97,  +3.790, +6.880996E+01,  10
1574322360, +2.96,  +3.842, +6.888621E+01,  10
1574322960, +2.97,  +3.821, +6.869728E+01,  10
1574323560, +2.97,  +3.842, +6.924180E+01,  10
1574324160, +2.97,  +3.842, +6.846372E+01,  10
1574324760, +2.97,  +3.884, +6.902936E+01,  10
1574325360, +2.97,  +3.863, +6.929638E+01,  10
1574325960, +2.96,  +3.801, +6.922687E+01,  10
1574326560, +2.97,  +3.790, +6.877888E+01,  10
1574327160, +2.96,  +3.811, +6.907086E+01,  10
1574327760, +2.96,  +3.811, +6.927303E+01,  10
1574328360, +2.97,  +3.832, +6.910668E+01,  10
1574328960, +2.97,  +3.853, +6.896866E+01,  10
1574329560, +2.97,  +3.853, +6.903036E+01,  10
1574330160, +2.97,  +3.863, +6.887327E+01,  10
1574330760, +2.97,  +3.853, +6.942790E+01,  10
1574331360, +2.97,  +3.863, +6.950713E+01,  10
1574331960, +2.97,  +3.863, +6.952986E+01,  10
1574332560, +2.96,  +3.863, +6.951915E+01,  10
1574333160, +2.96,  +3.780, +6.910324E+01,  10
1574333760, +2.96,  +3.842, +6.906955E+01,  10
1574334360, +2.96,  +3.832, +6.871205E+01,  10
1574334960, +2.97,  +3.853, +6.931046E+01,  10
1574335560, +2.96,  +3.790, +6.922786E+01,  10
1574336160, +2.96,  +3.832, +6.918201E+01,  10
1574336760, +2.96,  +3.873, +6.927931E+01,  10
1574337360, +2.97,  +3.842, +6.939253E+01,  10
1574337960, +2.96,  +3.832, +6.960749E+01,  10
1574338560, +2.96,  +3.821, +6.924417E+01,  10
1574339160, +2.96,  +3.884, +6.946755E+01,  10
1574339760, +2.96,  +3.811, +6.911579E+01,  10
1574340360, +2.96,  +3.811, +6.921761E+01,  10
1574340960, +2.96,  +3.842, +6.934445E+01,  10
1574341560, +2.96,  +3.832, +6.924425E+01,  10
1574342160, +2.96,  +3.863, +6.945676E+01,  10
1574342760, +2.96,  +3.832, +6.937293E+01,  10
1574343360, +2.96,  +3.842, +6.959248E+01,  10
1574343960, +2.96,  +3.853, +6.884518E+01,  10
1574344560, +2.96,  +3.832, +6.948072E+01,  10
1574345160, +2.96,  +3.832, +6.943838E+01,  10
1574345760, +2.96,  +3.842, +6.959279E+01,  10
1574346360, +2.96,  +3.790, +6.939636E+01,  10
1574346960, +2.97,  +3.821, +6.928275E+01,  10
1574347560, +2.96,  +3.821, +6.925963E+01,  10
1574348160, +2.96,  +3.811, +6.933274E+01,  10
1574348760, +2.96,  +3.811, +6.920689E+01,  10
1574349360, +2.96,  +3.790, +6.934683E+01,  10
1574349960, +2.96,  +3.811, +6.876633E+01,  10
1574350560, +2.96,  +3.811, +6.849878E+01,  10
1574351160, +2.96,  +3.811, +6.916080E+01,  10
1574351760, +2.96,  +3.811, +6.920291E+01,  10
1574352360, +2.96,  +3.790, +6.934905E+01,  10
1574352960, +2.96,  +3.832, +6.894592E+01,  10
1574353560, +2.96,  +3.832, +6.912773E+01,  10
1574354160, +2.96,  +3.884, +6.966406E+01,  10
1574354760, +2.96,  +3.873, +6.961943E+01,  10
1574355360, +2.96,  +3.873, +6.893896E+01,  10
1574355960, +2.96,  +3.842, +6.885743E+01,  10
1574356560, +2.97,  +3.853, +6.912505E+01,  10
1574357160, +2.96,  +3.842, +6.911870E+01,  10
1574357760, +2.96,  +3.832, +6.976580E+01,  10
1574358360, +2.98,  +3.821, +6.941840E+01,  10
1574358960, +2.96,  +3.863, +6.956163E+01,  10
1574359560, +2.96,  +3.863, +6.884441E+01,  10
1574360160, +2.96,  +3.884, +6.887404E+01,  10
1574360760, +2.96,  +3.832, +6.894424E+01,  10
