Serial Number:20472265 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2018-12-11 12:18:22,37.01,8, , , , 
2018-12-11 12:28:22,37.09,8, , , , 
2018-12-11 12:38:22,37.09,9, , , , 
2018-12-11 12:48:22,37.09,9, , , , 
2018-12-11 12:58:22,37.09,7, , , , 
2018-12-11 13:08:22,37.01,7, , , , 
2018-12-11 13:18:22,37.09,6, , , , 
2018-12-11 13:28:22,37.01,10, , , , 
2018-12-11 13:38:22,37.09,8, , , , 
2018-12-11 13:48:22,37.01,6, , , , 
2018-12-11 13:58:22,37.09,3, , , , 
2018-12-11 14:08:22,37.01,3, , , , 
2018-12-11 14:18:22,37.01,3, , , , 
2018-12-11 14:28:22,37.01,4, , , , 
2018-12-11 14:38:22,37.01,3, , , , 
2018-12-11 14:48:22,37.01,3, , , , 
2018-12-11 14:58:22,37.01,2, , , , 
2018-12-11 15:08:22,36.94,1, , , , 
2018-12-11 15:18:22,37.01,1, , , , 
2018-12-11 15:28:22,37.09,1, , , , 
2018-12-11 15:38:22,37.01,1, , , , 
2018-12-11 15:48:22,36.94,1, , , , 
2018-12-11 15:58:22,37.01,0, , , , 
2018-12-11 16:08:22,37.01,0, , , , 
2018-12-11 16:18:22,37.01,0, , , , 
2018-12-11 16:28:22,37.01,0, , , , 
2018-12-11 16:38:22,37.01,0, , , , 
2018-12-11 16:48:22,37.09,0, , , , 
2018-12-11 16:58:22,37.01,0, , , , 
2018-12-11 17:08:22,37.01,0, , , , 
2018-12-11 17:18:22,37.01,0, , , , 
2018-12-11 17:28:22,37.25,0, , , , 
2018-12-11 17:38:22,37.09,0, , , , 
2018-12-11 17:48:22,37.01,0, , , , 
2018-12-11 17:58:22,37.01,0, , , , 
2018-12-11 18:08:22,37.01,0, , , , 
2018-12-11 18:18:22,36.94,0, , , , 
2018-12-11 18:28:22,37.01,0, , , , 
2018-12-11 18:38:22,37.01,0, , , , 
2018-12-11 18:48:22,36.94,0, , , , 
2018-12-11 18:58:22,37.09,0, , , , 
2018-12-11 19:08:22,36.94,0, , , , 
2018-12-11 19:18:22,37.01,0, , , , 
2018-12-11 19:28:22,37.01,0, , , , 
2018-12-11 19:38:22,37.01,0, , , , 
2018-12-11 19:48:22,36.94,0, , , , 
2018-12-11 19:58:22,37.09,0, , , , 
2018-12-11 20:08:22,37.01,0, , , , 
2018-12-11 20:18:22,37.01,0, , , , 
2018-12-11 20:28:22,37.01,0, , , , 
2018-12-11 20:38:22,37.01,0, , , , 
2018-12-11 20:48:22,37.09,0, , , , 
2018-12-11 20:58:22,37.01,0, , , , 
2018-12-11 21:08:22,37.09,0, , , , 
2018-12-11 21:18:22,37.01,0, , , , 
2018-12-11 21:28:22,37.01,0, , , , 
2018-12-11 21:38:22,37.01,0, , , , 
2018-12-11 21:48:22,37.01,0, , , , 
2018-12-11 21:58:22,37.01,0, , , , 
2018-12-11 22:08:22,36.94,0, , , , 
2018-12-11 22:18:22,36.94,0, , , , 
2018-12-11 22:28:22,37.09,0, , , , 
2018-12-11 22:38:22,37.09,0, , , , 
2018-12-11 22:48:22,37.01,0, , , , 
2018-12-11 22:58:22,37.01,0, , , , 
2018-12-11 23:08:22,37.09,0, , , , 
2018-12-11 23:18:22,37.01,0, , , , 
2018-12-11 23:28:22,37.01,0, , , , 
2018-12-11 23:38:22,37.01,0, , , , 
2018-12-11 23:48:22,37.09,0, , , , 
2018-12-11 23:58:22,37.01,0, , , , 
2018-12-12 00:08:22,37.01,0, , , , 
2018-12-12 00:18:22,36.94,0, , , , 
2018-12-12 00:28:22,37.09,0, , , , 
2018-12-12 00:38:22,37.09,0, , , , 
2018-12-12 00:48:22,36.94,0, , , , 
2018-12-12 00:58:22,37.01,0, , , , 
2018-12-12 01:08:22,37.01,0, , , , 
2018-12-12 01:18:22,37.01,0, , , , 
2018-12-12 01:28:22,36.94,0, , , , 
2018-12-12 01:38:22,37.01,0, , , , 
2018-12-12 01:48:22,37.01,0, , , , 
2018-12-12 01:58:22,37.01,0, , , , 
2018-12-12 02:08:22,37.01,0, , , , 
2018-12-12 02:18:22,37.01,0, , , , 
2018-12-12 02:28:22,37.09,0, , , , 
2018-12-12 02:38:22,37.17,0, , , , 
2018-12-12 02:48:22,37.01,0, , , , 
2018-12-12 02:58:22,37.01,0, , , , 
2018-12-12 03:08:22,37.01,0, , , , 
2018-12-12 03:18:22,37.01,0, , , , 
2018-12-12 03:28:22,36.94,0, , , , 
2018-12-12 03:38:22,36.94,0, , , , 
2018-12-12 03:48:22,36.94,0, , , , 
2018-12-12 03:58:22,37.01,0, , , , 
2018-12-12 04:08:22,37.01,0, , , , 
2018-12-12 04:18:22,37.01,0, , , , 
2018-12-12 04:28:22,36.94,0, , , , 
2018-12-12 04:38:22,37.01,0, , , , 
2018-12-12 04:48:22,36.94,0, , , , 
2018-12-12 04:58:22,37.09,0, , , , 
2018-12-12 05:08:22,36.94,0, , , , 
2018-12-12 05:18:22,37.01,0, , , , 
2018-12-12 05:28:22,36.94,0, , , , 
2018-12-12 05:38:22,36.94,0, , , , 
2018-12-12 05:48:22,36.94,0, , , , 
2018-12-12 05:58:22,37.01,0, , , , 
2018-12-12 06:08:22,37.01,0, , , , 
2018-12-12 06:18:22,37.01,0, , , , 
2018-12-12 06:28:22,37.01,0, , , , 
2018-12-12 06:38:22,37.01,0, , , , 
2018-12-12 06:48:22,36.94,0, , , , 
2018-12-12 06:58:22,37.01,0, , , , 
2018-12-12 07:08:22,37.01,0, , , , 
2018-12-12 07:18:22,37.01,0, , , , 
2018-12-12 07:28:22,37.01,0, , , , 
2018-12-12 07:38:22,37.01,0, , , , 
2018-12-12 07:48:22,36.94,0, , , , 
2018-12-12 07:58:22,36.94,1, , , , 
2018-12-12 08:08:22,36.94,1, , , , 
2018-12-12 08:18:22,36.94,1, , , , 
2018-12-12 08:28:22,37.01,1, , , , 
2018-12-12 08:38:22,36.94,1, , , , 
2018-12-12 08:48:22,37.01,1, , , , 
2018-12-12 08:58:22,37.01,2, , , , 
2018-12-12 09:08:22,37.01,2, , , , 
2018-12-12 09:18:22,37.01,2, , , , 
2018-12-12 09:28:22,37.01,2, , , , 
2018-12-12 09:38:22,37.01,3, , , , 
2018-12-12 09:48:22,37.01,3, , , , 
2018-12-12 09:58:22,37.01,3, , , , 
2018-12-12 10:08:22,37.09,3, , , , 
