Serial Number:20472264 --

"Date Time, GMT -0500","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2020-05-24 17:26:48,60.57,142, , , , 
2020-05-24 17:36:48,60.18,198, , , , 
2020-05-24 17:46:48,60.57,94, , , , 
2020-05-24 17:56:48,60.49,104, , , , 
2020-05-24 18:06:48,61.80,159, , , , 
2020-05-24 18:16:48,60.57,33, , , , 
2020-05-24 18:26:48,60.49,36, , , , 
2020-05-24 18:36:48,61.11,40, , , , 
2020-05-24 18:46:48,60.57,47, , , , 
2020-05-24 18:56:48,61.34,52, , , , 
2020-05-24 19:06:48,60.80,37, , , , 
2020-05-24 19:16:48,60.95,30, , , , 
2020-05-24 19:26:48,60.41,24, , , , 
2020-05-24 19:36:48,60.34,17, , , , 
2020-05-24 19:46:48,60.88,13, , , , 
2020-05-24 19:56:48,61.03,12, , , , 
2020-05-24 20:06:48,61.03,8, , , , 
2020-05-24 20:16:48,60.72,6, , , , 
2020-05-24 20:26:48,60.57,3, , , , 
2020-05-24 20:36:48,60.10,1, , , , 
2020-05-24 20:46:48,60.57,0, , , , 
2020-05-24 20:56:48,60.88,0, , , , 
2020-05-24 21:06:48,60.95,0, , , , 
2020-05-24 21:16:48,60.49,0, , , , 
2020-05-24 21:26:48,60.57,0, , , , 
2020-05-24 21:36:48,60.41,0, , , , 
2020-05-24 21:46:48,60.72,0, , , , 
2020-05-24 21:56:48,60.88,0, , , , 
2020-05-24 22:06:48,60.95,0, , , , 
2020-05-24 22:16:48,60.95,0, , , , 
2020-05-24 22:26:48,60.49,0, , , , 
2020-05-24 22:36:48,60.72,0, , , , 
2020-05-24 22:46:48,60.57,0, , , , 
2020-05-24 22:56:48,60.72,0, , , , 
2020-05-24 23:06:48,60.64,0, , , , 
2020-05-24 23:16:48,60.64,0, , , , 
2020-05-24 23:26:48,60.72,0, , , , 
2020-05-24 23:36:48,60.57,0, , , , 
2020-05-24 23:46:48,60.57,0, , , , 
2020-05-24 23:56:48,60.64,0, , , , 
2020-05-25 00:06:48,60.80,0, , , , 
2020-05-25 00:16:48,60.64,0, , , , 
2020-05-25 00:26:48,60.72,0, , , , 
2020-05-25 00:36:48,60.64,0, , , , 
2020-05-25 00:46:48,60.64,0, , , , 
2020-05-25 00:56:48,60.64,0, , , , 
2020-05-25 01:06:48,60.80,0, , , , 
2020-05-25 01:16:48,60.80,0, , , , 
2020-05-25 01:26:48,60.72,0, , , , 
2020-05-25 01:36:48,60.64,0, , , , 
2020-05-25 01:46:48,60.72,0, , , , 
2020-05-25 01:56:48,60.64,0, , , , 
2020-05-25 02:06:48,60.72,0, , , , 
2020-05-25 02:16:48,60.72,0, , , , 
2020-05-25 02:26:48,60.72,0, , , , 
2020-05-25 02:36:48,60.80,0, , , , 
2020-05-25 02:46:48,60.64,0, , , , 
2020-05-25 02:56:48,60.64,0, , , , 
2020-05-25 03:06:48,60.57,0, , , , 
2020-05-25 03:16:48,60.64,0, , , , 
2020-05-25 03:26:48,60.64,0, , , , 
2020-05-25 03:36:48,60.72,0, , , , 
2020-05-25 03:46:48,60.72,0, , , , 
2020-05-25 03:56:48,60.72,0, , , , 
2020-05-25 04:06:48,60.64,0, , , , 
2020-05-25 04:16:48,60.72,0, , , , 
2020-05-25 04:26:48,60.64,0, , , , 
2020-05-25 04:36:48,60.64,0, , , , 
2020-05-25 04:46:48,60.64,0, , , , 
2020-05-25 04:56:48,60.72,0, , , , 
2020-05-25 05:06:48,60.57,0, , , , 
2020-05-25 05:16:48,60.64,1, , , , 
2020-05-25 05:26:48,60.64,2, , , , 
2020-05-25 05:36:48,60.64,4, , , , 
2020-05-25 05:46:48,60.72,7, , , , 
2020-05-25 05:56:48,60.64,10, , , , 
2020-05-25 06:06:48,60.64,14, , , , 
2020-05-25 06:16:48,60.64,19, , , , 
2020-05-25 06:26:48,60.72,22, , , , 
2020-05-25 06:36:48,60.64,28, , , , 
2020-05-25 06:46:48,60.72,35, , , , 
2020-05-25 06:56:48,60.57,51, , , , 
2020-05-25 07:06:48,60.72,77, , , , 
2020-05-25 07:16:48,60.64,65, , , , 
2020-05-25 07:26:48,60.80,72, , , , 
2020-05-25 07:36:48,60.72,63, , , , 
2020-05-25 07:46:48,60.72,76, , , , 
2020-05-25 07:56:48,60.80,129, , , , 
2020-05-25 08:06:48,60.80,93, , , , 
2020-05-25 08:16:48,60.95,156, , , , 
2020-05-25 08:26:48,60.80,177, , , , 
2020-05-25 08:36:48,60.95,202, , , , 
2020-05-25 08:46:48,60.64,209, , , , 
2020-05-25 08:56:48,60.95,276, , , , 
2020-05-25 09:06:48,61.11,209, , , , 
2020-05-25 09:16:48,61.42,288, , , , 
2020-05-25 09:26:48,61.18,325, , , , 
2020-05-25 09:36:48,61.26,335, , , , 
2020-05-25 09:46:48,61.11,258, , , , 
2020-05-25 09:56:48,61.18,393, , , , 
2020-05-25 10:06:48,61.03,262, , , , 
2020-05-25 10:16:48,61.18,251, , , , 
2020-05-25 10:26:48,61.26,414, , , , 
2020-05-25 10:36:48,61.65,411, , , , 
2020-05-25 10:46:48,61.57,404, , , , 
2020-05-25 10:56:48,61.18,335, , , , 
2020-05-25 11:06:48,61.65,494, , , , 
2020-05-25 11:16:48,61.42,267, , , , 
2020-05-25 11:26:48,60.72,154, , , , 
2020-05-25 11:36:48,61.42,299, , , , 
2020-05-25 11:46:48,61.65,335, , , , 
2020-05-25 11:56:48,61.65,252, , , , 
2020-05-25 12:06:48,62.27,94, , , , 
2020-05-25 12:16:48,60.72,131, , , , 
2020-05-25 12:26:48,61.34,64, , , , 
2020-05-25 12:36:48,61.18,35, , , , 
2020-05-25 12:46:48,61.18,26, , , , 
2020-05-25 12:56:48,61.34,14, , , , 
2020-05-25 13:06:48,61.11,2, , , , 
2020-05-25 13:16:48,61.65,10, , , , 
2020-05-25 13:26:48,55.93,14, , , , 
2020-05-25 13:36:48,63.89,7, , , , 
2020-05-25 13:46:48,59.72,8, , , , 
2020-05-25 13:56:48,62.27,12, , , , 
2020-05-25 14:06:48,62.57,82, , , , 
2020-05-25 14:16:48,61.11,100, , , , 
2020-05-25 14:26:48,62.96,117, , , , 
2020-05-25 14:36:48,61.18,135, , , , 
2020-05-25 14:46:48,62.34,113, , , , 
2020-05-25 14:56:48,62.03,132, , , , 
2020-05-25 15:06:48,62.50,111, , , , 
2020-05-25 15:16:48,60.95,137, , , , 
2020-05-25 15:26:48,61.72,141, , , , 
2020-05-25 15:36:48,63.89,90, , , , 
2020-05-25 15:46:48,61.96,32, , , , 
2020-05-25 15:56:48,62.11,123, , , , 
2020-05-25 16:06:48,61.49,348, , , , 
2020-05-25 16:16:48,63.81,166, , , , 
2020-05-25 16:26:48,63.81,73, , , , 
2020-05-25 16:36:48,62.27,69, , , , 
2020-05-25 16:46:48,62.88,71, , , , 
2020-05-25 16:56:48,61.88,24, , , , 
2020-05-25 17:06:48,61.72,47, , , , 
2020-05-25 17:16:48,62.11,20, , , , 
2020-05-25 17:26:48,62.27,34, , , , 
2020-05-25 17:36:48,62.57,103, , , , 
2020-05-25 17:46:48,62.81,50, , , , 
2020-05-25 17:56:48,63.04,37, , , , 
2020-05-25 18:06:48,63.19,36, , , , 
2020-05-25 18:16:48,62.96,24, , , , 
2020-05-25 18:26:48,62.19,40, , , , 
2020-05-25 18:36:48,62.73,23, , , , 
2020-05-25 18:46:48,62.42,75, , , , 
2020-05-25 18:56:48,62.27,48, , , , 
2020-05-25 19:06:48,62.65,33, , , , 
2020-05-25 19:16:48,62.73,33, , , , 
2020-05-25 19:26:48,62.96,33, , , , 
2020-05-25 19:36:48,62.65,21, , , , 
2020-05-25 19:46:48,62.73,16, , , , 
2020-05-25 19:56:48,62.96,12, , , , 
2020-05-25 20:06:48,62.50,9, , , , 
2020-05-25 20:16:48,62.65,6, , , , 
2020-05-25 20:26:48,62.57,3, , , , 
2020-05-25 20:36:48,62.57,1, , , , 
2020-05-25 20:46:48,62.50,0, , , , 
2020-05-25 20:56:48,62.65,0, , , , 
2020-05-25 21:06:48,62.88,0, , , , 
2020-05-25 21:16:48,62.73,0, , , , 
2020-05-25 21:26:48,62.65,0, , , , 
2020-05-25 21:36:48,62.81,0, , , , 
2020-05-25 21:46:48,62.88,0, , , , 
2020-05-25 21:56:48,62.73,0, , , , 
2020-05-25 22:06:48,62.42,0, , , , 
2020-05-25 22:16:48,62.34,0, , , , 
2020-05-25 22:26:48,62.57,0, , , , 
2020-05-25 22:36:48,62.65,0, , , , 
2020-05-25 22:46:48,62.73,0, , , , 
2020-05-25 22:56:48,62.73,0, , , , 
2020-05-25 23:06:48,62.81,0, , , , 
2020-05-25 23:16:48,62.73,0, , , , 
2020-05-25 23:26:48,62.73,0, , , , 
2020-05-25 23:36:48,62.65,0, , , , 
2020-05-25 23:46:48,62.65,0, , , , 
2020-05-25 23:56:48,62.73,0, , , , 
2020-05-26 00:06:48,62.65,0, , , , 
2020-05-26 00:16:48,62.73,0, , , , 
2020-05-26 00:26:48,62.81,0, , , , 
2020-05-26 00:36:48,62.65,0, , , , 
2020-05-26 00:46:48,62.57,0, , , , 
2020-05-26 00:56:48,62.50,0, , , , 
2020-05-26 01:06:48,62.65,0, , , , 
2020-05-26 01:16:48,62.73,0, , , , 
2020-05-26 01:26:48,62.73,0, , , , 
2020-05-26 01:36:48,62.73,0, , , , 
2020-05-26 01:46:48,62.81,0, , , , 
2020-05-26 01:56:48,62.73,0, , , , 
2020-05-26 02:06:48,62.65,0, , , , 
2020-05-26 02:16:48,62.73,0, , , , 
2020-05-26 02:26:48,62.73,0, , , , 
2020-05-26 02:36:48,62.96,0, , , , 
2020-05-26 02:46:48,62.81,0, , , , 
2020-05-26 02:56:48,62.73,0, , , , 
2020-05-26 03:06:48,62.65,0, , , , 
2020-05-26 03:16:48,62.73,0, , , , 
2020-05-26 03:26:48,62.73,0, , , , 
2020-05-26 03:36:48,62.73,0, , , , 
2020-05-26 03:46:48,62.73,0, , , , 
2020-05-26 03:56:48,62.73,0, , , , 
2020-05-26 04:06:48,62.73,0, , , , 
2020-05-26 04:16:48,62.65,0, , , , 
2020-05-26 04:26:48,62.65,0, , , , 
2020-05-26 04:36:48,62.57,0, , , , 
2020-05-26 04:46:48,62.65,0, , , , 
2020-05-26 04:56:48,62.73,0, , , , 
2020-05-26 05:06:48,62.81,0, , , , 
2020-05-26 05:16:48,62.73,1, , , , 
2020-05-26 05:26:48,62.57,3, , , , 
2020-05-26 05:36:48,62.81,5, , , , 
2020-05-26 05:46:48,62.73,8, , , , 
2020-05-26 05:56:48,62.73,13, , , , 
2020-05-26 06:06:48,62.73,17, , , , 
2020-05-26 06:16:48,62.73,26, , , , 
2020-05-26 06:26:48,62.73,47, , , , 
2020-05-26 06:36:48,62.81,53, , , , 
2020-05-26 06:46:48,62.73,34, , , , 
2020-05-26 06:56:48,62.65,39, , , , 
2020-05-26 07:06:48,62.73,56, , , , 
2020-05-26 07:16:48,62.81,69, , , , 
2020-05-26 07:26:48,62.88,47, , , , 
2020-05-26 07:36:48,62.81,60, , , , 
2020-05-26 07:46:48,62.73,63, , , , 
2020-05-26 07:56:48,62.73,72, , , , 
2020-05-26 08:06:48,62.73,99, , , , 
2020-05-26 08:16:48,62.96,137, , , , 
2020-05-26 08:26:48,62.96,71, , , , 
2020-05-26 08:36:48,62.96,78, , , , 
2020-05-26 08:46:48,63.04,94, , , , 
2020-05-26 08:56:48,62.42,89, , , , 
2020-05-26 09:06:48,62.96,242, , , , 
2020-05-26 09:16:48,63.04,312, , , , 
2020-05-26 09:26:48,63.19,394, , , , 
2020-05-26 09:36:48,62.65,234, , , , 
2020-05-26 09:46:48,63.27,503, , , , 
2020-05-26 09:56:48,63.58,407, , , , 
2020-05-26 10:06:48,63.50,464, , , , 
2020-05-26 10:16:48,63.58,618, , , , 
2020-05-26 10:26:48,63.04,90, , , , 
2020-05-26 10:36:48,63.42,299, , , , 
2020-05-26 10:46:48,62.65,235, , , , 
2020-05-26 10:56:48,63.11,318, , , , 
2020-05-26 11:06:48,63.66,558, , , , 
2020-05-26 11:16:48,63.50,489, , , , 
2020-05-26 11:26:48,63.42,391, , , , 
2020-05-26 11:36:48,63.96,551, , , , 
2020-05-26 11:46:48,63.35,169, , , , 
2020-05-26 11:56:48,63.42,428, , , , 
2020-05-26 12:06:48,64.04,437, , , , 
2020-05-26 12:16:48,63.58,165, , , , 
2020-05-26 12:26:48,63.50,183, , , , 
2020-05-26 12:36:48,64.04,329, , , , 
2020-05-26 12:46:48,64.27,296, , , , 
2020-05-26 12:56:48,63.35,98, , , , 
2020-05-26 13:06:48,63.96,704, , , , 
2020-05-26 13:16:48,63.19,400, , , , 
2020-05-26 13:26:48,63.96,817, , , , 
2020-05-26 13:36:48,63.89,82, , , , 
2020-05-26 13:46:48,63.66,703, , , , 
2020-05-26 13:56:48,64.12,681, , , , 
2020-05-26 14:06:48,63.96,746, , , , 
2020-05-26 14:16:48,63.19,65, , , , 
2020-05-26 14:26:48,64.58,224, , , , 
