Serial Number:20472263 --

"Date Time, GMT -0500","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2020-05-24 23:07:33,45.59,0, , , , 
2020-05-24 23:17:33,45.35,0, , , , 
2020-05-24 23:27:33,45.51,0, , , , 
2020-05-24 23:37:33,45.43,0, , , , 
2020-05-24 23:47:33,45.59,0, , , , 
2020-05-24 23:57:33,45.51,0, , , , 
2020-05-25 00:07:33,45.43,0, , , , 
2020-05-25 00:17:33,45.51,0, , , , 
2020-05-25 00:27:33,45.59,0, , , , 
2020-05-25 00:37:33,45.66,0, , , , 
2020-05-25 00:47:33,45.59,0, , , , 
2020-05-25 00:57:33,45.51,0, , , , 
2020-05-25 01:07:33,45.51,0, , , , 
2020-05-25 01:17:33,45.51,0, , , , 
2020-05-25 01:27:33,45.51,0, , , , 
2020-05-25 01:37:33,45.51,0, , , , 
2020-05-25 01:47:33,45.51,0, , , , 
2020-05-25 01:57:33,45.59,0, , , , 
2020-05-25 02:07:33,45.59,0, , , , 
2020-05-25 02:17:33,45.59,0, , , , 
2020-05-25 02:27:33,45.43,0, , , , 
2020-05-25 02:37:33,45.59,0, , , , 
2020-05-25 02:47:33,45.51,0, , , , 
2020-05-25 02:57:33,45.59,0, , , , 
2020-05-25 03:07:33,45.59,0, , , , 
2020-05-25 03:17:33,45.51,0, , , , 
2020-05-25 03:27:33,45.59,0, , , , 
2020-05-25 03:37:33,45.51,0, , , , 
2020-05-25 03:47:33,45.59,0, , , , 
2020-05-25 03:57:33,45.59,0, , , , 
2020-05-25 04:07:33,45.59,0, , , , 
2020-05-25 04:17:33,45.59,0, , , , 
2020-05-25 04:27:33,45.59,0, , , , 
2020-05-25 04:37:33,45.66,0, , , , 
2020-05-25 04:47:33,45.51,0, , , , 
2020-05-25 04:57:33,45.51,0, , , , 
2020-05-25 05:07:33,45.51,0, , , , 
2020-05-25 05:17:33,45.51,0, , , , 
2020-05-25 05:27:33,45.59,0, , , , 
2020-05-25 05:37:33,45.66,0, , , , 
2020-05-25 05:47:33,45.51,1, , , , 
2020-05-25 05:57:33,45.51,1, , , , 
2020-05-25 06:07:33,45.43,1, , , , 
2020-05-25 06:17:33,45.59,2, , , , 
2020-05-25 06:27:33,45.66,2, , , , 
2020-05-25 06:37:33,45.43,3, , , , 
2020-05-25 06:47:33,45.51,4, , , , 
2020-05-25 06:57:33,45.51,5, , , , 
2020-05-25 07:07:33,45.66,8, , , , 
2020-05-25 07:17:33,45.51,8, , , , 
2020-05-25 07:27:33,45.51,7, , , , 
2020-05-25 07:37:33,45.51,6, , , , 
2020-05-25 07:47:33,45.59,8, , , , 
2020-05-25 07:57:33,45.66,13, , , , 
2020-05-25 08:07:33,45.51,12, , , , 
2020-05-25 08:17:33,45.51,14, , , , 
2020-05-25 08:27:33,45.51,10, , , , 
2020-05-25 08:37:33,45.66,18, , , , 
2020-05-25 08:47:33,45.59,18, , , , 
2020-05-25 08:57:33,45.59,19, , , , 
2020-05-25 09:07:33,45.59,17, , , , 
2020-05-25 09:17:33,45.43,22, , , , 
2020-05-25 09:27:33,45.66,24, , , , 
2020-05-25 09:37:33,45.59,26, , , , 
2020-05-25 09:47:33,45.74,24, , , , 
2020-05-25 09:57:33,45.59,29, , , , 
2020-05-25 10:07:33,45.43,21, , , , 
2020-05-25 10:17:33,45.43,30, , , , 
2020-05-25 10:27:33,45.51,24, , , , 
2020-05-25 10:37:33,45.66,31, , , , 
2020-05-25 10:47:33,45.74,36, , , , 
2020-05-25 10:57:33,45.66,34, , , , 
2020-05-25 11:07:33,45.59,32, , , , 
2020-05-25 11:17:33,45.74,33, , , , 
2020-05-25 11:27:33,45.74,10, , , , 
2020-05-25 11:37:33,45.74,16, , , , 
2020-05-25 11:47:33,45.35,37, , , , 
2020-05-25 11:57:33,45.35,29, , , , 
2020-05-25 12:07:33,45.59,6, , , , 
2020-05-25 12:17:33,46.05,10, , , , 
2020-05-25 12:27:33,45.59,5, , , , 
2020-05-25 12:37:33,45.66,2, , , , 
2020-05-25 12:47:33,45.66,2, , , , 
2020-05-25 12:57:33,45.59,1, , , , 
2020-05-25 13:07:33,45.51,0, , , , 
2020-05-25 13:17:33,46.13,1, , , , 
2020-05-25 13:27:33,43.81,1, , , , 
2020-05-25 13:37:33,47.52,0, , , , 
2020-05-25 13:47:33,47.83,1, , , , 
2020-05-25 13:57:33,45.51,1, , , , 
2020-05-25 14:07:33,44.50,6, , , , 
2020-05-25 14:17:33,45.12,7, , , , 
2020-05-25 14:27:33,44.74,9, , , , 
2020-05-25 14:37:33,47.44,10, , , , 
2020-05-25 14:47:33,45.82,8, , , , 
2020-05-25 14:57:33,45.74,9, , , , 
2020-05-25 15:07:33,45.89,8, , , , 
2020-05-25 15:17:33,47.13,11, , , , 
2020-05-25 15:27:33,45.82,11, , , , 
2020-05-25 15:37:33,45.28,5, , , , 
2020-05-25 15:47:33,46.20,2, , , , 
2020-05-25 15:57:33,46.28,8, , , , 
2020-05-25 16:07:33,46.90,18, , , , 
2020-05-25 16:17:33,45.59,10, , , , 
2020-05-25 16:27:33,45.20,5, , , , 
2020-05-25 16:37:33,45.74,5, , , , 
2020-05-25 16:47:33,46.13,5, , , , 
2020-05-25 16:57:33,46.90,2, , , , 
2020-05-25 17:07:33,46.36,4, , , , 
2020-05-25 17:17:33,46.28,1, , , , 
2020-05-25 17:27:33,45.97,2, , , , 
2020-05-25 17:37:33,46.13,6, , , , 
2020-05-25 17:47:33,45.74,3, , , , 
2020-05-25 17:57:33,45.82,3, , , , 
2020-05-25 18:07:33,46.20,3, , , , 
2020-05-25 18:17:33,46.20,2, , , , 
2020-05-25 18:27:33,46.59,3, , , , 
2020-05-25 18:37:33,46.05,2, , , , 
2020-05-25 18:47:33,46.13,4, , , , 
2020-05-25 18:57:33,46.13,3, , , , 
2020-05-25 19:07:33,46.20,2, , , , 
2020-05-25 19:17:33,46.20,2, , , , 
2020-05-25 19:27:33,46.20,2, , , , 
2020-05-25 19:37:33,46.44,1, , , , 
2020-05-25 19:47:33,46.28,1, , , , 
2020-05-25 19:57:33,46.20,1, , , , 
2020-05-25 20:07:33,45.97,0, , , , 
2020-05-25 20:17:33,45.82,0, , , , 
2020-05-25 20:27:33,46.05,0, , , , 
2020-05-25 20:37:33,46.20,0, , , , 
2020-05-25 20:47:33,46.44,0, , , , 
2020-05-25 20:57:33,46.20,0, , , , 
2020-05-25 21:07:33,46.28,0, , , , 
2020-05-25 21:17:33,46.13,0, , , , 
2020-05-25 21:27:33,46.13,0, , , , 
2020-05-25 21:37:33,46.13,0, , , , 
2020-05-25 21:47:33,46.05,0, , , , 
2020-05-25 21:57:33,46.20,0, , , , 
2020-05-25 22:07:33,46.28,0, , , , 
