Serial Number:20472262 --

"Date Time, GMT -0500","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2020-05-23 19:37:12,53.15,6, , , , 
2020-05-23 19:47:12,53.00,5, , , , 
2020-05-23 19:57:12,52.84,3, , , , 
2020-05-23 20:07:12,52.54,2, , , , 
2020-05-23 20:17:12,52.69,1, , , , 
2020-05-23 20:27:12,52.92,1, , , , 
2020-05-23 20:37:12,53.23,0, , , , 
2020-05-23 20:47:12,53.15,0, , , , 
2020-05-23 20:57:12,53.00,0, , , , 
2020-05-23 21:07:12,52.92,0, , , , 
2020-05-23 21:17:12,52.92,0, , , , 
2020-05-23 21:27:12,52.92,0, , , , 
2020-05-23 21:37:12,52.84,0, , , , 
2020-05-23 21:47:12,52.84,0, , , , 
2020-05-23 21:57:12,52.77,0, , , , 
2020-05-23 22:07:12,53.00,0, , , , 
2020-05-23 22:17:12,53.15,0, , , , 
2020-05-23 22:27:12,52.92,0, , , , 
2020-05-23 22:37:12,52.92,0, , , , 
2020-05-23 22:47:12,52.92,0, , , , 
2020-05-23 22:57:12,53.00,0, , , , 
2020-05-23 23:07:12,52.92,0, , , , 
2020-05-23 23:17:12,52.92,0, , , , 
2020-05-23 23:27:12,52.92,0, , , , 
2020-05-23 23:37:12,53.00,0, , , , 
2020-05-23 23:47:12,52.92,0, , , , 
2020-05-23 23:57:12,52.92,0, , , , 
2020-05-24 00:07:12,52.84,0, , , , 
2020-05-24 00:17:12,52.92,0, , , , 
2020-05-24 00:27:12,52.92,0, , , , 
2020-05-24 00:37:12,53.00,0, , , , 
2020-05-24 00:47:12,52.84,0, , , , 
2020-05-24 00:57:12,53.00,0, , , , 
2020-05-24 01:07:12,52.92,0, , , , 
2020-05-24 01:17:12,52.92,0, , , , 
2020-05-24 01:27:12,52.84,0, , , , 
2020-05-24 01:37:12,53.00,0, , , , 
2020-05-24 01:47:12,52.84,0, , , , 
2020-05-24 01:57:12,52.92,0, , , , 
2020-05-24 02:07:12,52.92,0, , , , 
2020-05-24 02:17:12,53.00,0, , , , 
2020-05-24 02:27:12,53.00,0, , , , 
2020-05-24 02:37:12,53.08,0, , , , 
2020-05-24 02:47:12,53.08,0, , , , 
2020-05-24 02:57:12,53.00,0, , , , 
2020-05-24 03:07:12,53.00,0, , , , 
2020-05-24 03:17:12,52.92,0, , , , 
2020-05-24 03:27:12,52.92,0, , , , 
2020-05-24 03:37:12,53.08,0, , , , 
2020-05-24 03:47:12,53.00,0, , , , 
2020-05-24 03:57:12,52.92,0, , , , 
2020-05-24 04:07:12,53.00,0, , , , 
2020-05-24 04:17:12,53.00,0, , , , 
2020-05-24 04:27:12,52.92,0, , , , 
2020-05-24 04:37:12,53.00,0, , , , 
2020-05-24 04:47:12,53.00,0, , , , 
2020-05-24 04:57:12,53.00,0, , , , 
2020-05-24 05:07:12,53.00,0, , , , 
2020-05-24 05:17:12,53.08,1, , , , 
2020-05-24 05:27:12,53.08,1, , , , 
2020-05-24 05:37:12,53.00,3, , , , 
2020-05-24 05:47:12,53.00,4, , , , 
2020-05-24 05:57:12,53.00,5, , , , 
2020-05-24 06:07:12,52.92,7, , , , 
2020-05-24 06:17:12,53.00,11, , , , 
2020-05-24 06:27:12,52.92,14, , , , 
2020-05-24 06:37:12,53.08,16, , , , 
2020-05-24 06:47:12,53.15,18, , , , 
2020-05-24 06:57:12,53.15,23, , , , 
2020-05-24 07:07:12,53.15,22, , , , 
2020-05-24 07:17:12,53.15,15, , , , 
2020-05-24 07:27:12,53.08,19, , , , 
2020-05-24 07:37:12,53.00,29, , , , 
2020-05-24 07:47:12,53.15,38, , , , 
2020-05-24 07:57:12,53.00,22, , , , 
2020-05-24 08:07:12,53.08,33, , , , 
2020-05-24 08:17:12,53.23,44, , , , 
2020-05-24 08:27:12,53.08,36, , , , 
2020-05-24 08:37:12,53.08,33, , , , 
2020-05-24 08:47:12,53.15,34, , , , 
2020-05-24 08:57:12,53.08,46, , , , 
2020-05-24 09:07:12,53.15,80, , , , 
2020-05-24 09:17:12,53.15,115, , , , 
2020-05-24 09:27:12,53.31,124, , , , 
2020-05-24 09:37:12,53.15,126, , , , 
2020-05-24 09:47:12,53.23,87, , , , 
2020-05-24 09:57:12,53.15,153, , , , 
2020-05-24 10:07:12,53.39,102, , , , 
2020-05-24 10:17:12,53.31,174, , , , 
2020-05-24 10:27:12,53.62,179, , , , 
2020-05-24 10:37:12,53.31,190, , , , 
2020-05-24 10:47:12,53.85,87, , , , 
2020-05-24 10:57:12,53.62,68, , , , 
2020-05-24 11:07:12,53.15,125, , , , 
2020-05-24 11:17:12,52.92,39, , , , 
2020-05-24 11:27:12,53.39,106, , , , 
2020-05-24 11:37:12,53.08,108, , , , 
2020-05-24 11:47:12,53.15,134, , , , 
2020-05-24 11:57:12,53.54,100, , , , 
2020-05-24 12:07:12,53.39,82, , , , 
2020-05-24 12:17:12,53.46,164, , , , 
2020-05-24 12:27:12,53.54,214, , , , 
2020-05-24 12:37:12,52.84,118, , , , 
2020-05-24 12:47:12,53.08,132, , , , 
2020-05-24 12:57:12,53.62,134, , , , 
2020-05-24 13:07:12,54.23,223, , , , 
2020-05-24 13:17:12,53.85,296, , , , 
2020-05-24 13:27:12,53.31,256, , , , 
2020-05-24 13:37:12,53.39,77, , , , 
2020-05-24 13:47:12,53.69,376, , , , 
2020-05-24 13:57:12,53.85,339, , , , 
2020-05-24 14:07:12,53.85,340, , , , 
2020-05-24 14:17:12,53.62,350, , , , 
2020-05-24 14:27:12,54.16,306, , , , 
2020-05-24 14:37:12,54.31,288, , , , 
2020-05-24 14:47:12,53.54,114, , , , 
2020-05-24 14:57:12,53.93,237, , , , 
2020-05-24 15:07:12,54.00,286, , , , 
2020-05-24 15:17:12,53.85,243, , , , 
2020-05-24 15:27:12,53.54,95, , , , 
2020-05-24 15:37:12,53.85,89, , , , 
2020-05-24 15:47:12,53.31,87, , , , 
2020-05-24 15:57:12,53.77,129, , , , 
2020-05-24 16:07:12,53.85,80, , , , 
2020-05-24 16:17:12,53.77,129, , , , 
2020-05-24 16:27:12,53.39,50, , , , 
2020-05-24 16:37:12,53.69,89, , , , 
2020-05-24 16:47:12,53.39,166, , , , 
2020-05-24 16:57:12,54.31,121, , , , 
2020-05-24 17:07:12,53.69,134, , , , 
2020-05-24 17:17:12,53.77,66, , , , 
2020-05-24 17:27:12,54.00,43, , , , 
2020-05-24 17:37:12,53.46,104, , , , 
2020-05-24 17:47:12,54.00,39, , , , 
2020-05-24 17:57:12,53.77,46, , , , 
2020-05-24 18:07:12,54.54,51, , , , 
2020-05-24 18:17:12,53.39,14, , , , 
2020-05-24 18:27:12,53.62,16, , , , 
2020-05-24 18:37:12,53.85,18, , , , 
2020-05-24 18:47:12,53.69,21, , , , 
2020-05-24 18:57:12,53.54,22, , , , 
2020-05-24 19:07:12,53.54,14, , , , 
2020-05-24 19:17:12,54.23,12, , , , 
2020-05-24 19:27:12,53.93,10, , , , 
2020-05-24 19:37:12,53.54,7, , , , 
2020-05-24 19:47:12,53.69,5, , , , 
2020-05-24 19:57:12,53.85,5, , , , 
2020-05-24 20:07:12,53.77,3, , , , 
2020-05-24 20:17:12,53.77,2, , , , 
2020-05-24 20:27:12,53.69,1, , , , 
2020-05-24 20:37:12,53.69,0, , , , 
2020-05-24 20:47:12,54.08,0, , , , 
2020-05-24 20:57:12,53.85,0, , , , 
2020-05-24 21:07:12,53.69,0, , , , 
2020-05-24 21:17:12,53.77,0, , , , 
2020-05-24 21:27:12,54.00,0, , , , 
2020-05-24 21:37:12,53.77,0, , , , 
2020-05-24 21:47:12,53.77,0, , , , 
2020-05-24 21:57:12,53.69,0, , , , 
2020-05-24 22:07:12,53.62,0, , , , 
2020-05-24 22:17:12,54.00,0, , , , 
2020-05-24 22:27:12,53.77,0, , , , 
2020-05-24 22:37:12,53.85,0, , , , 
2020-05-24 22:47:12,53.54,0, , , , 
2020-05-24 22:57:12,53.69,0, , , , 
2020-05-24 23:07:12,53.93,0, , , , 
2020-05-24 23:17:12,53.77,0, , , , 
2020-05-24 23:27:12,53.62,0, , , , 
2020-05-24 23:37:12,53.77,0, , , , 
2020-05-24 23:47:12,53.93,0, , , , 
2020-05-24 23:57:12,53.85,0, , , , 
2020-05-25 00:07:12,53.85,0, , , , 
2020-05-25 00:17:12,53.85,0, , , , 
2020-05-25 00:27:12,54.00,0, , , , 
2020-05-25 00:37:12,53.93,0, , , , 
2020-05-25 00:47:12,53.85,0, , , , 
2020-05-25 00:57:12,53.77,0, , , , 
2020-05-25 01:07:12,53.77,0, , , , 
2020-05-25 01:17:12,53.85,0, , , , 
2020-05-25 01:27:12,53.85,0, , , , 
2020-05-25 01:37:12,54.00,0, , , , 
2020-05-25 01:47:12,53.93,0, , , , 
2020-05-25 01:57:12,53.85,0, , , , 
2020-05-25 02:07:12,53.85,0, , , , 
2020-05-25 02:17:12,53.93,0, , , , 
2020-05-25 02:27:12,53.85,0, , , , 
2020-05-25 02:37:12,53.93,0, , , , 
2020-05-25 02:47:12,53.85,0, , , , 
2020-05-25 02:57:12,53.93,0, , , , 
2020-05-25 03:07:12,53.85,0, , , , 
2020-05-25 03:17:12,53.85,0, , , , 
2020-05-25 03:27:12,53.85,0, , , , 
2020-05-25 03:37:12,53.85,0, , , , 
2020-05-25 03:47:12,53.93,0, , , , 
2020-05-25 03:57:12,53.93,0, , , , 
2020-05-25 04:07:12,53.85,0, , , , 
2020-05-25 04:17:12,53.93,0, , , , 
2020-05-25 04:27:12,53.93,0, , , , 
2020-05-25 04:37:12,53.93,0, , , , 
2020-05-25 04:47:12,54.00,0, , , , 
2020-05-25 04:57:12,53.93,0, , , , 
2020-05-25 05:07:12,53.85,0, , , , 
2020-05-25 05:17:12,53.93,0, , , , 
2020-05-25 05:27:12,54.00,1, , , , 
2020-05-25 05:37:12,53.93,2, , , , 
2020-05-25 05:47:12,53.93,3, , , , 
2020-05-25 05:57:12,53.93,5, , , , 
2020-05-25 06:07:12,53.85,6, , , , 
2020-05-25 06:17:12,53.85,9, , , , 
2020-05-25 06:27:12,53.85,10, , , , 
2020-05-25 06:37:12,53.85,12, , , , 
2020-05-25 06:47:12,53.93,14, , , , 
2020-05-25 06:57:12,53.85,19, , , , 
2020-05-25 07:07:12,53.93,26, , , , 
2020-05-25 07:17:12,53.77,28, , , , 
2020-05-25 07:27:12,53.93,25, , , , 
2020-05-25 07:37:12,53.85,20, , , , 
2020-05-25 07:47:12,53.93,22, , , , 
2020-05-25 07:57:12,54.00,32, , , , 
2020-05-25 08:07:12,54.00,29, , , , 
2020-05-25 08:17:12,54.16,33, , , , 
2020-05-25 08:27:12,53.85,34, , , , 
2020-05-25 08:37:12,54.00,57, , , , 
2020-05-25 08:47:12,54.00,77, , , , 
2020-05-25 08:57:12,54.31,92, , , , 
2020-05-25 09:07:12,54.00,82, , , , 
2020-05-25 09:17:12,53.93,110, , , , 
2020-05-25 09:27:12,53.85,129, , , , 
2020-05-25 09:37:12,54.31,155, , , , 
2020-05-25 09:47:12,54.47,148, , , , 
2020-05-25 09:57:12,54.39,187, , , , 
2020-05-25 10:07:12,54.39,100, , , , 
2020-05-25 10:17:12,54.16,216, , , , 
2020-05-25 10:27:12,54.62,220, , , , 
2020-05-25 10:37:12,54.47,239, , , , 
2020-05-25 10:47:12,54.00,258, , , , 
2020-05-25 10:57:12,54.31,250, , , , 
2020-05-25 11:07:12,54.78,223, , , , 
2020-05-25 11:17:12,54.00,198, , , , 
2020-05-25 11:27:12,54.23,69, , , , 
2020-05-25 11:37:12,54.31,130, , , , 
2020-05-25 11:47:12,54.85,332, , , , 
2020-05-25 11:57:12,54.62,232, , , , 
2020-05-25 12:07:12,54.00,40, , , , 
2020-05-25 12:17:12,53.77,60, , , , 
2020-05-25 12:27:12,54.70,29, , , , 
2020-05-25 12:37:12,53.62,17, , , , 
2020-05-25 12:47:12,54.54,13, , , , 
2020-05-25 12:57:12,54.47,6, , , , 
2020-05-25 13:07:12,54.39,1, , , , 
2020-05-25 13:17:12,55.32,5, , , , 
2020-05-25 13:27:12,49.45,7, , , , 
2020-05-25 13:37:12,55.78,3, , , , 
2020-05-25 13:47:12,54.78,4, , , , 
2020-05-25 13:57:12,54.78,6, , , , 
2020-05-25 14:07:12,56.09,46, , , , 
2020-05-25 14:17:12,53.69,46, , , , 
2020-05-25 14:27:12,56.09,54, , , , 
2020-05-25 14:37:12,54.78,68, , , , 
2020-05-25 14:47:12,53.77,54, , , , 
2020-05-25 14:57:12,54.39,65, , , , 
2020-05-25 15:07:12,55.32,53, , , , 
2020-05-25 15:17:12,55.55,64, , , , 
2020-05-25 15:27:12,55.93,67, , , , 
2020-05-25 15:37:12,55.24,34, , , , 
2020-05-25 15:47:12,54.31,12, , , , 
2020-05-25 15:57:12,54.39,62, , , , 
2020-05-25 16:07:12,55.62,180, , , , 
2020-05-25 16:17:12,55.08,73, , , , 
2020-05-25 16:27:12,55.01,32, , , , 
2020-05-25 16:37:12,55.24,37, , , , 
2020-05-25 16:47:12,55.32,32, , , , 
2020-05-25 16:57:12,55.24,10, , , , 
2020-05-25 17:07:12,55.16,25, , , , 
2020-05-25 17:17:12,55.01,8, , , , 
2020-05-25 17:27:12,54.85,20, , , , 
2020-05-25 17:37:12,55.24,43, , , , 
2020-05-25 17:47:12,55.39,21, , , , 
2020-05-25 17:57:12,55.01,18, , , , 
2020-05-25 18:07:12,54.70,18, , , , 
2020-05-25 18:17:12,54.70,11, , , , 
2020-05-25 18:27:12,55.24,17, , , , 
2020-05-25 18:37:12,55.24,12, , , , 
2020-05-25 18:47:12,55.24,34, , , , 
2020-05-25 18:57:12,55.39,20, , , , 
2020-05-25 19:07:12,55.55,15, , , , 
2020-05-25 19:17:12,55.01,15, , , , 
2020-05-25 19:27:12,55.01,14, , , , 
2020-05-25 19:37:12,54.85,8, , , , 
2020-05-25 19:47:12,54.85,6, , , , 
2020-05-25 19:57:12,55.32,5, , , , 
2020-05-25 20:07:12,55.32,3, , , , 
2020-05-25 20:17:12,55.78,2, , , , 
2020-05-25 20:27:12,55.55,1, , , , 
2020-05-25 20:37:12,55.16,0, , , , 
2020-05-25 20:47:12,55.24,0, , , , 
2020-05-25 20:57:12,54.93,0, , , , 
2020-05-25 21:07:12,55.08,0, , , , 
2020-05-25 21:17:12,55.24,0, , , , 
2020-05-25 21:27:12,55.24,0, , , , 
2020-05-25 21:37:12,55.24,0, , , , 
2020-05-25 21:47:12,55.24,0, , , , 
2020-05-25 21:57:12,55.16,0, , , , 
2020-05-25 22:07:12,55.32,0, , , , 
2020-05-25 22:17:12,55.32,0, , , , 
2020-05-25 22:27:12,55.24,0, , , , 
2020-05-25 22:37:12,55.24,0, , , , 
2020-05-25 22:47:12,55.32,0, , , , 
2020-05-25 22:57:12,55.39,0, , , , 
2020-05-25 23:07:12,55.24,0, , , , 
2020-05-25 23:17:12,55.16,0, , , , 
2020-05-25 23:27:12,55.16,0, , , , 
2020-05-25 23:37:12,55.16,0, , , , 
2020-05-25 23:47:12,55.24,0, , , , 
2020-05-25 23:57:12,55.39,0, , , , 
2020-05-26 00:07:12,55.39,0, , , , 
2020-05-26 00:17:12,55.32,0, , , , 
2020-05-26 00:27:12,55.24,0, , , , 
2020-05-26 00:37:12,55.16,0, , , , 
2020-05-26 00:47:12,55.32,0, , , , 
2020-05-26 00:57:12,55.32,0, , , , 
2020-05-26 01:07:12,55.32,0, , , , 
2020-05-26 01:17:12,55.24,0, , , , 
2020-05-26 01:27:12,55.32,0, , , , 
2020-05-26 01:37:12,55.32,0, , , , 
2020-05-26 01:47:12,55.32,0, , , , 
2020-05-26 01:57:12,55.24,0, , , , 
2020-05-26 02:07:12,55.32,0, , , , 
2020-05-26 02:17:12,55.24,0, , , , 
2020-05-26 02:27:12,55.24,0, , , , 
2020-05-26 02:37:12,55.39,0, , , , 
2020-05-26 02:47:12,55.24,0, , , , 
2020-05-26 02:57:12,55.24,0, , , , 
2020-05-26 03:07:12,55.32,0, , , , 
2020-05-26 03:17:12,55.32,0, , , , 
2020-05-26 03:27:12,55.32,0, , , , 
2020-05-26 03:37:12,55.32,0, , , , 
2020-05-26 03:47:12,55.39,0, , , , 
2020-05-26 03:57:12,55.24,0, , , , 
2020-05-26 04:07:12,55.32,0, , , , 
2020-05-26 04:17:12,55.24,0, , , , 
2020-05-26 04:27:12,55.32,0, , , , 
2020-05-26 04:37:12,55.39,0, , , , 
2020-05-26 04:47:12,55.39,0, , , , 
2020-05-26 04:57:12,55.32,0, , , , 
2020-05-26 05:07:12,55.24,0, , , , 
2020-05-26 05:17:12,55.32,0, , , , 
2020-05-26 05:27:12,55.24,1, , , , 
2020-05-26 05:37:12,55.32,2, , , , 
2020-05-26 05:47:12,55.24,3, , , , 
2020-05-26 05:57:12,55.39,5, , , , 
2020-05-26 06:07:12,55.39,7, , , , 
2020-05-26 06:17:12,55.39,11, , , , 
2020-05-26 06:27:12,55.32,19, , , , 
2020-05-26 06:37:12,55.39,18, , , , 
2020-05-26 06:47:12,55.24,14, , , , 
2020-05-26 06:57:12,55.32,19, , , , 
2020-05-26 07:07:12,55.39,27, , , , 
2020-05-26 07:17:12,55.47,30, , , , 
2020-05-26 07:27:12,55.39,23, , , , 
2020-05-26 07:37:12,55.39,31, , , , 
2020-05-26 07:47:12,55.32,26, , , , 
2020-05-26 07:57:12,55.32,35, , , , 
2020-05-26 08:07:12,55.47,48, , , , 
2020-05-26 08:17:12,55.47,37, , , , 
2020-05-26 08:27:12,55.47,29, , , , 
2020-05-26 08:37:12,55.47,32, , , , 
2020-05-26 08:47:12,55.39,33, , , , 
2020-05-26 08:57:12,55.16,79, , , , 
2020-05-26 09:07:12,55.55,46, , , , 
2020-05-26 09:17:12,55.39,57, , , , 
2020-05-26 09:27:12,55.24,109, , , , 
2020-05-26 09:37:12,55.47,139, , , , 
2020-05-26 09:47:12,56.09,140, , , , 
2020-05-26 09:57:12,55.93,166, , , , 
2020-05-26 10:07:12,55.55,208, , , , 
2020-05-26 10:17:12,55.62,179, , , , 
2020-05-26 10:27:12,55.62,49, , , , 
2020-05-26 10:37:12,55.62,144, , , , 
2020-05-26 10:47:12,55.93,87, , , , 
2020-05-26 10:57:12,55.70,147, , , , 
2020-05-26 11:07:12,56.32,246, , , , 
2020-05-26 11:17:12,55.32,201, , , , 
2020-05-26 11:27:12,55.93,97, , , , 
2020-05-26 11:37:12,55.55,279, , , , 
2020-05-26 11:47:12,55.55,364, , , , 
2020-05-26 11:57:12,55.86,273, , , , 
2020-05-26 12:07:12,55.78,249, , , , 
2020-05-26 12:17:12,56.24,69, , , , 
2020-05-26 12:27:12,56.32,223, , , , 
2020-05-26 12:37:12,55.78,388, , , , 
2020-05-26 12:47:12,56.32,381, , , , 
2020-05-26 12:57:12,55.39,43, , , , 
2020-05-26 13:07:12,56.24,360, , , , 
2020-05-26 13:17:12,56.40,94, , , , 
2020-05-26 13:27:12,56.09,324, , , , 
2020-05-26 13:37:12,55.86,33, , , , 
2020-05-26 13:47:12,55.55,227, , , , 
2020-05-26 13:57:12,56.47,356, , , , 
2020-05-26 14:07:12,56.09,366, , , , 
2020-05-26 14:17:12,55.78,24, , , , 
2020-05-26 14:27:12,55.47,150, , , , 
