TIMESTAMP_START,TIMESTAMP_END,CO2,CO2_MIXING_RATIO,CO2_SIGMA,CH4_MIXING_RATIO,H2O,H2O_MIXING_RATIO,H2O_SIGMA,FC,FC_SSITC_TEST,FCH4,FCH4_SSITC_TEST,H,LE,LE_SSITC_TEST,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TAU,TAU_SSITC_TEST,ALB,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,ZL,FETCH_MAX,FETCH_70,FETCH_90
2.02006E+11,2.02006E+11,440.8580349,448.1417303,7.325893527,-9999,16.25310663,16.52163452,0.807917875,-0.543043242,0,-9999,-9999,12.9291338,3.101740498,2,0.432611203,0.0638,0.278747197,0.288444102,0.091978258,14.9475923,0.299499583,-0.00468,0,7.2,59.18,86.9,6.263,381.8,403.3,-0.886335082,4.696274998,15,34
2.02006E+11,2.02006E+11,431.8496168,439.05078,4.420230807,-9999,16.40166382,16.67516425,0.403972507,1.529699627,1,-9999,-9999,13.71417556,23.59230049,1,0.447691944,0.0411,0.439655522,0.38696897,0.16583124,15.8398266,0.245764115,-0.00194,2,5.9,108.6,135.8,9.49,389.6,407.3,-3.501836484,5.342861065,16,34
2.02006E+11,2.02006E+11,422.8259825,429.6541633,3.002528808,-9999,15.89227204,16.148915,0.37840165,5.214591304,1,-9999,-9999,1.065814466,48.59213187,1,0.0359,0.167908655,0.471956134,0.448808554,0.169115345,16.347382,0.452877575,-0.0323,1,6,182.7,217.8,14.25,388.7,409.6,-0.004,0.00254,-9999,-9999
2.02006E+11,2.02006E+11,415.9007113,422.4192419,4.517319872,-9999,15.43142458,15.67328571,0.776071961,-1.450537501,1,-9999,-9999,25.37696675,37.36264857,0,0.25060971,0.0856,0.365032674,0.291547595,0.120415946,17.3422553,0.473933858,-0.00837,0,5.2,276.9,315.1,17.33,396.3,417.2,-0.71992383,1.270715053,4,9
2.02006E+11,2.02006E+11,415.7808668,422.4878628,3.125131017,-9999,15.87500267,16.13108367,0.554467055,-1.173191756,0,-9999,-9999,28.23265399,27.39894061,0,0.329870537,0.0988,0.294108823,0.452752632,0.114455231,17.6776604,0.451963611,-0.0112,0,4.6,227.8,264.2,12.68,394.1,417.8,-0.519483616,1.72183399,6,14
2.02006E+11,2.02006E+11,414.1426142,420.939962,1.138186719,-9999,16.14802223,16.4130607,0.579331052,-0.357852186,1,-9999,-9999,59.89197538,69.94800873,1,0.270343453,0.179438183,0.458411095,0.329723976,0.174068952,18.5440884,0.745392836,-0.0366,1,4.4,473.5,577.7,25.74,351.6,430.1,-0.184203098,0.39830482,15,-9999
2.02006E+11,2.02006E+11,406.7708604,413.0252718,3.719457127,-9999,15.1429266,15.37576062,0.855960479,-5.786153608,2,-9999,-9999,60.13278797,33.1168207,1,0.176021462,0.202500537,0.522251982,0.538821083,0.178605711,19.4637864,0.83898552,-0.0465,1,3.8,434.2,529.3,20.86,360.8,435,-0.128698527,44.36592321,81.11505741,121.5251371
2.02006E+11,2.02006E+11,402.0037312,408.1156956,0.746387521,-9999,14.976058,15.20375025,0.537134985,0.229828767,0,-9999,-9999,19.52520804,42.03168936,0,0.508083098,0.239837938,1.093249502,1.169651145,0.31591138,20.3879125,0.365570025,-0.065,1,3.4,443.7,544.3,20.53,357.5,437.5,-0.0252,32.21142514,58.89275847,88.23208386
2.02006E+11,2.02006E+11,402.6402375,408.8687249,0.951932087,-9999,15.233465,15.4691132,0.395398703,-0.0569,2,-9999,-9999,26.13527323,46.44295429,0,0.278456412,0.304418996,0.924635278,1.172029094,0.351656564,20.7064762,0.360469319,-0.104681078,0,3.7,667.9,792.5,29.52,345.1,440.2,-0.0165,35.77095222,65.40070922,97.98217998
2.02006E+11,2.02006E+11,404.9496325,411.0499,1.122922683,-9999,14.84069814,15.06426231,0.587771659,-1.093877641,1,-9999,-9999,26.56749877,84.62647955,0,0.234827814,0.26658102,1.119063682,0.895293699,0.288097206,21.336139,0.446876896,-0.0801,1,3.2,640.6,778.6,27.09,336.6,447.5,-0.0249,37.7346892,68.99104672,103.3611598
2.02006E+11,2.02006E+11,406.8295015,412.4147967,0.727423359,-9999,13.54290703,13.72883537,0.777974626,0.076,2,-9999,-9999,14.3262598,107.0097473,0,0.4737397,0.24709548,1.139769379,1.526209788,0.43024687,22.4016607,0.458553175,-0.0686,1,3.5,697.3,842,29.09,334.9,450.5,-0.0169,25.76117982,47.09965282,70.5638626
2.02006E+11,2.02006E+11,405.5621731,410.8074078,0.775035282,-9999,12.76811144,12.93324455,0.691995254,-1.337623801,0,-9999,-9999,31.85442715,94.68907817,0,0.285295709,0.283587495,1.259898665,1.49065581,0.467700559,22.9028915,0.434334595,-0.0902,1,3.2,713.6,859,27.82,336,453.7,-0.0248,26.90440758,49.18983778,73.69534056
2.02006E+11,2.02006E+11,405.0009844,409.6919926,0.745975066,-9999,11.45008517,11.58270816,0.970658249,0.280073726,2,-9999,-9999,33.11519534,65.34256051,2,0.776325101,0.0944,1.412774858,1.908999533,0.568614664,23.3616034,0.364257501,-0.00999,2,3.1,709.2,852,26.72,334.9,451.4,-0.699269071,6.623682642,21,49
2.02006E+11,2.02006E+11,404.9220064,409.2454085,0.677762402,1923.76138,10.56432639,10.677123,0.855666455,0.982397283,1,-2.1,1,28.85169646,150.8327907,1,0.46929856,0.173947554,1.360191936,1.6578026,0.495683376,23.8102807,0.429689783,-0.0336,2,3,712.7,862,25.61,333.1,456.4,-0.0975,1.400178554,6,15
2.02006E+11,2.02006E+11,405.5453105,409.5747319,0.702079562,1922.722718,9.838061591,9.935810709,0.859743202,0.484206944,1,-2.13,1,32.15983637,138.3634861,1,0.597976804,0.185120502,1.344127925,1.864320753,0.538636407,23.9814303,0.432200774,-0.038,2,2.8,689.7,841,23.94,331.5,458.3,-0.0902,1.983747886,8,23
2.02006E+11,2.02006E+11,405.903362,409.8025814,0.631593021,-9999,9.51487278,9.606275267,0.987982656,0.225951282,1,-9999,-9999,29.62301224,163.029992,1,0.823407057,0.194374471,1.483872825,1.810283394,0.554095211,24.07864,0.391506386,-0.0422,2,2.8,663.2,813,23.02,331.9,458.9,-0.0717,3.26056567,14,41
2.02006E+11,2.02006E+11,406.7295939,410.3415575,0.714313454,1927.781315,8.80233438,8.880503542,1.017992279,1.114929916,1,-3.52,1,29.88597906,73.44534535,1,0.637935642,0.190994076,1.152473226,1.497540999,0.464989077,24.1519774,0.369993593,-0.0404,2,2.8,623.4,772.5,21.66,332.5,459.9,-0.0763,2.120978966,9,26
2.02006E+11,2.02006E+11,405.2865253,409.5918672,0.567105972,1939.809061,10.51129748,10.62295856,0.946342768,0.518230567,1,-4.94,0,33.25094155,135.2362564,0,0.245994466,0.454975177,1.31819187,1.484108309,0.506137763,24.3304945,0.395066526,-0.229272623,0,2.7,539.4,667.4,19.34,349.8,458.4,-0.00628,36.86576521,67.40237653,100.9810424
2.02006E+11,2.02006E+11,404.4660504,408.9518029,0.563655949,1940.878711,10.96890251,11.09055371,0.800688937,-0.928110352,1,5.61,1,43.16769795,145.5017104,1,0.537051132,0.232139335,1.23348103,1.400129504,0.478344548,24.2664277,0.38911057,-0.0597,1,2.4,454.5,564,14.13,363.6,459,-0.0614,22.51409064,41.16293819,61.66958228
2.02006E+11,2.02006E+11,403.8101718,408.3056171,0.616295525,1942.579194,11.01000106,11.13257067,0.774282453,-0.271839269,0,-1.45,0,24.05769887,116.0033638,0,0.565198664,0.219795737,1.243630665,1.415325143,0.427939021,24.1767056,0.356323414,-0.0535,1,1.5,413.2,522.5,8.62,355.4,456.1,-0.0403,23.55906142,43.07347806,64.53191915
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.8,329.6,436.1,7.586,351.9,450.7,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5,286.3,411.8,21.57,345.4,449.2,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.2,145.7,255.1,15.84,351.8,445.3,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.1,124.7,253.2,13.35,328.9,444.1,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.2,23.77,140.1,2.628,322.2,436,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.9,-89.4,25.86,2.917,319.8,432.1,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.8,-103.4,11.77,3.024,315.5,427.7,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-113.8,-0.541,2.672,311.8,422.4,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-118.3,-5.142,2.82,308.8,419.1,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-117.4,-5.157,3.222,305.9,415,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-115.9,-4.283,3.575,303.2,411.3,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-116.3,-3.87,3.477,302.5,411.4,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-117,-4.461,3.096,300.6,410,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-117.4,-4.511,3.153,298.3,408,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-116.7,-4.447,3.252,296.3,405.3,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-117.7,-4.64,3.259,293.8,403.5,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-117.5,-4.626,3.358,291.2,400.8,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-117.3,-4.427,3.626,288.7,398,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-118.7,-4.669,3.556,285.5,395.9,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-117.4,-4.363,3.817,284.3,393.5,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-116.5,-3.965,3.867,284,392.6,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-116.7,-3.958,3.712,283.5,392.5,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-116.7,-3.944,3.627,282.4,391.6,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-116.6,-3.666,3.571,281.2,390.5,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-111.6,1.758,3.782,280,389.5,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40,-101.6,12.86,4.855,279.1,388.7,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,-90.9,23.75,5.893,280.3,389.1,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.6,-51.76,62.27,7.148,283,389.9,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,413.2015801,418.4315276,3.009027902,1979.559204,12.49893249,12.65713314,0.269629375,1.226270698,0,-1.99,0,25.27212038,28.86996081,0,0.380207216,0.143691974,0.721096123,0.743128558,0.255734237,12.1774786,0.37306014,-0.024,1,12,88.1,226.6,27.86,285.5,396.1,-0.150615145,1.317414497,5,13
2.02006E+11,2.02006E+11,410.8522351,416.126578,0.99913314,1976.002102,12.67485234,12.8375666,0.29291637,1.119789555,0,2.28,0,35.56658219,51.01153396,0,0.1875315,0.250532118,0.903406282,0.924922008,0.318105578,12.928704,0.358532605,-0.0728,0,7.4,160.6,256.7,21.22,326.8,401.7,-0.04,33.16513609,60.63644626,90.8444459
2.02006E+11,2.02006E+11,408.9981288,414.1210961,0.493896001,1970.290805,12.37069866,12.5256497,0.357437793,0.379065973,1,-1.84,0,38.01800779,66.01039892,0,0.38697786,0.23637969,0.960159789,0.793773552,0.302985148,13.0516307,0.3267047,-0.065,1,4.6,144.6,202,9.41,354.2,402.3,-0.0509,32.91016461,60.17027707,90.14603951
2.02006E+11,2.02006E+11,408.9409211,413.9636711,0.425045582,1968.64369,12.13331112,12.28233653,0.339226475,0.281217352,1,1.17,1,26.61270992,47.48943228,1,0.448894605,0.123485759,0.876858681,0.791199865,0.264007576,13.1888365,0.316562144,-0.0177,2,4.4,134.5,180.9,7.871,364.5,403,-0.249648615,2.271434999,9,22
2.02006E+11,2.02006E+11,408.1179699,413.0777958,0.66927205,1970.344844,12.00700184,12.152922,0.365869622,1.656097986,0,0.291,0,30.97951526,65.28484228,0,0.102295139,0.270810945,0.802592542,0.814044124,0.29240383,13.6772392,0.369581369,-0.0851,0,4.5,210.8,267.5,12.2,360.3,404.7,-0.0275,37.76314201,69.04306754,103.4390965
2.02006E+11,2.02006E+11,407.1458704,412.0628097,0.658984636,1973.108814,11.93249938,12.07660344,0.394886053,0.72015892,1,-2.66,1,40.81562069,69.9935849,1,0.197653381,0.299692661,0.922171574,0.878122343,0.294448637,13.9449136,0.373935198,-0.104103284,1,4,269.2,331.3,13.65,359.1,407.4,-0.0268,40.70960855,74.43014808,111.5099248
2.02006E+11,2.02006E+11,406.5464957,411.2762108,1.019340845,1978.985096,11.500094,11.63388477,0.375536595,0.255748989,0,1.96,0,32.0926185,56.63303113,0,0.334558725,0.187692615,1.105741639,0.778661792,0.298496231,14.4147854,0.429105216,-0.0407,1,3.9,425.4,506.2,20.51,353.9,414.3,-0.0857,0.596282907,4,-9999
2.02006E+11,2.02006E+11,405.4393839,410.2107083,0.761408119,1977.648954,11.63139894,11.7682805,0.462865104,1.159262714,1,4.98,1,39.99712717,74.17639603,1,0.249407781,0.0836,0.96034936,0.836292814,0.265894716,14.8420564,0.441524389,-0.00806,2,3.9,321.1,402.1,15.94,349,414,-1.21082805,1.160278842,4,8
2.02006E+11,2.02006E+11,404.8032776,409.4990287,0.845803561,1977.456517,11.4670629,11.60008177,0.451008691,0.132066831,1,2.82,0,45.67940657,61.47338524,0,0.161673672,0.201247413,1.005802501,0.87314762,0.290860791,15.0965675,0.457609925,-0.0467,1,3.8,446.7,534.6,20.71,349.3,416.5,-0.0989,29.89556779,54.65863263,81.88859178
2.02006E+11,2.02006E+11,404.3865709,409.1464962,0.84409186,1976.728168,11.63379223,11.77073046,0.46514771,2.083045395,1,-1.05,1,34.87917256,65.2959001,1,0.307422097,0.115856334,1.007021874,0.831383437,0.27513633,15.4248258,0.408981816,-0.0155,2,3.6,336.6,412.1,14.9,359.3,419.9,-0.395913664,1.184772979,4,10
2.02006E+11,2.02006E+11,403.8940983,408.6504635,0.915671321,1977.760053,11.63920177,11.77626813,0.437724874,1.441143305,0,-1.2,0,20.98409382,32.39257158,0,0.268798461,0.138853708,0.949367427,0.984891016,0.263438797,15.5660299,0.364419104,-0.0222,2,3.7,388.2,480.6,18,345,419.4,-0.138375202,0.699464574,4,19
2.02006E+11,2.02006E+11,404.5049536,409.2270998,0.739740424,1973.267508,11.53918255,11.6738897,0.436558827,1.568679047,1,0.731,1,27.80563624,53.67924286,1,0.215835,0.074,0.950901622,0.714517547,0.254361947,15.9621196,0.378929823,-0.00631,2,3.5,309.7,395.6,14.12,347.7,419.6,-1.210006643,1.113181584,4,8
2.02006E+11,2.02006E+11,404.1631502,408.9078286,0.683754914,1974.145259,11.60329555,11.73951258,0.559968504,0.819751771,1,-1.44,1,16.52736536,66.02123639,1,0.100246595,0.325897006,0.863617928,0.724081023,0.281957444,16.5964465,0.464937156,-0.121871869,1,3.3,442.9,546.6,18.48,338.5,423.8,-0.00843,45.0825198,82.42522452,123.4880062
2.02006E+11,2.02006E+11,404.5763174,409.4442142,0.626187139,1969.567429,11.88903548,12.03208537,0.63405246,0.919633261,0,4.52,0,38.3214267,87.49650696,0,0.323953427,0.209467805,0.754421718,0.630936899,0.257681975,16.8191312,0.533621697,-0.0503,0,3,347.3,456.7,14.21,329.7,424.9,-0.0737,34.01695568,62.19384413,93.17771171
2.02006E+11,2.02006E+11,403.4220978,408.1688756,0.873088671,1966.017595,11.6294459,11.76628123,0.597960072,2.641723751,0,5.18,1,31.8280538,99.77057904,0,0.391769188,0.209428763,1.229060242,0.849384484,0.345554316,17.4474111,0.585217217,-0.0501,1,2.9,691.5,835,24.14,311.4,430.7,-0.0612,26.89453808,49.17179318,73.66830645
2.02006E+11,2.02006E+11,403.0809945,407.8120323,0.706829792,1962.868008,11.60102558,11.73718901,0.624870235,1.37707246,0,3.89,0,30.86499045,58.69561584,0,0.529866353,0.189670091,0.970105916,0.712504947,0.265518361,17.678355,0.459009684,-0.0411,1,2.5,540.7,678.1,18.09,313.5,432.8,-0.0799,1.50755294,6,17
2.02006E+11,2.02006E+11,402.4712344,407.209983,0.573221922,1962.916496,11.63711311,11.77412999,0.550052101,2.002196445,1,-6.29,1,52.08937406,100.2724197,1,0.0986,0.139137783,0.965993317,0.97406176,0.303150128,17.8510556,0.479600044,-0.0221,1,2.7,546.4,689.8,19.28,309.3,433.4,-0.341722334,0.0632,-9999,-9999
2.02006E+11,2.02006E+11,402.6238224,407.3484951,0.670195884,1961.476354,11.59860108,11.73470727,0.552822624,1.655412741,0,4.14,0,47.63047449,87.03881453,0,0.260785529,0.213535602,0.910227594,0.898454647,0.320505746,18.2610704,0.471464707,-0.0519,1,2.8,544.8,689.4,19.34,310.6,435.9,-0.0865,29.01053004,53.04050134,79.46433626
2.02006E+11,2.02006E+11,403.0522164,407.8221985,0.765561962,1961.112146,11.69622951,11.83465029,0.681150415,0.602826509,1,1.07,1,38.00290345,92.32733364,1,0.164794959,0.0683,0.752906865,0.797441793,0.265141472,18.3193953,0.450710561,-0.00532,2,2.6,398.9,528.7,13.78,319.3,435.3,-2.103982632,0.685164404,3,14
2.02006E+11,2.02006E+11,401.8479912,406.5772243,0.798499088,1959.298819,11.63182004,11.76871158,0.66491767,0.442054973,1,0.296,0,37.73243376,79.66031916,0,0.307151739,0.133776142,0.709150279,0.87223757,0.243926218,18.3996649,0.492797402,-0.0204,1,2,378.3,498.9,10.06,322.5,433,-0.278541071,0.93731348,4,10
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.9,325.7,447.6,8.38,319.3,432.9,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.7,158.8,280.9,10.13,319,430.9,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.2,125,243,13.11,323,427.9,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.9,148.3,257.1,7.077,324.3,426.1,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1,70.75,184.5,1.896,311.8,423.7,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.6,-94.7,18.28,2.115,305.7,416.6,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.5,-85.7,13.68,3.264,316.4,412.6,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-98.7,-0.982,2.877,314.9,409.7,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-106.6,-4.141,3.11,307.5,406.8,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-89.6,-2.924,3.322,322.2,405.6,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-78.72,-2.683,2.476,331.8,405.4,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-82.8,-3.095,2.236,326.2,403.7,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-77.18,-2.69,2.525,330.2,402.1,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-65.06,-2.192,2.257,341,401.6,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-63.48,-2.256,2.151,341.5,400.5,-9999,-9999,-9999,-9999
2.02006E+11,2.02006E+11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-74.44,-2.882,2.314,330.1,399.3,-9999,-9999,-9999,-9999
