Serial Number:20472265 --

"Date Time, GMT -0500","Temp, (*F)","Intensity, ( lum/ft2)","Host Connect","Button Down","Button Up","EOF"
2020-06-29 23:55:51,77.40,0, , , , 
2020-06-30 00:05:51,77.25,0, , , , 
2020-06-30 00:15:51,77.25,0, , , , 
2020-06-30 00:25:51,77.09,0, , , , 
2020-06-30 00:35:51,77.01,0, , , , 
2020-06-30 00:45:51,77.01,0, , , , 
2020-06-30 00:55:51,76.94,0, , , , 
2020-06-30 01:05:51,76.86,0, , , , 
2020-06-30 01:15:51,76.78,0, , , , 
2020-06-30 01:25:51,76.78,0, , , , 
2020-06-30 01:35:51,76.71,0, , , , 
2020-06-30 01:45:51,76.63,0, , , , 
2020-06-30 01:55:51,76.63,0, , , , 
2020-06-30 02:05:51,76.47,0, , , , 
2020-06-30 02:15:51,76.47,0, , , , 
2020-06-30 02:25:51,76.32,0, , , , 
2020-06-30 02:35:51,76.32,0, , , , 
2020-06-30 02:45:51,76.24,0, , , , 
2020-06-30 02:55:51,76.24,0, , , , 
2020-06-30 03:05:51,76.17,0, , , , 
2020-06-30 03:15:51,76.01,0, , , , 
2020-06-30 03:25:51,76.01,0, , , , 
2020-06-30 03:35:51,75.93,0, , , , 
2020-06-30 03:45:51,75.86,0, , , , 
2020-06-30 03:55:51,75.86,0, , , , 
2020-06-30 04:05:51,75.78,0, , , , 
2020-06-30 04:15:51,75.78,0, , , , 
2020-06-30 04:25:51,75.78,0, , , , 
2020-06-30 04:35:51,75.62,0, , , , 
2020-06-30 04:45:51,75.62,0, , , , 
2020-06-30 04:55:51,75.55,1, , , , 
2020-06-30 05:05:51,75.39,3, , , , 
2020-06-30 05:15:51,75.39,8, , , , 
2020-06-30 05:25:51,75.39,18, , , , 
2020-06-30 05:35:51,75.32,33, , , , 
2020-06-30 05:45:51,75.32,49, , , , 
2020-06-30 05:55:51,75.32,67, , , , 
2020-06-30 06:05:51,75.32,84, , , , 
2020-06-30 06:15:51,75.32,98, , , , 
2020-06-30 06:25:51,75.16,109, , , , 
2020-06-30 06:35:51,75.24,128, , , , 
2020-06-30 06:45:51,75.24,200, , , , 
2020-06-30 06:55:51,75.24,223, , , , 
2020-06-30 07:05:51,75.24,223, , , , 
2020-06-30 07:15:51,75.24,207, , , , 
2020-06-30 07:25:51,75.32,310, , , , 
2020-06-30 07:35:51,76.01,711, , , , 
2020-06-30 07:45:51,76.01,518, , , , 
2020-06-30 07:55:51,76.32,754, , , , 
2020-06-30 08:05:51,76.55,923, , , , 
2020-06-30 08:15:51,76.71,964, , , , 
2020-06-30 08:25:51,76.71,705, , , , 
2020-06-30 08:35:51,76.78,838, , , , 
2020-06-30 08:45:51,76.78,863, , , , 
2020-06-30 08:55:51,76.78,951, , , , 
2020-06-30 09:05:51,76.63,963, , , , 
2020-06-30 09:15:51,77.01,854, , , , 
2020-06-30 09:25:51,77.56,955, , , , 
2020-06-30 09:35:51,77.63,"1,283", , , , 
2020-06-30 09:45:51,77.71,352, , , , 
2020-06-30 09:55:51,77.48,337, , , , 
2020-06-30 10:05:51,77.56,243, , , , 
2020-06-30 10:15:51,77.56,168, , , , 
2020-06-30 10:25:51,78.10,181, , , , 
2020-06-30 10:35:51,78.56,177, , , , 
2020-06-30 10:45:51,78.79,187, , , , 
2020-06-30 10:55:51,79.18,222, , , , 
2020-06-30 11:05:51,79.64,388, , , , 
2020-06-30 11:15:51,79.33,428, , , , 
2020-06-30 11:25:51,80.18,396, , , , 
2020-06-30 11:35:51,80.80,"1,577", , , , 
2020-06-30 11:45:51,81.18,321, , , , 
2020-06-30 11:55:51,81.34,533, , , , 
2020-06-30 12:05:51,81.57,663, , , , 
2020-06-30 12:15:51,82.50,"2,135", , , , 
2020-06-30 12:25:51,83.19,"1,109", , , , 
2020-06-30 12:35:51,84.66,"2,824", , , , 
2020-06-30 12:45:51,85.82,"2,566", , , , 
2020-06-30 12:55:51,85.12,682, , , , 
2020-06-30 13:05:51,84.51,"1,425", , , , 
2020-06-30 13:15:51,86.20,"2,958", , , , 
2020-06-30 13:25:51,86.82,"2,630", , , , 
2020-06-30 13:35:51,86.74,"2,059", , , , 
2020-06-30 13:45:51,86.20,"2,133", , , , 
2020-06-30 13:55:51,86.05,"1,589", , , , 
2020-06-30 14:05:51,86.67,"3,001", , , , 
2020-06-30 14:15:51,86.74,"1,012", , , , 
2020-06-30 14:25:51,86.20,"1,014", , , , 
2020-06-30 14:35:51,85.66,"1,528", , , , 
2020-06-30 14:45:51,85.43,293, , , , 
2020-06-30 14:55:51,88.29,"1,341", , , , 
2020-06-30 15:05:51,86.74,412, , , , 
2020-06-30 15:15:51,84.51,940, , , , 
2020-06-30 15:25:51,87.44,"1,409", , , , 
2020-06-30 15:35:51,87.90,448, , , , 
2020-06-30 15:45:51,87.98,"1,158", , , , 
2020-06-30 15:55:51,88.98,"1,680", , , , 
2020-06-30 16:05:51,88.60,542, , , , 
2020-06-30 16:15:51,89.14,"1,589", , , , 
2020-06-30 16:25:51,89.29,827, , , , 
2020-06-30 16:35:51,88.37,246, , , , 
2020-06-30 16:45:51,88.29,674, , , , 
2020-06-30 16:55:51,88.75,345, , , , 
2020-06-30 17:05:51,89.60,"1,255", , , , 
2020-06-30 17:15:51,88.37,185, , , , 
2020-06-30 17:25:51,88.75,"1,497", , , , 
2020-06-30 17:35:51,88.60,860, , , , 
2020-06-30 17:45:51,88.75,"1,152", , , , 
2020-06-30 17:55:51,88.75,"1,014", , , , 
2020-06-30 18:05:51,87.83,372, , , , 
2020-06-30 18:15:51,88.44,847, , , , 
2020-06-30 18:25:51,88.13,454, , , , 
2020-06-30 18:35:51,87.67,196, , , , 
2020-06-30 18:45:51,87.21,111, , , , 
2020-06-30 18:55:51,86.90,114, , , , 
2020-06-30 19:05:51,86.74,129, , , , 
2020-06-30 19:15:51,86.59,84, , , , 
2020-06-30 19:25:51,86.51,99, , , , 
2020-06-30 19:35:51,86.20,95, , , , 
2020-06-30 19:45:51,85.90,72, , , , 
2020-06-30 19:55:51,85.74,65, , , , 
2020-06-30 20:05:51,85.51,52, , , , 
2020-06-30 20:15:51,85.35,41, , , , 
2020-06-30 20:25:51,85.35,32, , , , 
2020-06-30 20:35:51,85.20,24, , , , 
2020-06-30 20:45:51,85.05,14, , , , 
2020-06-30 20:55:51,84.81,6, , , , 
2020-06-30 21:05:51,84.74,2, , , , 
2020-06-30 21:15:51,84.66,0, , , , 
2020-06-30 21:25:51,84.58,0, , , , 
2020-06-30 21:35:51,84.51,0, , , , 
2020-06-30 21:45:51,84.20,0, , , , 
2020-06-30 21:55:51,83.96,0, , , , 
2020-06-30 22:05:51,83.89,0, , , , 
2020-06-30 22:15:51,83.73,0, , , , 
2020-06-30 22:25:51,83.58,0, , , , 
2020-06-30 22:35:51,83.42,0, , , , 
2020-06-30 22:45:51,83.27,0, , , , 
2020-06-30 22:55:51,83.12,0, , , , 
2020-06-30 23:05:51,82.96,0, , , , 
2020-06-30 23:15:51,82.81,0, , , , 
2020-06-30 23:25:51,82.73,0, , , , 
2020-06-30 23:35:51,82.50,0, , , , 
2020-06-30 23:45:51,82.50,0, , , , 
2020-06-30 23:55:51,82.34,0, , , , 
2020-07-01 00:05:51,82.11,0, , , , 
2020-07-01 00:15:51,81.96,0, , , , 
2020-07-01 00:25:51,81.88,0, , , , 
2020-07-01 00:35:51,81.80,0, , , , 
2020-07-01 00:45:51,81.73,0, , , , 
2020-07-01 00:55:51,81.49,0, , , , 
2020-07-01 01:05:51,81.42,0, , , , 
2020-07-01 01:15:51,81.42,0, , , , 
2020-07-01 01:25:51,81.26,0, , , , 
2020-07-01 01:35:51,81.11,0, , , , 
2020-07-01 01:45:51,81.11,0, , , , 
2020-07-01 01:55:51,80.88,0, , , , 
2020-07-01 02:05:51,80.80,0, , , , 
2020-07-01 02:15:51,80.64,0, , , , 
2020-07-01 02:25:51,80.64,0, , , , 
2020-07-01 02:35:51,80.49,0, , , , 
2020-07-01 02:45:51,80.34,0, , , , 
2020-07-01 02:55:51,80.34,0, , , , 
2020-07-01 03:05:51,80.18,0, , , , 
2020-07-01 03:15:51,80.18,0, , , , 
2020-07-01 03:25:51,80.10,0, , , , 
2020-07-01 03:35:51,80.03,0, , , , 
2020-07-01 03:45:51,79.79,0, , , , 
2020-07-01 03:55:51,79.64,0, , , , 
2020-07-01 04:05:51,79.56,0, , , , 
2020-07-01 04:15:51,79.41,0, , , , 
2020-07-01 04:25:51,79.33,0, , , , 
2020-07-01 04:35:51,79.33,0, , , , 
2020-07-01 04:45:51,79.25,0, , , , 
2020-07-01 04:55:51,79.18,1, , , , 
2020-07-01 05:05:51,79.02,3, , , , 
2020-07-01 05:15:51,78.95,8, , , , 
2020-07-01 05:25:51,78.87,17, , , , 
2020-07-01 05:35:51,78.79,28, , , , 
2020-07-01 05:45:51,78.79,42, , , , 
2020-07-01 05:55:51,78.64,56, , , , 
2020-07-01 06:05:51,78.71,67, , , , 
2020-07-01 06:15:51,78.56,71, , , , 
2020-07-01 06:25:51,78.48,95, , , , 
2020-07-01 06:35:51,78.48,102, , , , 
2020-07-01 06:45:51,78.40,153, , , , 
2020-07-01 06:55:51,78.40,137, , , , 
2020-07-01 07:05:51,78.33,321, , , , 
2020-07-01 07:15:51,78.64,329, , , , 
2020-07-01 07:25:51,78.87,462, , , , 
2020-07-01 07:35:51,79.02,480, , , , 
2020-07-01 07:45:51,79.18,626, , , , 
2020-07-01 07:55:51,79.33,536, , , , 
2020-07-01 08:05:51,79.56,666, , , , 
2020-07-01 08:15:51,79.64,596, , , , 
2020-07-01 08:25:51,79.95,955, , , , 
2020-07-01 08:35:51,80.10,"1,085", , , , 
2020-07-01 08:45:51,80.26,993, , , , 
2020-07-01 08:55:51,79.95,579, , , , 
2020-07-01 09:05:51,79.64,523, , , , 
2020-07-01 09:15:51,79.87,639, , , , 
2020-07-01 09:25:51,80.18,771, , , , 
2020-07-01 09:35:51,80.18,"1,199", , , , 
2020-07-01 09:45:51,80.26,"1,369", , , , 
2020-07-01 09:55:51,80.18,207, , , , 
2020-07-01 10:05:51,80.72,"1,126", , , , 
2020-07-01 10:15:51,80.95,241, , , , 
2020-07-01 10:25:51,81.26,462, , , , 
2020-07-01 10:35:51,81.11,253, , , , 
2020-07-01 10:45:51,81.42,290, , , , 
2020-07-01 10:55:51,81.49,298, , , , 
2020-07-01 11:05:51,81.96,326, , , , 
2020-07-01 11:15:51,82.27,321, , , , 
2020-07-01 11:25:51,82.73,404, , , , 
2020-07-01 11:35:51,83.19,429, , , , 
2020-07-01 11:45:51,83.58,566, , , , 
2020-07-01 11:55:51,84.43,865, , , , 
2020-07-01 12:05:51,84.81,"1,703", , , , 
2020-07-01 12:15:51,85.74,"1,968", , , , 
2020-07-01 12:25:51,86.67,"1,990", , , , 
2020-07-01 12:35:51,87.29,"2,083", , , , 
2020-07-01 12:45:51,87.44,"1,473", , , , 
2020-07-01 12:55:51,88.13,"2,109", , , , 
2020-07-01 13:05:51,88.60,"2,064", , , , 
2020-07-01 13:15:51,88.37,"1,852", , , , 
2020-07-01 13:25:51,87.98,"1,454", , , , 
2020-07-01 13:35:51,87.83,"1,515", , , , 
2020-07-01 13:45:51,88.37,"1,619", , , , 
2020-07-01 13:55:51,88.75,"1,651", , , , 
2020-07-01 14:05:51,88.98,"1,695", , , , 
2020-07-01 14:15:51,89.22,"1,821", , , , 
2020-07-01 14:25:51,89.37,"1,873", , , , 
2020-07-01 14:35:51,89.52,"2,080", , , , 
2020-07-01 14:45:51,89.60,"1,901", , , , 
2020-07-01 14:55:51,89.83,"1,943", , , , 
2020-07-01 15:05:51,90.22,"1,809", , , , 
2020-07-01 15:15:51,90.14,"1,586", , , , 
2020-07-01 15:25:51,89.91,"1,463", , , , 
2020-07-01 15:35:51,90.76,"1,589", , , , 
2020-07-01 15:45:51,91.38,"1,746", , , , 
2020-07-01 15:55:51,91.30,"1,866", , , , 
2020-07-01 16:05:51,90.99,"1,559", , , , 
2020-07-01 16:15:51,90.53,"1,150", , , , 
2020-07-01 16:25:51,90.68,995, , , , 
2020-07-01 16:35:51,91.22,"1,342", , , , 
2020-07-01 16:45:51,92.15,"1,802", , , , 
2020-07-01 16:55:51,92.15,"1,640", , , , 
2020-07-01 17:05:51,91.92,"1,500", , , , 
2020-07-01 17:15:51,90.84,"1,055", , , , 
2020-07-01 17:25:51,90.84,"1,091", , , , 
2020-07-01 17:35:51,91.15,"1,119", , , , 
2020-07-01 17:45:51,91.53,"1,030", , , , 
2020-07-01 17:55:51,90.84,786, , , , 
2020-07-01 18:05:51,89.76,371, , , , 
2020-07-01 18:15:51,90.30,755, , , , 
2020-07-01 18:25:51,89.76,430, , , , 
2020-07-01 18:35:51,89.37,189, , , , 
2020-07-01 18:45:51,89.37,158, , , , 
2020-07-01 18:55:51,89.29,140, , , , 
2020-07-01 19:05:51,89.14,168, , , , 
2020-07-01 19:15:51,88.75,157, , , , 
2020-07-01 19:25:51,88.52,148, , , , 
2020-07-01 19:35:51,88.37,136, , , , 
2020-07-01 19:45:51,88.21,140, , , , 
2020-07-01 19:55:51,87.98,127, , , , 
2020-07-01 20:05:51,87.83,106, , , , 
2020-07-01 20:15:51,87.52,63, , , , 
2020-07-01 20:25:51,87.36,45, , , , 
2020-07-01 20:35:51,87.13,29, , , , 
2020-07-01 20:45:51,86.90,18, , , , 
2020-07-01 20:55:51,86.74,6, , , , 
2020-07-01 21:05:51,86.44,2, , , , 
2020-07-01 21:15:51,86.20,1, , , , 
2020-07-01 21:25:51,86.05,0, , , , 
2020-07-01 21:35:51,85.74,0, , , , 
2020-07-01 21:45:51,85.59,0, , , , 
2020-07-01 21:55:51,85.28,0, , , , 
2020-07-01 22:05:51,85.20,0, , , , 
2020-07-01 22:15:51,85.05,0, , , , 
2020-07-01 22:25:51,84.81,0, , , , 
2020-07-01 22:35:51,84.66,0, , , , 
2020-07-01 22:45:51,84.43,0, , , , 
2020-07-01 22:55:51,84.27,0, , , , 
2020-07-01 23:05:51,84.20,0, , , , 
2020-07-01 23:15:51,84.04,0, , , , 
2020-07-01 23:25:51,83.89,0, , , , 
2020-07-01 23:35:51,83.66,0, , , , 
2020-07-01 23:45:51,83.50,0, , , , 
2020-07-01 23:55:51,83.35,0, , , , 
2020-07-02 00:05:51,83.27,0, , , , 
2020-07-02 00:15:51,83.12,0, , , , 
2020-07-02 00:25:51,82.96,0, , , , 
2020-07-02 00:35:51,82.81,0, , , , 
2020-07-02 00:45:51,82.65,0, , , , 
2020-07-02 00:55:51,82.57,0, , , , 
2020-07-02 01:05:51,82.42,0, , , , 
2020-07-02 01:15:51,82.19,0, , , , 
2020-07-02 01:25:51,82.11,0, , , , 
2020-07-02 01:35:51,82.03,0, , , , 
2020-07-02 01:45:51,81.80,0, , , , 
2020-07-02 01:55:51,81.73,0, , , , 
2020-07-02 02:05:51,81.65,0, , , , 
2020-07-02 02:15:51,81.49,0, , , , 
2020-07-02 02:25:51,81.42,0, , , , 
2020-07-02 02:35:51,81.26,0, , , , 
2020-07-02 02:45:51,81.11,0, , , , 
2020-07-02 02:55:51,81.03,0, , , , 
2020-07-02 03:05:51,80.88,0, , , , 
2020-07-02 03:15:51,80.80,0, , , , 
2020-07-02 03:25:51,80.80,0, , , , 
2020-07-02 03:35:51,80.57,0, , , , 
2020-07-02 03:45:51,80.57,0, , , , 
2020-07-02 03:55:51,80.34,0, , , , 
2020-07-02 04:05:51,80.26,0, , , , 
2020-07-02 04:15:51,80.18,0, , , , 
2020-07-02 04:25:51,80.10,0, , , , 
2020-07-02 04:35:51,79.87,0, , , , 
2020-07-02 04:45:51,79.87,0, , , , 
2020-07-02 04:55:51,79.79,1, , , , 
2020-07-02 05:05:51,79.72,5, , , , 
2020-07-02 05:15:51,79.64,11, , , , 
2020-07-02 05:25:51,79.64,20, , , , 
2020-07-02 05:35:51,79.49,32, , , , 
2020-07-02 05:45:51,79.33,43, , , , 
2020-07-02 05:55:51,79.33,53, , , , 
2020-07-02 06:05:51,79.25,67, , , , 
2020-07-02 06:15:51,79.33,91, , , , 
2020-07-02 06:25:51,79.25,127, , , , 
2020-07-02 06:35:51,79.25,167, , , , 
2020-07-02 06:45:51,79.33,197, , , , 
2020-07-02 06:55:51,79.25,217, , , , 
2020-07-02 07:05:51,79.33,199, , , , 
2020-07-02 07:15:51,79.18,228, , , , 
2020-07-02 07:25:51,79.41,257, , , , 
2020-07-02 07:35:51,79.41,455, , , , 
2020-07-02 07:45:51,79.87,593, , , , 
2020-07-02 07:55:51,80.18,673, , , , 
2020-07-02 08:05:51,80.41,772, , , , 
2020-07-02 08:15:51,80.57,860, , , , 
2020-07-02 08:25:51,80.72,903, , , , 
2020-07-02 08:35:51,81.03,"1,019", , , , 
2020-07-02 08:45:51,81.03,816, , , , 
2020-07-02 08:55:51,81.57,"1,242", , , , 
2020-07-02 09:05:51,81.49,"1,286", , , , 
2020-07-02 09:15:51,80.95,439, , , , 
2020-07-02 09:25:51,81.11,"1,001", , , , 
2020-07-02 09:35:51,81.42,388, , , , 
2020-07-02 09:45:51,81.42,519, , , , 
2020-07-02 09:55:51,81.88,490, , , , 
2020-07-02 10:05:51,82.11,487, , , , 
2020-07-02 10:15:51,82.11,477, , , , 
2020-07-02 10:25:51,82.11,384, , , , 
2020-07-02 10:35:51,82.50,394, , , , 
2020-07-02 10:45:51,82.27,394, , , , 
2020-07-02 10:55:51,82.03,310, , , , 
2020-07-02 11:05:51,82.65,368, , , , 
2020-07-02 11:15:51,83.04,358, , , , 
2020-07-02 11:25:51,83.66,343, , , , 
2020-07-02 11:35:51,84.20,496, , , , 
2020-07-02 11:45:51,84.43,695, , , , 
2020-07-02 11:55:51,85.05,819, , , , 
2020-07-02 12:05:51,84.58,556, , , , 
2020-07-02 12:15:51,85.43,445, , , , 
2020-07-02 12:25:51,84.74,321, , , , 
2020-07-02 12:35:51,87.21,"2,293", , , , 
2020-07-02 12:45:51,84.81,270, , , , 
2020-07-02 12:55:51,87.21,"2,091", , , , 
2020-07-02 13:05:51,87.59,"2,155", , , , 
2020-07-02 13:15:51,87.36,"2,351", , , , 
2020-07-02 13:25:51,88.13,"2,085", , , , 
2020-07-02 13:35:51,88.37,"2,140", , , , 
2020-07-02 13:45:51,88.21,"2,233", , , , 
2020-07-02 13:55:51,88.91,360, , , , 
2020-07-02 14:05:51,89.76,"2,238", , , , 
2020-07-02 14:15:51,89.60,"1,338", , , , 
2020-07-02 14:25:51,87.05,504, , , , 
2020-07-02 14:35:51,89.14,"2,525", , , , 
2020-07-02 14:45:51,89.29,"1,156", , , , 
2020-07-02 14:55:51,90.76,"1,390", , , , 
2020-07-02 15:05:51,88.44,232, , , , 
2020-07-02 15:15:51,88.29,262, , , , 
2020-07-02 15:25:51,85.66,242, , , , 
2020-07-02 15:35:51,86.59,200, , , , 
2020-07-02 15:45:51,87.59,120, , , , 
2020-07-02 15:55:51,87.52,155, , , , 
2020-07-02 16:05:51,87.13,159, , , , 
2020-07-02 16:15:51,87.13,133, , , , 
2020-07-02 16:25:51,86.98,123, , , , 
2020-07-02 16:35:51,87.05,128, , , , 
2020-07-02 16:45:51,86.74,98, , , , 
2020-07-02 16:55:51,86.59,100, , , , 
2020-07-02 17:05:51,86.59,130, , , , 
2020-07-02 17:15:51,86.44,181, , , , 
2020-07-02 17:25:51,86.44,213, , , , 
2020-07-02 17:35:51,86.36,229, , , , 
2020-07-02 17:45:51,86.36,274, , , , 
2020-07-02 17:55:51,86.28,250, , , , 
2020-07-02 18:05:51,86.20,276, , , , 
2020-07-02 18:15:51,86.20,192, , , , 
2020-07-02 18:25:51,85.90,114, , , , 
2020-07-02 18:35:51,85.66,120, , , , 
2020-07-02 18:45:51,85.51,112, , , , 
2020-07-02 18:55:51,85.51,147, , , , 
2020-07-02 19:05:51,85.28,129, , , , 
2020-07-02 19:15:51,85.20,153, , , , 
2020-07-02 19:25:51,84.97,105, , , , 
2020-07-02 19:35:51,84.89,91, , , , 
2020-07-02 19:45:51,84.74,77, , , , 
2020-07-02 19:55:51,84.58,64, , , , 
2020-07-02 20:05:51,84.43,54, , , , 
2020-07-02 20:15:51,84.35,44, , , , 
2020-07-02 20:25:51,84.20,34, , , , 
2020-07-02 20:35:51,83.96,23, , , , 
2020-07-02 20:45:51,83.81,14, , , , 
2020-07-02 20:55:51,83.81,6, , , , 
2020-07-02 21:05:51,83.58,2, , , , 
2020-07-02 21:15:51,83.42,1, , , , 
2020-07-02 21:25:51,83.19,0, , , , 
2020-07-02 21:35:51,83.12,0, , , , 
2020-07-02 21:45:51,82.96,0, , , , 
2020-07-02 21:55:51,82.81,0, , , , 
2020-07-02 22:05:51,82.73,0, , , , 
2020-07-02 22:15:51,82.65,0, , , , 
2020-07-02 22:25:51,82.57,0, , , , 
2020-07-02 22:35:51,82.42,0, , , , 
2020-07-02 22:45:51,82.27,0, , , , 
2020-07-02 22:55:51,82.03,0, , , , 
2020-07-02 23:05:51,81.96,0, , , , 
2020-07-02 23:15:51,81.88,0, , , , 
2020-07-02 23:25:51,81.80,0, , , , 
2020-07-02 23:35:51,81.57,0, , , , 
2020-07-02 23:45:51,81.42,0, , , , 
2020-07-02 23:55:51,81.34,0, , , , 
2020-07-03 00:05:51,81.26,0, , , , 
2020-07-03 00:15:51,81.03,0, , , , 
2020-07-03 00:25:51,80.88,0, , , , 
2020-07-03 00:35:51,80.88,0, , , , 
2020-07-03 00:45:51,80.80,0, , , , 
2020-07-03 00:55:51,80.64,0, , , , 
2020-07-03 01:05:51,80.49,0, , , , 
2020-07-03 01:15:51,80.41,0, , , , 
2020-07-03 01:25:51,80.26,0, , , , 
2020-07-03 01:35:51,80.10,0, , , , 
2020-07-03 01:45:51,79.95,0, , , , 
2020-07-03 01:55:51,79.87,0, , , , 
2020-07-03 02:05:51,79.79,0, , , , 
2020-07-03 02:15:51,79.79,0, , , , 
2020-07-03 02:25:51,79.64,0, , , , 
2020-07-03 02:35:51,79.56,0, , , , 
2020-07-03 02:45:51,79.49,0, , , , 
2020-07-03 02:55:51,79.33,0, , , , 
2020-07-03 03:05:51,79.25,0, , , , 
2020-07-03 03:15:51,79.18,0, , , , 
2020-07-03 03:25:51,79.02,0, , , , 
2020-07-03 03:35:51,78.95,0, , , , 
2020-07-03 03:45:51,78.87,0, , , , 
2020-07-03 03:55:51,78.79,0, , , , 
2020-07-03 04:05:51,78.71,0, , , , 
2020-07-03 04:15:51,78.56,0, , , , 
2020-07-03 04:25:51,78.40,0, , , , 
2020-07-03 04:35:51,78.33,0, , , , 
2020-07-03 04:45:51,78.25,0, , , , 
2020-07-03 04:55:51,78.17,1, , , , 
2020-07-03 05:05:51,78.10,3, , , , 
2020-07-03 05:15:51,78.02,9, , , , 
2020-07-03 05:25:51,78.02,18, , , , 
2020-07-03 05:35:51,77.94,29, , , , 
2020-07-03 05:45:51,77.79,40, , , , 
2020-07-03 05:55:51,77.79,51, , , , 
2020-07-03 06:05:51,77.71,61, , , , 
2020-07-03 06:15:51,77.63,70, , , , 
2020-07-03 06:25:51,77.63,79, , , , 
2020-07-03 06:35:51,77.56,97, , , , 
2020-07-03 06:45:51,77.48,106, , , , 
2020-07-03 06:55:51,77.48,161, , , , 
2020-07-03 07:05:51,77.40,231, , , , 
2020-07-03 07:15:51,77.56,189, , , , 
2020-07-03 07:25:51,77.56,292, , , , 
2020-07-03 07:35:51,77.48,166, , , , 
2020-07-03 07:45:51,77.63,167, , , , 
2020-07-03 07:55:51,77.71,161, , , , 
2020-07-03 08:05:51,77.79,166, , , , 
2020-07-03 08:15:51,77.94,162, , , , 
2020-07-03 08:25:51,77.94,151, , , , 
2020-07-03 08:35:51,78.02,143, , , , 
2020-07-03 08:45:51,78.02,150, , , , 
2020-07-03 08:55:51,78.10,161, , , , 
2020-07-03 09:05:51,78.33,164, , , , 
2020-07-03 09:15:51,78.56,166, , , , 
2020-07-03 09:25:51,78.87,145, , , , 
2020-07-03 09:35:51,79.18,144, , , , 
2020-07-03 09:45:51,79.87,148, , , , 
2020-07-03 09:55:51,80.03,153, , , , 
2020-07-03 10:05:51,79.72,161, , , , 
2020-07-03 10:15:51,79.56,164, , , , 
2020-07-03 10:25:51,79.64,168, , , , 
2020-07-03 10:35:51,79.95,172, , , , 
2020-07-03 10:45:51,80.18,180, , , , 
2020-07-03 10:55:51,80.26,191, , , , 
2020-07-03 11:05:51,80.88,197, , , , 
2020-07-03 11:15:51,81.03,209, , , , 
2020-07-03 11:25:51,81.34,245, , , , 
2020-07-03 11:35:51,82.88,671, , , , 
2020-07-03 11:45:51,84.20,"2,175", , , , 
2020-07-03 11:55:51,84.97,"2,234", , , , 
2020-07-03 12:05:51,85.35,"2,268", , , , 
2020-07-03 12:15:51,85.66,"2,355", , , , 
2020-07-03 12:25:51,86.82,"2,696", , , , 
2020-07-03 12:35:51,85.59,"1,312", , , , 
2020-07-03 12:45:51,87.44,"2,586", , , , 
2020-07-03 12:55:51,85.82,"1,175", , , , 
2020-07-03 13:05:51,87.52,"2,482", , , , 
2020-07-03 13:15:51,88.75,"2,661", , , , 
2020-07-03 13:25:51,88.06,"2,528", , , , 
2020-07-03 13:35:51,87.67,"2,502", , , , 
2020-07-03 13:45:51,85.66,592, , , , 
2020-07-03 13:55:51,88.13,"2,331", , , , 
2020-07-03 14:05:51,89.83,"2,397", , , , 
2020-07-03 14:15:51,89.91,"2,344", , , , 
2020-07-03 14:25:51,88.52,"2,620", , , , 
2020-07-03 14:35:51,88.75,"2,516", , , , 
2020-07-03 14:45:51,89.83,"2,496", , , , 
2020-07-03 14:55:51,91.38,"2,570", , , , 
2020-07-03 15:05:51,88.68,"2,543", , , , 
2020-07-03 15:15:51,89.68,"2,305", , , , 
2020-07-03 15:25:51,90.61,"2,217", , , , 
2020-07-03 15:35:51,91.76,"2,197", , , , 
2020-07-03 15:45:51,90.99,"2,289", , , , 
2020-07-03 15:55:51,90.99,"2,394", , , , 
2020-07-03 16:05:51,90.68,"1,647", , , , 
2020-07-03 16:15:51,92.23,"1,769", , , , 
2020-07-03 16:25:51,91.92,"1,729", , , , 
2020-07-03 16:35:51,89.52,"1,665", , , , 
2020-07-03 16:45:51,91.22,"1,533", , , , 
2020-07-03 16:55:51,90.53,"1,432", , , , 
2020-07-03 17:05:51,90.53,"1,307", , , , 
2020-07-03 17:15:51,90.30,"1,271", , , , 
2020-07-03 17:25:51,90.76,"1,111", , , , 
2020-07-03 17:35:51,90.61,879, , , , 
2020-07-03 17:45:51,91.22,854, , , , 
2020-07-03 17:55:51,90.61,655, , , , 
2020-07-03 18:05:51,89.99,344, , , , 
2020-07-03 18:15:51,90.22,535, , , , 
2020-07-03 18:25:51,89.83,339, , , , 
2020-07-03 18:35:51,89.52,269, , , , 
2020-07-03 18:45:51,89.22,154, , , , 
2020-07-03 18:55:51,88.83,139, , , , 
2020-07-03 19:05:51,88.44,200, , , , 
2020-07-03 19:15:51,88.21,220, , , , 
2020-07-03 19:25:51,87.90,203, , , , 
2020-07-03 19:35:51,87.59,149, , , , 
2020-07-03 19:45:51,87.21,102, , , , 
2020-07-03 19:55:51,86.98,72, , , , 
2020-07-03 20:05:51,86.59,46, , , , 
2020-07-03 20:15:51,86.36,40, , , , 
2020-07-03 20:25:51,86.13,30, , , , 
2020-07-03 20:35:51,85.90,23, , , , 
2020-07-03 20:45:51,85.59,13, , , , 
2020-07-03 20:55:51,85.43,6, , , , 
2020-07-03 21:05:51,85.43,2, , , , 
2020-07-03 21:15:51,85.43,0, , , , 
2020-07-03 21:25:51,85.20,0, , , , 
2020-07-03 21:35:51,85.05,0, , , , 
2020-07-03 21:45:51,84.89,0, , , , 
2020-07-03 21:55:51,84.81,0, , , , 
2020-07-03 22:05:51,84.58,0, , , , 
